timestamp,ax,ay,az,wx,wy,wz
24,1.49638,1.84413,9.15603,-10.62011,29.29685,4.93621
49,1.54306,1.88603,9.02794,-25.93992,52.12399,-0.74005
75,2.24217,2.08595,8.93456,-32.89792,73.05903,-11.78741
98,1.86389,1.68731,10.18673,-21.48436,92.46819,-23.68925
121,1.13605,1.54366,10.48241,-16.90673,102.23381,-25.09306
144,0.48842,1.6909,10.89422,-3.41797,108.94767,-25.27617
169,0.2873,1.39163,11.42094,-0.36621,164.97791,-27.41239
196,-0.76375,1.02292,8.12293,-11.90185,210.14389,-33.08866
221,-1.11211,1.15101,4.04919,-51.94088,152.52675,-44.99051
245,-3.2202,0.40402,3.58352,-75.01215,70.80073,-39.19217
269,-4.84706,0.03771,5.83886,-68.78657,60.18062,-20.27129
293,-3.34829,-0.39085,10.14004,-50.72018,114.19669,-17.15849
317,-2.27808,-0.90082,9.70669,-38.14695,148.25429,-30.03691
342,-2.21344,-1.05764,9.28052,-19.28709,137.5121,-44.13601
371,-3.35428,-1.04806,8.29172,-2.2583,85.08294,-54.69509
394,-5.19661,-1.62267,5.72753,-11.65771,43.51804,-57.74685
421,-5.47793,-2.10989,5.67007,-36.499,32.59275,-61.40895
445,-6.05853,-2.61387,6.6469,-52.36813,38.33005,-59.21169
468,-6.95994,-3.02567,7.85597,-45.10495,35.76657,-49.93435
492,-6.8534,-3.24474,8.43298,-36.92624,47.91256,-41.3284
514,-6.61877,-3.21841,8.04033,-32.59275,61.27925,-35.46903
536,-5.41688,-3.17531,7.36995,-30.63962,65.85688,-43.22049
561,-4.9536,-3.16693,6.30333,-32.34861,33.32517,-57.86892
584,-5.7389,-3.30819,6.04596,-35.33933,5.31005,-61.89723
607,-7.17782,-3.54881,6.17524,-38.45212,-15.31981,-52.49783
632,-8.22528,-3.5931,6.76542,-39.24558,-9.76562,-38.76492
655,-7.76559,-3.35128,7.69915,-34.48484,14.34325,-19.23369
677,-7.03177,-3.16454,7.39389,-33.2031,29.84617,-11.48223
702,-6.82587,-3.16932,7.25383,-34.60691,51.81881,-1.71661
726,-7.52258,-3.12383,7.56268,-23.68162,60.85201,14.88494
750,-7.88411,-2.99934,7.61296,-19.59227,82.70258,33.56168
777,-9.24042,-3.46022,5.55036,-29.96824,94.97063,53.27602
803,-9.32302,-3.67809,5.59944,-47.30221,108.70353,80.55872
826,-7.68539,-3.38959,6.16806,-44.18942,103.45451,77.14075
880,-8.80228,-2.96462,5.21517,-52.79537,114.62393,76.65247
908,-10.0748,-3.51289,4.78541,-59.20406,104.67522,83.12219
