timestamp,ax,ay,az,wx,wy,wz
22,4.59806,0.78709,9.19673,-32.22654,96.67961,-17.15849
44,4.58849,0.39564,9.40622,-35.21726,143.85976,-24.72685
69,4.22337,0.38247,10.79965,-22.33885,190.0023,-44.25809
93,1.12408,-0.54767,10.76613,3.54004,181.57945,-38.82596
116,-0.48842,-0.69013,7.63571,-1.28174,115.35636,-27.10722
140,-0.30406,-0.41958,5.36241,-34.05759,78.0639,-27.22929
164,1.07021,0.14784,6.04237,-46.63083,90.20989,-49.26297
190,-1.46645,-1.52331,9.84556,-42.84665,144.40907,-47.98122
213,-2.26013,-1.57119,9.34038,-35.33933,172.18005,-40.53494
236,-1.86748,-1.4874,6.81091,-38.69626,104.24797,-44.50222
261,-3.12922,-1.69928,6.31411,-37.9028,-25.45164,-38.39872
284,-4.20661,-1.76632,8.94055,-15.80809,-80.44427,-24.78789
307,-3.16513,-1.43712,11.68909,-2.38037,-34.48484,-17.03642
329,-2.33554,-1.1151,10.23342,-4.33349,16.84569,-16.36504
353,-1.9836,-1.02532,8.35517,-20.26366,48.70602,-20.6375
378,-1.88065,-1.20488,6.49008,-39.73386,-10.19286,-28.26689
403,-1.93571,-1.53648,7.07068,-40.46628,-75.01215,-33.3328
427,-3.72538,-2.46782,10.61888,-38.75729,-62.49995,-26.67997
451,-4.15035,-2.89758,11.11089,-41.38181,-14.40429,-19.78301
475,-4.1276,-2.98617,11.17913,-40.10007,41.68698,-14.10674
499,-3.44885,-2.80421,9.93175,-32.40965,24.53611,-17.21953
523,-3.27886,-2.67492,8.28094,-27.34373,-39.00143,-17.70781
547,-4.38977,-2.95145,7.97329,-28.99168,-53.894,-8.55255
572,-5.45639,-3.32016,9.29489,-32.47068,-30.33445,7.92693
596,-4.45441,-3.38241,9.43375,-34.79001,7.69042,12.5656
620,-2.83234,-3.31776,9.09617,-35.21726,33.44724,3.1662
645,-3.42251,-3.48296,8.75141,-38.14695,64.88033,5.48553
670,-5.96755,-4.41551,7.67402,-45.77633,90.88128,24.71159
695,-5.86819,-4.49691,7.31728,-50.35397,99.91447,42.90005
719,-4.3347,-4.19644,6.32249,-55.41988,69.58002,39.72623
741,-4.02944,-3.86723,5.86759,-61.8896,47.11911,34.04996
768,-4.89135,-3.70203,6.33805,-72.57075,52.12399,30.63199
793,-5.91488,-3.85885,6.23271,-88.43988,42.4194,33.86686
818,-5.97712,-3.84808,7.26221,-79.956,-2.68554,35.3317
843,-5.31393,-3.71401,8.09539,-68.78657,-17.94432,32.52408
869,-6.09324,-4.06356,9.47685,-63.65962,28.01512,33.86686
895,-6.95875,-4.55198,9.43136,-63.90376,89.53851,40.94693
923,-7.10599,-4.84287,9.3308,-56.1523,97.65618,44.24283
948,-8.90164,-6.00645,9.2063,-40.89352,96.98479,59.80678
973,-9.03213,-6.1513,8.68078,-34.30173,130.67618,75.37074
999,-8.57244,-6.43023,7.17243,-46.81393,156.73817,80.86389
