timestamp,ax,ay,az,wx,wy,wz
23,0.2065,5.59824,8.3396,-20.6375,22.94157,-16.31926
44,0.21608,5.43783,8.25581,-17.89092,26.2985,-15.52581
68,0.18974,5.17686,6.80492,-19.5999,8.84246,-14.42717
93,0.19453,5.13616,7.18081,-19.72197,-7.63702,-14.24407
116,0.35733,4.78421,7.76619,-16.97539,-14.28985,-12.96233
141,0.17178,4.08391,7.22989,-25.39824,-22.65166,-1.85394
166,0.58,4.12341,7.57466,-34.67557,-38.15458,-7.89642
190,2.04525,5.07511,9.88267,-38.33768,-31.86796,-24.68107
214,1.39881,4.51127,9.75099,-33.02763,-31.99003,-28.09904
239,1.28389,3.78583,10.14962,-8.91876,-40.41287,-25.65763
267,1.33297,2.86646,10.79605,13.96941,-27.41239,-15.03753
292,-0.36452,1.13186,7.34721,8.96453,-42.5491,24.45219
317,0.72963,1.58436,6.37396,19.70671,-126.04513,37.02542
345,0.63267,1.22763,3.9654,31.66959,-253.85265,50.81936
370,3.30101,0.95589,6.05793,11.3449,-246.52844,80.42139
394,3.23636,0.48782,6.8947,10.1242,-231.26965,107.52097
420,3.88878,0.57401,7.86076,21.04948,-163.15448,115.69968
445,3.85407,-0.07482,9.74859,71.89173,-156.31856,153.23628
469,4.32812,0.2496,8.06906,103.69102,-150.03194,174.11028
494,7.81527,3.38959,5.26904,72.50208,-156.86786,163.42914
518,8.51199,3.99173,6.99646,19.21843,-21.91924,139.86958
541,6.78696,2.16017,6.99526,3.1662,5.85174,161.72015
563,4.99011,0.02454,7.75662,29.7775,-25.52031,194.00772
584,8.72268,1.88603,8.01878,75.73694,-84.29712,197.12051
607,8.21989,1.66457,6.60022,93.80334,-79.78052,184.73039
633,9.21828,3.70443,5.65211,78.60559,-71.17457,200.59952
660,11.56818,2.06679,3.52726,47.41665,-39.61942,170.20404
686,12.45763,3.36445,4.58071,57.0602,-63.36207,146.76656
713,16.20934,5.31453,1.27551,27.27506,-100.47142,90.79736
738,18.62749,7.16884,-1.6514,-68.00074,-31.50175,38.85648
764,11.96802,0.82899,0.80984,-136.17697,67.13099,64.30811
797,6.54874,-2.02729,2.95983,-111.15257,12.3825,119.30076
822,7.05152,-0.82899,5.65211,-52.803,26.42057,134.37643
848,6.54036,-2.04405,4.20601,-25.39824,18.60808,151.5273
874,7.89668,-2.85568,0.9499,-40.04666,-12.58086,153.29732
900,9.88027,-3.33093,0.72365,-41.69461,-62.75172,132.42329
926,4.13658,-7.49684,2.07637,-66.41383,-73.18873,196.44914
954,11.43052,-4.48733,5.76105,-31.37967,-35.22489,174.96478
981,10.53509,-2.64859,4.6238,-7.02667,2.73895,136.02438
1006,12.89457,-5.59465,1.1139,-35.71317,0.17548,92.93359
1033,11.55621,-7.38192,0.69971,-55.73269,51.01772,29.39603
1060,8.53353,-9.33799,1.70647,-33.08866,95.02404,33.60746
1086,8.07385,-5.75267,-2.8892,-69.52662,0.60272,-4.78363
1113,8.02836,-8.24982,7.68479,-44.01394,26.78679,8.03375
1141,10.21307,-8.55388,8.6293,-32.47831,70.24378,-11.25335
1166,8.73584,-8.10138,-3.81576,-72.0901,29.65544,-24.559
1193,7.54832,-7.43938,-3.30101,-137.76387,-15.81572,-44.33438
1220,5.7826,-9.75817,-3.01969,-194.34341,-38.09354,-3.56292
1246,2.79942,-8.25581,1.2396,-198.67691,-51.52126,38.18509
1273,2.87843,-6.26263,-0.71527,-192.7565,-192.08513,56.06838
1301,4.94582,-7.04673,-2.58275,-39.31424,-333.86966,48.86624
1329,3.40036,-6.4434,-2.85329,10.85662,-191.29166,51.42971
1355,1.96624,-6.55592,-2.2727,-67.02419,-13.37432,89.33251
1381,1.24917,-7.6812,-1.01574,-77.8274,30.32682,108.61961
1406,4.03243,-8.80887,-0.57162,-12.45879,-43.89188,79.62793
1434,4.67408,-7.68239,-1.14622,-11.11602,-47.12674,50.02591
1461,4.24672,-7.71472,-2.67732,14.09148,-70.44215,28.72465
1486,2.41994,-7.83203,-0.29509,39.17691,-28.51103,24.08598
1512,1.49219,-7.94576,0.63865,74.2721,-4.76837,37.94095
1539,0.75118,-8.18877,0.28311,102.7755,23.42985,55.397
1564,-0.95229,-6.05673,-2.06919,123.95468,37.34586,81.52002
1591,-1.88723,-8.41502,-9.32961,22.51433,-81.85571,115.76073
1618,3.95343,-9.33799,-17.95831,-62.56862,-100.65453,38.73441
1644,13.66311,-18.48982,-1.30903,-29.18241,169.66997,-55.87001
1670,8.31087,-17.97986,-5.45818,12.99285,101.49376,-5.94329
1697,2.48817,-12.75691,-5.10623,-4.8294,23.06364,4.55474
1724,-0.9511,-14.59445,2.72281,10.55144,-0.25177,-0.32806
1751,-0.90202,-11.16117,4.19045,48.8815,-9.1629,0.89264
1777,-0.082,-6.90069,3.68168,67.74135,-21.43095,10.29205
1804,-3.3465,-5.33727,-0.87089,40.70279,-39.19217,42.76273
1831,-4.40473,-8.14807,1.76872,17.63152,-31.80692,98.24364
1858,-3.53085,-9.98681,3.15735,13.23699,-13.06914,110.99998
1884,-0.36691,-11.15518,3.08433,58.2809,-56.58718,54.60354
1911,0.8254,-10.16398,3.27347,103.93517,-69.8318,9.62066
1937,0.60394,-9.15722,1.93511,96.42785,-32.84452,-0.02289
1961,0.94272,-8.68437,-0.13467,73.53968,32.46305,9.07134
1984,1.76153,-8.70951,-0.62309,50.89565,48.57632,6.01959
2007,1.63584,-9.11173,-0.26396,46.86733,30.75407,9.55962
2032,1.45148,-9.43974,0.78231,50.83462,26.42057,16.09038
2060,1.45986,-9.66719,0.94631,58.64711,20.62224,19.56938
2086,1.37607,-9.51396,-0.0018,53.82534,-3.48663,20.66801
2113,1.31741,-9.2913,-0.14425,47.11148,-18.80644,17.61626
2137,0.56204,-9.26975,1.97701,52.05532,-2.20489,13.83208
2163,-0.2891,-9.64564,2.41874,62.18715,23.97917,16.45659
2189,-0.53211,-9.77852,1.85371,60.05092,59.25747,16.76177
2216,-0.16939,-10.35552,-1.38924,7.19451,89.83605,16.45659
2241,2.72161,-10.79486,-0.60394,-22.34648,40.33658,13.1607
2268,3.42311,-10.32559,1.50535,-17.52471,36.12516,14.99175
2295,4.53043,-10.41418,1.92314,-18.80644,55.29018,6.69097
2322,7.14609,-11.21145,0.01736,-33.1497,22.75847,-23.1552
2350,6.75464,-12.51988,-0.3729,-43.7698,-47.43191,-53.12344
2377,4.90153,-12.54981,-4.42269,-117.01193,-40.16873,-82.90856
2403,1.50895,-10.73261,-3.76189,-194.34341,-24.72685,-105.06432
2430,-0.82181,-11.98597,1.5269,-188.54509,73.60071,-112.99888
2456,-2.95624,-15.27441,4.56036,-140.57149,141.77693,-114.952
2481,-5.29538,-16.96591,3.69485,-94.97826,99.84581,-75.95056
2508,-4.69443,-15.35461,-0.92117,-85.45679,-9.40704,-39.5126
2534,-1.734,-12.98076,-3.02567,-57.38063,-70.68629,-20.71379
2560,6.9354,-7.81168,-0.0006,-36.01834,-87.0437,-62.58388
2586,8.43537,-6.74028,0.98462,-39.43631,-65.86451,-119.40757
2612,5.50367,-7.29932,1.36769,-24.36064,-92.9641,-83.15271
