timestamp,ax,ay,az,wx,wy,wz
27,-0.87448,3.65535,8.59937,-7.75909,-29.91483,-32.67667
49,-1.1965,3.72837,7.93498,-20.14922,-24.90995,-24.00969
71,-0.98222,4.28622,7.7219,-28.14482,-38.09354,-20.59172
96,0.0844,4.55437,9.083,-12.76397,-65.55934,-31.08976
121,0.63626,4.3353,9.80845,2.61688,-71.41871,-36.09464
146,0.22924,3.61225,8.63409,-14.59502,-62.38551,-19.61516
173,-0.14066,3.45423,8.19954,-30.03691,-64.2776,-5.33294
197,0.46268,4.39156,9.66479,-11.84844,-73.79908,-9.97161
220,2.05722,4.98892,8.79929,3.22723,-124.88546,-29.93009
246,1.83336,4.8321,8.10258,3.95965,-157.6003,-26.87834
271,1.47423,1.898,6.70077,-15.0833,-132.82004,7.36236
297,2.18411,2.05482,7.32087,-29.18241,-104.37767,32.814
321,2.88801,2.95265,8.35517,-7.33184,-123.60374,40.32132
345,4.5819,3.54162,7.95892,20.19499,-163.7038,37.81888
371,1.96265,1.0744,5.11222,32.34098,-219.24576,77.85791
397,1.74238,0.16221,6.4817,50.71255,-159.0041,135.10884
424,2.77308,0.45191,5.47374,80.61975,-177.19255,138.28267
450,3.95462,0.93434,3.64577,109.55039,-204.84146,148.04828
475,3.01969,-0.26755,2.90477,127.98299,-232.24622,173.56097
500,4.80576,-0.58598,4.73154,136.28378,-204.59732,205.72647
527,7.44657,-0.11073,7.57825,154.59431,-143.56221,224.46425
552,10.75894,1.72682,6.07948,164.29889,-97.72485,225.25771
577,12.04942,2.57676,2.8473,146.17146,-79.47534,210.18204
601,13.79359,3.64936,1.86927,119.07188,-71.96803,182.53313
625,14.46876,3.33931,2.44268,112.90733,-40.1077,153.60248
649,14.13357,3.35128,0.96187,102.7755,-22.52958,136.45161
673,14.18026,3.46381,0.09278,81.96252,-2.388,107.15477
696,13.58889,3.91991,-2.16017,47.59975,-41.45047,84.4497
721,13.64037,3.94026,-6.35122,-35.53006,-120.42991,63.20949
745,10.92414,-1.58317,-2.66774,-83.5647,-69.8318,79.68896
770,10.71944,-2.25713,-0.02454,-71.11353,12.99285,79.07861
803,9.7462,-1.77111,2.63063,6.88934,-5.19561,77.91895
829,9.00399,-4.12581,4.53522,61.27162,-45.17361,81.15381
855,6.84083,-5.27024,4.25629,83.85461,-14.59502,121.25388
881,9.41819,-4.12461,0.92476,51.99429,-27.10722,108.31443
909,8.093,-3.54282,0.94751,13.72527,-8.49151,99.09813
934,5.61261,-6.08307,2.1075,10.06316,-29.67069,112.77
961,4.90991,-9.01956,5.64852,60.72231,-73.3108,155.00629
989,7.90625,-3.35727,1.16298,93.43713,-29.54862,155.5556
1014,10.24419,-1.91835,-2.86167,34.84342,-29.97587,89.88183
1041,9.28052,-4.03483,2.5193,26.23747,26.23747,80.23828
1067,4.63936,-8.23905,4.46698,40.82486,54.37465,99.89159
1092,4.40473,-6.05194,1.28628,38.13932,29.22819,89.63769
1117,5.23073,-6.98568,-0.11313,33.31754,11.52801,80.90967
1144,7.37354,-8.55508,2.86646,33.86686,38.62759,56.49562
1171,5.08828,-7.1437,-0.07123,-10.68877,24.22331,55.88527
1197,1.17017,-5.29538,0.44113,-51.03298,-12.09258,137.55026
1223,0.88047,-6.7738,2.22002,-25.45927,-61.95826,225.86806
1249,6.42304,-10.04906,4.48853,165.15338,-70.74732,167.15228
1274,9.32601,-9.75697,-4.31375,68.10755,-11.36016,69.313
1301,5.09785,-9.98322,-2.39241,-8.91876,83.36633,91.52978
1327,2.61148,-8.7969,0.86371,-21.30888,47.66079,132.91159
1354,2.24636,-8.48565,2.12066,1.33514,11.95525,181.86174
1380,3.04483,-7.7231,0.07721,-68.55006,-41.45047,196.38811
1405,4.9542,-6.98808,2.14461,-71.60181,8.84246,157.20355
1432,6.90548,-9.20271,-2.00335,-83.93091,70.54896,51.91799
1457,9.2506,-21.25273,-8.44495,-205.51285,47.66079,-98.04527
1481,7.02399,-26.38231,-8.8783,-203.98697,71.09827,-147.36165
1507,-3.06757,-19.39483,0.99419,-210.94498,106.80381,-134.84946
1534,-6.24587,-15.03978,3.23876,-146.49188,86.35706,-88.58484
1561,-7.16644,-12.67311,6.18482,-44.8074,69.5724,-34.50772
1586,0.60513,-10.2801,0.69252,0.84686,58.89125,-19.79827
1612,6.98927,-8.50121,-1.26953,-14.22881,72.68519,-93.58971
1638,8.27496,-7.83084,-1.38086,-22.10234,2.18963,-124.41245
1665,1.88244,-6.94737,-1.18094,-37.17801,-100.34935,-96.3363
1691,0.96546,-6.6493,1.11869,-38.09354,-133.79659,-79.3075
1718,-0.32262,-6.14771,1.64063,-24.05546,-138.61836,-54.58828
1745,-2.82576,-5.62218,2.01173,3.89862,-116.27952,-30.2963
1769,-3.41832,-5.47255,2.00814,42.2897,-67.69557,-3.99017
1795,-3.49015,-5.21876,0.85892,84.46496,-46.45535,34.21781
1821,-2.75752,-5.43304,-0.6207,126.02987,-3.30353,86.46386
1848,-1.97222,-7.43459,-5.10743,109.42832,0.96893,123.63425
1874,4.02046,-12.27567,-13.60206,-13.74053,-43.52567,49.72073
1900,13.05738,-17.91641,-8.4665,-35.10282,65.05579,-71.495
1927,11.05583,-13.47876,-6.29017,-29.67069,67.98548,-34.44669
1952,6.46015,-6.30932,-3.66014,26.1154,22.20915,7.91168
1976,5.98131,-6.13813,3.10947,54.06948,7.19451,-6.73675
2001,-4.39755,-19.83656,4.82851,65.05579,36.24723,47.64553
2027,-1.7328,-15.3199,-7.05272,29.71647,21.90398,10.29205
2053,-1.1977,-7.63092,-5.29178,22.02604,-97.05346,-17.84514
2079,-6.46015,-7.17602,0.97983,20.98845,-52.92507,51.0635
2105,-5.2032,-7.29573,5.19841,38.68863,24.95573,97.14501
2131,-4.55557,-9.09976,3.95702,47.8439,49.49184,110.20652
2157,-3.00532,-9.67557,2.53606,72.74622,19.76775,87.9287
2184,0.15502,-10.85711,-0.71048,90.4464,-54.81716,58.99806
2210,1.29706,-9.36432,-1.54725,48.8815,-41.81668,38.18509
2236,1.16418,-8.69155,-0.66858,24.34538,-0.49591,37.5137
2263,2.69168,-8.34918,1.65858,35.08756,2.73895,30.92191
2289,2.54683,-9.15483,1.69809,48.21011,-7.0877,23.41459
2314,2.0249,-9.38707,1.79386,58.15883,6.27899,26.0391
2341,2.01771,-9.29489,1.14383,60.96645,3.83758,15.05278
2366,1.75196,-9.10455,1.02891,57.91469,-2.5711,6.14166
2392,1.05046,-9.0842,1.38804,70.91517,4.87518,5.04303
2418,-0.70928,-8.29172,1.73759,86.47912,41.49625,12.06206
2445,-1.65499,-9.29968,1.08278,80.61975,51.07876,33.54642
2471,-1.5688,-10.64402,0.95828,64.26234,48.8815,44.22757
2496,-1.321,-12.44566,0.98701,46.31802,45.5856,32.26469
2521,1.46585,-11.76571,-2.72879,-10.3836,46.98941,19.87456
2548,2.69886,-10.58536,-0.36931,-28.69413,1.70135,15.72417
2574,4.22636,-9.9916,3.55838,3.59344,38.9938,-10.52093
2602,4.69084,-11.18272,0.69611,-8.36944,87.15051,-33.47013
2628,3.76668,-12.37862,-3.20763,-78.37672,60.60024,-59.22695
2655,2.98617,-10.96604,-4.90752,-132.69795,5.30243,-86.2655
2682,1.14862,-11.78246,-3.98934,-182.92986,-23.81132,-112.02232
2709,0.43275,-12.45045,0.55725,-185.12712,31.97477,-125.0228
2737,-2.71083,-15.69579,5.29777,-155.15887,94.35265,-120.81138
2763,-5.46896,-17.95113,6.25665,-93.20824,133.29306,-85.41101
2790,-6.59543,-17.19336,0.7009,-70.62526,59.74574,-53.30654
2816,-2.0656,-11.00674,-2.07996,-83.62572,-34.30936,-26.45109
2842,2.07398,-8.10377,0.78829,-60.67653,-96.13793,-52.39101
2868,5.82569,-6.32129,2.31579,-62.50758,-35.22489,-109.64194
2894,4.85005,-6.3177,2.69048,-50.5447,-25.09306,-103.4774
2920,-0.88885,-6.82288,0.17657,-39.37527,-76.30152,-62.82801
2946,-1.04686,-5.48931,0.60873,-18.25713,-102.24144,-49.88857
2972,-1.99617,-4.80337,1.82019,14.70183,-86.31128,-25.04728
2998,-2.72281,-5.18045,1.74477,48.33218,-51.27712,4.92096
3025,-2.60429,-5.31932,1.01335,83.24426,-17.76885,40.32132
3052,-2.40318,-5.44382,0.38367,123.40536,7.49969,87.01318
3078,-2.41395,-10.22623,-12.17511,77.9342,-45.53982,122.47458
3104,7.55431,-16.16505,-14.25448,-21.98027,-77.94946,14.07622
3130,15.97591,-19.46067,-7.70035,-42.97635,88.24914,-96.15319
3156,5.08469,-10.18194,-5.47614,-23.13994,78.05627,-27.67179
3181,3.65894,-4.59387,-0.78111,21.04948,103.50792,12.79449
3207,2.46782,-8.02117,2.03806,46.86733,37.65104,5.10406
3234,-2.18411,-17.26758,3.74752,46.8063,28.80094,32.08158
3260,-0.95708,-9.90302,-0.96307,57.73159,-39.74149,9.62066
3286,0.22326,-6.95815,-4.06476,19.82878,-39.80252,15.05278
3312,-5.46536,-8.71549,3.33213,12.87078,-47.43191,72.97511
3338,-5.01406,-10.22264,3.80139,26.05436,-38.887,102.45506
3366,-3.62542,-9.98322,3.64816,43.75454,-21.8582,96.53465
3395,0.08559,-9.4541,2.08595,81.53528,-27.53446,51.2466
3422,0.72724,-9.63846,0.49021,88.55432,-39.25321,40.56546
3447,1.51852,-8.86752,-0.63027,49.30874,18.05876,32.69193
3472,2.11348,-9.27334,-0.35015,35.75895,11.65008,28.84672
3498,2.33973,-8.95252,0.25319,44.18179,-33.94315,22.07182
3525,1.75196,-8.53712,0.56324,46.56216,-46.39431,25.30668
3550,1.67774,-8.2163,1.15939,46.68423,-15.26641,17.25005
3577,0.88166,-9.31524,1.10672,51.93325,-3.97491,16.15142
3604,0.75118,-9.52832,0.86131,57.85366,-19.84404,19.63042
3630,0.55486,-9.34277,1.4443,65.48305,-3.54767,21.76665
3657,-0.82061,-9.10934,1.86209,82.2677,6.46209,30.61674
3682,-0.69013,-9.20391,0.98462,87.8219,5.79071,28.17533
3709,-0.09637,-10.10413,-0.34656,42.16763,49.18667,24.08598
3735,1.7735,-11.0654,-1.29706,-9.77325,67.31409,13.3438
3762,2.70964,-10.84154,0.05806,-12.27569,2.73895,9.49859
3788,4.01089,-10.87626,0.87209,-14.96123,-0.00763,-1.91498
3813,5.97772,-12.50073,0.79428,-36.07938,-12.94707,-33.34806
3840,5.47614,-13.63797,0.7033,-50.72781,-13.31328,-74.6078
3866,1.87406,-13.94203,-4.61542,-148.0788,33.37858,-89.19519
3893,-0.44113,-11.24377,-3.02088,-204.10904,27.70231,-110.4354
3919,-2.94307,-12.13561,2.87364,-184.94402,89.40881,-117.2103
3945,-5.46058,-13.99112,4.99371,-138.61836,134.26962,-90.29382
3970,-6.98089,-15.70177,5.36481,-76.97291,147.20906,-45.00577
3997,-4.03363,-13.69902,-3.69365,-73.06666,65.36098,-34.20255
4023,-1.17017,-12.00991,-3.55958,-69.40455,-12.6419,-20.65276
4049,8.44974,-6.86597,0.68295,-60.43239,-40.53494,-86.44861
4074,7.05511,-6.72232,1.46585,-70.74732,-8.61358,-121.97105
4101,1.35572,-6.92224,1.51014,-51.94851,-48.53054,-61.058
4127,-0.24122,-6.10821,1.20009,-39.49734,-59.63893,-43.05264
4154,-2.08595,-5.6581,1.10792,-12.45879,-81.3064,-36.58292
4181,-2.73119,-6.13933,1.10672,21.90398,-76.97291,-18.27239
4207,-2.5588,-5.95139,1.37966,56.81606,-44.86843,5.3482
4235,-2.09433,-5.57669,0.86012,102.65343,-2.51007,49.53762
4262,-1.93511,-6.14173,-0.73801,127.43368,1.21307,92.56738
4288,-2.00455,-7.62493,-4.44184,94.90197,-37.42215,118.32419
4314,10.95287,-15.90169,-11.27609,5.54657,-81.91675,7.78961
4342,16.58045,-18.54369,-8.40664,-31.31864,40.70279,-92.06384
4369,4.68007,-9.19433,-5.0368,-20.6375,42.83902,-6.18743
4396,4.78302,-7.87034,1.23601,31.30338,90.62951,0.89264
4423,2.44867,-15.32708,4.01807,42.83902,60.78334,-32.12735
4450,-6.11778,-11.18152,-2.63422,23.24675,38.9938,3.57818
4476,-4.79738,-6.26982,-1.76153,34.78238,-42.06082,52.16213
4502,-3.48895,-5.97772,0.8266,30.14371,-104.68285,67.11573
4528,-3.35966,-9.32841,3.61225,12.62664,-62.75172,74.68409
4554,-3.55359,-10.63325,3.91632,36.91861,-6.53839,79.99414
4581,-1.40599,-9.96048,2.1877,51.44497,11.40594,46.66897
4609,-0.21249,-9.28292,0.66978,46.07388,0.11444,32.814
4636,0.17657,-8.48924,1.01813,52.78774,6.70623,33.8516
4661,0.77991,-8.96688,0.25079,35.20963,-12.76397,27.32084
4687,1.6933,-9.85633,0.89723,28.67887,-40.53494,14.62554
4713,1.49937,-9.28412,2.13144,38.9938,-14.47295,10.41412
4739,1.17855,-8.65803,1.99377,38.01725,28.31266,11.69585
4765,0.99419,-8.51797,1.14024,33.37858,40.21451,8.6441
4790,0.70689,-9.76296,0.84455,44.18179,13.84734,12.1231
4813,0.80744,-9.66958,0.7452,52.23842,-3.05939,12.48931
4837,0.77153,-9.42777,1.10792,55.71743,6.40106,13.46587
4862,0.47226,-9.21468,1.39642,62.49232,17.38738,20.48491
4888,-0.47345,-9.51635,0.79308,76.65247,12.32146,30.00639
4913,-0.38487,-10.04308,-0.4136,71.76966,-1.47247,40.44339
4939,0.35135,-10.2813,-1.23242,40.09244,6.95037,44.2886
4965,1.65858,-10.31482,-1.60352,0.41962,15.61736,32.44779
4991,2.46304,-10.08258,0.60992,-18.74541,-7.20977,24.14701
5019,3.31298,-10.17955,1.83216,-9.77325,-23.87236,17.79936
5045,5.00089,-11.04146,2.55282,5.30243,-16.36504,-5.27191
5068,5.35284,-11.8938,1.54246,-11.84844,-25.15409,-38.78019
5093,4.26108,-12.32116,1.29227,-36.32352,30.20475,-67.89393
5118,1.37607,-13.25251,-1.87047,-96.93139,63.77406,-63.07216
5148,-0.31184,-10.69909,-5.63056,-175.78874,-14.16778,-81.07751
5174,-1.22404,-9.7438,1.05764,-192.51236,47.72183,-101.40221
5202,-3.77147,-10.99238,5.06074,-163.82587,139.76277,-84.19031
5228,-4.11264,-15.20139,3.77147,-120.79612,130.48544,-75.58436
5254,-4.24073,-15.24448,2.14341,-70.25904,0.41962,-37.0712
5280,-1.01933,-12.48756,-0.33698,-67.87867,-24.23857,-25.84074
5307,5.14215,-9.4577,0.17897,-51.52126,-63.78932,-49.94961
5333,7.20954,-8.15046,0.82301,-46.51638,-75.14185,-94.13903
5360,5.94899,-8.04272,1.66457,-30.64725,-75.32496,-95.17662
5386,1.35452,-8.16722,1.98659,-11.66534,-86.12817,-70.2743
5413,-0.60274,-8.1349,2.09792,-0.98419,-74.47047,-56.11415
5440,-2.06679,-7.75302,1.96863,25.74919,-98.45727,-44.57852
5465,-3.40755,-6.52121,1.6921,47.17251,-109.74876,-25.71867
5492,-3.0137,-6.09504,1.06722,66.21547,-88.81371,7.91168
5518,-1.95906,-6.0699,0.67217,100.15099,-63.78932,51.42971
5545,-1.56641,-8.73824,-4.74231,110.16074,-105.41527,92.93359
5572,3.33572,-11.33355,-7.06589,52.90981,-134.28488,61.43947
5599,10.44052,-13.23215,-9.32841,-14.83916,-140.69356,-31.3339
5625,8.10018,-14.29997,-3.19207,-1.41144,-85.88403,-30.2963
5651,6.14891,-10.40101,-0.13108,15.92253,-42.67117,-23.58244
5677,4.64056,-10.27292,2.59352,15.92253,12.3825,-52.75723
5702,-5.23432,-11.81958,6.526,50.40737,-19.66093,-11.25335
