# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 19:32:23.148
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.337039,0.221,0.132,-0.311,0.404
0.343464,0.222,0.121,-0.315,0.403
0.346940,0.237,0.072,-0.335,0.416
0.348848,0.245,0.060,-0.342,0.425
0.354376,0.254,0.050,-0.348,0.433
0.356949,0.285,0.037,-0.381,0.477
0.359025,0.293,0.034,-0.392,0.491
0.365283,0.306,0.034,-0.406,0.510
0.368801,0.360,0.026,-0.460,0.585
0.370830,0.372,0.016,-0.472,0.601
0.376331,0.390,0.003,-0.484,0.622
0.378710,0.439,-0.048,-0.514,0.677
0.380718,0.455,-0.066,-0.525,0.698
0.383404,0.471,-0.087,-0.535,0.718
0.388081,0.486,-0.103,-0.549,0.740
0.388178,0.501,-0.118,-0.561,0.761
0.388960,0.514,-0.134,-0.573,0.781
0.390861,0.526,-0.146,-0.587,0.802
0.393077,0.535,-0.158,-0.600,0.819
0.400212,0.547,-0.170,-0.613,0.839
0.402841,0.570,-0.207,-0.660,0.896
0.404954,0.572,-0.217,-0.668,0.906
0.410162,0.575,-0.221,-0.679,0.917
0.410255,0.579,-0.220,-0.686,0.924
0.410851,0.584,-0.215,-0.695,0.933
0.413591,0.588,-0.208,-0.704,0.941
0.414933,0.595,-0.196,-0.715,0.950
0.421711,0.599,-0.184,-0.729,0.961
0.425238,0.601,-0.139,-0.803,1.013
0.426803,0.591,-0.123,-0.829,1.026
0.433194,0.582,-0.108,-0.854,1.039
0.436661,0.511,-0.042,-0.984,1.109
0.438637,0.489,-0.025,-1.017,1.128
0.444709,0.466,-0.006,-1.047,1.146
0.448443,0.353,0.058,-1.150,1.204
0.454741,0.326,0.071,-1.170,1.217
0.456964,0.263,0.098,-1.213,1.245
0.460719,0.231,0.114,-1.224,1.251
0.465831,0.220,0.119,-1.224,1.249
0.468681,0.191,0.121,-1.210,1.231
0.470620,0.183,0.118,-1.203,1.223
0.477023,0.174,0.113,-1.197,1.214
0.480565,0.152,0.059,-1.168,1.179
0.482752,0.151,0.052,-1.159,1.170
0.488571,0.155,0.058,-1.148,1.159
0.492705,0.192,0.123,-1.086,1.109
0.494558,0.212,0.143,-1.070,1.100
0.499414,0.230,0.162,-1.055,1.092
0.502486,0.299,0.208,-1.010,1.074
0.504377,0.324,0.213,-0.994,1.067
0.510429,0.352,0.211,-0.976,1.059
0.512614,0.439,0.171,-0.913,1.028
0.514632,0.469,0.143,-0.895,1.021
0.521635,0.492,0.107,-0.878,1.012
0.524834,0.526,-0.115,-0.825,0.985
0.526444,0.515,-0.171,-0.809,0.974
0.532502,0.491,-0.202,-0.792,0.953
0.536265,0.312,0.047,-0.702,0.770
0.538538,0.258,0.164,-0.684,0.749
0.543491,0.209,0.233,-0.674,0.743
0.546411,0.078,0.220,-0.669,0.709
0.548308,0.030,0.208,-0.668,0.700
0.554964,-0.015,0.202,-0.665,0.695
0.558120,-0.163,0.270,-0.662,0.733
0.560132,-0.196,0.300,-0.665,0.755
0.565947,-0.230,0.327,-0.671,0.782
0.568490,-0.344,0.400,-0.687,0.866
0.570162,-0.387,0.417,-0.692,0.895
0.572087,-0.432,0.427,-0.694,0.922
0.577237,-0.474,0.436,-0.694,0.947
0.577319,-0.523,0.447,-0.692,0.975
0.578046,-0.564,0.452,-0.688,0.998
0.580393,-0.608,0.451,-0.685,1.021
0.582169,-0.646,0.448,-0.682,1.041
0.588605,-0.685,0.439,-0.678,1.059
0.592107,-0.819,0.299,-0.664,1.096
0.593996,-0.848,0.250,-0.659,1.102
0.599738,-0.874,0.196,-0.652,1.108
0.602344,-0.953,0.023,-0.621,1.138
0.604052,-0.977,-0.040,-0.606,1.150
0.605966,-0.997,-0.103,-0.593,1.164
0.610620,-1.008,-0.160,-0.580,1.174
0.610695,-1.005,-0.209,-0.566,1.173
0.612493,-0.995,-0.247,-0.553,1.165
0.614246,-0.974,-0.285,-0.535,1.147
0.616253,-0.950,-0.325,-0.518,1.130
0.621752,-0.931,-0.364,-0.501,1.118
0.624008,-0.871,-0.460,-0.454,1.085
0.625795,-0.847,-0.482,-0.438,1.068
0.627854,-0.824,-0.509,-0.424,1.058
0.632904,-0.799,-0.540,-0.407,1.047
0.632989,-0.773,-0.571,-0.393,1.038
0.633988,-0.747,-0.599,-0.375,1.028
0.635930,-0.720,-0.630,-0.359,1.022
0.637923,-0.698,-0.658,-0.341,1.018
0.644140,-0.677,-0.679,-0.321,1.012
0.646208,-0.619,-0.710,-0.263,0.978
0.649615,-0.589,-0.692,-0.224,0.936
0.655145,-0.578,-0.680,-0.206,0.916
0.657839,-0.556,-0.641,-0.144,0.861
0.659710,-0.552,-0.629,-0.120,0.845
0.661728,-0.546,-0.626,-0.092,0.836
0.666398,-0.541,-0.624,-0.064,0.828
0.666468,-0.540,-0.623,-0.035,0.825
0.667762,-0.539,-0.624,-0.007,0.824
0.670044,-0.540,-0.622,0.022,0.824
0.671678,-0.545,-0.623,0.050,0.829
0.677073,-0.551,-0.622,0.080,0.834
0.677182,-0.559,-0.620,0.112,0.842
0.677550,-0.567,-0.617,0.152,0.852
0.680246,-0.574,-0.614,0.189,0.862
0.681467,-0.578,-0.612,0.228,0.872
0.683558,-0.578,-0.604,0.263,0.876
0.688588,-0.570,-0.592,0.301,0.875
0.688665,-0.559,-0.581,0.334,0.873
0.689414,-0.552,-0.577,0.362,0.876
0.691666,-0.550,-0.572,0.380,0.879
0.693500,-0.550,-0.558,0.390,0.875
0.699592,-0.539,-0.524,0.392,0.847
0.701843,-0.526,-0.444,0.333,0.765
0.703711,-0.528,-0.461,0.299,0.762
0.710896,-0.536,-0.554,0.213,0.799
0.713653,-0.545,-0.724,0.074,0.909
0.715387,-0.544,-0.771,0.031,0.944
0.722234,-0.541,-0.810,-0.012,0.974
0.725305,-0.505,-0.887,-0.168,1.034
0.727322,-0.495,-0.889,-0.201,1.037
0.733125,-0.486,-0.882,-0.230,1.033
0.735348,-0.457,-0.850,-0.304,1.011
0.737421,-0.447,-0.836,-0.321,1.001
0.739262,-0.439,-0.823,-0.334,0.991
0.744473,-0.429,-0.810,-0.344,0.979
0.744541,-0.419,-0.797,-0.351,0.967
0.745431,-0.407,-0.786,-0.354,0.953
0.747520,-0.394,-0.771,-0.353,0.935
0.749248,-0.377,-0.757,-0.351,0.916
0.755716,-0.361,-0.742,-0.344,0.894
0.757999,-0.303,-0.689,-0.317,0.817
0.760988,-0.265,-0.648,-0.289,0.758
0.769595,-0.245,-0.624,-0.274,0.724
0.773677,-0.176,-0.528,-0.211,0.595
0.774025,-0.160,-0.503,-0.195,0.563
0.788249,-0.145,-0.478,-0.179,0.531
0.790869,-0.064,-0.294,-0.092,0.314
0.793094,-0.055,-0.270,-0.089,0.290
0.794970,-0.049,-0.247,-0.083,0.265
0.799675,-0.040,-0.224,-0.080,0.242
0.799791,-0.034,-0.202,-0.079,0.220
0.800939,-0.031,-0.177,-0.076,0.195
0.803149,-0.022,-0.150,-0.074,0.168
0.804916,-0.018,-0.122,-0.074,0.144
0.811387,-0.015,-0.098,-0.075,0.124
0.814910,-0.003,0.014,-0.078,0.079
0.822233,-0.004,0.033,-0.078,0.085
0.824853,-0.008,0.080,-0.070,0.107
0.826842,-0.002,0.057,-0.060,0.083
0.833114,0.023,-0.010,-0.041,0.048
0.835211,0.064,-0.110,0.022,0.130
0.838884,0.066,-0.125,0.053,0.151
0.844335,0.059,-0.131,0.064,0.157
0.847038,0.025,-0.162,0.076,0.180
0.848923,0.010,-0.176,0.075,0.192
0.850969,-0.004,-0.190,0.068,0.202
0.855705,-0.017,-0.202,0.060,0.212
0.855802,-0.025,-0.216,0.050,0.223
0.856797,-0.035,-0.229,0.039,0.235
0.858901,-0.044,-0.242,0.027,0.248
0.860784,-0.048,-0.260,0.011,0.264
0.867090,-0.051,-0.278,-0.003,0.282
0.870521,-0.053,-0.361,-0.061,0.370
0.872720,-0.050,-0.379,-0.076,0.390
0.877503,-0.050,-0.396,-0.087,0.408
0.881076,-0.050,-0.425,-0.111,0.442
0.882752,-0.053,-0.431,-0.114,0.449
0.884616,-0.055,-0.434,-0.116,0.453
0.888947,-0.056,-0.433,-0.116,0.452
0.889039,-0.057,-0.430,-0.116,0.449
0.891198,-0.060,-0.426,-0.111,0.444
0.892695,-0.064,-0.418,-0.108,0.437
0.894436,-0.066,-0.407,-0.104,0.425
0.900411,-0.071,-0.398,-0.099,0.416
0.902634,-0.090,-0.364,-0.083,0.384
0.904488,-0.097,-0.350,-0.079,0.372
0.911696,-0.119,-0.322,-0.074,0.352
0.914778,-0.158,-0.289,-0.076,0.338
0.916412,-0.172,-0.281,-0.078,0.339
0.922331,-0.187,-0.273,-0.081,0.341
0.924700,-0.228,-0.260,-0.090,0.357
0.926323,-0.240,-0.258,-0.092,0.364
0.928529,-0.248,-0.255,-0.095,0.368
0.933921,-0.256,-0.251,-0.099,0.372
0.934017,-0.263,-0.245,-0.100,0.373
0.934492,-0.267,-0.241,-0.104,0.375
0.936590,-0.273,-0.237,-0.101,0.375
0.938371,-0.277,-0.233,-0.093,0.374
0.945202,-0.279,-0.223,-0.087,0.368
0.948525,-0.284,-0.155,-0.071,0.331
0.950205,-0.282,-0.135,-0.068,0.320
0.955655,-0.277,-0.117,-0.068,0.308
0.958316,-0.265,-0.068,-0.064,0.281
0.960130,-0.261,-0.052,-0.063,0.273
0.962332,-0.254,-0.039,-0.064,0.265
0.967026,-0.248,-0.025,-0.063,0.257
0.967117,-0.243,-0.013,-0.067,0.252
0.968220,-0.235,0.003,-0.067,0.245
0.970495,-0.228,0.014,-0.066,0.238
0.972345,-0.224,0.025,-0.064,0.234
0.978054,-0.216,0.036,-0.061,0.227
0.980359,-0.203,0.052,-0.042,0.214
0.982350,-0.199,0.053,-0.030,0.208
0.989338,-0.192,0.046,-0.006,0.197
0.992112,-0.178,0.043,0.036,0.186
0.994015,-0.174,0.045,0.051,0.186
1.000748,-0.164,0.052,0.067,0.184
1.004183,-0.132,0.063,0.114,0.185
1.006018,-0.127,0.062,0.122,0.187
1.011423,-0.122,0.052,0.131,0.186
1.014067,-0.123,0.025,0.142,0.190
1.015876,-0.129,0.013,0.142,0.192
1.018051,-0.135,0.001,0.139,0.194
1.022868,-0.144,-0.015,0.135,0.198
1.022957,-0.151,-0.032,0.130,0.202
1.023846,-0.159,-0.052,0.122,0.207
1.025984,-0.168,-0.071,0.115,0.216
1.027937,-0.178,-0.094,0.107,0.228
1.033938,-0.188,-0.118,0.099,0.243
1.036089,-0.219,-0.197,0.069,0.303
1.037945,-0.232,-0.225,0.058,0.329
1.045165,-0.253,-0.284,0.044,0.383
1.047800,-0.282,-0.375,0.037,0.470
1.049710,-0.290,-0.400,0.039,0.496
1.056572,-0.296,-0.424,0.044,0.519
1.059828,-0.303,-0.496,0.073,0.586
1.061745,-0.305,-0.510,0.081,0.599
1.067730,-0.302,-0.523,0.090,0.611
1.069911,-0.293,-0.547,0.116,0.631
1.071908,-0.286,-0.554,0.127,0.636
1.073819,-0.280,-0.557,0.135,0.638
1.078901,-0.274,-0.560,0.145,0.640
1.079009,-0.264,-0.561,0.152,0.638
1.081952,-0.250,-0.568,0.161,0.642
1.083530,-0.245,-0.568,0.167,0.641
1.089143,-0.241,-0.573,0.169,0.644
1.092066,-0.243,-0.597,0.172,0.667
1.093645,-0.245,-0.606,0.169,0.675
1.095511,-0.250,-0.614,0.164,0.683
1.100536,-0.259,-0.620,0.157,0.690
1.100618,-0.269,-0.623,0.149,0.695
1.101461,-0.283,-0.624,0.138,0.699
1.103767,-0.294,-0.623,0.125,0.700
1.105368,-0.311,-0.619,0.112,0.701
1.111820,-0.327,-0.610,0.095,0.698
1.113977,-0.379,-0.576,0.043,0.691
1.117858,-0.413,-0.554,-0.000,0.691
1.123249,-0.432,-0.543,-0.023,0.694
1.125657,-0.474,-0.498,-0.094,0.694
1.127461,-0.483,-0.474,-0.117,0.687
1.129424,-0.491,-0.446,-0.141,0.678
1.134470,-0.493,-0.412,-0.166,0.664
1.134552,-0.494,-0.375,-0.187,0.648
1.135445,-0.492,-0.336,-0.210,0.632
1.137814,-0.488,-0.294,-0.231,0.615
1.139278,-0.477,-0.250,-0.252,0.595
1.144978,-0.468,-0.208,-0.272,0.580
1.145071,-0.458,-0.167,-0.290,0.567
1.145444,-0.446,-0.123,-0.308,0.556
1.149276,-0.429,-0.084,-0.322,0.543
1.150089,-0.413,-0.044,-0.341,0.538
1.151510,-0.394,-0.004,-0.355,0.530
1.157689,-0.377,0.037,-0.367,0.527
1.161195,-0.294,0.205,-0.399,0.536
1.169923,-0.268,0.252,-0.402,0.545
1.172958,-0.121,0.504,-0.365,0.634
1.181998,-0.090,0.560,-0.349,0.666
1.185033,0.090,0.787,-0.240,0.827
1.193933,0.126,0.821,-0.215,0.858
1.205407,0.288,0.914,-0.105,0.964
1.216447,0.440,0.895,-0.006,0.998
1.218758,0.505,0.766,0.028,0.918
1.220722,0.508,0.727,0.025,0.887
1.223123,0.508,0.683,0.020,0.852
1.224954,0.502,0.634,0.014,0.809
1.226777,0.497,0.584,0.006,0.767
1.228707,0.486,0.532,-0.002,0.720
1.235025,0.473,0.477,-0.007,0.672
1.238602,0.407,0.252,-0.057,0.482
1.247270,0.386,0.193,-0.077,0.438
1.250640,0.271,-0.072,-0.186,0.336
1.256916,0.249,-0.115,-0.199,0.339
1.258950,0.189,-0.197,-0.252,0.371
1.262688,0.154,-0.246,-0.292,0.411
1.267752,0.136,-0.268,-0.312,0.434
1.270609,0.102,-0.329,-0.376,0.510
1.272492,0.095,-0.347,-0.401,0.538
1.278875,0.090,-0.359,-0.421,0.560
1.281078,0.092,-0.402,-0.483,0.635
1.284431,0.107,-0.418,-0.521,0.677
1.289999,0.115,-0.425,-0.539,0.696
1.292699,0.152,-0.416,-0.595,0.742
1.294591,0.164,-0.410,-0.614,0.756
1.301147,0.178,-0.402,-0.631,0.769
1.304475,0.226,-0.339,-0.681,0.794
1.306597,0.234,-0.318,-0.688,0.794
1.312235,0.243,-0.288,-0.695,0.791
1.314687,0.264,-0.197,-0.704,0.778
1.316562,0.270,-0.162,-0.707,0.773
1.323945,0.275,-0.127,-0.708,0.770
1.326378,0.288,0.024,-0.708,0.764
1.328409,0.288,0.060,-0.709,0.767
1.335831,0.290,0.093,-0.709,0.771
1.338400,0.295,0.185,-0.698,0.780
1.340237,0.297,0.200,-0.693,0.780
1.345656,0.301,0.211,-0.687,0.779
1.345790,0.306,0.223,-0.682,0.780
1.346527,0.310,0.228,-0.672,0.775
1.348518,0.317,0.233,-0.663,0.771
1.350288,0.320,0.234,-0.653,0.764
1.356984,0.325,0.229,-0.647,0.759
1.359024,0.350,0.207,-0.622,0.743
1.362111,0.369,0.178,-0.603,0.729
1.367853,0.378,0.160,-0.590,0.719
1.370268,0.413,0.107,-0.554,0.700
1.372251,0.423,0.088,-0.542,0.694
1.374063,0.433,0.062,-0.531,0.688
1.379348,0.439,0.039,-0.521,0.683
1.379444,0.448,0.013,-0.512,0.680
1.380251,0.454,-0.012,-0.505,0.679
1.382357,0.462,-0.036,-0.503,0.684
1.384063,0.470,-0.062,-0.499,0.688
1.390056,0.476,-0.091,-0.499,0.696
1.392692,0.491,-0.188,-0.503,0.728
1.396009,0.498,-0.265,-0.508,0.759
1.401402,0.502,-0.301,-0.516,0.780
1.404083,0.515,-0.435,-0.536,0.861
1.406183,0.521,-0.487,-0.544,0.897
1.412846,0.530,-0.528,-0.554,0.931
1.416104,0.575,-0.666,-0.605,1.068
1.418023,0.589,-0.699,-0.618,1.104
1.423575,0.600,-0.733,-0.633,1.139
1.426211,0.632,-0.869,-0.666,1.264
1.427997,0.642,-0.932,-0.675,1.318
1.434793,0.653,-1.000,-0.680,1.374
1.438319,0.699,-1.265,-0.703,1.607
1.439968,0.706,-1.340,-0.709,1.672
1.445948,0.716,-1.413,-0.712,1.737
1.448102,0.726,-1.659,-0.712,1.946
1.450056,0.723,-1.746,-0.709,2.018
1.456963,0.719,-1.921,-0.698,2.167
1.459824,0.709,-2.194,-0.675,2.402
1.461939,0.706,-2.280,-0.667,2.479
1.468591,0.701,-2.370,-0.658,2.557
1.471637,0.679,-2.742,-0.626,2.893
1.473612,0.671,-2.840,-0.619,2.983
1.479438,0.668,-2.935,-0.614,3.072
1.481780,0.654,-3.224,-0.595,3.343
1.483692,0.651,-3.321,-0.586,3.435
1.485587,0.642,-3.418,-0.574,3.525
1.490646,0.634,-3.518,-0.561,3.619
1.490723,0.627,-3.614,-0.547,3.708
1.491670,0.619,-3.711,-0.531,3.800
1.493997,0.606,-3.803,-0.513,3.885
1.495589,0.596,-3.890,-0.493,3.966
1.502282,0.588,-3.976,-0.473,4.047
1.505208,0.543,-4.317,-0.356,4.366
1.507290,0.535,-4.407,-0.320,4.450
1.513529,0.527,-4.495,-0.284,4.535
1.515937,0.519,-4.777,-0.155,4.808
1.519359,0.536,-4.962,-0.060,4.991
1.521327,0.551,-5.050,-0.010,5.080
1.523259,0.576,-5.139,0.044,5.172
1.525213,0.605,-5.229,0.098,5.265
1.527209,0.639,-5.321,0.151,5.361
1.529154,0.678,-5.420,0.210,5.466
1.535279,0.720,-5.521,0.267,5.574
1.537271,0.870,-5.826,0.447,5.907
1.541038,0.983,-6.026,0.579,6.133
1.543264,1.041,-6.129,0.652,6.251
1.545173,1.094,-6.232,0.727,6.369
1.547115,1.147,-6.334,0.806,6.487
1.549006,1.196,-6.438,0.893,6.609
1.550958,1.243,-6.541,0.983,6.731
1.556903,1.285,-6.629,1.078,6.838
1.559066,1.372,-6.841,1.387,7.113
1.563025,1.399,-6.910,1.616,7.233
1.564986,1.404,-6.921,1.737,7.272
1.566992,1.404,-6.920,1.861,7.302
1.568852,1.393,-6.893,1.985,7.307
1.570858,1.381,-6.850,2.114,7.301
1.572917,1.359,-6.793,2.242,7.281
1.584265,1.331,-6.712,2.370,7.241
1.588166,1.154,-6.068,2.968,6.853
1.588259,1.111,-5.904,3.074,6.749
1.590897,1.026,-5.581,3.275,6.552
1.592891,0.987,-5.411,3.370,6.451
1.594735,0.951,-5.242,3.464,6.355
1.596945,0.916,-5.076,3.555,6.264
1.609505,0.885,-4.919,3.647,6.187
1.612825,0.818,-3.989,4.254,5.889
1.614960,0.834,-3.902,4.333,5.890
1.616814,0.857,-3.832,4.409,5.904
1.618786,0.880,-3.776,4.484,5.928
1.624499,0.912,-3.731,4.554,5.957
1.626622,1.020,-3.642,4.738,6.062
1.628881,1.058,-3.626,4.789,6.099
1.630888,1.097,-3.620,4.837,6.141
1.632882,1.141,-3.620,4.880,6.182
1.634935,1.185,-3.624,4.915,6.220
1.637150,1.232,-3.631,4.947,6.259
1.638699,1.280,-3.644,4.975,6.298
1.640649,1.329,-3.660,4.994,6.332
1.648634,1.376,-3.677,5.006,6.362
1.650762,1.593,-3.758,5.003,6.457
1.652938,1.649,-3.776,4.989,6.471
1.655022,1.706,-3.791,4.971,6.480
1.656889,1.766,-3.804,4.948,6.486
1.659597,1.829,-3.811,4.920,6.487
1.660709,1.893,-3.809,4.885,6.477
1.671230,2.032,-3.786,4.803,6.444
1.674584,2.387,-3.560,4.524,6.232
1.676720,2.457,-3.488,4.462,6.174
1.678878,2.524,-3.410,4.401,6.113
1.680667,2.589,-3.327,4.340,6.050
1.682668,2.651,-3.244,4.279,5.988
1.684561,2.708,-3.154,4.219,5.923
1.692970,2.762,-3.064,4.161,5.859
1.696556,2.962,-2.653,3.898,5.568
1.698672,2.983,-2.598,3.861,5.528
1.700611,3.003,-2.541,3.825,5.487
1.702691,3.020,-2.483,3.792,5.447
1.705232,3.035,-2.431,3.764,5.412
1.706944,3.043,-2.387,3.741,5.380
1.715412,3.044,-2.355,3.719,5.351
1.718560,2.990,-2.336,3.653,5.267
1.720521,2.978,-2.334,3.639,5.249
1.722586,2.964,-2.325,3.619,5.224
1.724419,2.951,-2.315,3.598,5.198
1.726986,2.937,-2.304,3.575,5.168
1.728824,2.923,-2.290,3.547,5.135
1.736790,2.907,-2.278,3.515,5.099
1.740264,2.860,-2.224,3.262,4.875
1.742447,2.858,-2.187,3.188,4.808
1.744404,2.853,-2.147,3.104,4.731
1.746383,2.848,-2.105,3.015,4.651
1.748831,2.840,-2.059,2.921,4.565
1.750389,2.828,-2.004,2.822,4.470
1.752533,2.818,-1.948,2.717,4.372
1.758968,2.809,-1.887,2.611,4.274
1.762352,2.767,-1.646,2.189,3.893
1.764365,2.762,-1.562,2.083,3.796
1.766170,2.756,-1.476,1.982,3.702
1.768612,2.751,-1.389,1.885,3.612
1.770324,2.743,-1.300,1.790,3.524
1.772433,2.735,-1.213,1.699,3.440
1.774344,2.726,-1.129,1.611,3.362
1.781923,2.713,-1.049,1.532,3.288
1.784095,2.654,-0.758,1.255,3.032
1.786228,2.637,-0.692,1.201,2.979
1.788239,2.623,-0.625,1.153,2.933
1.790045,2.608,-0.563,1.110,2.890
1.792151,2.594,-0.506,1.071,2.852
1.794388,2.580,-0.453,1.037,2.818
1.796293,2.563,-0.408,1.012,2.786
1.804638,2.547,-0.361,0.987,2.756
1.807988,2.441,-0.219,0.898,2.610
1.810032,2.416,-0.208,0.889,2.583
1.811970,2.392,-0.198,0.882,2.557
1.813970,2.368,-0.187,0.875,2.532
1.816466,2.345,-0.177,0.873,2.508
1.818216,2.322,-0.171,0.871,2.486
1.819971,2.300,-0.172,0.870,2.465
1.825745,2.276,-0.177,0.873,2.444
1.828009,2.199,-0.221,0.884,2.380
1.830114,2.174,-0.244,0.888,2.361
1.832372,2.151,-0.269,0.893,2.345
1.834104,2.122,-0.303,0.899,2.324
1.835860,2.087,-0.350,0.904,2.301
1.838368,2.050,-0.401,0.908,2.278
1.840124,2.006,-0.450,0.911,2.249
1.841935,1.960,-0.497,0.916,2.220
1.847921,1.908,-0.542,0.920,2.186
1.851708,1.653,-0.663,0.934,2.011
1.853846,1.578,-0.679,0.930,1.953
1.855818,1.494,-0.696,0.922,1.888
1.858381,1.400,-0.722,0.908,1.818
1.860146,1.298,-0.745,0.895,1.743
1.861749,1.194,-0.766,0.879,1.669
1.863906,1.089,-0.775,0.866,1.592
1.870373,0.982,-0.775,0.855,1.516
1.873905,0.625,-0.677,0.864,1.263
1.875921,0.554,-0.636,0.882,1.220
1.877871,0.492,-0.593,0.902,1.186
1.879838,0.438,-0.554,0.924,1.163
1.881895,0.392,-0.514,0.947,1.146
1.883732,0.358,-0.473,0.971,1.138
1.885545,0.331,-0.435,0.998,1.138
1.892141,0.318,-0.403,1.025,1.146
1.894259,0.311,-0.333,1.101,1.192
1.897485,0.342,-0.300,1.143,1.230
1.899469,0.362,-0.287,1.161,1.250
1.901480,0.389,-0.279,1.175,1.268
1.903639,0.421,-0.269,1.185,1.286
1.905635,0.452,-0.261,1.192,1.301
1.907537,0.489,-0.247,1.197,1.316
1.914083,0.527,-0.233,1.201,1.333
1.917645,0.696,-0.164,1.206,1.402
1.919341,0.737,-0.149,1.207,1.422
1.921329,0.780,-0.131,1.210,1.445
1.923377,0.819,-0.113,1.209,1.465
1.925617,0.861,-0.097,1.208,1.486
1.927833,0.901,-0.089,1.207,1.509
1.929748,0.941,-0.084,1.203,1.530
1.937202,0.977,-0.086,1.196,1.547
1.939455,1.098,-0.131,1.157,1.600
1.941269,1.120,-0.150,1.143,1.607
1.943313,1.141,-0.164,1.127,1.612
1.945430,1.155,-0.181,1.109,1.611
1.947468,1.170,-0.196,1.089,1.610
1.950148,1.185,-0.211,1.066,1.608
1.951406,1.196,-0.230,1.044,1.604
1.953491,1.206,-0.247,1.022,1.600
1.960163,1.215,-0.266,1.001,1.596
1.963875,1.236,-0.358,0.914,1.578
1.965538,1.239,-0.381,0.893,1.574
1.967692,1.239,-0.408,0.874,1.570
1.970005,1.242,-0.431,0.855,1.568
1.971282,1.240,-0.457,0.838,1.565
1.973322,1.239,-0.475,0.822,1.561
1.975146,1.241,-0.496,0.807,1.561
1.982162,1.241,-0.513,0.795,1.561
