# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 21:35:13.756
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.924037,8.1140,1.8943,6.7479,10.72
0.934896,7.5780,2.2750,5.4204,9.59
0.945442,6.8643,2.6342,4.3158,8.53
0.956022,6.1210,2.7497,3.1939,7.43
0.967457,5.4824,2.6929,2.5284,6.61
0.977887,5.3627,2.7098,2.1438,6.38
0.988916,5.2986,2.6021,1.4541,6.08
0.993996,5.1269,2.3632,0.7650,5.70
1.003692,4.6689,2.1298,0.1307,5.13
1.013762,4.0366,2.1459,-0.0078,4.57
1.023947,3.4401,2.2694,0.1640,4.12
1.034314,2.7330,2.3270,0.0633,3.59
1.045138,1.9677,2.3177,0.0648,3.04
1.056076,1.1441,2.2953,0.0202,2.56
1.067105,0.0562,2.0940,-0.2920,2.11
1.078554,-1.2872,1.7703,-1.0415,2.42
1.089498,-2.3535,1.4596,-2.1560,3.51
1.093377,-2.8380,1.3511,-2.6568,4.12
1.103099,-2.5997,1.5140,-1.9699,3.60
1.113403,-2.1583,1.7794,-1.8614,3.36
1.124025,-1.6739,2.1055,-1.4451,3.05
1.134409,-1.5075,2.3863,-1.4334,3.17
1.145556,-2.1871,2.1696,-1.5993,3.47
1.156108,-3.0646,1.7428,-1.6809,3.91
1.167258,-4.3683,1.2750,-1.3221,4.74
1.178662,-3.5139,1.2792,-1.5669,4.05
1.182771,-1.6924,1.6836,-2.5862,3.52
1.192900,-1.0802,2.0095,-1.9009,2.97
1.202711,-0.1462,1.8256,-1.6465,2.46
1.213460,2.1136,1.7076,-1.3353,3.03
1.223405,1.6895,1.6011,-2.4161,3.35
1.234524,-0.6966,1.2355,-2.9306,3.26
1.245746,-0.4013,0.8392,-1.8030,2.03
1.256587,0.2046,0.1211,-1.3930,1.41
1.267662,0.0440,-0.8976,-1.5101,1.76
1.279041,-3.6940,-1.0604,-1.6641,4.19
1.282284,-3.3744,-1.5874,-1.2679,3.94
1.292422,-2.5873,-1.7215,-0.2974,3.12
1.302288,0.1473,-1.2998,0.4045,1.37
1.313412,1.8844,-1.2359,-0.0229,2.25
1.323656,1.4194,-1.0376,-0.3068,1.78
1.334728,1.2495,-1.1466,0.0602,1.70
1.346032,2.3010,-1.3179,0.3156,2.67
1.356691,2.5093,-1.3837,0.3911,2.89
1.367980,1.4204,-1.6076,0.9018,2.33
1.381703,3.1124,-0.9032,-2.2684,3.96
1.391920,2.4427,-1.4409,-1.9070,3.42
1.402020,1.6345,-2.0337,-1.3178,2.92
1.412665,1.8879,-1.6677,-0.5748,2.58
1.423423,3.0074,-2.2791,0.3581,3.79
1.435147,3.4455,-2.5524,1.0465,4.41
1.446133,3.1724,-2.4061,2.2956,4.60
1.457026,3.0898,-1.9585,3.3452,4.96
1.461628,2.9655,-1.5220,3.0699,4.53
1.471343,2.7027,-1.1353,2.9211,4.14
1.481489,2.7806,-0.9141,2.3832,3.77
1.491779,2.9767,-0.4527,2.5831,3.97
1.503042,3.8073,0.0508,3.0689,4.89
1.513295,3.9927,0.0047,1.8528,4.40
1.522174,3.6769,0.5378,1.4522,3.99
1.536143,3.2592,0.8347,0.9802,3.50
1.540973,2.4370,0.4938,1.1126,2.72
1.557300,-0.5322,-0.6177,1.3387,1.57
1.564367,-1.6380,-0.8657,0.7992,2.02
1.571696,-2.3932,-0.4852,-0.3946,2.47
1.581449,-2.0031,0.5927,-0.5740,2.17
1.591700,-2.2541,1.0002,0.5234,2.52
1.604859,-3.0480,1.2371,1.3858,3.57
1.610757,-2.6208,1.6398,2.7176,4.12
1.627027,-2.1790,1.9077,1.7146,3.37
1.630781,-1.3408,2.3906,-2.4159,3.65
1.646237,-0.6001,2.2767,-5.7638,6.23
1.650602,0.6913,0.4009,-7.2965,7.34
1.660454,1.0082,-0.4447,-5.8587,5.96
1.671680,0.2189,0.4215,-2.6421,2.68
1.681678,-1.6563,0.7508,0.3355,1.85
1.692482,-2.5406,1.6748,2.3470,3.84
1.700965,-2.3388,2.7088,3.0823,4.72
1.713858,-2.3514,3.4187,3.2256,5.26
1.720870,-2.0554,3.8969,3.1154,5.40
1.737733,-1.6099,4.2890,3.2947,5.64
1.740346,-1.0593,4.2184,2.3134,4.93
1.750052,0.4000,3.9158,2.7613,4.81
1.760329,0.7534,1.0932,1.6791,2.14
1.770515,0.5152,-2.8511,2.5547,3.86
1.782387,0.4310,-4.9366,1.4895,5.17
1.790478,-0.0926,-6.6066,2.0358,6.91
1.803456,0.6395,2.0003,-1.9632,2.87
1.809552,-1.8102,-0.2803,0.0204,1.83
1.828165,-3.6587,-1.7858,2.4197,4.74
1.831210,-4.4982,-4.1729,2.1823,6.51
1.839463,-4.4142,-3.3116,1.1043,5.63
1.852760,-3.0658,-2.8113,0.9694,4.27
1.859331,-0.2399,-1.2236,3.1182,3.36
1.871860,2.1641,0.5804,4.9022,5.39
1.879154,2.4497,0.7244,4.2797,4.98
1.889680,1.7452,0.1928,2.8072,3.31
1.899321,1.0701,-0.0656,0.8421,1.36
1.915335,0.0497,-0.3090,-1.1969,1.24
1.919372,-1.5176,-0.1155,-3.0540,3.41
1.937535,-2.5704,0.6266,-4.4720,5.20
1.939727,-1.9860,1.3690,-4.8149,5.39
1.950096,-0.3082,1.2735,-3.8758,4.09
1.960857,1.1996,0.3747,-3.0326,3.28
1.970328,2.9655,-0.6657,-3.2457,4.45
1.983291,3.6244,-1.6741,-4.5326,6.04
1.988969,3.1023,-2.0477,-6.1256,7.17
2.002220,2.0567,-2.2469,-6.2146,6.92
2.008981,1.0107,-2.0406,-4.9151,5.42
2.019413,-1.0071,-1.5017,-2.9368,3.45
2.028695,-4.2649,1.1078,-5.4676,7.02
2.038806,-0.0798,1.4895,-2.6121,3.01
2.048734,3.0046,0.4035,-0.7123,3.11
2.058562,2.7168,-1.7187,-3.5200,4.77
2.070447,2.6456,-3.9178,-5.7400,7.44
2.079114,3.7661,-4.7662,-5.8629,8.44
2.093398,3.3770,-5.1751,1.8563,6.45
2.098358,0.4683,-5.0503,11.4398,12.51
2.117298,-1.4770,-3.9980,14.6945,15.30
2.120088,-2.3332,-2.7951,13.9435,14.41
2.128449,-3.2945,-1.8146,12.4453,13.00
2.139395,-3.8282,-1.2877,8.2192,9.16
2.149215,-4.4131,0.3601,1.9500,4.84
2.159937,-4.6344,2.1829,-4.7580,6.99
2.168973,-4.5665,2.9947,-5.6302,7.84
2.183650,-4.3696,2.4421,0.4134,5.02
2.188097,-4.2154,1.5300,5.4466,7.06
2.204946,-4.3415,0.2839,7.7694,8.90
2.208007,-4.1950,-0.6432,8.4879,9.49
2.218060,-4.1807,-0.8745,7.8677,8.95
2.227877,-4.2590,-1.2308,6.9009,8.20
2.238064,-2.9431,-1.5498,4.7044,5.76
2.250746,-0.7970,-1.4758,3.5948,3.97
2.258001,0.2384,-0.9272,1.3255,1.64
2.271206,0.8358,-0.9350,-0.8748,1.53
2.278608,2.2314,-0.9089,-3.4879,4.24
2.296641,3.0443,-0.1829,-5.1624,6.00
2.297957,3.2060,0.1782,-4.9079,5.86
2.308112,2.8404,0.2289,-2.5454,3.82
2.323375,2.2236,0.2662,-0.5095,2.30
2.327328,1.9942,0.1932,1.1161,2.29
2.338636,2.0182,0.1164,1.9095,2.78
2.348131,2.0458,0.3543,1.9512,2.85
2.358880,1.6627,0.6207,1.3821,2.25
2.367968,0.9830,0.4320,0.3288,1.12
2.382380,0.4987,0.1768,-0.2075,0.57
2.386908,0.4885,0.1409,-0.2426,0.56
2.397209,0.8618,0.2930,0.1810,0.93
2.407438,1.0830,0.2795,0.1098,1.12
2.417124,1.0114,0.2414,-0.3438,1.10
2.428132,1.1507,0.1880,-1.2357,1.70
2.437780,1.3671,0.0752,-2.3048,2.68
2.450257,1.4646,-0.2542,-2.6836,3.07
2.457290,1.4921,-0.5519,-2.7605,3.19
2.473695,1.5134,-0.6082,-2.3425,2.85
2.476565,1.4789,-0.8315,-1.7196,2.42
2.495144,1.1945,-1.1013,-1.5629,2.25
2.496416,1.1536,-1.1528,-1.1529,2.00
2.507063,1.1996,-1.0677,-0.6728,1.74
2.517028,1.3020,-0.7844,-0.4228,1.58
2.527122,1.3376,-0.4615,-0.4555,1.49
2.537605,1.2132,-0.1400,-0.9957,1.58
2.546782,0.9641,0.0057,-1.8836,2.12
2.561847,0.7232,-0.1952,-2.8635,2.96
2.569033,0.6264,-0.5876,-3.8062,3.90
2.592798,0.9676,-1.2057,-3.8038,4.11
2.605806,2.2413,-2.2776,-0.6328,3.26
2.615896,2.3729,-2.0461,0.0050,3.13
2.630058,2.4668,-1.9055,-0.2283,3.13
2.635735,1.6940,-2.4781,-0.8814,3.13
2.647332,2.0734,-3.2630,-1.5590,4.17
2.655616,2.7496,-3.4353,-2.2348,4.94
2.672017,2.7589,-3.3487,-3.1298,5.35
2.675608,2.8299,-2.8214,-3.9416,5.61
2.685850,2.4968,-2.4001,-4.6788,5.82
2.695780,2.1206,-2.0139,-4.7287,5.56
2.706122,1.7216,-1.6729,-3.7205,4.43
2.716461,1.4911,-1.0946,-1.9756,2.71
2.726047,1.3359,-0.5819,-0.6669,1.60
2.738777,0.9997,-0.1568,0.4304,1.10
2.746123,0.0697,-0.2031,1.0739,1.10
2.761489,-1.0510,-0.7514,1.7991,2.21
2.765480,-2.2621,-1.9819,2.3268,3.80
2.775207,-2.8914,-2.7848,2.7194,4.85
2.785658,-2.9707,-3.1469,2.8435,5.18
2.795366,-2.6649,-3.1084,2.6669,4.89
2.807702,-1.9100,-2.8364,2.9544,4.52
2.815479,-2.2514,-3.0491,1.1394,3.96
2.828898,-2.6364,-2.8706,-0.2014,3.90
2.836193,-2.1272,-2.5213,0.0986,3.30
2.849275,-2.5932,-3.9275,0.5732,4.74
2.854839,-1.7872,-3.9332,1.4675,4.56
2.864462,-0.6047,-2.7401,2.3662,3.67
2.874484,0.3793,-1.6514,2.9051,3.36
2.886043,1.0495,-0.4836,3.2898,3.49
2.895403,1.4968,1.1190,3.7944,4.23
2.905132,1.4840,2.1315,4.3933,5.10
2.919184,0.8368,2.2913,4.5614,5.17
2.924386,0.2511,2.6011,4.3707,5.09
2.940811,-0.1455,2.7684,4.0567,4.91
2.944226,-0.2112,3.1039,3.4811,4.67
2.961521,-0.0498,3.5868,2.7887,4.54
2.964550,0.1819,4.0699,2.4134,4.74
2.975077,-0.0502,4.3265,2.3119,4.91
2.984478,-0.9448,4.1767,2.4964,4.96
2.994705,-1.7055,3.9207,2.8217,5.12
3.005660,-2.1229,3.7794,3.0607,5.31
3.014626,-2.3593,3.7621,3.1426,5.44
3.030131,-2.6228,3.7237,3.3282,5.64
3.033980,-2.9052,3.5545,3.6248,5.85
3.051354,-3.0385,3.3878,3.9319,6.01
3.053680,-2.9205,3.2478,4.0047,5.93
3.064406,-2.5728,3.0426,3.6006,5.37
3.073756,-2.2207,2.7524,2.7234,4.46
3.085006,-1.8173,2.5032,1.4570,3.42
3.097720,-1.3949,2.1944,0.3481,2.62
3.103557,-0.9301,1.8540,-0.7487,2.21
3.123655,-0.3429,1.3790,-2.0296,2.48
3.123827,0.5664,0.8291,-3.1896,3.34
3.140652,1.6887,-0.1182,-4.3610,4.68
3.143319,2.8772,-1.5154,-6.0555,6.87
3.153327,3.3657,-3.2711,-9.2130,10.34
3.163337,2.6496,-5.2911,-12.4702,13.80
3.174708,1.5603,-6.4472,-12.6933,14.32
3.184465,0.3244,-6.2681,-9.3334,11.25
3.193782,-0.9662,-4.9898,-4.3308,6.68
3.208505,-1.7800,-3.1082,-0.1288,3.58
3.213179,-2.1866,-1.2277,1.5409,2.94
3.233072,-1.7256,0.9980,0.8841,2.18
3.233519,-0.0902,3.1127,-1.2459,3.35
3.242869,0.6698,3.3823,-4.1448,5.39
3.253398,0.1483,0.4922,-5.5280,5.55
3.262904,-0.3668,-3.2439,-5.5159,6.41
3.273422,-1.2877,-6.5279,-2.2563,7.03
3.295405,-4.6915,-6.3444,13.9051,15.99
3.302640,-4.2235,-3.1845,13.5798,14.57
3.318921,-2.3381,0.5420,11.0486,11.31
3.322333,-1.0476,3.0616,8.8144,9.39
3.333221,-1.0736,4.7156,6.6350,8.21
3.342032,-1.0190,5.5383,5.1131,7.61
3.351813,-1.7557,5.9368,2.7139,6.76
3.362325,-3.0374,5.5234,0.4639,6.32
3.371760,-4.7420,3.6881,0.0005,6.01
3.385528,-6.4558,0.3821,1.5361,6.65
3.392758,-5.8452,-1.8394,3.4408,7.03
3.410257,-4.1603,-2.6030,5.3431,7.25
3.412171,-2.5342,-2.9690,5.9005,7.07
3.422065,-1.1851,-3.1310,4.9973,6.02
3.433546,0.2430,-2.9632,3.3319,4.47
3.442193,1.3435,-2.1830,1.5441,2.99
3.452259,1.4632,-1.1906,0.6611,2.00
3.462197,0.9723,-0.3646,0.6127,1.21
3.473716,0.5044,0.3918,0.5693,0.86
3.482317,0.4418,1.1145,0.1540,1.21
3.496283,0.5153,1.4904,0.0404,1.58
3.501560,0.2730,1.4784,0.2658,1.53
3.511074,-0.0573,1.2444,0.3537,1.29
3.521730,0.0297,1.2360,0.4035,1.30
3.531770,0.0880,1.3376,0.2587,1.37
3.542361,-0.0001,1.2912,-0.2982,1.33
3.551639,0.0271,1.1643,-0.7823,1.40
3.563550,0.2702,1.0442,-0.8561,1.38
3.573972,0.6605,0.8555,-0.5420,1.21
3.596771,0.9423,0.4509,-0.1945,1.06
3.610775,1.8425,-0.6290,0.1229,1.95
3.621163,2.0362,-0.6319,-0.2802,2.15
3.632887,2.1171,-0.4250,-0.9234,2.35
3.640308,1.7487,-0.3396,-1.2358,2.17
3.650295,1.5372,-0.2049,-1.5848,2.22
3.660480,1.4428,-0.0689,-1.9247,2.41
3.674546,1.3331,-0.1222,-2.2119,2.59
3.680139,1.3115,-0.3157,-2.4762,2.82
3.698170,1.4348,-0.5579,-2.5702,3.00
3.700055,1.9319,-0.9245,-2.5905,3.36
3.710132,2.5995,-1.1266,-2.6695,3.89
3.724986,3.1469,-1.4546,-2.8284,4.47
3.732804,3.5335,-1.7442,-3.1109,5.02
3.746960,3.7714,-2.1568,-3.3590,5.49
3.749731,3.5589,-2.5097,-3.3578,5.50
3.761151,3.1822,-2.9897,-3.4191,5.55
3.769673,2.6568,-3.1239,-3.1392,5.16
3.786709,1.9744,-2.7416,-2.6708,4.31
3.790154,1.0323,-2.2429,-1.9834,3.17
3.799890,0.1114,-1.7559,-1.1980,2.13
3.809368,-0.6434,-1.4698,-0.6760,1.74
3.820217,-0.9230,-1.6275,-0.8490,2.05
3.830370,-0.6552,-2.3293,-1.5683,2.88
3.840017,-0.4007,-3.1062,-2.4828,4.00
3.854024,-0.0296,-3.6746,-4.1917,5.57
3.859535,0.7659,-3.2287,-5.6031,6.51
3.876549,1.3133,-2.5694,-5.8366,6.51
3.879558,1.9149,-1.8202,-5.1329,5.77
3.889714,2.6834,-1.1329,-3.6117,4.64
3.899215,3.3297,-0.5474,-1.7656,3.81
3.909718,3.2810,-0.2652,-0.1890,3.30
3.919345,1.7979,-0.5314,1.1941,2.22
3.929875,-0.0167,-1.2251,2.1694,2.49
3.941536,-1.2206,-1.9797,3.1326,3.90
3.949563,-1.8161,-2.5409,4.2345,5.26
3.965209,-2.7848,-3.3037,4.7914,6.45
3.969312,-3.8896,-4.1044,3.9753,6.91
3.978860,-4.7977,-4.7090,2.2177,7.08
3.989061,-4.9779,-4.7479,1.3301,7.01
3.999141,-4.3358,-4.1176,0.8979,6.05
4.008725,-3.0992,-2.7704,0.7385,4.22
4.019191,-1.7697,-1.3026,1.1691,2.49
4.030916,-0.6965,-0.0356,1.6753,1.81
4.038381,0.0942,0.9165,2.1066,2.30
4.053604,0.6501,1.6122,2.3849,2.95
4.058359,1.0248,2.1961,2.6601,3.60
4.075072,1.1530,2.4733,3.0671,4.11
4.078117,0.9584,2.4735,3.0243,4.02
4.088282,0.5526,2.3822,2.7924,3.71
4.097987,0.2560,2.3520,2.7826,3.65
4.109516,0.1877,2.3401,2.8893,3.72
4.120626,0.1524,2.2948,2.9695,3.76
4.128638,-0.0910,2.2602,3.1182,3.85
4.143145,-0.2923,2.2854,3.1792,3.93
4.148267,-0.4455,2.3954,3.1588,3.99
4.165069,-0.5119,2.5581,3.2793,4.19
4.168172,-0.7168,2.7121,3.2953,4.33
4.177804,-1.0109,2.8623,3.2502,4.45
4.187760,-1.4060,3.0174,3.3270,4.71
4.198538,-1.8070,3.2099,3.6240,5.17
4.209725,-2.0681,3.4006,3.8469,5.54
4.218362,-2.2007,3.4987,3.8965,5.68
4.230488,-2.3571,3.3468,3.6290,5.47
4.238040,-2.3885,3.0739,3.0007,4.92
4.253958,-2.0711,2.8279,2.2741,4.18
4.258111,-1.7006,2.4840,1.4536,3.34
4.267467,-1.4190,1.9838,0.4497,2.48
4.277511,-1.1488,1.4023,-0.5384,1.89
4.288134,-0.7958,0.8285,-1.3200,1.75
4.298027,0.0965,0.1372,-1.8802,1.89
4.307700,1.6169,-0.6940,-2.6055,3.14
4.320217,3.1154,-1.5623,-4.1034,5.38
4.327658,3.9156,-2.6826,-7.5044,8.88
4.343184,3.7059,-4.0069,-11.8370,13.03
4.347284,2.3106,-5.3709,-14.4615,15.60
4.357396,1.0793,-5.9750,-11.8735,13.34
4.366990,0.1310,-5.0590,-5.2600,7.30
4.377505,-1.3234,-3.4555,0.9111,3.81
4.387441,-2.1952,-2.0641,3.6523,4.73
4.398025,-1.1586,-0.4658,2.0942,2.44
4.408388,1.2615,1.5124,-1.6396,2.56
4.417173,3.1005,3.6157,-5.1878,7.04
4.432409,3.5200,3.9842,-6.9179,8.72
4.446720,0.8108,-2.4432,-2.0294,3.28
4.456396,-0.9699,-6.1480,1.4714,6.40
4.467179,-2.3493,-8.2631,5.6978,10.31
4.477462,-3.6703,-8.0712,10.0261,13.38
4.486926,-3.9817,-5.8915,12.0123,13.96
4.500300,-3.0773,-2.7623,11.7177,12.43
4.506150,-2.4459,0.1545,10.2124,10.50
4.521529,-2.4841,2.2943,8.3456,9.00
4.526045,-2.3177,4.1016,5.5724,7.30
4.542264,-2.7228,6.0559,-0.6986,6.68
4.546043,-4.1525,7.0379,-4.3482,9.26
4.556490,-6.1474,5.2852,-0.9314,8.16
4.566354,-7.4850,2.0405,4.2688,8.86
4.579123,-7.1127,-0.3469,7.4257,10.29
4.600777,-5.7988,-1.7450,8.4758,10.42
4.612116,-2.4570,-2.5532,5.0396,6.16
4.630815,0.5768,-1.7080,-0.6130,1.90
4.635400,2.1670,-0.6992,-2.3993,3.31
4.645245,2.7596,0.2034,-2.7983,3.94
4.655389,3.3387,0.8135,-2.8147,4.44
4.666207,3.0410,1.0391,0.3724,3.24
4.675829,0.9803,1.0040,2.2455,2.65
4.685741,1.6450,1.1877,2.2832,3.05
4.699131,1.6278,1.0097,2.2012,2.92
4.706113,0.8727,0.6992,1.5947,1.95
4.722626,0.1954,0.6698,0.7074,0.99
4.724954,-0.2930,0.8476,-0.1466,0.91
4.735608,-0.5603,1.0211,-1.0716,1.58
4.745501,-0.6685,1.1002,-1.7311,2.16
4.755796,-0.7760,0.9519,-1.9882,2.34
4.767437,-0.8572,0.6436,-1.7414,2.04
4.775361,-0.5769,0.3380,-1.3387,1.50
4.789551,0.1293,0.0500,-1.1288,1.14
4.795040,0.9560,-0.2622,-0.9081,1.34
4.811140,1.5945,-0.4782,-0.7151,1.81
4.814703,1.9779,-0.5598,-0.7162,2.18
4.824721,2.1882,-0.4556,-0.9768,2.44
4.834580,2.3348,-0.3481,-1.2583,2.68
4.845518,2.2290,-0.1755,-1.3247,2.60
4.854551,1.9618,-0.0431,-1.3614,2.39
4.865102,1.7009,0.0730,-1.2099,2.09
4.876734,1.5097,0.1728,-1.0516,1.85
4.884704,1.4033,0.2085,-0.9725,1.72
4.899304,1.4211,0.2234,-1.0641,1.79
4.903921,1.6723,0.2138,-1.4791,2.24
4.914006,1.9114,0.0140,-2.2886,2.98
4.923829,1.8942,-0.6607,-3.1103,3.70
4.934308,1.8902,-1.4789,-3.4734,4.22
4.943857,2.0071,-2.0627,-3.0032,4.16
4.954575,2.2924,-2.5700,-2.2655,4.12
4.966209,2.3039,-3.0246,-1.3555,4.04
4.974523,2.2355,-3.3027,-0.6806,4.05
4.988448,1.7843,-3.1806,-0.0737,3.65
4.993559,1.0362,-3.0392,0.1591,3.21
5.003749,0.2268,-2.8671,-0.2205,2.88
5.014181,-0.2880,-2.7517,-1.3427,3.08
5.023653,-0.4638,-2.8777,-2.9109,4.12
5.033488,-0.4247,-3.4603,-4.4964,5.69
5.044281,-0.4209,-4.1080,-5.4133,6.81
5.055329,0.4298,-4.4935,-6.5897,7.99
5.063699,1.2911,-4.0728,-6.7286,7.97
5.077723,1.7034,-3.4702,-6.1697,7.28
5.083120,2.1715,-2.4950,-5.0308,6.02
5.100914,2.8671,-1.1279,-3.8404,4.92
5.103510,3.3424,0.1893,-2.2279,4.02
5.114066,3.3870,1.0543,-0.3199,3.56
5.123074,2.9864,1.4237,1.2938,3.55
5.133953,1.8040,1.0058,2.2611,3.06
5.143343,-0.0919,-0.1867,2.7598,2.77
5.153430,-1.0258,-1.4041,3.2578,3.69
5.167443,-1.4619,-2.2869,4.3051,5.09
5.172729,-2.1978,-3.0157,4.5773,5.91
5.189139,-3.3901,-3.8291,3.6799,6.30
5.193702,-4.6812,-4.6607,1.6615,6.81
5.202538,-5.3951,-4.9312,0.0863,7.31
5.212744,-4.7271,-4.0645,-0.8210,6.29
5.223561,-3.7861,-2.3652,-0.1587,4.47
5.233494,-3.5094,-1.2567,1.3972,3.98
5.242873,-3.0749,-0.2057,2.6295,4.05
5.256112,-2.2065,0.8882,3.5247,4.25
5.263197,-1.2897,1.7309,3.6712,4.26
5.278255,-0.7108,2.3340,3.3850,4.17
5.282255,-0.5283,2.6409,2.8427,3.92
5.292145,-0.4616,2.6847,2.2122,3.51
5.302092,-0.4827,2.6325,1.7311,3.19
5.312760,-0.5686,2.5504,1.5602,3.04
5.322514,-0.4379,2.5517,1.5145,3.00
5.332765,-0.4066,2.5636,1.6624,3.08
5.344930,-0.6053,2.6520,1.9784,3.36
5.352651,-0.6669,2.7174,2.3642,3.66
5.362096,-0.6263,2.8671,2.6516,3.96
5.371864,-0.4239,3.1661,2.7192,4.19
5.382074,-0.3148,3.5693,2.7234,4.50
5.391693,-0.4560,3.8356,2.8927,4.83
5.402862,-0.8839,3.8515,2.9857,4.95
5.412378,-1.3340,3.7547,2.9731,4.97
5.422240,-1.6438,3.6486,2.9937,5.00
5.434095,-1.6653,3.5805,2.9820,4.95
5.442092,-1.5121,3.4309,2.7407,4.64
5.456043,-1.3867,3.1325,2.3557,4.16
5.461467,-1.1675,2.8656,1.7965,3.58
5.477546,-0.8393,2.6234,1.1337,2.98
