# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 21:36:16.586
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.555989,0.285,-1.507,-0.001,1.533
0.557587,0.252,-1.496,-0.000,1.517
0.564168,0.215,-1.475,-0.002,1.490
0.567631,0.056,-1.323,-0.050,1.325
0.569557,0.011,-1.272,-0.062,1.274
0.575622,-0.030,-1.220,-0.071,1.223
0.579504,-0.170,-1.003,-0.074,1.020
0.586382,-0.201,-0.952,-0.064,0.975
0.589898,-0.299,-0.791,0.012,0.846
0.591547,-0.317,-0.762,0.032,0.826
0.597071,-0.333,-0.737,0.053,0.810
0.599807,-0.377,-0.656,0.114,0.765
0.601505,-0.390,-0.626,0.130,0.749
0.603461,-0.401,-0.594,0.146,0.732
0.608391,-0.411,-0.558,0.159,0.711
0.608468,-0.420,-0.518,0.173,0.689
0.609486,-0.428,-0.481,0.183,0.669
0.611445,-0.434,-0.442,0.192,0.648
0.613300,-0.443,-0.401,0.201,0.631
0.619218,-0.448,-0.357,0.209,0.610
0.621662,-0.465,-0.228,0.229,0.567
0.625383,-0.473,-0.140,0.239,0.548
0.630339,-0.477,-0.096,0.241,0.543
0.633425,-0.482,0.032,0.235,0.538
0.635437,-0.485,0.069,0.232,0.542
0.641558,-0.486,0.106,0.225,0.546
0.643581,-0.495,0.192,0.194,0.566
0.647050,-0.504,0.227,0.165,0.577
0.652762,-0.512,0.242,0.150,0.586
0.655148,-0.530,0.257,0.108,0.599
0.657253,-0.538,0.250,0.094,0.600
0.659158,-0.545,0.239,0.083,0.601
0.665883,-0.550,0.225,0.071,0.598
0.668838,-0.579,0.117,0.042,0.592
0.675591,-0.587,0.080,0.037,0.593
0.678852,-0.636,-0.085,0.036,0.642
0.681008,-0.653,-0.129,0.039,0.667
0.686012,-0.665,-0.176,0.043,0.689
0.689005,-0.714,-0.311,0.058,0.780
0.691020,-0.732,-0.350,0.061,0.813
0.697250,-0.752,-0.387,0.067,0.848
0.700971,-0.822,-0.510,0.085,0.971
0.702799,-0.836,-0.534,0.091,0.996
0.708785,-0.848,-0.558,0.096,1.019
0.711050,-0.867,-0.619,0.113,1.072
0.720490,-0.870,-0.648,0.125,1.092
0.723168,-0.858,-0.688,0.154,1.111
0.724846,-0.855,-0.693,0.162,1.113
0.731563,-0.850,-0.701,0.170,1.115
0.734741,-0.802,-0.704,0.210,1.087
0.736721,-0.785,-0.701,0.222,1.076
0.742309,-0.767,-0.698,0.240,1.064
0.745098,-0.711,-0.677,0.280,1.021
0.746633,-0.689,-0.666,0.287,1.000
0.753391,-0.670,-0.656,0.290,0.981
0.756800,-0.608,-0.613,0.279,0.908
0.758781,-0.597,-0.607,0.272,0.894
0.764133,-0.589,-0.601,0.264,0.882
0.766632,-0.571,-0.579,0.238,0.847
0.768744,-0.569,-0.568,0.232,0.837
0.775890,-0.569,-0.560,0.230,0.831
0.778620,-0.568,-0.510,0.233,0.798
0.780738,-0.574,-0.497,0.236,0.795
0.786378,-0.577,-0.486,0.236,0.791
0.788652,-0.599,-0.464,0.234,0.793
0.790609,-0.609,-0.459,0.232,0.797
0.792466,-0.619,-0.458,0.229,0.803
0.796876,-0.628,-0.456,0.225,0.809
0.796973,-0.639,-0.454,0.219,0.814
0.798483,-0.650,-0.453,0.214,0.821
0.800504,-0.659,-0.451,0.210,0.826
0.809340,-0.676,-0.440,0.200,0.832
0.812684,-0.692,-0.419,0.186,0.830
0.814618,-0.692,-0.413,0.182,0.826
0.820125,-0.693,-0.406,0.180,0.824
0.822225,-0.692,-0.389,0.168,0.812
0.824406,-0.694,-0.384,0.166,0.811
0.831294,-0.695,-0.373,0.163,0.806
0.834322,-0.688,-0.349,0.150,0.786
0.836192,-0.682,-0.340,0.146,0.776
0.842600,-0.676,-0.337,0.143,0.769
0.846054,-0.636,-0.323,0.177,0.735
0.848092,-0.625,-0.317,0.186,0.725
0.853539,-0.615,-0.312,0.193,0.715
0.856382,-0.586,-0.299,0.199,0.687
0.858056,-0.579,-0.296,0.196,0.679
0.864851,-0.571,-0.295,0.193,0.671
0.867907,-0.554,-0.290,0.169,0.648
0.870026,-0.552,-0.288,0.162,0.643
0.876044,-0.547,-0.287,0.156,0.637
0.880150,-0.521,-0.285,0.130,0.608
0.887163,-0.512,-0.289,0.124,0.601
0.890180,-0.472,-0.325,0.097,0.581
0.892010,-0.457,-0.339,0.088,0.576
0.898109,-0.443,-0.358,0.080,0.575
0.900225,-0.398,-0.421,0.056,0.583
0.904067,-0.360,-0.472,0.047,0.596
0.908979,-0.338,-0.499,0.042,0.604
0.912072,-0.273,-0.565,0.030,0.628
0.913918,-0.250,-0.587,0.026,0.639
0.920305,-0.228,-0.612,0.021,0.653
0.923914,-0.138,-0.701,0.022,0.715
0.925746,-0.118,-0.714,0.028,0.724
0.931155,-0.096,-0.726,0.034,0.733
0.933644,-0.037,-0.744,0.066,0.748
0.936007,-0.021,-0.743,0.079,0.747
0.942668,-0.005,-0.744,0.091,0.750
0.945873,0.046,-0.728,0.124,0.740
0.947730,0.056,-0.724,0.130,0.738
0.953796,0.062,-0.717,0.132,0.732
0.955841,0.067,-0.685,0.134,0.702
0.957852,0.064,-0.674,0.133,0.690
0.964510,0.058,-0.660,0.129,0.675
0.967624,0.013,-0.577,0.116,0.589
0.969572,-0.006,-0.551,0.112,0.563
0.976706,-0.029,-0.519,0.105,0.531
0.979867,-0.135,-0.362,0.064,0.391
0.981541,-0.163,-0.319,0.050,0.362
0.987687,-0.191,-0.272,0.039,0.335
0.991578,-0.283,-0.083,-0.003,0.295
0.998583,-0.300,-0.037,-0.013,0.303
1.001620,-0.338,0.120,-0.056,0.363
1.003451,-0.342,0.155,-0.066,0.381
1.009799,-0.345,0.183,-0.075,0.397
1.011892,-0.333,0.248,-0.099,0.427
1.015508,-0.313,0.271,-0.117,0.430
1.021966,-0.300,0.275,-0.126,0.426
1.024107,-0.256,0.265,-0.143,0.395
1.032947,-0.215,0.236,-0.147,0.351
1.035076,-0.125,0.135,-0.134,0.227
1.037096,-0.101,0.101,-0.124,0.189
1.044781,-0.078,0.064,-0.115,0.153
1.046964,0.025,-0.100,-0.055,0.117
1.062507,0.056,-0.143,-0.038,0.158
1.072058,0.262,-0.502,0.089,0.574
1.074814,0.430,-0.705,0.199,0.849
1.076801,0.456,-0.720,0.216,0.879
1.078856,0.482,-0.731,0.232,0.906
1.080921,0.508,-0.741,0.247,0.932
1.086429,0.530,-0.747,0.261,0.952
1.088974,0.589,-0.762,0.307,1.011
1.090939,0.605,-0.763,0.322,1.026
1.092793,0.620,-0.762,0.336,1.038
1.098525,0.634,-0.764,0.352,1.053
1.100815,0.666,-0.763,0.405,1.091
1.102657,0.672,-0.763,0.420,1.100
1.110315,0.678,-0.760,0.432,1.106
1.113000,0.676,-0.760,0.471,1.121
1.114772,0.671,-0.765,0.480,1.126
1.122477,0.665,-0.771,0.486,1.128
1.124737,0.630,-0.817,0.504,1.148
1.126872,0.620,-0.838,0.506,1.159
1.132104,0.612,-0.858,0.509,1.170
1.132359,0.601,-0.880,0.508,1.181
1.132866,0.587,-0.908,0.506,1.194
1.134639,0.574,-0.938,0.505,1.210
1.136640,0.559,-0.972,0.502,1.229
1.142155,0.543,-1.008,0.495,1.248
1.142297,0.525,-1.047,0.492,1.270
1.142641,0.505,-1.085,0.485,1.291
1.145066,0.484,-1.129,0.477,1.317
1.146646,0.461,-1.168,0.468,1.340
1.148658,0.436,-1.214,0.456,1.368
1.154026,0.406,-1.259,0.443,1.395
1.154123,0.373,-1.304,0.429,1.423
1.154684,0.340,-1.353,0.415,1.456
1.156694,0.305,-1.402,0.402,1.490
1.158753,0.269,-1.452,0.387,1.527
1.165721,0.233,-1.507,0.373,1.570
1.168940,0.091,-1.721,0.329,1.754
1.170777,0.056,-1.780,0.321,1.809
1.178739,0.019,-1.840,0.314,1.867
1.182446,-0.155,-2.133,0.277,2.157
1.188703,-0.193,-2.190,0.270,2.215
1.190766,-0.295,-2.343,0.256,2.375
1.198357,-0.356,-2.425,0.256,2.464
1.200419,-0.425,-2.520,0.275,2.570
1.202434,-0.443,-2.544,0.284,2.598
1.209335,-0.473,-2.592,0.312,2.654
1.212528,-0.503,-2.667,0.370,2.739
1.214311,-0.510,-2.689,0.389,2.765
1.220770,-0.514,-2.714,0.411,2.793
1.224215,-0.509,-2.808,0.513,2.899
1.226334,-0.504,-2.844,0.550,2.940
1.232551,-0.496,-2.884,0.591,2.986
1.234574,-0.457,-2.989,0.712,3.106
1.238265,-0.420,-3.049,0.774,3.174
1.243344,-0.403,-3.081,0.803,3.210
1.246240,-0.341,-3.165,0.883,3.304
1.248292,-0.317,-3.193,0.909,3.335
1.253978,-0.295,-3.217,0.940,3.364
1.256208,-0.228,-3.277,1.031,3.443
1.258197,-0.210,-3.296,1.066,3.471
1.260365,-0.197,-3.310,1.099,3.494
1.265869,-0.182,-3.318,1.133,3.511
1.265976,-0.168,-3.318,1.164,3.520
1.266156,-0.158,-3.314,1.192,3.525
1.268252,-0.152,-3.300,1.218,3.520
1.270121,-0.149,-3.278,1.240,3.508
1.276867,-0.151,-3.250,1.260,3.489
1.280315,-0.174,-3.061,1.327,3.341
1.281981,-0.183,-3.001,1.342,3.293
1.287998,-0.193,-2.935,1.359,3.241
1.290228,-0.226,-2.725,1.404,3.074
1.292010,-0.236,-2.655,1.417,3.019
1.299165,-0.265,-2.528,1.443,2.923
1.302226,-0.291,-2.369,1.483,2.810
1.303965,-0.296,-2.331,1.498,2.787
1.310579,-0.294,-2.303,1.515,2.772
1.314005,-0.259,-2.265,1.588,2.779
1.316051,-0.243,-2.273,1.606,2.794
1.321538,-0.225,-2.289,1.626,2.816
1.323963,-0.165,-2.372,1.686,2.915
1.325945,-0.145,-2.405,1.710,2.954
1.332359,-0.122,-2.440,1.731,2.994
1.335981,-0.025,-2.613,1.818,3.183
1.337718,0.000,-2.660,1.837,3.233
1.343811,0.024,-2.708,1.855,3.283
1.345979,0.101,-2.853,1.896,3.427
1.347992,0.130,-2.899,1.908,3.473
1.354676,0.157,-2.945,1.921,3.519
1.357686,0.273,-3.126,1.973,3.707
1.359970,0.305,-3.177,1.988,3.760
1.365795,0.334,-3.222,2.001,3.807
1.371239,0.435,-3.366,2.035,3.957
1.371336,0.472,-3.412,2.044,4.005
1.376755,0.550,-3.503,2.064,4.103
1.379970,0.683,-3.634,2.099,4.252
1.381521,0.734,-3.675,2.108,4.300
1.387614,0.781,-3.723,2.119,4.354
1.390012,0.928,-3.855,2.158,4.514
1.391809,0.978,-3.900,2.178,4.573
1.399124,1.073,-3.984,2.219,4.684
1.401738,1.217,-4.095,2.281,4.843
1.403466,1.265,-4.131,2.302,4.895
1.405534,1.310,-4.160,2.324,4.943
1.410785,1.356,-4.189,2.345,4.989
1.410876,1.401,-4.219,2.366,5.036
1.412523,1.447,-4.246,2.387,5.081
1.415651,1.487,-4.267,2.406,5.120
1.415725,1.527,-4.282,2.427,5.153
1.425234,1.562,-4.294,2.447,5.183
1.427192,1.698,-4.263,2.503,5.227
1.436074,1.714,-4.238,2.507,5.214
1.439386,1.741,-4.042,2.483,5.053
1.441329,1.732,-3.987,2.468,4.999
1.443187,1.718,-3.927,2.455,4.940
1.445219,1.701,-3.863,2.436,4.874
1.446990,1.681,-3.798,2.416,4.805
1.448974,1.661,-3.727,2.398,4.733
1.454951,1.637,-3.647,2.377,4.651
1.457133,1.592,-3.424,2.306,4.425
1.459002,1.584,-3.364,2.283,4.363
1.466940,1.580,-3.310,2.258,4.307
1.469001,1.603,-3.226,2.177,4.209
1.471009,1.621,-3.243,2.165,4.223
1.478340,1.648,-3.267,2.154,4.246
1.480986,1.800,-3.440,2.145,4.436
1.482835,1.847,-3.489,2.147,4.494
1.488627,1.895,-3.537,2.148,4.551
1.490932,2.049,-3.693,2.144,4.736
1.492991,2.099,-3.735,2.143,4.791
1.501221,2.150,-3.775,2.141,4.843
1.504935,2.374,-3.923,2.126,5.054
1.512321,2.409,-3.936,2.117,5.077
1.515654,2.518,-3.886,2.051,5.064
1.516717,2.538,-3.860,2.026,5.044
1.518765,2.555,-3.824,1.997,5.014
1.521190,2.566,-3.786,1.968,4.979
1.522584,2.572,-3.749,1.932,4.940
1.524613,2.575,-3.712,1.896,4.899
1.526459,2.574,-3.671,1.856,4.853
1.533513,2.570,-3.632,1.817,4.806
1.536532,2.510,-3.426,1.652,4.557
1.538584,2.489,-3.376,1.614,4.494
1.540629,2.468,-3.319,1.576,4.426
1.542677,2.446,-3.263,1.541,4.360
1.544640,2.423,-3.209,1.507,4.294
1.546475,2.397,-3.158,1.476,4.231
1.548660,2.375,-3.112,1.448,4.174
1.556401,2.345,-3.068,1.422,4.115
1.558619,2.222,-2.965,1.353,3.945
1.560857,2.190,-2.943,1.344,3.907
1.562568,2.154,-2.920,1.336,3.867
1.564581,2.118,-2.897,1.329,3.827
1.566585,2.082,-2.875,1.322,3.787
1.568740,2.047,-2.855,1.315,3.751
1.570465,2.011,-2.833,1.306,3.712
1.579795,1.974,-2.808,1.299,3.670
1.582507,1.748,-2.583,1.271,3.368
1.584503,1.695,-2.516,1.270,3.288
1.586475,1.639,-2.451,1.269,3.209
1.588387,1.582,-2.387,1.270,3.132
1.590516,1.522,-2.324,1.273,3.056
1.592806,1.464,-2.260,1.275,2.979
1.594889,1.406,-2.197,1.277,2.905
1.601987,1.349,-2.140,1.282,2.835
1.604740,1.145,-1.897,1.311,2.575
1.606618,1.099,-1.849,1.329,2.529
1.608603,1.060,-1.813,1.353,2.498
1.610410,1.024,-1.783,1.381,2.476
1.612827,0.993,-1.762,1.417,2.470
1.614979,0.967,-1.746,1.456,2.471
1.616601,0.948,-1.744,1.497,2.486
1.624254,0.929,-1.742,1.540,2.504
1.626351,0.863,-1.809,1.701,2.629
1.628506,0.857,-1.834,1.740,2.669
1.630465,0.858,-1.859,1.774,2.709
1.634028,0.864,-1.887,1.805,2.750
1.636886,0.890,-1.967,1.859,2.849
1.638270,0.906,-2.007,1.881,2.896
1.646214,0.922,-2.048,1.901,2.943
1.648734,1.004,-2.219,1.968,3.131
1.650845,1.021,-2.247,1.977,3.162
1.654122,1.033,-2.262,1.971,3.173
1.656797,1.037,-2.250,1.964,3.162
1.658229,1.036,-2.230,1.960,3.144
1.660337,1.033,-2.200,1.961,3.123
1.668875,1.036,-2.168,1.970,3.107
1.672064,0.980,-1.912,2.103,3.006
1.674028,0.952,-1.843,2.145,2.985
1.676146,0.921,-1.774,2.186,2.962
1.678258,0.880,-1.697,2.223,2.932
1.680299,0.836,-1.618,2.262,2.904
1.682087,0.784,-1.536,2.298,2.873
1.689636,0.727,-1.452,2.335,2.844
1.692104,0.505,-1.161,2.514,2.815
1.693914,0.444,-1.091,2.562,2.820
1.696087,0.391,-1.043,2.611,2.839
1.697906,0.332,-1.001,2.662,2.863
1.700083,0.273,-0.958,2.713,2.890
1.702161,0.222,-0.934,2.768,2.929
1.704278,0.177,-0.913,2.822,2.971
1.706020,0.127,-0.880,2.868,3.002
1.712043,0.083,-0.857,2.912,3.037
1.716020,-0.107,-0.628,3.041,3.107
1.717746,-0.152,-0.562,3.102,3.156
1.720097,-0.169,-0.553,3.223,3.275
1.721834,-0.137,-0.625,3.412,3.471
1.724409,-0.072,-0.731,3.609,3.683
1.726006,0.000,-0.838,3.766,3.858
1.728323,0.074,-0.942,3.853,3.967
1.735267,0.149,-1.059,3.910,4.053
1.737684,0.452,-1.409,3.957,4.225
1.740097,0.522,-1.490,3.941,4.246
1.741832,0.591,-1.568,3.921,4.264
1.743963,0.663,-1.650,3.895,4.281
1.746082,0.738,-1.740,3.861,4.298
1.747935,0.816,-1.826,3.821,4.313
1.749761,0.896,-1.902,3.772,4.318
1.757058,0.968,-1.967,3.716,4.314
1.759928,1.192,-2.050,3.425,4.166
1.761898,1.227,-2.025,3.344,4.097
1.763759,1.254,-1.993,3.261,4.022
1.765822,1.278,-1.940,3.188,3.945
1.767844,1.300,-1.881,3.129,3.875
1.769904,1.317,-1.813,3.083,3.811
1.771734,1.326,-1.735,3.049,3.750
1.780498,1.332,-1.645,3.026,3.693
1.783467,1.262,-1.006,3.095,3.490
1.785637,1.222,-0.838,3.127,3.460
1.787712,1.176,-0.646,3.153,3.427
1.789940,1.126,-0.442,3.183,3.405
1.791802,1.071,-0.269,3.219,3.403
1.793906,1.010,-0.124,3.261,3.416
1.802546,0.943,-0.003,3.308,3.439
1.805505,0.744,0.112,3.630,3.708
1.807493,0.770,0.040,3.610,3.692
1.809376,0.817,-0.046,3.551,3.644
1.811631,0.879,-0.138,3.458,3.570
1.813600,0.940,-0.223,3.341,3.477
1.816144,0.993,-0.282,3.210,3.372
1.823429,1.042,-0.321,3.071,3.259
1.825341,1.124,-0.354,2.534,2.795
1.827294,1.128,-0.360,2.413,2.688
1.831533,1.134,-0.372,2.198,2.501
1.833249,1.131,-0.371,2.100,2.414
1.836352,1.123,-0.366,2.010,2.331
1.837219,1.113,-0.349,1.928,2.254
1.839297,1.096,-0.322,1.851,2.176
1.845841,1.076,-0.280,1.779,2.098
1.849020,0.965,-0.038,1.525,1.806
1.851202,0.934,0.042,1.459,1.733
1.853177,0.906,0.134,1.386,1.661
1.855597,0.876,0.241,1.310,1.594
1.857660,0.845,0.360,1.228,1.534
1.859358,0.811,0.486,1.147,1.487
1.861166,0.779,0.632,1.064,1.462
1.868531,0.743,0.781,0.980,1.457
1.871354,0.570,1.325,0.582,1.555
1.873206,0.548,1.523,0.495,1.692
1.875314,0.544,1.745,0.430,1.878
1.877195,0.547,1.981,0.390,2.092
1.879149,0.548,2.199,0.363,2.295
1.881338,0.546,2.394,0.348,2.480
1.882999,0.537,2.558,0.337,2.636
1.890648,0.523,2.702,0.328,2.772
1.893048,0.488,3.260,0.226,3.304
1.895227,0.480,3.439,0.174,3.477
1.896902,0.474,3.637,0.117,3.670
1.898912,0.461,3.788,0.072,3.816
1.901177,0.436,3.870,0.052,3.894
1.903200,0.407,3.897,0.056,3.919
1.905376,0.387,3.857,0.058,3.877
1.915284,0.389,3.739,0.056,3.759
1.919499,0.676,3.214,0.225,3.292
1.919730,0.759,3.291,0.274,3.389
1.921416,0.826,3.394,0.326,3.509
1.924111,0.875,3.499,0.383,3.627
1.925722,0.895,3.588,0.444,3.725
1.927323,0.878,3.660,0.506,3.797
1.933472,0.702,3.661,0.629,3.780
1.936877,0.131,3.283,0.783,3.377
1.938668,-0.101,3.092,0.816,3.199
1.940703,-0.331,2.891,0.843,3.029
1.942991,-0.548,2.689,0.856,2.875
1.944878,-0.752,2.492,0.863,2.742
1.946952,-0.933,2.308,0.862,2.634
1.948571,-1.092,2.140,0.853,2.549
1.950556,-1.226,1.984,0.843,2.480
1.955725,-1.336,1.845,0.829,2.423
1.958640,-1.579,1.464,0.786,2.292
1.960632,-1.638,1.330,0.777,2.249
1.962674,-1.685,1.195,0.767,2.203
1.964562,-1.723,1.059,0.762,2.162
1.966436,-1.760,0.921,0.760,2.126
1.968676,-1.786,0.782,0.758,2.092
1.970461,-1.792,0.648,0.758,2.051
1.972353,-1.786,0.518,0.763,2.010
1.977520,-1.774,0.394,0.770,1.973
1.977619,-1.751,0.268,0.782,1.936
1.978513,-1.721,0.139,0.798,1.902
1.980389,-1.689,0.005,0.819,1.878
1.982259,-1.652,-0.141,0.846,1.861
1.984523,-1.614,-0.304,0.882,1.864
1.986389,-1.571,-0.488,0.923,1.886
1.988378,-1.525,-0.684,0.973,1.934
1.990294,-1.476,-0.894,1.031,2.011
1.992281,-1.428,-1.103,1.096,2.112
1.994373,-1.376,-1.311,1.170,2.232
2.001287,-1.325,-1.510,1.244,2.363
2.004510,-1.031,-1.956,1.340,2.586
2.006314,-0.914,-1.895,1.259,2.452
2.008242,-0.796,-1.752,1.141,2.237
2.010332,-0.683,-1.556,1.003,1.973
2.012302,-0.579,-1.367,0.859,1.715
2.014420,-0.504,-1.201,0.716,1.486
2.016380,-0.470,-1.076,0.587,1.313
2.023655,-0.472,-1.030,0.475,1.228
2.026114,-0.644,-1.155,0.181,1.335
2.028607,-0.675,-1.156,0.125,1.345
2.030322,-0.691,-1.122,0.063,1.320
2.032198,-0.689,-1.049,-0.003,1.255
2.034289,-0.669,-0.954,-0.075,1.167
2.036342,-0.638,-0.851,-0.151,1.074
2.038093,-0.593,-0.741,-0.231,0.977
2.046587,-0.536,-0.633,-0.309,0.885
2.050071,-0.111,-0.031,-0.681,0.690
2.052143,-0.041,0.053,-0.739,0.742
2.054189,0.019,0.130,-0.790,0.801
2.056223,0.065,0.195,-0.834,0.859
2.058801,0.098,0.250,-0.867,0.908
2.060473,0.116,0.290,-0.886,0.940
2.062280,0.126,0.331,-0.896,0.963
2.069850,0.127,0.367,-0.897,0.977
2.072621,0.070,0.418,-0.869,0.967
2.074302,0.048,0.389,-0.852,0.938
2.076416,0.026,0.354,-0.835,0.908
2.078031,0.000,0.307,-0.811,0.867
2.080427,-0.030,0.250,-0.783,0.822
2.082105,-0.061,0.190,-0.751,0.777
