timestamp,ax,ay,az,wx,wy,wz
31,2.11827,4.81773,7.34661,6.99615,-6.23321,-6.5155
71,2.38522,4.57113,7.07127,-8.5678,-19.11162,-13.22936
102,2.98377,4.69802,7.39569,-9.36126,-42.366,-25.74156
138,2.10031,4.06116,9.42118,10.10894,-42.06082,-25.80259
177,1.91955,3.77027,8.76517,17.06694,-21.36992,-13.35143
211,1.5269,3.81576,9.19254,38.06302,-38.21561,-2.30408
241,1.59993,4.00849,9.02973,53.13869,-54.26785,1.60217
268,1.42994,4.0049,8.59518,46.97415,-31.37967,9.23156
300,2.99814,4.57951,6.92283,29.94535,-25.3372,6.05773
331,3.64457,5.52043,7.93798,43.43411,-90.88891,-23.66636
369,2.19848,5.05835,7.25683,9.07134,-127.0217,-18.47838
402,3.74034,5.33129,4.94044,-46.22647,-136.23801,-24.9481
433,3.54043,3.35488,5.43843,-66.73426,-228.2179,-6.14929
463,3.11426,2.74914,7.15627,-89.68346,-65.92554,25.83311
493,2.7683,2.10989,9.36253,-40.42813,32.27995,65.50594
525,4.7064,2.20446,6.4021,-35.91153,-18.86748,35.53769
555,0.91399,-0.26995,4.6663,-99.02184,38.44449,32.4249
586,0.20291,-0.00419,5.26126,-141.07503,70.18275,35.96494
620,-2.84611,-2.18052,5.92325,-144.43196,85.68567,76.98054
653,-1.29466,-4.77224,1.99916,-231.46803,125.11436,86.37994
681,-0.04609,-6.76781,3.87621,-254.9055,64.8727,115.6768
712,1.34614,-8.99202,6.8965,-239.28052,9.63592,201.79733
751,10.50636,-10.25377,13.76905,-202.47635,37.22379,240.55461
782,16.29793,-8.56945,14.4514,-128.19662,26.84782,153.27441
819,17.14308,-6.86358,13.08671,-82.7865,-21.06474,73.92878
855,14.43883,-5.9885,10.77271,-103.59947,-43.09842,17.71544
890,14.25687,-4.82491,11.62265,-73.69227,-72.88354,-38.37582
929,10.68712,-3.799,10.61709,-46.65371,-94.91723,-74.08137
965,6.96533,-3.20284,9.50737,-28.038,-105.4763,-83.60284
999,5.02244,-2.71203,10.51892,30.86088,-99.12865,-81.46661
1031,3.98096,-3.39318,7.62553,43.12894,-91.98754,-58.45638
1065,4.99251,-3.32495,7.18141,37.94095,-78.13257,-61.6302
1101,4.20961,-4.38079,5.85741,19.20317,-68.30592,-41.91586
1134,3.12383,-6.08307,4.09289,-23.94865,-25.94755,6.60705
1168,2.71802,-6.79534,4.39935,-16.01409,-30.28104,27.35899
1205,8.52994,-4.53881,7.20535,17.55522,-34.79764,7.82775
1240,11.50234,-5.21637,2.81917,-45.31094,-9.89532,-31.723
1274,7.89308,-5.06314,3.33871,-56.60244,-2.5711,-23.42222
1308,8.57902,-4.67767,4.41251,-39.69571,-0.37384,-25.74156
1338,7.55311,-3.45184,6.27999,-8.81194,-15.81572,-24.27672
1372,10.17955,-2.84491,5.31632,2.54059,-14.59502,-55.22152
1407,8.13849,-4.64415,3.92769,-50.86514,-33.21073,-7.79724
1439,11.06301,-3.40276,5.99867,-19.06584,-24.48271,-79.94074
1469,4.97934,-5.17088,3.10887,-47.38614,-31.80692,-27.87779
1497,8.26299,-4.30537,2.5187,-45.98233,-3.12042,-33.67612
1547,8.06068,-4.18447,2.73059,-61.72939,-21.49199,-23.78843
1581,8.75141,-3.95462,2.30083,-55.19863,-30.28104,-28.18296
1606,7.98287,-4.04201,2.38822,-59.71523,-41.69461,-14.99938
1653,8.49882,-3.00173,2.95205,-52.51308,-24.60478,-15.5487
1697,9.20391,-4.14376,1.57898,-56.78554,-38.64285,-13.22936
1725,10.22145,-4.51487,1.30604,-54.95449,-77.8274,-22.87291
1747,9.11293,-4.23714,0.3304,-64.41492,-76.7898,-20.49254
1771,6.04715,-4.06715,-1.01873,-54.09999,-57.38063,-1.69372
1795,9.0854,-2.95265,1.19471,-8.93401,-55.0613,-31.29575
1818,8.65205,-3.9223,-1.08457,-1.85394,-80.14673,-12.86315
1842,8.43777,-1.54486,-2.27449,-18.51653,-103.70628,-1.20544
1866,10.38425,-1.2791,2.30083,24.8184,-46.21121,-26.65708
1890,7.28855,-2.42592,1.22703,31.89848,7.8659,-20.00426
1912,7.77337,-2.62225,-0.06704,28.2974,19.15739,-12.86315
1937,7.38312,-2.96941,1.26414,55.70217,7.6828,39.3829
1960,7.83203,-3.70682,-0.09577,49.47659,29.47233,101.15044
1985,9.44812,-4.69683,-2.49835,22.25493,-38.52079,142.95949
2007,15.06611,-3.33213,-2.07218,12.1231,-102.05833,97.97661
2031,14.63276,-4.35326,-1.86029,3.21197,-74.47047,45.05917
2056,14.30715,-4.42149,0.40462,18.16558,-49.62918,-47.34799
2080,8.64486,-6.16327,1.08218,22.31596,20.86638,-93.91778
2104,10.1173,-4.11623,0.35434,21.03423,12.99285,-122.2991
2128,10.13166,-4.88597,0.02274,25.24565,23.30778,-115.76835
2153,7.08863,-5.43185,-2.74376,-13.99993,-23.13994,-59.00569
2177,7.44417,-4.0887,-2.94966,-19.92033,-41.69461,-18.11217
2201,6.6074,-0.30347,2.15718,-19.73723,4.57,6.36291
2224,7.26102,-0.21368,0.84156,-21.50725,40.94693,3.86047
2248,6.01483,-0.99659,0.36033,-16.74651,90.62951,14.1754
2280,5.4103,-0.35494,1.86389,-2.34222,133.84236,31.69248
2313,7.24785,-0.61351,3.33871,58.32668,88.24914,105.78911
2345,12.21103,-3.01131,-6.77679,-4.05121,-86.06714,100.11284
2374,6.52959,-5.5755,0.58059,5.04303,-77.52222,106.27739
2405,9.71148,-3.55838,3.64278,57.10598,-30.40311,22.171
2437,6.95097,-6.18961,4.0055,79.26172,-28.93827,76.24812
2471,8.32883,-7.28017,-2.0626,27.93119,6.52313,133.01076
2503,15.09245,-7.00005,-0.92057,-24.80314,-68.48903,66.42146
2535,10.58417,-5.62218,3.43927,58.63186,-82.34399,107.43705
2566,13.65353,-6.53078,-0.53271,53.93215,61.3937,70.38874
2597,13.94682,-6.00167,1.21745,53.99318,79.09388,-14.14489
2628,3.27347,-10.0766,2.4349,60.21877,80.74182,2.21252
2662,5.85083,-8.46769,3.58173,87.13525,39.72623,-3.15857
2692,9.30686,-3.78104,0.96007,40.38235,37.34586,-56.19808
