# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:16:38.835
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.164910,2.9299,2.1713,3.8180,5.28
1.169004,3.5442,2.2724,3.1023,5.23
1.184347,3.9145,2.1015,2.2564,4.98
1.189142,3.6700,1.9102,1.0582,4.27
1.199274,3.0920,1.4026,0.0906,3.40
1.220048,2.2114,1.0222,-0.3014,2.45
1.220240,1.3404,0.9953,-0.1715,1.68
1.230305,0.5722,1.0972,0.4959,1.33
1.239716,0.2271,1.0983,0.7118,1.33
1.249675,1.1033,1.0470,0.5021,1.60
1.267202,2.2157,0.7860,0.1242,2.35
1.270111,2.0729,0.8313,-0.0407,2.23
1.282853,1.3048,0.8710,-1.5296,2.19
1.289881,0.7852,0.4440,-2.3371,2.51
1.299932,0.4639,0.4483,-2.1675,2.26
1.316087,-0.1761,0.9793,-1.6349,1.91
1.320503,-0.5777,1.3040,-1.1656,1.84
1.330243,-0.1025,0.7309,-0.8794,1.15
1.340872,1.3670,0.9702,-0.9202,1.91
1.350617,2.8602,0.8252,-0.8984,3.11
1.363227,3.0066,-0.1238,-1.0219,3.18
1.371006,1.7484,-0.1597,-1.3083,2.19
1.381066,0.2103,0.3770,-1.6011,1.66
1.391277,-1.0293,0.2965,-1.3359,1.71
1.400936,-1.5902,0.6869,-0.3686,1.77
1.413791,-1.3563,1.2105,0.2008,1.83
1.421420,-0.1243,1.3307,-0.0089,1.34
1.433767,0.8247,0.7356,-1.5917,1.94
1.446270,1.5577,0.3301,-2.4756,2.94
1.451294,1.8006,0.0000,-2.5041,3.08
1.463500,0.3735,-0.9728,-2.4797,2.69
1.471725,-1.4657,-1.5232,-2.3145,3.13
1.482316,-2.0591,-0.9746,-1.7621,2.88
1.491656,-0.8828,-0.3507,-1.6382,1.89
1.501416,-0.3411,0.2885,-0.9277,1.03
1.513663,0.5199,0.6115,-0.1675,0.82
1.522302,0.3532,-0.2844,-0.7839,0.91
1.531977,0.4741,-0.7710,-0.3966,0.99
1.546506,0.7218,-0.7561,0.0649,1.05
1.551998,1.2224,-1.1403,-0.0481,1.67
1.563063,0.6741,-1.5926,0.2071,1.74
1.572781,-1.1615,-1.2891,0.1798,1.74
1.582415,-2.3600,-0.3769,-0.4569,2.43
1.596850,-2.7517,1.6029,0.8638,3.30
1.602334,-1.4668,0.5417,1.2393,2.00
1.612972,-0.3096,0.3092,0.7967,0.91
1.623143,1.0319,0.7454,1.0765,1.67
1.632980,1.7229,0.5989,1.1047,2.13
1.647104,1.2578,-0.2189,0.9624,1.60
1.652684,0.6114,-0.6692,0.2817,0.95
1.662970,0.2799,-0.9928,0.5134,1.15
1.673648,0.3860,-0.6514,0.8669,1.15
1.682975,-0.1559,-1.3339,0.9575,1.65
1.696749,-1.0628,-2.0648,0.5700,2.39
1.703285,-2.0152,-2.1504,0.4541,2.98
1.713266,-2.9400,-1.2296,0.8026,3.29
1.723894,-3.2147,-0.1177,1.2261,3.44
1.733293,-3.4306,0.5034,1.5314,3.79
1.746629,-3.3413,0.5528,1.9751,3.92
1.754219,-3.1531,0.4985,2.2008,3.88
1.763558,-2.9489,0.2504,2.3826,3.80
1.774171,-3.0838,-0.1297,2.6699,4.08
1.783720,-2.8092,-0.5908,2.6228,3.89
1.799293,-2.1809,-1.0540,2.1048,3.21
1.803842,-1.6961,-0.8053,1.2490,2.26
1.813993,-1.4457,-0.3743,0.7298,1.66
1.824622,-1.7456,-0.1414,0.2246,1.77
1.834054,-2.2982,-0.0905,-0.1937,2.31
1.847147,-2.6331,-0.2772,-0.5645,2.71
1.854390,-2.7217,-0.4535,-0.5268,2.81
1.864389,-2.7788,-0.6640,0.2222,2.87
1.875094,-2.5012,-0.4020,0.8743,2.68
1.884584,-2.8084,0.5962,1.3480,3.17
1.896783,-2.7828,0.5602,1.8310,3.38
1.904588,-2.8567,-0.1657,1.9063,3.44
1.914635,-2.9771,-0.8704,2.4106,3.93
1.925192,-3.3693,-0.9540,2.7448,4.45
1.934758,-3.0266,-0.5677,3.3581,4.56
1.946613,-1.3127,0.7896,3.5991,3.91
1.955186,0.0425,2.4739,2.4296,3.47
1.965020,-0.1999,2.5363,0.9469,2.71
1.980128,-1.0261,1.9863,0.5031,2.29
1.985048,-0.9654,1.0534,0.6841,1.58
1.996712,-0.7280,-0.0110,0.8572,1.12
2.005578,-0.1035,-1.1960,1.0482,1.59
2.015324,0.7173,-2.1335,0.6972,2.36
2.030267,1.6808,-3.0424,0.4514,3.50
2.035449,2.6580,-3.7426,0.6917,4.64
2.047415,3.4381,-4.6208,1.0373,5.85
2.055921,3.8787,-5.7462,0.7752,6.98
2.065680,2.6795,-5.4131,-0.4396,6.06
2.080307,0.9865,-4.0905,-1.0476,4.34
2.085777,-0.5482,-2.3564,-1.4164,2.80
2.096990,-1.6209,-0.9955,-1.9320,2.71
2.106379,-2.1342,0.0557,-2.0524,2.96
2.116395,-2.7869,0.6425,-2.0748,3.53
2.131207,-2.8053,1.0440,-1.7937,3.49
2.136462,-3.3229,1.0800,-1.2679,3.72
2.162912,-2.6303,0.6976,-1.0644,2.92
2.179662,0.7482,-0.7099,-1.8297,2.10
2.186907,1.8027,-0.6641,-2.1048,2.85
2.197068,2.5422,-0.4301,-2.2367,3.41
2.207354,2.9406,-0.0941,-1.8713,3.49
2.217274,3.1674,0.3548,-1.5977,3.57
2.233831,3.1861,0.7657,-1.3773,3.55
2.237464,3.0435,1.1288,-1.5691,3.61
2.253812,3.1029,1.4401,-1.9267,3.93
2.257414,3.3056,1.7084,-2.2231,4.33
2.268602,3.5035,2.0301,-2.4622,4.74
2.283113,3.5353,2.3932,-2.5716,4.98
2.287376,3.5039,3.0048,-2.3651,5.19
2.297714,3.5189,3.5200,-2.3031,5.48
2.307736,3.4250,3.7363,-2.2068,5.53
2.317572,3.1671,3.7198,-1.9979,5.28
2.329976,2.7812,3.5689,-1.6495,4.82
2.338053,2.3737,3.2448,-1.2010,4.20
2.347979,2.0078,2.7623,-0.4331,3.44
2.358305,1.5998,2.1043,0.5059,2.69
2.367990,1.0371,1.3287,1.7387,2.42
2.380703,0.2468,0.4722,3.1975,3.24
2.388181,-0.6791,-0.6596,4.7095,4.80
2.398080,-2.0683,-2.1130,6.5264,7.16
2.415056,-3.4320,-3.9266,7.7875,9.37
2.418216,-3.8671,-5.7892,7.8275,10.48
2.430505,-3.1848,-6.6296,6.9639,10.13
2.438907,-1.6357,-4.8761,5.5064,7.53
2.448720,-0.1851,-2.3992,3.7657,4.47
2.463676,1.0361,-0.1270,2.1270,2.37
2.468625,2.1760,1.7491,0.8912,2.93
2.480565,3.3166,2.6964,0.1275,4.28
2.489235,4.1267,1.2987,0.1017,4.33
2.498904,3.6983,-1.7078,-0.8722,4.17
2.513738,2.9012,-5.1249,-1.5782,6.10
2.519180,1.5794,-8.4248,-2.2063,8.85
2.529667,-0.8047,-9.6511,-3.2791,10.22
2.539702,-2.7750,-7.9786,-2.0141,8.68
2.551326,-3.8865,-3.1746,-0.0607,5.02
2.563764,-3.0270,1.9778,-1.8844,4.08
2.569189,1.0631,5.4694,-5.1118,7.56
2.580903,4.7147,6.3792,-7.3929,10.84
2.589786,6.5791,5.4978,-6.7884,10.94
2.599605,7.2846,4.3169,-4.1374,9.42
2.614942,7.0902,2.7184,-0.7289,7.63
2.619751,5.1496,0.4687,0.4949,5.19
2.631097,2.9158,-0.8760,-1.4634,3.38
2.640321,1.0200,-1.8282,-3.3214,3.93
2.650125,-0.5589,-2.4595,-4.3582,5.04
2.664128,-1.7880,-2.6722,-4.5165,5.54
2.670377,-2.7338,-2.3636,-3.4876,5.02
2.680696,-3.6328,-1.4687,-1.2875,4.12
2.690591,-4.0982,-0.3647,0.5706,4.15
2.700447,-4.1248,0.5163,1.3074,4.36
2.716591,-3.8219,0.9669,1.0426,4.08
2.720666,-2.3867,1.0077,0.4664,2.63
2.732783,-0.4683,0.5406,0.4592,0.85
2.741235,0.8060,0.0622,0.8894,1.20
2.751009,1.4992,0.0872,1.1131,1.87
2.764758,1.8639,0.4847,1.0083,2.17
2.771367,1.7114,0.5081,0.7741,1.95
2.781565,1.0931,0.5897,0.5345,1.35
2.791674,-0.0283,0.6052,0.4491,0.75
2.801147,-1.2261,0.4695,0.4663,1.39
2.814940,-2.3018,0.4316,0.4799,2.39
2.821277,-2.9504,0.4667,0.4957,3.03
2.831468,-3.1013,0.5945,0.5428,3.20
2.841622,-2.2636,0.9902,0.1616,2.48
2.851397,-1.8121,0.8228,0.4799,2.05
2.864518,-0.9277,1.3216,0.0608,1.62
2.872081,0.0385,1.1171,-0.0559,1.12
2.881801,0.7169,0.9324,-0.0057,1.18
2.892032,1.4610,0.8557,-0.3303,1.73
2.901831,2.0160,0.4114,-0.3680,2.09
2.915994,2.1758,-0.0147,-0.1721,2.18
2.922344,2.0674,-0.0818,-0.2012,2.08
2.932217,2.0841,-0.0966,-0.0098,2.09
2.947680,1.6095,-0.3227,0.5628,1.74
2.952202,0.8171,-0.2237,1.0961,1.39
2.964346,-0.1911,-0.4675,2.1636,2.22
2.972719,-1.0662,-0.3272,3.2199,3.41
2.982569,-1.9488,-0.5055,4.0972,4.57
2.997837,-2.7772,-0.9736,4.6360,5.49
3.002598,-2.5950,-1.2017,4.2148,5.09
3.014085,-1.6812,-1.1691,3.3904,3.96
3.023058,-1.1380,-0.9746,2.2886,2.74
3.032872,-1.0493,-0.7686,0.9012,1.58
3.048229,-1.6408,-0.8662,0.1647,1.86
3.052989,-2.0505,-0.7342,0.3296,2.20
3.063936,-2.4169,-1.2024,1.5950,3.14
3.073383,-2.8120,-2.5790,2.4977,4.56
3.083277,-3.4855,-3.3763,2.5032,5.46
3.097666,-3.8642,-3.0699,2.3376,5.46
3.103316,-4.4960,-2.3900,1.9440,5.45
3.114141,-5.1956,-2.0912,1.1844,5.72
3.123766,-5.3292,-2.0246,0.6314,5.74
3.133555,-4.5870,-1.5325,0.8223,4.91
3.148157,-2.7907,-0.3977,1.7603,3.32
3.153492,-0.7399,0.3642,2.1085,2.26
3.174052,0.7642,0.6038,1.8666,2.11
3.191747,3.3562,0.2897,0.8014,3.46
3.194119,4.0107,0.0328,0.4772,4.04
3.204670,4.1816,-0.3663,0.0334,4.20
3.214222,4.0688,-0.8393,-0.1820,4.16
3.224659,3.4232,-1.3843,-0.4970,3.73
3.234603,2.3450,-2.0178,-1.3980,3.39
3.250359,0.5841,-2.4998,-3.0376,3.98
3.254557,-0.9923,-2.5955,-4.0497,4.91
3.268237,-1.9579,-2.4149,-4.4337,5.42
3.274850,-2.4911,-2.0163,-3.6152,4.83
3.284588,-2.8387,-1.6712,-2.1225,3.92
3.298369,-2.6717,-1.5498,-1.0018,3.25
3.305049,-2.1035,-1.3653,-0.8006,2.63
3.314834,-1.5894,-1.0247,-0.9530,2.12
3.325271,-1.2587,-0.6097,-1.2522,1.88
3.335061,-0.8907,-0.2384,-1.7258,1.96
3.346968,-0.3847,-0.0024,-2.1304,2.16
3.355366,0.0584,0.1238,-2.3662,2.37
3.365439,0.3604,0.0141,-2.5762,2.60
3.375687,0.5657,-0.1203,-2.5509,2.62
3.385401,0.9142,-0.3456,-2.5910,2.77
3.397776,1.4616,-0.5193,-2.8267,3.22
3.405713,1.9578,-0.4416,-3.0751,3.67
3.415639,2.3180,-0.1090,-3.2608,4.00
3.431260,2.6227,0.4213,-3.3112,4.24
3.435676,3.0133,1.0586,-3.2916,4.59
3.448323,3.3706,1.5636,-3.3798,5.02
3.456133,3.8204,1.8568,-3.5659,5.55
3.466052,4.2905,2.0414,-3.7505,6.05
3.481427,4.9672,2.2580,-3.8512,6.68
3.486140,5.3254,2.6678,-3.7669,7.05
3.497481,5.5454,3.0036,-3.4420,7.18
3.506483,5.5441,3.2739,-3.0778,7.14
3.516486,5.3018,3.2195,-2.6356,6.74
3.531205,4.8105,2.9421,-2.0517,6.00
3.536629,4.1669,2.4675,-1.3876,5.04
3.547379,3.3402,1.8263,-0.5319,3.84
3.556909,2.3027,0.9776,0.6309,2.58
3.566668,0.8470,-0.0065,2.3738,2.52
3.581911,-1.0305,-1.4140,4.4691,4.80
3.587035,-3.3056,-3.3301,6.3157,7.87
3.599206,-5.1231,-5.6148,7.8191,10.90
3.607328,-5.2725,-7.5861,8.6133,12.63
3.617298,-4.0860,-7.6263,8.6443,12.23
3.630690,-2.8271,-5.4970,6.8196,9.20
3.637675,-1.5067,-2.9877,3.9695,5.19
3.647391,0.2182,-0.5470,2.3556,2.43
3.657986,2.3729,1.7188,1.6166,3.35
3.667425,3.4137,3.9276,0.6479,5.24
3.680818,4.0704,5.5531,-0.4398,6.90
3.687977,3.7397,6.0991,-1.9606,7.42
3.697938,3.6050,3.3994,-3.2395,5.92
3.707965,2.7420,-2.7401,-4.9680,6.30
3.717587,1.5302,-9.4172,-7.2637,11.99
3.731542,0.4779,-12.5169,-8.2466,15.00
3.738582,-0.2902,-12.5903,-5.5882,13.78
3.751043,-1.7766,-10.7125,0.3075,10.86
3.767479,-3.1711,-3.7944,8.0331,9.43
3.768040,-0.6670,2.7749,4.5351,5.36
3.782807,3.3688,5.3716,-0.2202,6.34
3.788325,6.3905,5.5539,-2.5553,8.84
3.798647,7.7995,5.1792,-4.5435,10.41
3.808511,7.6306,4.6341,-5.7549,10.62
3.818630,6.5437,3.5312,-5.5494,9.28
3.831786,4.5318,1.4865,-4.5368,6.58
3.839300,1.9140,-0.2088,-3.6004,4.08
3.848871,0.1665,-1.5120,-3.4711,3.79
3.864749,-1.7929,-2.8677,-3.5023,4.87
3.868884,-4.4639,-4.2676,-3.4275,7.06
3.881353,-5.7635,-3.1563,-0.6820,6.61
3.889485,-5.8471,-1.1451,1.2784,6.09
3.899107,-5.0559,0.4515,1.2654,5.23
3.914469,-3.9857,1.6189,1.0131,4.42
3.919202,-3.0960,2.5565,0.8698,4.11
3.931298,-2.0142,2.7037,0.9317,3.50
3.939739,-0.4465,1.6037,0.8643,1.88
3.950463,0.4762,0.6868,0.5821,1.02
3.964548,0.8692,0.3430,0.1176,0.94
3.969492,1.1508,0.3126,-0.3046,1.23
3.980921,1.4356,0.3691,-0.2898,1.51
3.990137,1.6801,0.4776,-0.0007,1.75
4.000067,1.6612,0.1932,0.5655,1.77
4.015167,1.2185,-0.0232,0.9716,1.56
4.020032,0.2952,0.0459,0.8759,0.93
4.030960,-0.6633,0.2454,0.4727,0.85
4.040579,-1.4292,0.5523,-0.2328,1.55
4.050234,-1.7903,0.6768,-0.5632,2.00
4.064882,-1.7549,0.7452,-0.5138,1.97
4.070300,-1.3056,0.7584,-0.4785,1.58
4.081088,-0.5613,0.5493,-0.0546,0.79
4.091032,0.5175,0.5104,0.3666,0.81
4.100837,1.4056,-0.1453,1.2240,1.87
4.115099,2.0759,-0.3773,2.0540,2.94
4.120678,2.6899,-0.8114,3.0418,4.14
4.130917,2.7812,-0.9428,3.7363,4.75
4.141377,2.3706,-0.6329,3.8825,4.59
4.151001,1.4066,-0.4553,3.7453,4.03
4.168835,0.0956,-0.1356,3.2282,3.23
4.170814,-0.8520,0.1039,2.1160,2.28
4.184379,-2.1458,-0.1103,1.1463,2.44
4.191029,-2.8084,0.0037,0.2049,2.82
4.202101,-2.8190,0.1405,-0.4294,2.85
4.217058,-3.1743,0.0813,-0.5165,3.22
4.222891,-3.1939,0.1140,-0.7480,3.28
4.233597,-2.7846,0.0514,-0.7386,2.88
4.250525,-2.1768,-0.1850,-0.1629,2.19
4.251745,-1.4999,-0.4546,0.8724,1.79
4.266630,-0.9256,-0.7046,2.0765,2.38
4.271747,-0.2866,-0.9925,2.9021,3.08
4.282517,-0.7809,-2.4025,2.6743,3.68
4.298491,-2.2455,-3.2620,1.0080,4.09
4.307566,-4.2171,-3.4532,0.3816,5.46
4.314986,-5.1034,-2.9368,0.8745,5.95
4.322309,-4.7478,-2.6751,1.9425,5.79
4.332216,-3.8702,-2.5765,2.8327,5.44
4.347689,-2.5323,-2.0673,3.2875,4.64
4.352438,-1.0519,-1.1211,3.0775,3.44
4.369142,0.6163,-0.4489,2.9402,3.04
4.372676,2.2594,-0.2792,2.8962,3.68
4.385112,3.4818,-0.5099,2.4203,4.27
4.401922,4.0773,-0.7937,1.5892,4.45
4.403129,3.7201,-1.0433,0.7305,3.93
4.417127,3.6418,-1.4466,-0.5973,3.96
4.422893,3.1270,-1.8938,-2.0764,4.20
4.433169,2.0773,-2.4405,-3.5070,4.75
4.448978,0.9331,-3.1483,-4.3703,5.47
4.453174,-0.3750,-3.6609,-4.8405,6.08
4.464959,-0.9929,-4.0506,-4.7012,6.28
4.473412,-1.5730,-4.0295,-3.8359,5.78
4.483116,-1.9634,-3.5446,-2.2340,4.63
4.497812,-1.9990,-2.7506,-0.5679,3.45
4.503396,-1.5369,-1.9182,0.1463,2.46
4.514371,-0.6165,-1.1748,-0.1849,1.34
4.523893,0.1166,-0.5302,-1.1785,1.30
4.533702,0.7179,0.0859,-2.2046,2.32
4.547873,1.1842,0.6126,-3.0474,3.33
4.554157,1.6052,1.0347,-3.6571,4.13
4.571013,1.8049,1.3000,-3.9566,4.54
4.574085,1.9513,1.3921,-4.0541,4.71
4.584505,1.7471,1.4220,-3.7383,4.36
4.599717,1.6436,1.3690,-3.3764,4.00
4.604306,1.5377,1.3242,-3.1717,3.77
4.615749,1.5281,1.2978,-3.2316,3.80
4.624738,1.5369,1.3359,-3.4253,3.98
4.634486,1.4826,1.4467,-3.6242,4.17
4.648573,1.5434,1.6964,-3.8559,4.49
4.654820,1.8811,2.0680,-3.9733,4.86
4.664918,2.3408,2.3457,-4.1761,5.33
4.674928,2.9843,2.5948,-4.3169,5.85
4.684942,3.4419,2.7557,-4.4791,6.29
4.698397,3.9343,2.8690,-4.5379,6.66
4.705036,4.2969,2.9908,-4.3825,6.83
4.714974,4.4846,3.0146,-3.8813,6.65
4.725663,4.4235,2.7549,-2.9566,5.99
4.735205,4.1778,2.1491,-2.0241,5.12
4.748193,3.6176,1.5202,-0.5695,3.97
4.755663,2.5857,0.7961,1.2643,2.99
4.765427,1.2965,-0.3126,3.7173,3.95
4.781471,-0.3211,-2.0401,6.1468,6.48
4.785489,-2.8137,-4.4965,7.3700,9.08
4.798227,-5.5134,-6.7601,8.5793,12.24
4.805920,-6.9721,-7.3898,10.1153,14.34
4.815792,-6.1893,-5.4162,9.2251,12.36
4.831600,-4.3824,-2.7285,5.0624,7.23
4.835899,-2.4937,-0.6080,1.3970,2.92
4.848326,-0.4314,1.1468,-0.0907,1.23
4.856383,1.5771,2.6400,0.0915,3.08
4.866188,3.2283,2.7093,0.0256,4.21
4.881486,3.4233,0.1937,-0.6672,3.49
4.886237,2.5477,-2.9783,-1.9541,4.38
4.898608,1.8211,-6.6983,-3.3868,7.72
4.906662,1.5881,-10.4197,-4.8269,11.59
4.916604,1.0974,-11.4742,-4.1998,12.27
4.931560,0.0847,-9.0227,-1.8840,9.22
4.936751,-0.8199,-2.8998,2.6344,4.00
4.947860,-0.2623,3.5573,4.4042,5.67
4.957087,2.0950,6.6801,-0.6735,7.03
4.967007,4.4425,7.2486,-3.8162,9.32
4.981681,5.7409,6.1850,-5.1158,9.87
4.986967,5.6984,5.3595,-5.4473,9.53
4.998152,5.2069,4.5851,-4.9910,8.55
5.007658,4.6751,2.6509,-3.5885,6.46
5.017443,3.3290,-0.6508,-1.8169,3.85
5.031740,0.7938,-3.5343,-1.2592,3.83
5.038160,-1.5986,-5.4167,-1.5549,5.86
5.048390,-3.5869,-5.5642,-1.2125,6.73
5.057874,-4.7230,-3.3912,-0.3612,5.83
5.067644,-4.7650,-0.5918,-0.2700,4.81
5.081836,-3.9686,1.3769,-1.3435,4.41
5.087954,-2.9360,2.3491,-2.5369,4.54
5.098356,-2.2017,2.6390,-2.9972,4.56
5.108227,-1.3787,2.3422,-2.7834,3.89
5.118012,-0.2842,1.1373,-1.9522,2.28
5.132494,0.4197,0.0943,-0.6086,0.75
5.138992,0.8580,-0.3159,0.9338,1.31
5.149842,1.0875,-0.1077,1.5647,1.91
5.161130,1.3037,0.2353,1.0469,1.69
5.168383,1.3830,0.5384,-0.0891,1.49
5.183831,1.5389,0.4836,-0.9845,1.89
5.188235,1.5929,0.2639,-1.5563,2.24
5.200478,1.5165,-0.1336,-1.6276,2.23
5.209202,1.2137,-0.4754,-1.3170,1.85
5.218747,0.4698,-0.1939,-1.1268,1.24
5.234160,-0.3827,0.1295,-0.9770,1.06
5.251353,-1.2959,0.5424,-0.6248,1.54
5.268559,-1.1960,0.4781,-0.2113,1.31
5.269501,-0.6759,0.3858,0.1111,0.79
5.285405,-0.2456,0.0867,0.6224,0.67
5.289473,0.3014,-0.0428,0.7283,0.79
5.302000,0.6134,-0.1924,0.6507,0.91
5.318694,0.9886,0.0451,0.7031,1.21
5.319512,0.8652,0.2385,0.8703,1.25
5.334987,0.5623,0.1035,1.5511,1.65
5.339862,-0.0710,0.1597,2.2660,2.27
5.351830,-0.5723,0.1352,2.8431,2.90
5.368197,-0.7827,0.0389,3.2952,3.39
5.369769,-0.7142,-0.3172,3.2167,3.31
5.384224,-0.2128,-0.5366,2.4877,2.55
5.390428,-0.1063,-0.7484,1.2584,1.47
5.400909,-0.4336,-0.5537,-0.1408,0.72
5.417520,-1.3674,-0.4497,-1.1832,1.86
5.420521,-2.6351,-0.3198,-2.1048,3.39
5.434235,-3.7125,-0.3384,-1.9134,4.19
5.441432,-4.1032,-0.3676,-0.7345,4.18
5.450847,-3.8223,-0.8586,0.6920,3.98
5.467336,-2.6814,-1.5102,0.9055,3.21
5.470579,-1.7039,-2.0864,0.7503,2.80
5.483967,-0.8440,-2.3833,0.5136,2.58
5.491018,-0.5689,-2.9738,0.7644,3.12
