# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 21:21:26.572
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.844198,-0.8240,-3.7915,-2.7377,4.75
1.857003,-2.5299,-3.0718,-0.7114,4.04
1.863988,-2.8840,-2.3465,0.7014,3.78
1.877475,-2.6618,-2.4260,2.0200,4.13
1.883429,-1.2163,-2.0269,2.5578,3.48
1.900819,0.7758,-1.0812,2.1147,2.50
1.903026,2.5261,-0.2585,1.6240,3.01
1.913559,4.2186,0.2408,0.8751,4.32
1.923956,10.2105,1.3614,0.3524,10.31
1.933867,4.3061,0.7728,1.2531,4.55
1.947115,1.6716,-0.4010,0.6058,1.82
1.953163,0.8574,0.0135,0.8039,1.18
1.968773,0.3426,0.2853,0.4231,0.61
1.973293,0.1819,0.2319,0.1456,0.33
1.990691,0.3656,0.2923,-0.1460,0.49
1.992707,0.7746,0.4254,-0.3743,0.96
2.003365,1.0910,0.4996,-0.2182,1.22
2.012638,1.8694,0.6737,0.6307,2.08
2.022625,2.4619,0.7766,1.2149,2.85
2.034244,2.4465,0.8537,1.5054,3.00
2.043062,1.9299,0.5863,1.5677,2.55
2.057589,0.8573,0.2816,1.1372,1.45
2.079245,-1.2112,-0.0040,-1.1221,1.65
2.082185,-1.8231,0.0031,-1.8048,2.57
2.092195,-1.8608,0.1223,-1.9996,2.73
2.102467,-1.7582,0.2073,-1.6935,2.45
2.112829,-1.8275,0.4136,-1.1850,2.22
2.123524,-2.2073,0.3788,-0.9015,2.41
2.132799,-2.6038,0.3542,-1.0730,2.84
2.145634,-2.7996,0.5525,-1.0086,3.03
2.153053,-2.6524,0.5175,-0.4490,2.74
2.166602,-2.2954,0.6545,0.5191,2.44
2.172232,-2.0472,0.9122,1.2550,2.57
2.182079,-1.8983,1.0495,1.3022,2.53
2.192052,-1.8348,1.1661,1.1509,2.46
2.202744,-1.6869,1.2675,0.8485,2.27
2.213383,-1.3004,1.1790,0.9670,2.00
2.222074,-0.8576,1.1861,1.3773,2.01
2.234652,-1.0251,1.1823,1.7753,2.37
2.242370,-2.0062,0.9185,2.2677,3.16
2.257268,-3.2175,0.4660,2.5997,4.16
2.261620,-4.4485,0.2202,2.9091,5.32
2.272147,-5.0604,0.1196,3.1531,5.96
2.281837,-5.0500,0.0414,3.4749,6.13
2.292459,-4.3542,0.1984,3.4924,5.59
2.301514,-3.6996,0.4825,3.4195,5.06
2.311143,-3.6579,0.6011,3.4272,5.05
2.323248,-4.5264,0.4906,3.3613,5.66
2.331630,-5.4081,0.2535,3.6338,6.52
2.347253,-6.1206,0.0165,3.6905,7.15
2.350877,-6.3024,-0.2330,3.2335,7.09
2.368588,-5.4749,-0.1163,2.1984,5.90
2.370710,-3.9889,0.1915,1.8377,4.40
2.381299,-2.6667,0.4946,1.9535,3.34
2.390809,-1.4021,0.5274,2.2500,2.70
2.401695,0.2184,0.7970,2.0953,2.25
2.413195,1.8201,1.1676,1.4957,2.63
2.421694,3.2190,1.3645,0.6423,3.55
2.436353,4.1489,1.2763,-0.2309,4.35
2.440489,4.5096,1.0245,-1.0945,4.75
2.456279,4.1917,0.5164,-1.5506,4.50
2.460234,3.6412,0.1577,-2.2767,4.30
2.470674,2.8961,-0.1791,-3.1502,4.28
2.480629,2.1073,-0.6072,-3.9403,4.51
2.491224,1.6178,-0.7808,-4.3248,4.68
2.501480,1.2137,-0.4566,-4.1984,4.39
2.510619,1.2547,-0.2178,-3.3801,3.61
2.524051,1.4004,0.0309,-2.0726,2.50
2.530114,0.9687,0.5115,-0.7640,1.34
2.548615,0.7771,1.0053,-0.2336,1.29
2.550738,0.9988,1.2022,-0.9808,1.85
2.559945,2.1054,1.6494,-2.4951,3.66
2.571280,3.0365,2.3336,-3.9589,5.51
2.580051,3.8888,2.6715,-4.1855,6.31
2.590228,4.1784,2.7007,-3.6438,6.17
2.600504,3.1356,2.1222,-0.0537,3.79
2.612044,1.7886,1.2893,7.5738,7.89
2.620092,1.0103,1.4579,9.7868,9.95
2.635582,0.9246,2.0155,4.7664,5.26
2.639820,1.0180,2.2112,1.3772,2.80
2.649769,1.1650,1.8695,-2.1192,3.06
2.659379,0.4058,1.2434,-3.9822,4.19
2.670663,1.5654,0.9739,-4.5382,4.90
2.680348,3.3223,1.3007,-3.3898,4.92
2.689957,5.0638,1.6209,-0.8613,5.39
2.702054,5.1233,1.4724,0.9737,5.42
2.713453,3.1403,0.6247,2.2004,3.88
2.727024,0.7694,-0.0452,1.9619,2.11
2.729002,-1.9083,-1.5525,0.3695,2.49
2.738996,-3.4658,-2.0732,-0.5293,4.07
2.759040,-1.8338,-1.1678,-0.8317,2.33
2.764851,1.2450,0.6746,-0.1436,1.42
2.778912,5.5875,2.1759,0.9887,6.08
2.779183,7.7665,1.4512,1.8188,8.11
2.792961,6.7913,0.4816,1.3874,6.95
2.798837,4.4509,0.2317,0.1117,4.46
2.812468,0.4814,-0.7767,-0.4885,1.04
2.818535,-3.5211,-1.3755,0.5774,3.82
2.828481,-4.3192,-1.2299,1.9626,4.90
2.838781,-5.3957,-0.9255,3.1178,6.30
2.848916,-4.8136,-0.2114,2.5188,5.44
2.858994,-2.4790,0.9606,1.0784,2.87
2.868920,-1.1570,0.5708,0.2407,1.31
2.882484,-1.0644,-0.2597,0.8094,1.36
2.888250,-1.0228,-0.0898,1.1584,1.55
2.904892,-0.8404,0.0818,0.6603,1.07
2.908002,-0.8468,0.2999,0.4264,0.99
2.923060,-1.0366,0.6762,-0.0571,1.24
2.928200,-1.2081,0.7939,-0.5559,1.55
2.938735,-0.6732,0.5368,-0.7672,1.15
2.947820,0.1416,0.3026,-0.3769,0.50
2.958068,-0.1662,-0.0614,0.7561,0.78
2.969811,-1.6308,-1.3283,3.5281,4.11
2.978297,-2.7592,-3.1584,6.2946,7.56
2.992158,-3.2561,-3.6306,5.3154,7.21
2.997891,-3.8547,-4.0331,3.1652,6.41
3.014475,-3.8479,-3.6073,0.8948,5.35
3.017570,-1.2093,-0.5570,-0.5545,1.44
3.027717,1.2210,-1.8875,-0.2004,2.26
3.037770,0.9787,-3.0162,1.5704,3.54
3.047879,0.9384,-2.2276,5.1688,5.71
3.059692,0.6331,-0.1755,5.4814,5.52
3.067830,1.0688,0.4044,5.3806,5.50
3.080260,1.8344,1.0455,4.2425,4.74
3.089169,2.2366,1.3954,2.0536,3.34
3.102245,2.1326,1.9541,-1.1636,3.12
3.107817,1.8907,1.8211,-2.9214,3.93
3.117499,1.5177,1.6326,-5.1549,5.62
3.127201,0.3356,0.2288,-7.9388,7.95
3.136952,-1.7708,-2.5883,-8.3998,8.97
3.147664,-3.0028,-5.8904,-5.8658,8.84
3.157931,-2.6478,-7.6696,-2.4975,8.49
3.170454,-2.6152,-10.1431,1.3640,10.56
3.177938,-2.8265,-11.6892,4.2227,12.75
3.194118,-4.2594,-11.5931,4.5065,13.15
3.197282,-4.9313,-8.5719,1.1680,9.96
3.206842,-2.7570,-3.9862,-1.0405,4.96
3.216831,-0.5769,-0.5126,-2.3459,2.47
3.226807,1.3561,1.6104,-2.0381,2.93
3.236937,2.4417,2.5589,-1.6366,3.90
3.246292,2.5642,2.8929,-1.8794,4.30
3.258855,2.2419,2.9081,-2.2071,4.28
3.266927,2.0168,2.7465,-2.5982,4.29
3.281864,1.9482,2.5789,-2.7299,4.23
3.287514,2.1148,2.5412,-2.8768,4.38
3.296740,2.6942,2.7385,-2.9454,4.84
3.306119,3.1160,2.8032,-3.2181,5.28
3.316895,3.5096,2.8379,-3.1661,5.51
3.326881,3.8928,2.7322,-2.7479,5.49
3.336761,4.3119,3.1851,-2.7965,6.05
3.349211,4.4534,3.4108,-2.1794,6.02
3.356804,4.5326,3.6080,-1.8639,6.09
3.371946,4.4879,3.6299,-1.5525,5.98
3.375947,4.1728,3.6028,-1.2215,5.65
3.391695,3.5006,3.2493,-0.6809,4.82
3.395879,3.2247,3.0743,-0.0210,4.46
3.406733,2.3082,2.3733,0.5262,3.35
3.415644,1.3604,1.5566,1.7232,2.69
3.427312,0.5749,0.7600,3.5137,3.64
3.436673,0.1551,0.0189,5.6979,5.70
3.446229,-0.7928,-1.0018,7.0575,7.17
3.461502,-2.4209,-2.2057,7.6608,8.33
3.465414,-3.6774,-3.2134,8.0409,9.41
3.481675,-3.7091,-3.7964,7.0649,8.84
3.485608,-3.1311,-4.3863,6.2780,8.27
3.495178,-2.8080,-5.0669,6.2669,8.53
3.505609,-2.5518,-4.9974,5.0504,7.55
3.516147,-2.0239,-3.7178,3.0847,5.24
3.526392,-0.9515,-1.3463,1.4569,2.20
3.535493,1.0149,1.4060,0.8609,1.94
3.547950,3.1190,2.6852,-0.1206,4.12
3.556346,4.6504,2.0498,-2.4832,5.66
3.570300,4.9010,0.5368,-5.1231,7.11
3.574963,4.9009,-1.0815,-6.5927,8.29
3.585255,5.1327,-3.0012,-7.0049,9.19
3.595059,4.4497,-5.7031,-5.3127,8.97
3.606069,2.5437,-8.4916,1.7175,9.03
3.616510,-0.2341,-8.3121,6.7942,10.74
3.625282,-1.0219,-2.5743,0.1112,2.77
3.635796,0.3492,3.3987,-5.1890,6.21
3.645398,2.3313,6.6777,-6.6715,9.72
3.660017,3.2942,6.5227,-6.0564,9.49
3.664835,3.1053,5.1276,-5.8109,8.35
3.675120,1.9402,3.0783,-5.7641,6.82
3.684482,0.3230,0.7480,-5.7869,5.84
3.695813,-0.8683,-1.4091,-4.5742,4.86
3.704669,-2.1816,-2.8527,-1.8235,4.03
3.716299,-4.8596,-3.6953,2.2182,6.50
3.744557,-7.1062,-3.0292,5.1201,9.27
3.764404,-2.5416,1.6599,-1.8497,3.55
3.776515,0.1967,1.4211,-1.6944,2.22
3.783794,2.1816,0.9385,-1.0010,2.58
3.793774,2.8119,0.8449,0.1048,2.94
3.803545,2.2574,0.9082,1.0361,2.64
3.814922,1.2525,1.0799,1.0946,1.98
3.824189,0.0729,1.0273,1.0980,1.51
3.837896,-0.9999,0.9267,0.3062,1.40
3.843365,-1.3968,1.0051,-1.0643,2.02
3.853567,-2.1918,0.3234,-1.9313,2.94
3.863661,-2.3275,0.2109,-2.2921,3.27
3.873509,-2.0802,0.3482,-2.2892,3.11
3.883671,-1.7172,0.5482,-1.8492,2.58
3.894151,-1.2117,0.8895,-1.2356,1.95
3.905584,-0.5146,1.2116,-0.4932,1.41
3.914123,0.1151,1.3356,0.2322,1.36
3.928524,0.7456,1.4104,0.7489,1.76
3.933141,1.3695,1.4866,1.0112,2.26
3.949327,1.5957,1.4015,1.1003,2.39
3.953222,1.5331,1.1721,1.3657,2.36
3.963306,1.2145,0.8133,2.0462,2.51
3.973037,1.0628,1.0009,1.9255,2.42
3.984011,0.0082,-0.8023,4.1260,4.20
3.994730,-1.3431,-1.0665,4.9463,5.24
4.003282,-2.2521,-1.1722,5.0995,5.70
4.016454,-2.9562,-1.4754,4.3891,5.49
4.023397,-3.2965,-1.8663,3.4013,5.09
4.038402,-2.7903,-1.7324,2.3786,4.06
4.042592,-2.0286,-1.2148,1.5599,2.83
4.052459,-0.9908,-0.2761,0.5234,1.15
4.063401,-1.3552,-1.4381,0.8370,2.15
4.073219,-2.1290,-1.9612,0.4773,2.93
4.083205,-2.1947,-1.2564,0.4739,2.57
4.094079,-3.5649,-2.3143,1.8479,4.63
4.107336,-4.9204,-3.0075,2.3130,6.21
4.112187,-6.3091,-4.8029,1.9647,8.17
4.128765,-6.8828,-5.3987,1.5909,8.89
4.131775,-7.2014,-4.8885,2.3575,9.02
4.141725,-7.5897,-4.1293,3.5778,9.35
4.151927,-7.5951,-3.4260,3.7297,9.13
4.161725,-6.5107,-2.7028,3.5404,7.89
4.172424,-4.4481,-1.5959,3.8040,6.07
4.181802,-2.1200,-0.5062,4.4328,4.94
4.194158,-0.1936,-0.3499,5.0002,5.02
4.202394,1.3448,-1.0439,4.4819,4.79
4.217648,2.3096,-2.0041,2.2944,3.82
4.222459,2.6367,-2.7000,-0.8978,3.88
4.231863,2.2468,-2.6449,-3.2781,4.77
4.241537,1.5472,-2.7563,-4.2080,5.26
4.252448,0.8314,-3.2586,-4.4185,5.55
4.262326,0.2221,-3.7165,-4.3781,5.75
4.272052,-1.0466,-4.0126,-7.1839,8.29
4.283870,-1.7460,-3.6451,-7.6734,8.67
4.291860,-2.4392,-3.3792,-4.6996,6.28
4.306318,-2.4505,-3.0260,-0.9518,4.01
4.311173,-1.1551,-2.3287,0.2249,2.61
4.328256,0.5071,-1.6027,-0.7495,1.84
4.331223,1.5415,-0.9944,-2.4828,3.09
4.341435,2.1600,-0.4216,-3.8884,4.47
4.351087,2.4575,0.1375,-4.1134,4.79
4.363473,2.6412,0.6120,-3.2160,4.21
4.376706,2.4194,0.6688,-2.7418,3.72
4.380919,2.1360,0.6007,-2.9136,3.66
4.393189,2.0816,0.6531,-3.3996,4.04
4.401788,2.0631,0.6561,-3.7469,4.33
4.416234,2.2465,0.9703,-4.0198,4.71
4.420438,2.3916,1.3894,-4.6128,5.38
4.430449,2.6522,2.0390,-5.0483,6.06
4.440090,2.8530,2.6845,-5.0393,6.38
4.450908,3.0396,3.4041,-5.0791,6.83
4.461227,3.3156,3.9025,-5.0616,7.20
4.470924,3.9333,4.8238,-4.7298,7.82
4.483836,4.3977,5.2604,-4.7661,8.35
4.490328,4.9353,5.5848,-4.7685,8.85
4.506232,5.4744,5.7619,-4.7446,9.26
4.510907,5.6870,5.4928,-4.3792,9.04
4.520522,5.7450,5.3223,-3.7230,8.67
4.530018,5.6019,5.1364,-3.4620,8.35
4.541260,5.3578,4.9962,-2.5621,7.76
4.550584,4.1956,4.2858,-1.2776,6.13
4.560573,2.8791,3.3874,0.9202,4.54
4.572931,1.2799,1.9137,4.1180,4.72
4.580552,-1.3314,-0.7111,8.4673,8.60
4.596842,-5.5488,-5.0996,11.5888,13.82
4.600440,-6.1151,-9.8792,14.0582,18.24
4.609836,-4.2789,-12.3969,13.5717,18.87
4.619832,-4.6467,-11.7500,9.7990,15.99
4.630125,-4.3624,-8.7445,5.9273,11.43
4.640137,-2.5722,-4.7561,4.2048,6.85
4.650204,-0.8139,-1.0360,3.2115,3.47
4.661413,1.1663,1.4319,1.9527,2.69
4.670286,3.8217,1.1685,-0.6830,4.05
4.685134,7.1364,-0.9235,-2.9096,7.76
4.689698,8.1969,-3.1936,-2.0318,9.03
4.699637,4.0476,-6.5980,0.5724,7.76
4.709633,-1.6161,-8.2431,-0.9061,8.45
4.719877,-1.9781,-5.1498,-6.7119,8.69
4.739791,-0.5247,0.5381,-7.7063,7.74
4.740041,1.9034,5.8489,-7.8019,9.93
4.755100,4.6979,8.6462,-8.3913,12.93
4.758728,6.5803,9.2473,-6.3563,13.01
4.772165,6.8878,7.9690,-5.0436,11.68
4.778538,5.6106,4.6847,-5.1423,8.94
4.789277,3.8015,0.4287,-4.4979,5.90
4.798661,1.4027,-3.0992,-4.1358,5.36
4.808624,-1.1899,-5.6941,-3.3533,6.71
4.819736,-3.2926,-7.1754,-2.0281,8.15
4.829806,-4.4429,-7.1215,-2.0962,8.65
4.841184,-4.4208,-5.6244,-2.8981,7.72
4.849241,-3.4939,-2.8447,-3.7160,5.84
4.863179,-2.7147,-0.1440,-4.0040,4.84
4.868661,-2.2932,1.4227,-3.3329,4.29
4.885213,-2.1916,1.9280,-1.6625,3.36
4.888732,-1.7756,1.9414,-0.9299,2.79
4.898381,-0.6279,1.5538,-0.0359,1.68
4.908280,0.3892,0.8815,0.3270,1.02
4.919299,0.9534,0.2467,0.1621,1.00
4.929403,0.9979,-0.1465,-0.0357,1.01
4.942728,0.4998,0.0771,-0.4025,0.65
4.952776,0.0350,0.5104,-0.7436,0.90
4.963565,-0.3174,1.1802,-0.9491,1.55
4.973284,-0.4592,1.6938,-0.7857,1.92
4.982806,-0.4229,1.9797,-0.1130,2.03
4.996962,-0.5849,1.8187,0.3562,1.94
5.002390,-0.5253,1.6467,0.7864,1.90
5.018574,-0.6484,1.2159,0.7285,1.56
5.023552,-0.6868,0.9089,0.4484,1.22
5.032250,-0.6991,0.5297,0.2209,0.90
5.042200,-0.3375,0.6179,-0.1556,0.72
5.053024,0.0913,0.9135,-0.2685,0.96
5.063396,0.4488,1.1672,-0.2891,1.28
5.072577,0.6186,1.1159,0.2011,1.29
5.086108,0.7927,0.8085,1.7627,2.10
5.091789,0.5817,-0.0107,4.0823,4.12
5.106819,0.1070,-0.6992,6.2212,6.26
5.112071,-0.7662,-1.4607,8.7608,8.91
5.122320,-1.4666,-1.2604,8.5498,8.77
5.132081,-1.8454,-1.3892,6.9765,7.35
5.141927,-2.2184,-1.6270,4.7692,5.51
5.152846,-3.5103,-1.9141,2.2453,4.59
5.162237,-5.2308,-1.9952,0.1742,5.60
5.175104,-6.9431,-2.3502,-0.6377,7.36
5.182245,-7.9398,-2.4100,-0.7130,8.33
5.197732,-7.2286,-2.0545,-0.3303,7.52
5.201769,-4.9140,-1.6659,0.6201,5.23
5.211910,-3.8878,-2.6756,1.9690,5.11
5.221499,-3.7857,-4.6529,2.2779,6.42
5.231504,-4.2551,-6.3769,2.0342,7.93
5.241915,-5.3217,-5.8257,3.0878,8.47
5.251950,-6.3173,-4.4042,4.7851,9.07
5.263666,-6.8540,-3.6075,5.4630,9.48
5.271863,-6.5886,-2.9806,4.7380,8.65
5.285839,-5.3902,-1.7567,3.8071,6.83
5.291039,-3.0015,-0.1838,3.9515,4.97
5.300918,-0.6082,0.3160,4.7974,4.85
5.311083,1.2934,-0.3342,4.2741,4.48
5.321055,2.7693,-1.4949,1.4651,3.47
5.331819,2.8476,-2.4452,-2.8079,4.69
5.341171,0.6205,-3.0214,-5.6396,6.43
5.353215,-1.0298,-3.1398,-6.0579,6.90
5.361034,-1.2240,-3.2334,-5.3741,6.39
5.376064,-2.3141,-3.7107,-5.2149,6.81
5.380496,-3.6392,-4.4141,-6.1255,8.38
5.390553,-4.2676,-4.9093,-4.6425,7.99
5.400387,-3.9534,-4.9396,-2.1746,6.69
5.410915,-2.7199,-4.4544,-0.6775,5.26
5.420149,-0.6061,-3.4636,-1.3112,3.75
5.431184,1.1804,-2.2599,-2.9881,3.93
5.442271,2.3452,-1.0810,-3.9552,4.72
5.450826,3.0834,-0.0549,-3.4413,4.62
5.464237,3.2896,0.7309,-2.8480,4.41
