# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 21:22:50.797
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.392466,0.589,0.918,-0.829,1.370
0.404305,0.245,0.822,-0.807,1.178
0.416693,-0.020,0.656,-0.815,1.046
0.421897,-0.120,0.233,-0.844,0.884
0.421993,-0.117,0.160,-0.840,0.863
0.424172,-0.106,0.011,-0.828,0.835
0.426353,-0.097,-0.063,-0.821,0.829
0.428362,-0.088,-0.133,-0.807,0.823
0.430096,-0.080,-0.203,-0.793,0.823
0.432127,-0.071,-0.268,-0.777,0.825
0.446508,-0.067,-0.326,-0.759,0.829
0.449770,-0.211,-0.623,-0.539,0.850
0.452161,-0.243,-0.645,-0.510,0.857
0.453889,-0.275,-0.667,-0.483,0.868
0.460337,-0.305,-0.691,-0.460,0.884
0.463807,-0.407,-0.794,-0.383,0.971
0.465858,-0.425,-0.823,-0.366,0.996
0.473641,-0.440,-0.851,-0.350,1.020
0.475876,-0.440,-0.999,-0.322,1.139
0.486719,-0.400,-1.061,-0.339,1.184
0.500568,-0.282,-1.259,-0.451,1.367
0.503678,-0.453,-1.154,-0.675,1.411
0.506245,-0.491,-1.106,-0.708,1.402
0.509704,-0.534,-1.052,-0.736,1.390
0.510004,-0.579,-0.995,-0.756,1.378
0.531186,-0.629,-0.931,-0.771,1.363
0.543690,-1.107,0.149,-0.844,1.400
0.556303,-1.259,0.274,-0.982,1.620
0.559397,-1.477,0.515,-1.161,1.948
0.561415,-1.514,0.521,-1.183,1.990
0.563370,-1.544,0.510,-1.199,2.021
0.565469,-1.568,0.479,-1.215,2.041
0.580498,-1.590,0.426,-1.228,2.054
0.583218,-1.552,-0.729,-1.372,2.196
0.585019,-1.523,-0.892,-1.376,2.238
0.587157,-1.497,-1.051,-1.376,2.288
0.594272,-1.470,-1.203,-1.374,2.344
0.597225,-1.360,-1.739,-1.330,2.577
0.599069,-1.330,-1.850,-1.312,2.629
0.607388,-1.302,-1.948,-1.295,2.677
0.611344,-1.189,-2.198,-1.213,2.778
0.611456,-1.155,-2.218,-1.189,2.769
0.619866,-1.118,-2.215,-1.169,2.743
0.632818,-0.944,-1.997,-1.085,2.461
0.634932,-0.722,-1.386,-1.086,1.903
0.637188,-0.683,-1.276,-1.094,1.814
0.638902,-0.644,-1.175,-1.101,1.735
0.641074,-0.607,-1.086,-1.112,1.668
0.642941,-0.568,-1.003,-1.120,1.607
0.657199,-0.530,-0.928,-1.126,1.552
0.661052,-0.310,-0.584,-1.148,1.325
0.663131,-0.296,-0.581,-1.149,1.321
0.664932,-0.283,-0.583,-1.147,1.317
0.671745,-0.267,-0.589,-1.140,1.311
0.674941,-0.208,-0.677,-1.128,1.331
0.676922,-0.197,-0.695,-1.123,1.336
0.684652,-0.187,-0.713,-1.119,1.340
0.686793,-0.167,-0.730,-1.089,1.322
0.688657,-0.168,-0.730,-1.080,1.314
0.697414,-0.169,-0.730,-1.071,1.307
0.710384,-0.186,-0.775,-1.042,1.312
0.722993,-0.232,-0.840,-1.038,1.355
0.726587,-0.381,-0.702,-1.037,1.309
0.728624,-0.401,-0.661,-1.035,1.292
0.730536,-0.425,-0.614,-1.032,1.274
0.732757,-0.448,-0.567,-1.028,1.256
0.746992,-0.469,-0.517,-1.020,1.236
0.750374,-0.632,-0.024,-0.946,1.137
0.752458,-0.651,0.041,-0.935,1.140
0.754415,-0.669,0.099,-0.929,1.149
0.761277,-0.686,0.151,-0.920,1.157
0.764887,-0.726,0.333,-0.911,1.212
0.766361,-0.746,0.468,-0.913,1.268
0.775809,-0.752,0.543,-0.918,1.305
0.788543,-0.774,0.918,-0.962,1.538
0.792893,-0.873,1.512,-1.038,2.032
0.794160,-0.890,1.603,-1.052,2.114
0.796444,-0.906,1.698,-1.068,2.201
0.798273,-0.917,1.788,-1.084,2.283
0.800210,-0.930,1.881,-1.099,2.369
0.812819,-0.940,1.972,-1.114,2.452
0.816525,-0.954,2.500,-1.226,2.943
0.818158,-0.952,2.549,-1.243,2.991
0.820046,-0.949,2.588,-1.259,3.031
0.822180,-0.947,2.623,-1.277,3.068
0.829767,-0.947,2.649,-1.293,3.096
0.831956,-0.936,2.702,-1.367,3.170
0.843933,-0.934,2.703,-1.387,3.179
0.857198,-0.889,2.613,-1.474,3.129
0.860188,-0.767,2.396,-1.489,2.923
0.861847,-0.746,2.356,-1.487,2.884
0.863922,-0.724,2.316,-1.480,2.842
0.865955,-0.703,2.276,-1.475,2.802
0.872284,-0.681,2.233,-1.465,2.756
0.876268,-0.556,2.045,-1.413,2.547
0.877777,-0.518,1.999,-1.398,2.494
0.885419,-0.472,1.957,-1.389,2.445
0.887603,-0.311,1.790,-1.351,2.265
0.898195,-0.281,1.735,-1.335,2.207
0.910844,-0.078,1.240,-1.266,1.774
0.923446,0.008,1.083,-1.280,1.677
0.925836,-0.056,1.252,-1.298,1.805
0.927590,-0.071,1.286,-1.301,1.831
0.929885,-0.084,1.317,-1.305,1.856
0.931624,-0.097,1.350,-1.306,1.881
0.933517,-0.109,1.381,-1.303,1.902
0.938601,-0.123,1.414,-1.303,1.927
0.938775,-0.135,1.452,-1.301,1.954
0.941509,-0.161,1.526,-1.300,2.011
0.943345,-0.174,1.570,-1.301,2.047
0.951761,-0.181,1.615,-1.306,2.084
0.955460,-0.235,1.847,-1.362,2.307
0.964583,-0.242,1.888,-1.381,2.352
0.967282,-0.236,2.076,-1.493,2.568
0.977213,-0.228,2.119,-1.517,2.615
0.989818,-0.164,2.372,-1.668,2.904
0.993102,0.004,2.727,-1.880,3.312
0.995646,0.033,2.759,-1.912,3.357
0.997387,0.061,2.788,-1.947,3.401
0.999538,0.090,2.807,-1.981,3.437
1.005679,0.117,2.826,-2.017,3.474
1.008030,0.185,2.861,-2.124,3.568
1.011235,0.219,2.889,-2.190,3.631
1.019523,0.230,2.905,-2.220,3.663
1.023098,0.266,2.958,-2.353,3.789
1.031959,0.269,2.955,-2.374,3.800
1.044738,0.259,2.914,-2.444,3.813
1.057996,0.210,2.880,-2.425,3.771
1.060894,0.082,2.766,-2.193,3.531
1.063226,0.066,2.735,-2.155,3.483
1.064988,0.048,2.699,-2.115,3.430
1.066954,0.031,2.660,-2.072,3.371
1.072448,0.013,2.617,-2.028,3.311
1.075449,-0.041,2.488,-1.892,3.126
1.076841,-0.056,2.438,-1.848,3.060
1.078791,-0.073,2.385,-1.805,2.992
1.085657,-0.090,2.333,-1.766,2.927
1.088633,-0.155,2.133,-1.638,2.694
1.098386,-0.175,2.077,-1.616,2.637
1.100654,-0.275,1.823,-1.530,2.396
1.111246,-0.291,1.783,-1.514,2.357
1.124061,-0.341,1.623,-1.453,2.205
1.126556,-0.300,1.518,-1.435,2.110
1.128620,-0.292,1.521,-1.429,2.107
1.130815,-0.282,1.531,-1.422,2.108
1.132653,-0.270,1.545,-1.414,2.112
1.139967,-0.258,1.566,-1.403,2.118
1.142438,-0.189,1.699,-1.348,2.177
1.144481,-0.167,1.735,-1.332,2.194
1.153200,-0.143,1.774,-1.316,2.214
1.156378,-0.055,1.932,-1.208,2.279
1.166642,-0.047,1.958,-1.180,2.286
1.178938,-0.061,2.107,-1.015,2.339
1.182340,-0.202,2.343,-0.753,2.470
1.184330,-0.223,2.360,-0.711,2.475
1.186419,-0.247,2.371,-0.672,2.477
1.188727,-0.267,2.372,-0.630,2.469
1.194800,-0.286,2.366,-0.590,2.455
1.196818,-0.344,2.266,-0.458,2.337
1.200216,-0.354,2.173,-0.391,2.236
1.208449,-0.356,2.109,-0.365,2.170
1.210510,-0.349,1.847,-0.287,1.901
1.222084,-0.350,1.777,-0.270,1.831
1.235121,-0.391,1.387,-0.174,1.451
1.237947,-0.485,1.218,0.057,1.312
1.240177,-0.501,1.212,0.099,1.315
1.242121,-0.515,1.211,0.145,1.324
1.244121,-0.535,1.210,0.193,1.337
1.246086,-0.555,1.217,0.241,1.359
1.252456,-0.579,1.227,0.287,1.387
1.256026,-0.702,1.323,0.458,1.566
1.268314,-0.738,1.353,0.495,1.618
1.270973,-0.991,1.425,0.685,1.866
1.274109,-1.060,1.382,0.737,1.892
1.276210,-1.085,1.350,0.757,1.891
1.277929,-1.103,1.309,0.773,1.878
1.284420,-1.114,1.266,0.783,1.860
1.287023,-1.109,1.125,0.797,1.769
1.289749,-1.077,1.029,0.790,1.686
1.298366,-1.056,0.984,0.783,1.642
1.311348,-0.927,0.768,0.716,1.400
1.324511,-0.732,0.606,0.619,1.134
1.327576,-0.574,0.673,0.549,1.041
1.329511,-0.563,0.704,0.551,1.057
1.331738,-0.552,0.742,0.556,1.079
1.333641,-0.547,0.784,0.565,1.110
1.340136,-0.543,0.823,0.573,1.141
1.343712,-0.559,0.953,0.612,1.263
1.345459,-0.567,0.973,0.625,1.288
1.353412,-0.576,0.984,0.637,1.306
1.355541,-0.628,0.949,0.692,1.332
1.366777,-0.646,0.914,0.704,1.323
1.380438,-0.795,0.537,0.731,1.206
1.383361,-1.043,0.213,0.686,1.266
1.385251,-1.080,0.184,0.678,1.288
1.387557,-1.124,0.152,0.668,1.316
1.389442,-1.170,0.111,0.659,1.347
1.395816,-1.221,0.059,0.647,1.383
1.399602,-1.252,-0.028,0.595,1.386
1.401308,-1.215,0.123,0.547,1.338
1.409455,-1.041,0.249,0.493,1.178
1.411596,-0.475,0.499,0.262,0.737
1.422637,-0.351,0.505,0.230,0.657
1.435914,0.070,0.121,0.271,0.305
1.439083,0.199,-0.011,0.390,0.438
1.441026,0.222,0.041,0.405,0.464
1.443366,0.244,0.098,0.418,0.494
1.445128,0.274,0.158,0.435,0.538
1.451153,0.296,0.212,0.449,0.578
1.453480,0.379,0.327,0.482,0.695
1.455160,0.403,0.344,0.487,0.720
1.464786,0.464,0.383,0.487,0.774
1.466903,0.616,0.501,0.451,0.913
1.478146,0.650,0.529,0.435,0.944
1.492065,0.738,0.604,0.293,0.998
1.494827,0.738,0.550,-0.068,0.923
1.496750,0.731,0.525,-0.126,0.909
1.498674,0.721,0.499,-0.184,0.896
1.501189,0.715,0.478,-0.239,0.893
1.502996,0.709,0.460,-0.295,0.895
1.504838,0.704,0.440,-0.348,0.900
1.507800,0.705,0.427,-0.397,0.915
1.509226,0.712,0.412,-0.446,0.936
1.510711,0.726,0.405,-0.491,0.965
1.512935,0.744,0.403,-0.531,0.999
1.519055,0.767,0.401,-0.566,1.035
1.522790,0.895,0.372,-0.665,1.175
1.524988,0.931,0.357,-0.677,1.205
1.527322,0.970,0.345,-0.677,1.232
1.528618,1.007,0.331,-0.675,1.257
1.530916,1.043,0.316,-0.666,1.277
1.533271,1.078,0.298,-0.657,1.297
1.534478,1.106,0.279,-0.643,1.309
1.540903,1.126,0.252,-0.625,1.312
1.544389,1.140,0.183,-0.489,1.254
1.546571,1.133,0.177,-0.441,1.228
1.548744,1.119,0.172,-0.388,1.197
1.550566,1.094,0.178,-0.327,1.156
1.552608,1.062,0.190,-0.261,1.110
1.554578,1.021,0.211,-0.190,1.059
1.556520,0.971,0.239,-0.119,1.007
1.563191,0.914,0.278,-0.046,0.957
1.566403,0.635,0.457,0.255,0.823
1.568334,0.556,0.496,0.329,0.815
1.570340,0.481,0.530,0.399,0.819
1.572559,0.404,0.560,0.467,0.834
1.574708,0.328,0.582,0.533,0.855
1.576516,0.258,0.604,0.598,0.888
1.578514,0.192,0.622,0.662,0.928
1.585496,0.136,0.633,0.720,0.968
1.588177,0.007,0.652,0.915,1.124
1.590202,-0.001,0.656,0.956,1.159
1.592470,-0.001,0.656,0.991,1.188
1.594483,0.005,0.660,1.023,1.217
1.596895,0.025,0.666,1.053,1.246
1.598485,0.047,0.670,1.079,1.271
1.600444,0.074,0.675,1.104,1.296
1.602316,0.107,0.679,1.121,1.315
1.607239,0.142,0.682,1.134,1.330
1.607333,0.181,0.684,1.140,1.342
1.608398,0.223,0.682,1.140,1.347
1.610161,0.264,0.676,1.133,1.345
1.612273,0.309,0.675,1.121,1.345
1.614173,0.350,0.676,1.106,1.343
1.616501,0.394,0.683,1.089,1.344
1.618222,0.437,0.690,1.068,1.344
1.620499,0.481,0.699,1.045,1.346
1.622277,0.523,0.707,1.019,1.346
1.624491,0.558,0.717,0.991,1.344
1.629235,0.592,0.731,0.959,1.343
1.629316,0.618,0.749,0.927,1.342
1.631373,0.638,0.773,0.894,1.343
1.632525,0.647,0.803,0.864,1.345
1.634023,0.651,0.835,0.832,1.347
1.636181,0.647,0.868,0.803,1.348
1.638010,0.640,0.896,0.784,1.352
1.640052,0.629,0.909,0.766,1.345
1.642632,0.614,0.915,0.750,1.333
1.644215,0.601,0.907,0.741,1.316
1.646025,0.585,0.891,0.738,1.297
1.651917,0.568,0.867,0.743,1.275
1.653942,0.508,0.755,0.791,1.206
1.656150,0.483,0.697,0.830,1.187
1.658032,0.466,0.641,0.870,1.176
1.662232,0.453,0.552,0.916,1.161
1.664000,0.457,0.513,0.928,1.155
1.666375,0.470,0.478,0.937,1.152
1.667940,0.489,0.451,0.940,1.152
1.674157,0.510,0.429,0.948,1.159
1.676448,0.592,0.362,0.960,1.185
1.679672,0.646,0.305,0.952,1.190
1.681899,0.666,0.272,0.944,1.187
1.683877,0.683,0.237,0.936,1.182
1.686071,0.698,0.205,0.922,1.174
1.687965,0.707,0.177,0.907,1.164
1.689789,0.715,0.154,0.889,1.151
1.696475,0.718,0.135,0.865,1.133
1.699698,0.704,0.097,0.744,1.029
1.701814,0.698,0.100,0.710,1.000
1.703680,0.689,0.106,0.679,0.973
1.705776,0.680,0.116,0.650,0.948
1.707730,0.669,0.125,0.626,0.925
1.709943,0.655,0.135,0.606,0.903
1.711978,0.637,0.147,0.589,0.880
1.713714,0.620,0.147,0.573,0.857
1.718785,0.602,0.142,0.564,0.837
1.721842,0.559,0.111,0.536,0.783
1.725223,0.549,0.104,0.528,0.768
1.725664,0.541,0.100,0.523,0.759
1.727861,0.537,0.101,0.522,0.756
1.729622,0.535,0.095,0.527,0.756
1.731883,0.534,0.091,0.534,0.761
1.734059,0.537,0.087,0.544,0.769
1.735775,0.543,0.079,0.556,0.782
1.741202,0.547,0.069,0.571,0.794
1.743617,0.555,0.054,0.634,0.844
1.745536,0.553,0.053,0.655,0.859
1.747695,0.549,0.053,0.680,0.875
1.749606,0.540,0.055,0.702,0.888
1.751729,0.529,0.059,0.724,0.898
1.754451,0.518,0.068,0.741,0.906
1.755696,0.505,0.080,0.751,0.909
1.757816,0.487,0.096,0.759,0.907
1.763713,0.470,0.117,0.759,0.900
1.767387,0.407,0.214,0.736,0.868
1.767897,0.387,0.252,0.724,0.858
1.771823,0.344,0.341,0.679,0.834
1.774082,0.325,0.385,0.650,0.823
1.775563,0.306,0.429,0.620,0.814
1.777809,0.288,0.472,0.588,0.807
1.779256,0.274,0.505,0.556,0.800
1.797129,0.257,0.531,0.524,0.789
1.799265,0.094,0.792,0.000,0.798
1.801391,0.078,0.826,-0.066,0.833
1.838397,0.047,0.841,-0.128,0.852
1.841133,-0.587,0.297,-0.186,0.683
1.843085,-0.580,0.276,-0.174,0.666
1.844896,-0.569,0.253,-0.162,0.643
1.847050,-0.554,0.235,-0.148,0.620
1.853804,-0.541,0.230,-0.139,0.604
1.856876,-0.603,0.353,-0.162,0.717
1.858784,-0.644,0.402,-0.181,0.781
1.860908,-0.695,0.455,-0.206,0.856
1.863142,-0.766,0.528,-0.237,0.960
1.865008,-0.860,0.628,-0.277,1.100
1.867015,-0.953,0.719,-0.301,1.231
1.868768,-1.034,0.794,-0.307,1.340
1.874632,-1.106,0.853,-0.306,1.430
1.876810,-1.262,0.931,-0.290,1.595
1.878721,-1.294,0.930,-0.281,1.618
1.880897,-1.321,0.914,-0.279,1.630
1.882958,-1.340,0.891,-0.278,1.633
1.885095,-1.355,0.864,-0.281,1.631
1.887643,-1.364,0.835,-0.284,1.625
1.888809,-1.372,0.810,-0.289,1.619
1.891135,-1.380,0.798,-0.293,1.621
1.897371,-1.392,0.788,-0.291,1.626
1.900609,-1.433,0.849,-0.284,1.689
1.902526,-1.431,0.872,-0.283,1.699
1.904574,-1.419,0.899,-0.284,1.703
1.906619,-1.402,0.925,-0.286,1.704
1.908750,-1.378,0.951,-0.289,1.699
1.910973,-1.346,0.962,-0.294,1.680
1.913153,-1.306,0.955,-0.305,1.647
1.919108,-1.259,0.930,-0.321,1.598
1.922948,-1.047,0.734,-0.398,1.339
1.925482,-0.988,0.685,-0.417,1.273
1.927170,-0.925,0.642,-0.435,1.207
1.928583,-0.857,0.601,-0.451,1.140
1.930811,-0.789,0.564,-0.463,1.075
1.933193,-0.730,0.524,-0.474,1.015
1.934656,-0.673,0.474,-0.482,0.954
1.941540,-0.625,0.419,-0.493,0.900
1.945312,-0.463,0.118,-0.563,0.739
1.946722,-0.431,0.041,-0.588,0.730
1.948542,-0.400,-0.034,-0.614,0.734
1.950684,-0.377,-0.091,-0.639,0.747
1.952473,-0.357,-0.136,-0.662,0.764
1.955136,-0.342,-0.174,-0.687,0.787
1.957168,-0.329,-0.201,-0.718,0.815
1.958351,-0.313,-0.223,-0.748,0.841
1.963707,-0.293,-0.234,-0.773,0.859
1.966532,-0.196,-0.241,-0.826,0.883
1.968573,-0.168,-0.226,-0.838,0.884
1.970491,-0.140,-0.201,-0.849,0.883
1.972671,-0.112,-0.165,-0.857,0.880
1.974378,-0.078,-0.137,-0.862,0.877
1.977002,-0.041,-0.114,-0.864,0.872
1.978569,-0.005,-0.089,-0.864,0.868
1.980647,0.028,-0.062,-0.864,0.866
1.987128,0.060,-0.034,-0.858,0.861
1.990302,0.226,0.006,-0.824,0.855
1.992853,0.274,0.010,-0.817,0.861
1.994369,0.323,0.021,-0.808,0.871
1.996794,0.372,0.037,-0.800,0.883
1.998512,0.429,0.059,-0.783,0.895
2.000555,0.516,0.043,-0.745,0.907
2.002351,0.618,0.030,-0.697,0.932
2.008276,0.712,0.028,-0.649,0.964
2.010810,0.955,0.104,-0.508,1.086
2.012314,1.024,0.149,-0.461,1.133
2.014355,1.081,0.205,-0.414,1.176
2.018342,1.174,0.334,-0.319,1.262
2.020405,1.215,0.392,-0.269,1.304
2.022728,1.254,0.447,-0.216,1.349
2.024125,1.289,0.498,-0.163,1.392
2.030594,1.323,0.549,-0.109,1.437
2.032609,1.420,0.687,0.013,1.578
2.036057,1.484,0.733,0.079,1.657
2.038088,1.517,0.740,0.105,1.691
2.040203,1.555,0.735,0.131,1.725
2.042396,1.595,0.718,0.155,1.756
2.044881,1.629,0.701,0.183,1.783
2.046380,1.659,0.683,0.214,1.806
2.054372,1.685,0.660,0.250,1.827
2.058125,1.729,0.500,0.518,1.873
2.060129,1.726,0.458,0.586,1.879
2.062014,1.719,0.410,0.658,1.886
2.063916,1.710,0.361,0.735,1.896
2.066531,1.697,0.309,0.819,1.910
2.068043,1.675,0.259,0.923,1.930
2.070249,1.650,0.206,1.040,1.961
2.075871,1.640,0.135,1.135,1.999
2.078018,1.741,-0.131,1.159,2.096
2.079856,1.777,-0.193,1.154,2.128
2.081995,1.809,-0.238,1.162,2.163
2.083945,1.833,-0.266,1.170,2.191
2.085949,1.846,-0.270,1.174,2.205
2.088198,1.840,-0.253,1.174,2.197
2.090360,1.819,-0.217,1.169,2.173
2.097279,1.733,-0.123,1.136,2.076
2.099936,1.531,-0.056,0.969,1.812
2.101793,1.454,-0.075,0.876,1.699
2.103814,1.371,-0.110,0.764,1.573
2.105789,1.285,-0.154,0.638,1.443
2.109769,1.194,-0.203,0.507,1.313
2.110378,1.107,-0.251,0.375,1.195
2.111947,1.021,-0.290,0.244,1.089
2.113995,0.941,-0.332,0.120,1.005
2.119970,0.868,-0.370,-0.006,0.944
2.122109,0.731,-0.512,-0.360,0.962
2.126444,0.710,-0.619,-0.579,1.106
2.127875,0.721,-0.675,-0.682,1.200
2.130024,0.744,-0.730,-0.783,1.303
2.131861,0.776,-0.782,-0.882,1.411
2.133907,0.816,-0.829,-0.976,1.519
2.135735,0.859,-0.875,-1.062,1.622
2.141787,0.900,-0.914,-1.139,1.716
2.143807,1.012,-1.025,-1.339,1.966
2.147630,1.048,-1.083,-1.460,2.098
2.150169,1.049,-1.099,-1.515,2.146
2.152205,1.039,-1.096,-1.566,2.175
2.154079,1.019,-1.082,-1.610,2.191
2.155896,0.991,-1.055,-1.655,2.199
2.157656,0.956,-1.013,-1.693,2.193
2.164773,0.922,-0.960,-1.730,2.182
2.167653,0.837,-0.697,-1.858,2.154
2.169570,0.829,-0.640,-1.886,2.158
2.171560,0.825,-0.591,-1.911,2.163
2.173419,0.826,-0.542,-1.932,2.170
2.175424,0.826,-0.497,-1.946,2.171
2.177990,0.826,-0.454,-1.955,2.171
2.179594,0.829,-0.424,-1.959,2.169
2.181737,0.834,-0.397,-1.956,2.164
2.187138,0.843,-0.382,-1.947,2.156
2.189412,0.849,-0.397,-1.915,2.132
2.191340,0.847,-0.419,-1.910,2.131
2.193286,0.845,-0.447,-1.905,2.132
2.195615,0.841,-0.486,-1.907,2.140
2.197505,0.835,-0.536,-1.916,2.158
2.199708,0.831,-0.588,-1.930,2.182
2.201551,0.826,-0.644,-1.943,2.207
2.203390,0.821,-0.696,-1.956,2.233
2.208421,0.810,-0.741,-1.968,2.253
2.208569,0.801,-0.780,-1.975,2.269
2.209671,0.792,-0.809,-1.972,2.274
2.211376,0.783,-0.825,-1.963,2.269
2.213143,0.776,-0.827,-1.948,2.254
2.215388,0.772,-0.822,-1.925,2.231
2.217914,0.772,-0.805,-1.897,2.200
2.219359,0.772,-0.782,-1.869,2.168
2.221496,0.775,-0.753,-1.837,2.131
2.223306,0.770,-0.715,-1.799,2.083
2.226163,0.767,-0.665,-1.758,2.030
2.237479,0.761,-0.612,-1.714,1.972
2.241077,0.812,-0.387,-1.291,1.573
2.242904,0.892,-0.446,-1.216,1.572
2.245144,1.004,-0.542,-1.127,1.603
2.247063,1.133,-0.639,-1.022,1.654
2.254623,1.258,-0.729,-0.905,1.713
2.257830,1.726,-1.092,-0.543,2.113
2.259514,1.805,-1.138,-0.506,2.193
2.261221,1.862,-1.158,-0.486,2.246
2.263075,1.901,-1.157,-0.484,2.277
2.265104,1.925,-1.153,-0.493,2.297
2.267119,1.939,-1.141,-0.511,2.307
2.269475,1.941,-1.123,-0.541,2.307
2.275360,1.936,-1.105,-0.581,2.303
2.278952,1.844,-1.045,-0.813,2.270
2.280875,1.813,-1.043,-0.888,2.273
2.282774,1.783,-1.037,-0.980,2.284
2.284764,1.754,-1.014,-1.081,2.296
2.286967,1.726,-1.003,-1.184,2.321
2.288835,1.701,-1.001,-1.284,2.355
2.290778,1.682,-1.015,-1.376,2.399
2.292765,1.673,-1.047,-1.462,2.456
2.297704,1.672,-1.084,-1.547,2.522
2.300699,1.679,-1.177,-1.806,2.733
2.302655,1.678,-1.186,-1.899,2.798
2.304840,1.666,-1.180,-2.003,2.860
2.306865,1.652,-1.168,-2.103,2.919
2.308844,1.633,-1.141,-2.173,2.948
2.311011,1.607,-1.103,-2.225,2.958
2.312897,1.576,-1.056,-2.261,2.951
2.314672,1.539,-1.012,-2.285,2.935
2.320177,1.500,-0.962,-2.301,2.910
2.322587,1.340,-0.731,-2.330,2.786
2.324689,1.290,-0.666,-2.331,2.747
2.327592,1.252,-0.611,-2.327,2.712
2.328967,1.212,-0.565,-2.312,2.671
2.330938,1.175,-0.527,-2.293,2.630
2.333161,1.137,-0.502,-2.269,2.587
2.334731,1.092,-0.482,-2.240,2.538
2.336681,1.048,-0.463,-2.208,2.488
2.342940,1.007,-0.450,-2.173,2.437
2.346378,0.856,-0.305,-1.961,2.161
2.348444,0.817,-0.231,-1.885,2.068
2.350382,0.782,-0.136,-1.801,1.968
2.353375,0.748,-0.033,-1.715,1.871
2.354454,0.720,0.072,-1.619,1.773
2.356664,0.697,0.174,-1.520,1.681
2.358467,0.686,0.270,-1.415,1.596
2.364603,0.679,0.357,-1.303,1.512
2.368389,0.717,0.474,-0.903,1.247
2.370286,0.727,0.475,-0.818,1.193
2.372330,0.739,0.478,-0.735,1.147
2.374276,0.752,0.488,-0.654,1.109
2.376420,0.766,0.523,-0.582,1.095
2.378669,0.785,0.562,-0.517,1.096
2.381348,0.798,0.595,-0.462,1.097
2.389097,0.802,0.622,-0.414,1.096
2.392401,0.782,0.495,-0.294,0.971
2.394262,0.777,0.416,-0.291,0.928
2.396487,0.768,0.345,-0.299,0.894
2.398330,0.763,0.279,-0.313,0.870
2.400517,0.755,0.216,-0.332,0.853
2.402556,0.746,0.152,-0.358,0.841
2.413000,0.726,0.083,-0.391,0.828
2.416092,0.424,-0.245,-0.649,0.813
2.418130,0.361,-0.316,-0.728,0.872
2.420542,0.302,-0.381,-0.811,0.946
2.422804,0.246,-0.452,-0.895,1.033
2.424954,0.181,-0.489,-0.984,1.114
2.426284,0.109,-0.516,-1.080,1.202
2.432233,0.041,-0.536,-1.187,1.303
2.436886,-0.238,-0.654,-1.609,1.753
2.438018,-0.317,-0.677,-1.717,1.872
2.439976,-0.392,-0.689,-1.831,1.995
2.442614,-0.459,-0.705,-1.948,2.122
2.445378,-0.532,-0.707,-2.040,2.223
2.446201,-0.602,-0.664,-2.101,2.284
2.447982,-0.671,-0.591,-2.138,2.317
2.453642,-0.739,-0.483,-2.148,2.323
2.456390,-0.907,-0.204,-1.952,2.162
2.458201,-0.960,-0.142,-1.831,2.072
2.460031,-1.013,-0.112,-1.719,1.998
