timestamp,ax,ay,az,wx,wy,wz
36,3.00772,0.2077,8.94174,-3.05939,48.91964,-43.0679
76,0.04609,-0.46029,10.12687,4.69207,47.33273,-30.92191
111,-0.3322,-0.45071,8.41023,-7.39288,45.13546,-23.84184
145,0.1239,-0.41599,8.08223,-28.57206,85.17449,-29.51811
178,0.34656,0.05686,9.08659,-12.21465,114.04411,-48.43899
207,-1.58436,-0.11313,9.43375,-1.22833,93.04803,-45.02102
233,-1.63704,-0.22087,9.63965,9.75799,105.74333,-46.24173
259,2.04764,-1.50176,12.87781,48.69839,158.17249,-79.32275
287,3.20404,-2.39839,13.90014,145.62215,220.85555,-159.64496
314,-0.67098,-3.0975,10.72423,254.44774,226.34871,-188.81975
342,-1.321,-2.73597,6.32249,281.91354,181.30479,-218.72694
369,-0.95828,-1.9806,1.14144,163.38336,98.0529,-272.37683
396,-4.86203,-0.76674,3.68168,89.10363,67.04707,-269.26401
423,-5.04279,-0.47944,7.40946,111.56455,79.80341,-276.64926
450,-8.40425,-0.72125,8.69754,166.06891,53.86349,-245.7655
477,-11.94886,0.59795,6.30693,172.35551,-17.12035,-227.39394
502,-12.32116,0.94032,2.87125,75.12659,-60.33321,-197.66985
528,-12.33433,2.94427,2.27868,4.93621,35.43088,-138.58784
554,-13.98154,4.29221,1.43353,-26.86308,72.60126,-83.77832
580,-7.85957,3.14419,5.18045,-17.82988,78.21649,-128.08981
606,-5.50247,0.09996,7.63212,-2.02179,113.37272,-188.08731
633,-0.58,-1.99617,6.93301,21.35466,145.66029,-272.80408
658,-6.31291,-3.5943,5.78858,16.28874,200.34775,-287.87973
683,-11.2306,-5.19482,1.11869,-60.55445,185.63829,-218.84901
715,-10.95287,-4.7471,-2.25115,-138.37422,98.54119,-199.43985
746,-7.06469,-4.54599,-2.04764,-184.27263,59.23458,-224.15907
775,-6.65648,-10.03949,-0.83378,-159.06514,32.62327,-196.32707
800,-6.92583,-10.57938,6.28777,-41.99979,111.66373,-133.94917
825,-6.23031,-9.43974,3.03286,-9.346,154.81555,-139.25923
856,-8.09899,-8.8376,-2.7659,-38.39872,73.27265,-135.41402
892,-9.25778,-10.33876,1.35213,-30.03691,24.13939,-91.77392
926,-4.55676,-9.65043,-0.44951,-15.26641,100.18913,-83.10693
960,-9.45291,-10.11371,-0.8278,-1.59454,59.78389,-24.08598
995,-7.73746,-10.96724,-0.68295,22.51433,-46.96652,-0.22125
1031,-0.50458,-6.89231,1.16418,-12.45879,31.03635,-71.51026
1065,-1.32818,-7.0611,-7.2682,-78.62085,28.04563,-110.26756
1101,-1.92075,-8.06786,-0.64823,-78.31567,10.16235,-96.77879
1134,-2.1865,-7.93139,-1.71844,-32.17313,37.75022,-47.70657
1170,-1.20009,-3.90554,-0.09996,-4.8294,23.10179,-14.74761
1206,-0.52493,-2.48698,-0.16221,-15.26641,59.29561,-31.34916
1241,-1.45268,-4.28502,2.08116,46.74527,71.07539,-22.49907
1277,9.6612,-21.72199,-1.39163,54.98501,15.04515,-126.13668
1311,10.0742,-31.02826,0.07242,40.15347,-22.30833,-197.79192
1342,-4.59866,-9.42657,0.56443,-14.83916,10.46752,69.78602
1375,2.93709,-3.91272,0.10475,-46.45535,63.56807,53.91689
1408,1.38684,-5.95857,-3.47219,2.61688,-64.6667,-8.70513
1442,-4.25749,-13.34468,-9.75458,10.42937,-186.24864,17.72307
1476,-5.67246,-15.25885,-5.84125,-30.76933,-36.34641,65.20839
1503,-1.45029,-11.46763,-1.87765,-11.4212,-25.36009,2.09808
1528,6.08187,-11.03069,1.67175,-8.1253,-57.58663,-36.47611
1553,8.75859,-13.54101,-2.79343,-27.41239,-37.32297,-44.83792
1579,4.2515,-11.3958,-3.12743,-2.81524,-49.77413,9.36126
1606,1.22882,-6.43262,5.31812,84.34289,-29.51048,-15.35796
1632,2.75154,-5.86041,3.31896,56.0226,-7.90405,-43.12894
1658,3.04243,-8.3839,1.8597,27.03092,-30.05979,-55.27492
1684,1.65858,-12.27926,3.41832,43.63247,0.76294,-42.33548
1710,-0.29149,-11.07737,-0.12869,44.42593,12.96996,-45.57034
1736,-0.0018,-8.84957,0.56563,40.21451,36.65158,-43.00686
1762,0.5369,-7.81408,1.35572,52.72671,34.14915,-32.69193
1787,1.734,-8.51558,1.80343,68.83997,1.67847,-27.13774
1813,1.71126,-9.18116,1.54845,80.74182,-33.66086,-26.58842
1839,1.43113,-9.79288,1.14982,80.80286,-43.18234,-38.42923
1865,1.13545,-9.97005,0.46986,69.26722,-23.77317,-46.79104
1891,-0.36212,-9.0028,-1.04686,46.98941,-6.2561,-41.17581
1915,-0.37409,-8.99561,-0.48782,31.30338,-4.18091,-40.68753
1941,-0.48902,-9.34517,0.75597,27.94645,3.57055,-34.76712
1966,-0.38966,-9.92217,1.25037,37.95621,-0.88501,-21.64458
1992,0.32142,-10.16758,0.7835,42.2897,6.74438,-4.49371
2018,1.69689,-9.88147,-0.10594,27.70231,2.22778,0.99945
2043,3.10708,-9.54748,-1.08517,5.18036,-46.66134,-8.70513
2068,3.66971,-10.68592,0.92476,-13.98467,-42.87716,-18.65386
2093,2.3122,-10.95527,2.08116,-17.89092,9.79614,-33.79057
2118,-0.51655,-11.08934,0.99659,-15.44951,-3.69262,-37.26957
2144,-4.53522,-14.64713,1.52331,-29.36552,7.96508,0.32806
2170,-4.81294,-16.19019,-0.74879,-51.94851,-17.42552,34.38565
2195,-1.90159,-15.65628,-6.63373,-118.96507,-39.58127,39.26847
2219,1.57359,-12.66593,-6.69598,-156.19649,4.60815,45.18887
2244,2.5193,-10.33278,2.05363,-148.9333,12.05443,58.43349
2269,3.35607,-11.73698,5.55036,-116.15745,18.34105,75.21814
2294,5.05596,-13.66431,4.10306,-90.70581,-45.3796,74.6078
2319,6.60979,-14.12878,2.09912,-67.45142,-89.99628,67.71083
2344,2.60429,-9.51635,1.67774,-50.05642,-31.82981,62.70594
2370,0.03531,-8.83281,1.80463,-32.41727,6.31713,70.03016
2395,-1.072,-8.42819,-0.13827,-37.30008,-3.81469,77.17126
2419,1.45986,-7.16644,1.80702,-26.92411,28.04563,61.18007
2444,0.9894,-6.38354,1.25755,-24.42167,59.90596,64.84218
2469,1.66457,-6.07589,0.75836,-20.21025,64.11739,61.48525
2494,2.65697,-5.65451,1.01215,-1.77765,69.24433,46.34854
2520,3.16693,-5.17567,1.07799,23.00261,64.84981,30.66251
2545,3.35248,-4.43825,-0.36452,42.04556,31.03635,14.67131
2571,3.04004,-3.99652,0.40282,65.72718,-12.96996,-3.70025
2596,2.99455,-4.9949,0.84815,77.44592,-23.89525,-29.76225
2621,2.78027,-7.14011,-1.45627,43.75454,-16.51,-58.32668
2645,-7.82126,-20.21365,-14.83388,-50.05642,7.11059,-19.69145
2670,-14.80634,-24.92424,-10.11012,-51.09402,33.35569,91.08727
2698,-8.18997,-17.22927,-5.36122,-14.59502,-2.7771,43.11368
2728,1.56162,-6.51163,3.57514,1.45721,-5.2185,-3.88336
2757,7.65486,-11.09174,5.52282,26.84782,-47.82101,-37.5137
2789,2.98976,-12.74134,-5.9047,-15.63262,14.80101,16.92962
2820,4.32094,-7.17123,4.5843,74.63831,11.38305,-32.56986
2852,4.52444,-5.52522,4.79259,70.61,2.53296,-63.20949
2883,6.24827,-7.39988,0.98222,28.31266,-16.20482,-95.31396
2915,-0.22924,-12.16793,1.83216,38.26138,36.1633,-65.40675
2947,-1.73639,-10.08498,0.98222,47.66079,53.3752,-60.89015
2978,-2.11348,-9.17039,0.93553,63.52992,7.4768,-31.65434
3009,1.06003,-8.51199,1.00497,68.22962,-26.70286,-15.96831
3038,1.8561,-8.44974,1.32459,77.81214,-53.49728,-18.71489
3063,2.81259,-9.0423,1.42754,77.26282,-30.426,-40.50443
3088,1.45986,-9.12849,0.26516,74.57728,-11.68822,-45.93655
3113,0.18136,-9.47685,-1.47303,46.6232,-41.35129,-43.18997
3139,-0.60873,-10.11131,0.73562,23.55192,-34.02707,-33.30228
3164,0.23762,-10.02991,1.87885,33.50065,-16.81517,-26.52739
3190,0.95469,-10.12328,1.60352,45.21939,-8.5144,-19.02007
3214,1.84054,-10.42136,0.54169,41.98453,-27.9846,-12.3062
3239,4.15693,-10.86668,-2.9311,17.93669,-66.74189,-19.69145
3264,3.73076,-10.55304,-2.08715,-35.53006,-25.97044,-38.30716
3288,0.91758,-10.82598,0.6614,-46.8826,6.68334,-53.07766
3313,-2.44628,-11.3982,1.60471,-31.86796,-1.49536,-30.61674
3338,-6.47213,-15.59044,0.56084,-47.2488,-8.20922,30.47941
3363,-3.04004,-15.37018,-2.66175,-88.08129,-32.25706,53.36757
3388,1.6107,-12.44446,-4.71478,-138.74043,1.80054,51.10928
3412,2.59831,-10.90978,-1.39881,-129.52412,0.57983,62.21767
3438,3.56078,-10.14842,1.03011,-111.88499,-19.80589,78.02576
3462,4.9554,-12.88978,1.91596,-95.40551,-41.29025,85.96032
3486,6.46614,-13.10885,2.05363,-74.22633,-67.04707,65.87977
3512,4.72196,-11.20905,1.34853,-65.07105,-23.16282,53.61172
3537,1.82618,-9.27574,1.92314,-49.01882,22.61351,56.90761
3562,-0.07721,-8.33841,0.71886,-39.98563,20.41624,69.29774
3586,0.59675,-8.57423,1.14024,-29.12138,33.96604,72.77674
3610,1.57119,-8.64247,1.59155,-16.36504,46.60031,71.43397
3634,1.72921,-8.39826,1.16897,-8.18633,57.03731,71.61707
3659,2.86047,-6.82647,0.70809,-2.75421,62.53047,61.85146
3683,3.77985,-5.71556,0.73562,7.07244,72.05195,41.89297
3708,3.94744,-5.65451,0.54648,30.75407,60.1501,28.28214
3733,3.99054,-5.77422,0.23044,52.11636,30.79221,21.62932
3756,4.52444,-4.62739,0.9487,73.17347,4.85229,0.02289
3781,3.94744,-5.35523,0.26995,85.38049,-7.96508,-28.05326
3806,3.29741,-7.0599,-2.02011,65.72718,-4.85229,-57.77736
3830,1.37487,-10.31961,-6.02561,-11.84844,-5.09643,-52.34524
3854,-5.43304,-17.07605,-13.67748,-49.93435,27.74046,21.93449
3878,-10.55663,-19.93233,-6.41466,-28.93827,-17.05931,92.79626
3901,-2.89639,-9.52114,-2.14221,-6.66046,-18.03587,25.29142
3925,0.19213,-6.84802,2.21045,7.31658,18.82933,-0.95367
3951,5.55634,-11.60889,2.49296,-12.27569,-69.00019,-13.46587
3976,6.29735,-12.00752,-1.75675,-39.80252,16.87621,12.71819
4000,5.85801,-5.67965,0.76076,25.01677,-5.88989,-11.51275
4023,4.45741,-3.48416,6.78218,75.06555,-12.90893,-36.59818
4048,4.24911,-4.19883,6.31411,69.14516,-15.96068,-57.28908
4071,6.30573,-7.23707,3.3465,45.15835,-23.89525,-95.31396
4095,-0.40522,-15.11519,1.79266,47.41665,16.26586,-57.22805
4119,-0.43754,-11.41735,0.03891,33.37858,32.56223,-57.65529
4143,-0.86491,-9.47086,1.05405,46.6232,33.29465,-47.27932
4168,-1.29826,-8.31686,2.09912,61.33265,16.63207,-29.27397
4196,1.64661,-8.55029,1.21685,67.31409,-33.7219,-27.01567
4225,1.82977,-9.25299,1.3198,75.79797,-49.77413,-20.42387
4253,2.16137,-9.44932,0.92835,74.15003,-52.70382,-32.44779
4281,1.46106,-8.73944,-0.43874,60.60024,-36.77365,-43.92239
4310,0.42318,-8.98364,-0.88885,34.35514,-17.79173,-49.29348
4338,-1.20368,-10.14962,1.33417,19.52361,-0.64087,-44.53274
4367,-1.2815,-9.90541,2.08834,40.33658,-7.17163,-30.98295
4396,-0.12989,-10.0754,0.82301,49.0646,-4.18091,-13.46587
4425,1.09355,-10.39383,-0.02454,36.06412,-14.92308,-0.77057
4454,2.87484,-10.40939,-1.59155,6.76727,-52.09347,-12.42827
4484,3.39199,-10.73141,0.10594,-29.60966,-6.80541,-25.36772
4511,1.73879,-10.6524,1.34255,-24.84892,-6.07299,-35.56058
4539,-3.40755,-13.24652,1.86089,-27.90067,1.31225,-8.94927
4567,-4.80456,-14.81113,1.10433,-41.69461,-1.37329,30.47941
4596,0.06285,-12.94844,-5.00927,-93.75756,-2.34985,45.37197
4625,2.47022,-11.08336,-7.08145,-166.26727,7.17163,43.29678
4654,1.25875,-10.54227,1.76273,-147.46846,2.89917,75.27918
4683,3.53564,-13.53502,2.47141,-122.26096,-16.93724,98.89977
4712,6.81091,-15.17026,2.33973,-84.17505,-144.74477,77.78162
4739,5.89153,-10.22983,3.799,-56.22097,-43.91476,58.43349
4764,2.3948,-8.17081,3.04483,-32.72245,32.50119,47.44717
4789,-0.98102,-8.27017,-0.50458,-46.8826,11.81029,62.70594
4813,0.65781,-7.51121,0.76794,-43.52567,22.06419,53.42861
4837,0.89723,-7.28137,1.32699,-34.06522,50.01828,47.38614
4861,0.6183,-7.04554,1.28269,-22.8958,58.44112,51.41445
4885,0.95229,-6.63373,1.25755,-10.74981,60.94356,51.71963
