# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 19:27:43.293
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
14.453051,-0.910,1.696,-0.419,1.970
14.455347,-0.932,1.726,-0.411,2.004
14.457264,-0.958,1.758,-0.401,2.042
14.475376,-0.980,1.791,-0.392,2.079
14.478972,-1.187,2.123,-0.261,2.446
14.504528,-1.210,2.148,-0.242,2.477
14.532860,-1.533,2.092,-0.082,2.595
14.561950,-2.020,1.626,0.158,2.598
14.591759,-2.433,1.322,0.793,2.880
14.620487,-2.575,1.195,1.472,3.198
14.649149,-2.086,1.095,1.723,2.919
14.653262,-1.380,1.526,1.568,2.587
14.653414,-1.343,1.566,1.556,2.585
14.677848,-1.313,1.605,1.545,2.585
14.706424,-1.094,2.160,1.496,2.846
14.709706,-0.442,3.212,1.603,3.617
14.711967,-0.372,3.266,1.616,3.663
14.713903,-0.299,3.308,1.633,3.701
14.716068,-0.224,3.340,1.656,3.734
14.718089,-0.148,3.352,1.677,3.751
14.719723,-0.074,3.345,1.699,3.753
14.721860,0.003,3.322,1.723,3.742
14.724844,0.084,3.284,1.751,3.723
14.745768,0.160,3.229,1.777,3.689
14.773446,1.028,1.755,2.094,2.919
14.775892,1.473,-0.245,1.988,2.486
14.777875,1.432,-0.132,1.960,2.431
14.779494,1.376,0.038,1.935,2.374
14.781529,1.301,0.256,1.913,2.328
14.783528,1.208,0.514,1.892,2.303
14.786486,1.102,0.808,1.875,2.320
14.788367,0.985,1.131,1.861,2.390
14.790184,0.861,1.466,1.848,2.511
14.807488,0.731,1.817,1.835,2.683
14.809398,-0.275,4.122,1.774,4.496
14.811405,-0.346,4.203,1.773,4.574
14.813312,-0.407,4.244,1.774,4.618
14.837213,-0.453,4.257,1.771,4.633
14.867515,-0.236,3.324,1.653,3.720
14.896007,0.355,2.661,1.412,3.033
14.924761,0.385,2.223,1.174,2.544
14.953336,0.434,1.882,0.954,2.154
14.982056,0.636,1.447,0.763,1.755
15.010541,1.015,0.737,0.426,1.325
15.039037,0.792,0.284,-0.084,0.846
15.068068,0.096,0.498,-0.201,0.545
15.096850,0.463,-0.705,0.740,1.122
15.125193,0.705,-0.007,0.405,0.813
15.153563,1.516,1.610,0.705,2.321
15.182269,-0.302,0.093,0.344,0.467
15.211206,-1.235,4.891,0.296,5.053
15.239392,-0.485,-0.909,-0.309,1.076
15.267945,0.569,-1.377,-1.529,2.135
15.295983,0.940,0.142,-1.728,1.972
15.324211,1.023,0.930,-2.245,2.637
15.352304,0.705,1.166,-1.683,2.165
15.380510,0.636,-0.167,-1.076,1.261
15.408724,0.274,0.089,-0.844,0.891
15.437134,0.363,0.294,-0.583,0.747
15.465013,1.037,-0.454,-0.904,1.449
15.493087,1.374,0.121,-0.969,1.686
15.521331,0.906,0.098,-0.996,1.350
15.549357,0.357,0.312,-1.146,1.240
15.577554,0.497,0.784,-1.063,1.412
15.605764,0.802,0.655,-0.666,1.231
15.633371,0.428,0.080,-0.135,0.456
15.661274,-0.171,-0.417,-0.225,0.504
15.690059,-0.614,-0.296,-0.375,0.778
15.693646,-0.521,-0.619,-0.234,0.842
15.718520,-0.516,-0.639,-0.172,0.839
15.746338,-0.609,-0.217,0.478,0.805
15.748939,-0.862,0.654,1.160,1.587
15.774175,-0.885,0.660,1.222,1.647
15.776786,-1.623,-0.314,1.708,2.376
15.778697,-1.724,-0.408,1.719,2.469
15.780565,-1.830,-0.492,1.731,2.567
15.782362,-1.935,-0.564,1.745,2.666
15.784445,-2.038,-0.626,1.764,2.767
15.786857,-2.138,-0.677,1.784,2.866
15.788413,-2.232,-0.715,1.808,2.960
15.790591,-2.317,-0.744,1.837,3.049
15.792470,-2.392,-0.770,1.868,3.131
15.794656,-2.457,-0.794,1.903,3.207
15.813782,-2.513,-0.815,1.942,3.279
15.841681,-2.549,-0.899,2.423,3.630
15.844106,-2.008,-0.418,2.478,3.217
15.846052,-1.969,-0.384,2.436,3.156
15.847915,-1.929,-0.353,2.387,3.090
15.850047,-1.890,-0.328,2.336,3.023
15.852380,-1.846,-0.309,2.278,2.948
15.854690,-1.798,-0.294,2.215,2.868
15.856270,-1.745,-0.285,2.147,2.781
15.858037,-1.685,-0.284,2.075,2.688
15.859895,-1.620,-0.295,2.000,2.591
15.869604,-1.550,-0.313,1.926,2.492
15.872030,-1.120,-0.500,1.568,1.991
15.873891,-1.022,-0.555,1.507,1.904
15.875918,-0.925,-0.614,1.452,1.828
15.877792,-0.826,-0.683,1.402,1.764
15.879752,-0.725,-0.758,1.358,1.716
15.881888,-0.628,-0.837,1.321,1.685
15.897911,-0.533,-0.916,1.281,1.662
15.901588,0.105,-1.237,1.016,1.604
15.903723,0.145,-1.228,0.987,1.582
15.925517,0.181,-1.214,0.962,1.560
15.927816,0.214,-0.797,0.891,1.214
15.953022,0.195,-0.741,0.896,1.179
15.980874,0.065,-0.479,1.167,1.263
16.008542,0.138,-0.172,1.261,1.281
16.036113,-0.056,0.622,1.186,1.340
16.063853,-0.160,1.288,1.064,1.679
16.091400,0.069,1.275,0.707,1.460
16.119087,0.677,0.777,0.213,1.053
16.146680,1.036,0.736,-0.285,1.303
16.174286,1.433,0.457,-1.056,1.837
16.201835,1.377,0.270,-1.848,2.321
16.229597,-0.204,-0.293,-0.929,0.995
16.257181,-0.018,-1.357,2.455,2.805
16.284803,-0.343,-1.424,0.782,1.660
16.316873,-0.035,-0.752,0.514,0.911
16.319187,-0.211,0.493,-0.293,0.611
16.322011,-0.117,0.635,-0.261,0.697
16.322340,-0.017,0.770,-0.219,0.801
16.343371,0.093,0.886,-0.168,0.906
16.345546,0.532,-0.089,0.490,0.729
16.347451,0.442,-0.341,0.464,0.725
16.349443,0.342,-0.572,0.413,0.784
16.371357,0.242,-0.764,0.341,0.870
16.398847,-0.190,-0.994,-0.684,1.221
16.401344,0.184,-0.918,-1.495,1.764
16.403286,0.185,-0.878,-1.550,1.791
16.405197,0.182,-0.843,-1.600,1.818
16.407192,0.175,-0.816,-1.649,1.848
16.409321,0.165,-0.782,-1.699,1.877
16.411184,0.149,-0.751,-1.752,1.912
16.413471,0.136,-0.725,-1.804,1.949
16.415169,0.123,-0.700,-1.851,1.983
16.417141,0.112,-0.678,-1.898,2.019
16.426856,0.102,-0.663,-1.941,2.054
16.429292,0.064,-0.633,-2.078,2.173
16.431263,0.064,-0.630,-2.086,2.180
16.433328,0.069,-0.613,-2.089,2.178
16.435155,0.082,-0.588,-2.087,2.169
16.436993,0.102,-0.541,-2.089,2.160
16.439031,0.134,-0.480,-2.082,2.141
16.455543,0.172,-0.414,-2.066,2.115
16.458904,0.689,0.443,-1.777,1.957
16.460942,0.744,0.582,-1.755,1.994
16.483534,0.796,0.735,-1.735,2.046
16.511228,1.122,2.017,-1.563,2.787
16.514545,1.083,0.126,-1.602,1.938
16.516586,1.041,0.014,-1.598,1.907
16.518627,0.996,-0.083,-1.591,1.879
16.520698,0.946,-0.167,-1.582,1.851
16.522969,0.895,-0.239,-1.566,1.819
16.525012,0.840,-0.301,-1.543,1.783
16.526795,0.786,-0.352,-1.515,1.742
16.528639,0.734,-0.390,-1.482,1.699
16.538769,0.681,-0.419,-1.442,1.649
16.542731,0.408,-0.506,-1.090,1.269
16.544507,0.375,-0.517,-1.014,1.199
16.546802,0.348,-0.528,-0.937,1.131
16.548699,0.330,-0.539,-0.862,1.068
16.550533,0.318,-0.554,-0.790,1.016
16.566734,0.318,-0.576,-0.727,0.981
16.570282,0.505,-0.904,-0.428,1.121
16.572644,0.535,-0.951,-0.414,1.167
16.594454,0.569,-0.998,-0.403,1.217
16.621745,0.949,-1.189,-0.519,1.607
16.624457,1.178,-0.673,-0.827,1.589
16.627639,1.182,-0.636,-0.841,1.584
16.628444,1.186,-0.602,-0.855,1.581
16.630123,1.188,-0.565,-0.870,1.577
16.632491,1.186,-0.533,-0.887,1.574
16.634118,1.181,-0.497,-0.903,1.568
16.636105,1.173,-0.464,-0.920,1.561
16.638178,1.161,-0.431,-0.935,1.552
16.640234,1.147,-0.394,-0.950,1.541
16.649623,1.128,-0.357,-0.965,1.527
16.652263,0.998,-0.167,-1.038,1.450
16.654091,0.965,-0.130,-1.053,1.434
16.656018,0.932,-0.095,-1.069,1.422
16.658111,0.898,-0.063,-1.085,1.410
16.659990,0.864,-0.030,-1.101,1.400
16.662070,0.829,0.002,-1.118,1.392
16.677265,0.791,0.035,-1.137,1.385
16.679947,0.495,0.283,-1.258,1.381
16.681937,0.463,0.311,-1.264,1.382
16.683819,0.428,0.340,-1.266,1.379
16.705110,0.397,0.367,-1.265,1.376
16.709736,0.223,0.359,-1.114,1.192
16.709819,0.218,0.333,-1.089,1.159
16.712550,0.216,0.284,-1.037,1.097
16.713878,0.214,0.259,-1.011,1.065
16.715854,0.216,0.240,-0.985,1.037
16.717842,0.217,0.224,-0.960,1.009
16.719841,0.217,0.210,-0.934,0.982
16.721897,0.219,0.201,-0.910,0.957
16.725266,0.218,0.192,-0.884,0.931
16.725612,0.217,0.194,-0.857,0.906
16.733120,0.211,0.195,-0.833,0.881
16.751038,0.191,0.213,-0.766,0.817
16.753512,0.069,0.295,-0.628,0.698
16.755615,0.063,0.289,-0.615,0.682
16.757510,0.057,0.277,-0.603,0.666
16.759501,0.058,0.256,-0.588,0.644
16.761626,0.062,0.235,-0.574,0.623
16.763643,0.069,0.206,-0.556,0.597
16.765491,0.082,0.169,-0.539,0.571
16.767450,0.096,0.128,-0.519,0.543
16.769686,0.114,0.077,-0.496,0.515
16.771676,0.137,0.025,-0.471,0.491
16.773625,0.161,-0.032,-0.445,0.474
16.786128,0.187,-0.098,-0.422,0.472
16.789812,0.361,-0.566,-0.272,0.725
16.791319,0.376,-0.619,-0.259,0.769
16.793277,0.380,-0.661,-0.248,0.802
16.795302,0.379,-0.700,-0.238,0.831
16.813452,0.373,-0.727,-0.233,0.850
16.817683,-0.041,-0.540,-0.281,0.610
16.842535,-0.097,-0.498,-0.292,0.586
16.845217,-0.644,-0.654,-0.390,0.997
16.846972,-0.663,-0.708,-0.385,1.044
16.849171,-0.680,-0.762,-0.381,1.090
16.851106,-0.695,-0.815,-0.374,1.134
16.852937,-0.705,-0.860,-0.362,1.170
16.854875,-0.714,-0.903,-0.347,1.202
16.856859,-0.720,-0.936,-0.330,1.226
16.858864,-0.726,-0.962,-0.309,1.244
16.860898,-0.729,-0.983,-0.284,1.256
16.862998,-0.731,-0.993,-0.253,1.258
16.871418,-0.731,-0.991,-0.220,1.251
16.875075,-0.710,-0.864,0.002,1.118
16.877037,-0.699,-0.813,0.062,1.074
16.878923,-0.688,-0.755,0.125,1.029
16.880875,-0.676,-0.693,0.191,0.987
16.883111,-0.661,-0.627,0.258,0.947
16.884834,-0.645,-0.554,0.327,0.911
16.899911,-0.627,-0.479,0.397,0.883
16.904035,-0.499,0.089,0.902,1.035
16.904893,-0.489,0.165,0.967,1.097
16.907087,-0.491,0.313,1.086,1.232
16.930597,-0.505,0.374,1.143,1.305
16.932777,-1.346,0.061,1.731,2.193
16.934630,-1.476,-0.059,1.751,2.291
16.936739,-1.609,-0.176,1.771,2.399
16.938521,-1.747,-0.284,1.786,2.514
16.940586,-1.886,-0.381,1.799,2.634
16.942836,-2.022,-0.468,1.814,2.757
16.944541,-2.155,-0.547,1.829,2.879
16.946507,-2.278,-0.614,1.844,2.994
16.948721,-2.390,-0.671,1.862,3.103
16.950662,-2.489,-0.726,1.885,3.205
16.958106,-2.574,-0.778,1.913,3.300
16.960956,-2.756,-0.997,2.056,3.580
16.962714,-2.766,-1.052,2.101,3.629
16.964486,-2.760,-1.104,2.148,3.668
16.966494,-2.743,-1.153,2.194,3.697
16.968681,-2.718,-1.197,2.240,3.720
16.971010,-2.682,-1.234,2.285,3.734
16.972520,-2.644,-1.264,2.328,3.743
16.974566,-2.603,-1.282,2.369,3.746
16.986446,-2.557,-1.292,2.409,3.743
16.988704,-2.248,-1.086,2.590,3.597
16.990444,-2.197,-1.010,2.611,3.558
16.992465,-2.145,-0.925,2.628,3.516
16.996232,-2.050,-0.748,2.646,3.430
17.013609,-2.004,-0.651,2.649,3.385
17.016429,-1.681,0.001,2.429,2.954
17.018181,-1.636,0.005,2.387,2.894
17.041006,-1.587,-0.008,2.344,2.831
17.044256,-0.656,-1.013,1.683,2.071
17.046212,-0.560,-1.124,1.631,2.058
17.048136,-0.466,-1.228,1.583,2.057
17.050080,-0.373,-1.330,1.534,2.065
17.052067,-0.279,-1.428,1.492,2.084
17.053947,-0.190,-1.519,1.451,2.109
17.056164,-0.105,-1.600,1.412,2.136
17.058103,-0.023,-1.671,1.379,2.166
17.060135,0.052,-1.725,1.341,2.186
17.062034,0.119,-1.753,1.303,2.188
17.069587,0.179,-1.754,1.264,2.169
17.072040,0.359,-1.525,1.104,1.917
17.073897,0.392,-1.422,1.066,1.820
17.076045,0.420,-1.296,1.033,1.710
17.077905,0.444,-1.166,1.006,1.603
17.080224,0.465,-1.040,0.981,1.504
17.082184,0.481,-0.924,0.963,1.419
17.083948,0.492,-0.815,0.948,1.343
17.085932,0.496,-0.702,0.938,1.272
17.097452,0.494,-0.594,0.930,1.209
17.100082,0.341,-0.118,0.991,1.054
17.101834,0.308,-0.081,1.014,1.063
17.103763,0.276,-0.066,1.040,1.078
17.105870,0.248,-0.074,1.073,1.104
17.124519,0.225,-0.092,1.109,1.135
17.128557,0.066,-0.265,1.486,1.511
17.130117,0.045,-0.250,1.510,1.531
17.151854,0.030,-0.231,1.528,1.545
17.178707,-0.092,0.351,1.418,1.464
17.181568,-0.343,1.221,1.322,1.832
17.183338,-0.348,1.274,1.318,1.866
17.185383,-0.352,1.330,1.313,1.901
17.187354,-0.352,1.385,1.305,1.935
17.189594,-0.352,1.434,1.298,1.966
17.191467,-0.348,1.482,1.287,1.994
17.193403,-0.342,1.530,1.273,2.020
17.195410,-0.339,1.575,1.260,2.045
17.205798,-0.330,1.618,1.242,2.067
17.209265,-0.238,1.817,1.095,2.134
17.211946,-0.217,1.828,1.062,2.126
17.213359,-0.196,1.838,1.029,2.116
17.215311,-0.171,1.839,0.993,2.097
17.217337,-0.148,1.831,0.954,2.070
17.219178,-0.121,1.820,0.914,2.040
17.242198,-0.093,1.803,0.874,2.005
17.245338,0.382,1.332,0.468,1.462
17.247488,0.433,1.283,0.437,1.423
17.249056,0.482,1.239,0.401,1.389
17.250985,0.535,1.195,0.367,1.360
17.253061,0.580,1.148,0.331,1.328
17.255276,0.628,1.103,0.292,1.302
17.256944,0.674,1.060,0.253,1.282
17.258997,0.720,1.020,0.211,1.266
17.261041,0.765,0.979,0.168,1.254
17.263346,0.804,0.941,0.122,1.244
17.270333,0.844,0.903,0.078,1.238
17.272979,0.965,0.793,-0.106,1.253
17.274895,0.993,0.777,-0.154,1.270
17.276926,1.018,0.761,-0.199,1.287
17.279317,1.043,0.743,-0.244,1.303
17.281198,1.066,0.728,-0.285,1.322
17.283599,1.091,0.709,-0.326,1.341
17.284874,1.116,0.689,-0.367,1.363
17.297525,1.145,0.668,-0.413,1.389
17.300840,1.380,0.484,-0.835,1.684
17.302949,1.412,0.464,-0.910,1.743
17.305798,1.448,0.446,-0.983,1.806
17.306921,1.480,0.433,-1.057,1.869
17.324367,1.508,0.423,-1.129,1.931
17.326975,1.653,0.481,-1.699,2.419
17.329211,1.656,0.498,-1.759,2.467
17.351197,1.655,0.521,-1.819,2.514
17.378011,0.389,0.060,-2.488,2.519
17.380713,-0.334,0.318,1.532,1.600
17.382769,-0.231,0.206,1.919,1.943
17.384759,-0.148,0.066,2.274,2.280
17.386871,-0.081,-0.088,2.592,2.595
17.388750,-0.026,-0.242,2.853,2.863
17.390669,0.008,-0.391,3.050,3.075
17.392847,0.021,-0.527,3.175,3.218
17.394705,0.015,-0.641,3.221,3.285
17.396647,-0.009,-0.734,3.198,3.281
17.404603,-0.046,-0.803,3.113,3.215
17.406717,-0.285,-0.872,2.393,2.563
17.408842,-0.344,-0.853,2.167,2.354
17.412473,-0.449,-0.794,1.705,1.933
17.414477,-0.484,-0.769,1.487,1.743
17.416490,-0.506,-0.755,1.290,1.578
17.418552,-0.510,-0.757,1.118,1.443
17.431726,-0.495,-0.792,0.968,1.346
17.434566,-0.001,-1.657,0.596,1.761
17.436481,0.055,-1.751,0.612,1.856
17.438405,0.099,-1.802,0.634,1.913
17.440434,0.123,-1.801,0.667,1.925
17.458799,0.135,-1.757,0.703,1.898
17.462142,-0.000,-1.034,0.494,1.146
17.464281,-0.031,-0.991,0.395,1.068
17.486178,-0.058,-0.950,0.288,0.994
17.512945,0.115,1.496,-0.683,1.648
17.539674,0.474,0.457,0.151,0.676
17.566286,-0.190,-1.105,-0.711,1.328
17.593005,0.238,-0.994,-1.452,1.775
17.619563,0.187,-0.755,-2.066,2.208
17.646348,0.347,0.067,-1.670,1.707
17.672987,1.005,2.091,-1.437,2.729
17.699778,1.293,0.256,-1.515,2.008
17.726241,0.622,-0.899,-1.419,1.791
17.730204,0.331,-0.748,-0.703,1.078
17.730310,0.341,-0.740,-0.649,1.041
17.753121,0.352,-0.731,-0.602,1.010
17.779640,0.538,-0.579,-0.551,0.963
17.783063,0.818,-0.818,-0.991,1.523
17.784656,0.841,-0.805,-1.012,1.543
17.786689,0.863,-0.790,-1.029,1.558
17.788613,0.884,-0.769,-1.044,1.569
17.790646,0.904,-0.739,-1.057,1.575
17.793083,0.921,-0.704,-1.069,1.577
17.794789,0.938,-0.661,-1.082,1.578
17.796700,0.951,-0.618,-1.094,1.576
17.798695,0.962,-0.565,-1.105,1.570
17.807230,0.967,-0.505,-1.115,1.560
17.810787,0.968,-0.181,-1.175,1.533
17.813579,0.960,-0.119,-1.186,1.530
17.814782,0.951,-0.059,-1.197,1.530
17.817348,0.940,-0.001,-1.211,1.533
17.819099,0.928,0.058,-1.226,1.539
17.820797,0.912,0.114,-1.243,1.546
17.834667,0.894,0.169,-1.259,1.553
17.838652,0.758,0.420,-1.383,1.632
17.840458,0.746,0.439,-1.393,1.640
17.842452,0.731,0.457,-1.403,1.646
17.861385,0.715,0.474,-1.410,1.651
17.864868,0.588,0.564,-1.269,1.508
17.889572,0.583,0.549,-1.240,1.476
17.892606,0.441,-0.015,-0.849,0.957
17.894285,0.412,-0.049,-0.832,0.930
17.896165,0.379,-0.076,-0.812,0.899
17.898168,0.339,-0.093,-0.791,0.866
17.900161,0.302,-0.103,-0.770,0.834
17.902045,0.261,-0.108,-0.748,0.799
17.904144,0.223,-0.111,-0.723,0.765
17.906042,0.184,-0.108,-0.700,0.732
17.908225,0.151,-0.105,-0.674,0.699
17.917699,0.120,-0.102,-0.648,0.666
17.920261,0.008,-0.074,-0.513,0.519
17.922477,-0.002,-0.076,-0.489,0.495
17.924076,-0.004,-0.081,-0.464,0.471
17.925903,-0.004,-0.085,-0.442,0.450
17.927980,-0.002,-0.100,-0.421,0.432
17.930088,0.004,-0.118,-0.400,0.417
17.932265,0.017,-0.140,-0.382,0.408
17.944466,0.031,-0.168,-0.371,0.408
17.948016,0.140,-0.430,-0.338,0.565
17.950036,0.151,-0.471,-0.340,0.600
17.951828,0.159,-0.508,-0.344,0.634
17.953790,0.164,-0.540,-0.349,0.664
17.972790,0.165,-0.565,-0.354,0.687
17.978256,-0.011,-0.413,-0.412,0.584
17.978880,-0.044,-0.363,-0.416,0.554
17.979141,-0.081,-0.311,-0.419,0.528
17.999616,-0.116,-0.260,-0.425,0.511
18.001631,-0.388,-0.321,-0.458,0.681
18.003608,-0.401,-0.372,-0.455,0.711
18.005714,-0.411,-0.428,-0.452,0.746
18.007597,-0.423,-0.488,-0.444,0.784
18.009581,-0.435,-0.544,-0.436,0.821
18.012362,-0.444,-0.599,-0.425,0.859
18.013627,-0.457,-0.652,-0.410,0.895
18.015587,-0.466,-0.702,-0.393,0.929
18.018081,-0.475,-0.746,-0.374,0.961
18.019946,-0.483,-0.783,-0.354,0.985
18.026699,-0.489,-0.811,-0.327,1.002
18.029427,-0.505,-0.825,-0.191,0.986
18.031604,-0.504,-0.805,-0.147,0.961
18.033650,-0.503,-0.775,-0.101,0.930
18.035500,-0.500,-0.735,-0.051,0.890
18.037615,-0.497,-0.687,0.004,0.848
18.039656,-0.490,-0.631,0.061,0.802
18.041582,-0.484,-0.569,0.121,0.756
18.043433,-0.474,-0.499,0.184,0.713
18.053520,-0.462,-0.426,0.252,0.677
18.057397,-0.386,0.065,0.664,0.771
18.059259,-0.375,0.146,0.731,0.834
18.061385,-0.371,0.222,0.796,0.906
18.063615,-0.370,0.294,0.862,0.983
18.065192,-0.369,0.355,0.927,1.059
18.080308,-0.377,0.404,0.995,1.138
18.083168,-0.695,0.433,1.528,1.733
18.085447,-0.771,0.404,1.571,1.797
18.087552,-0.854,0.365,1.610,1.859
18.106618,-0.946,0.303,1.641,1.918
18.109140,-2.126,-0.510,1.805,2.835
18.132896,-2.229,-0.572,1.825,2.937
18.159239,-2.432,-1.338,2.285,3.595
18.162767,-1.799,-0.895,2.689,3.357
18.164789,-1.768,-0.799,2.690,3.317
18.166975,-1.739,-0.707,2.687,3.277
18.168903,-1.712,-0.617,2.678,3.238
18.170808,-1.691,-0.539,2.663,3.200
18.173005,-1.677,-0.481,2.646,3.170
18.174777,-1.661,-0.427,2.624,3.135
18.176844,-1.711,-0.480,2.598,3.148
18.185551,-2.158,-1.077,2.564,3.520
18.188790,-2.355,-1.960,2.437,3.915
18.190702,-2.098,-1.769,2.427,3.663
18.192901,-1.891,-1.664,2.417,3.491
18.194677,-1.757,-1.653,2.409,3.409
18.196747,-1.660,-1.709,2.407,3.387
18.198726,-1.560,-1.747,2.410,3.360
18.212120,-1.416,-1.718,2.411,3.282
18.214717,0.117,-0.402,1.836,1.883
18.216675,0.305,-0.240,1.694,1.738
18.218554,0.459,-0.115,1.551,1.622
18.220589,0.582,-0.040,1.419,1.534
18.239366,0.648,-0.040,1.306,1.458
18.242405,0.572,-0.281,0.785,1.011
18.265702,0.589,-0.212,0.779,0.999
18.291865,0.497,0.213,1.069,1.198
18.294546,-0.054,-0.158,1.796,1.804
18.296303,-0.077,-0.116,1.805,1.810
18.298137,-0.086,-0.068,1.799,1.803
18.300313,-0.095,-0.009,1.781,1.784
18.302148,-0.097,0.061,1.749,1.753
18.304221,-0.105,0.138,1.710,1.719
18.306483,-0.118,0.213,1.666,1.684
18.308191,-0.128,0.290,1.626,1.656
18.310134,-0.140,0.365,1.583,1.631
18.318046,-0.147,0.441,1.544,1.612
18.320142,-0.160,0.734,1.353,1.548
18.322783,-0.171,0.800,1.315,1.549
18.325956,-0.204,0.937,1.270,1.591
18.328055,-0.228,0.993,1.269,1.627
18.330280,-0.258,1.037,1.277,1.665
18.334642,-0.289,1.077,1.287,1.703
18.334995,-0.324,1.112,1.297,1.739
18.354142,-0.358,1.145,1.308,1.775
18.379941,-0.622,1.605,1.368,2.198
18.383640,-0.273,2.136,0.876,2.325
18.385739,-0.214,2.092,0.849,2.268
18.387773,-0.151,2.042,0.824,2.207
18.389864,-0.092,1.988,0.798,2.144
18.392330,-0.032,1.925,0.776,2.076
18.393795,0.032,1.858,0.753,2.005
18.396023,0.093,1.784,0.731,1.930
18.397820,0.153,1.708,0.707,1.855
18.400192,0.213,1.627,0.682,1.777
18.406490,0.274,1.544,0.654,1.699
18.409790,0.501,1.251,0.524,1.446
18.411634,0.554,1.183,0.489,1.395
18.413942,0.605,1.116,0.448,1.346
18.416453,0.655,1.052,0.403,1.303
18.418051,0.704,0.994,0.357,1.269
18.420124,0.748,0.944,0.309,1.243
18.421602,0.792,0.908,0.254,1.231
18.432800,0.832,0.881,0.203,1.229
18.435532,0.984,0.797,-0.091,1.270
18.437706,0.999,0.796,-0.145,1.286
18.439372,1.013,0.792,-0.196,1.300
18.441252,1.024,0.781,-0.245,1.311
18.443231,1.028,0.765,-0.294,1.315
18.458824,1.034,0.744,-0.344,1.320
18.461184,1.078,0.491,-0.816,1.438
18.463151,1.082,0.453,-0.879,1.466
18.465100,1.092,0.411,-0.944,1.501
18.484665,1.101,0.376,-1.008,1.539
18.487019,1.220,0.171,-1.530,1.964
18.510293,1.236,0.190,-1.560,1.999
18.536856,1.273,0.779,-1.976,2.476
18.538914,-1.298,0.405,-0.004,1.359
18.542573,-1.026,0.564,0.586,1.309
18.544733,-0.857,0.590,0.875,1.359
18.546801,-0.679,0.568,1.154,1.454
18.548833,-0.498,0.501,1.419,1.585
18.550712,-0.325,0.399,1.663,1.741
18.552788,-0.166,0.264,1.882,1.908
18.554701,-0.020,0.096,2.066,2.068
18.562752,0.106,-0.098,2.207,2.212
18.566539,0.123,-1.380,2.059,2.482
18.568600,-0.004,-1.675,1.874,2.514
18.570689,-0.081,-1.826,1.696,2.493
18.572535,-0.114,-1.880,1.527,2.424
18.574496,-0.124,-1.894,1.359,2.334
18.576559,-0.121,-1.887,1.190,2.234
18.590048,-0.113,-1.888,1.015,2.147
18.592685,0.147,-2.473,0.198,2.486
18.594479,0.204,-2.587,0.170,2.601
18.596731,0.332,-2.851,0.051,2.871
18.598482,0.689,-3.459,-0.202,3.532
18.600429,0.894,-3.730,-0.331,3.850
18.617919,1.057,-3.859,-0.381,4.019
18.620313,1.977,-3.534,-0.033,4.050
18.622234,1.976,-3.334,-0.031,3.876
18.643773,1.947,-3.111,-0.070,3.671
18.669655,1.257,1.064,-1.532,2.249
18.672218,-0.780,2.087,-2.882,3.643
18.674406,-0.811,1.744,-2.753,3.358
18.676314,-0.824,1.394,-2.601,3.064
18.678141,-0.818,1.051,-2.431,2.772
18.680129,-0.808,0.725,-2.251,2.499
18.682003,-0.784,0.423,-2.063,2.247
18.684292,-0.756,0.154,-1.875,2.027
18.686185,-0.718,-0.086,-1.690,1.839
18.688194,-0.673,-0.294,-1.514,1.682
18.695878,-0.628,-0.467,-1.344,1.555
18.698514,-0.407,-0.854,-0.866,1.283
18.700140,-0.356,-0.890,-0.797,1.247
18.702061,-0.305,-0.914,-0.744,1.217
18.704015,-0.257,-0.924,-0.703,1.189
18.706037,-0.208,-0.922,-0.675,1.162
18.708470,-0.161,-0.914,-0.658,1.138
18.709981,-0.117,-0.893,-0.648,1.110
18.711962,-0.075,-0.865,-0.638,1.077
18.730621,-0.033,-0.831,-0.633,1.045
18.733968,0.279,-0.553,-0.638,0.889
18.757123,0.336,-0.569,-0.649,0.926
18.782977,0.574,-0.917,-0.393,1.151
18.786078,0.359,-0.284,-0.408,0.613
18.787997,0.332,-0.177,-0.475,0.606
18.790004,0.306,-0.070,-0.542,0.626
18.791861,0.276,0.041,-0.616,0.676
18.793864,0.250,0.146,-0.692,0.750
18.796154,0.224,0.240,-0.770,0.837
18.797697,0.199,0.329,-0.849,0.932
18.799529,0.176,0.410,-0.923,1.026
18.808880,0.154,0.483,-1.000,1.121
18.811578,0.053,0.839,-1.387,1.622
18.813454,0.044,0.907,-1.459,1.719
18.815391,0.034,0.971,-1.527,1.810
18.817303,0.031,1.035,-1.594,1.900
18.819249,0.036,1.097,-1.655,1.986
18.821318,0.042,1.158,-1.707,2.064
18.823224,0.054,1.220,-1.754,2.138
18.836190,0.074,1.284,-1.798,2.211
18.839237,0.266,1.830,-2.005,2.728
18.841297,0.308,1.915,-2.033,2.810
18.843275,0.356,1.992,-2.061,2.889
18.845199,0.409,2.067,-2.089,2.967
18.862477,0.466,2.135,-2.118,3.043
18.865413,1.030,2.384,-2.347,3.500
18.867218,1.084,2.373,-2.366,3.522
18.889002,1.139,2.352,-2.380,3.535
18.914362,1.460,1.557,-2.304,3.141
18.916991,1.063,-1.493,-1.379,2.294
18.919071,1.018,-1.684,-1.285,2.350
18.920973,0.970,-1.851,-1.193,2.407
