# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 21:13:28.091
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.400246,-0.477,1.389,2.873,3.226
0.403637,-0.490,1.666,2.878,3.361
0.410357,-0.466,1.695,2.874,3.369
0.414013,-0.268,1.750,2.836,3.343
0.420962,-0.193,1.755,2.825,3.331
0.423563,0.189,1.734,2.782,3.284
0.425677,0.302,1.722,2.770,3.275
0.431977,0.420,1.706,2.759,3.271
0.434049,0.788,1.647,2.725,3.280
0.437636,1.035,1.609,2.700,3.309
0.443644,1.155,1.591,2.686,3.328
0.447635,1.587,1.468,2.634,3.408
0.455585,1.674,1.410,2.617,3.412
0.459445,1.912,1.259,2.533,3.414
0.466557,1.930,1.274,2.496,3.403
0.469425,1.804,1.424,2.331,3.273
0.477805,1.740,1.470,2.281,3.223
0.481596,1.257,1.697,1.989,2.901
0.488922,1.159,1.731,1.937,2.844
0.491335,0.613,1.545,1.774,2.431
0.493280,0.466,1.457,1.731,2.310
0.499691,0.320,1.419,1.686,2.227
0.503373,-0.171,1.664,1.462,2.222
0.509647,-0.272,1.753,1.386,2.251
0.511853,-0.498,1.920,1.082,2.260
0.515682,-0.602,1.978,0.843,2.232
0.521696,-0.649,2.011,0.722,2.233
0.525074,-0.803,2.191,0.275,2.349
0.532739,-0.839,2.256,0.177,2.413
0.535017,-0.991,2.415,-0.131,2.614
0.536874,-1.028,2.418,-0.186,2.634
0.543238,-1.065,2.409,-0.236,2.645
0.547159,-1.172,2.371,-0.378,2.671
0.548847,-1.187,2.390,-0.405,2.699
0.554767,-1.197,2.433,-0.424,2.744
0.557221,-1.204,2.649,-0.469,2.947
0.558832,-1.199,2.725,-0.477,3.016
0.565669,-1.191,2.808,-0.485,3.088
0.568689,-1.162,3.160,-0.507,3.405
0.570738,-1.159,3.251,-0.519,3.490
0.576690,-1.160,3.345,-0.531,3.580
0.580676,-1.174,3.766,-0.595,3.990
0.582661,-1.180,3.878,-0.614,4.100
0.587060,-1.189,3.996,-0.634,4.217
0.590752,-1.207,4.375,-0.706,4.593
0.592583,-1.213,4.514,-0.730,4.731
0.598559,-1.222,4.663,-0.754,4.879
0.601011,-1.233,5.186,-0.810,5.392
0.602960,-1.229,5.392,-0.822,5.591
0.604759,-1.223,5.601,-0.836,5.793
0.610398,-1.209,5.813,-0.849,5.997
0.610509,-1.172,6.022,-0.864,6.196
0.611197,-1.016,6.240,-0.904,6.386
0.612747,-0.709,6.379,-0.978,6.493
0.614748,-0.399,6.344,-1.084,6.449
0.620977,-0.200,6.174,-1.190,6.291
0.623207,0.203,5.633,-1.302,5.785
0.626792,0.602,5.424,-1.263,5.601
0.633177,0.782,5.344,-1.240,5.541
0.636605,1.456,5.132,-1.144,5.456
0.638696,1.609,5.111,-1.106,5.471
0.644696,1.748,5.097,-1.051,5.490
0.647262,2.120,5.128,-0.782,5.603
0.649684,2.223,5.161,-0.656,5.657
0.655065,2.309,5.216,-0.512,5.727
0.658309,2.419,5.723,0.099,6.214
0.660397,2.362,5.930,0.240,6.387
0.666271,2.281,6.135,0.371,6.556
0.668454,1.996,6.560,0.643,6.888
0.670806,1.914,6.600,0.696,6.907
0.678063,1.843,6.587,0.730,6.879
0.680856,1.670,6.206,0.783,6.474
0.682391,1.645,6.073,0.782,6.340
0.689558,1.620,5.944,0.776,6.209
0.692202,1.505,5.596,0.733,5.841
0.699611,1.467,5.573,0.720,5.808
0.702240,1.256,5.722,0.665,5.896
0.704281,1.196,5.776,0.650,5.935
0.710659,1.136,5.812,0.637,5.956
0.714278,0.911,5.694,0.597,5.798
0.716488,0.860,5.618,0.589,5.714
0.722609,0.817,5.535,0.584,5.625
0.726751,0.701,5.153,0.569,5.232
0.734880,0.684,5.049,0.567,5.126
0.737951,0.601,4.419,0.576,4.497
0.745274,0.585,4.280,0.582,4.358
0.747712,0.503,3.715,0.617,3.799
0.758582,0.485,3.573,0.624,3.660
0.766343,0.381,2.963,0.552,3.038
0.769893,0.399,2.943,0.279,2.983
0.771620,0.422,2.963,0.191,2.999
0.776853,0.446,2.985,0.099,3.020
0.780135,0.579,3.104,-0.202,3.164
0.781911,0.641,3.142,-0.307,3.221
0.788424,0.714,3.179,-0.418,3.285
0.791864,1.069,3.300,-0.889,3.581
0.794204,1.171,3.306,-1.011,3.650
0.800063,1.273,3.299,-1.128,3.711
0.802105,1.594,3.207,-1.468,3.870
0.812175,1.815,3.127,-1.683,3.988
0.814335,2.266,2.830,-2.059,4.169
0.821171,2.484,2.627,-2.222,4.244
0.823769,2.770,2.261,-2.439,4.328
0.825502,2.852,2.123,-2.506,4.349
0.827404,2.921,1.980,-2.567,4.364
0.832822,2.979,1.821,-2.628,4.370
0.832947,3.017,1.656,-2.684,4.365
0.833599,3.045,1.489,-2.736,4.355
0.835846,3.054,1.331,-2.784,4.341
0.837333,3.047,1.178,-2.827,4.320
0.844737,3.031,1.038,-2.870,4.301
0.847299,2.850,0.638,-3.010,4.194
0.849311,2.787,0.568,-3.039,4.162
0.855224,2.719,0.505,-3.062,4.126
0.858497,2.498,0.349,-3.088,3.987
0.859503,2.426,0.304,-3.080,3.932
0.871265,2.342,0.223,-3.061,3.860
0.881803,1.910,0.068,-2.838,3.422
0.888681,1.745,0.378,-2.496,3.069
0.891424,1.735,0.575,-2.274,2.918
0.893252,1.738,0.631,-2.193,2.869
0.899670,1.739,0.697,-2.108,2.820
0.902234,1.743,0.869,-1.848,2.685
0.905654,1.722,0.935,-1.691,2.588
0.910973,1.700,0.962,-1.617,2.536
0.913273,1.611,1.031,-1.416,2.379
0.915326,1.571,1.042,-1.356,2.323
0.922791,1.530,1.048,-1.301,2.265
0.925058,1.321,0.937,-1.133,1.977
0.927114,1.268,0.867,-1.104,1.891
0.934406,1.215,0.779,-1.084,1.805
0.936921,1.033,0.321,-1.074,1.525
0.939074,0.995,0.177,-1.091,1.487
0.945025,0.959,0.028,-1.116,1.472
0.948940,0.828,-0.585,-1.296,1.646
0.955287,0.798,-0.740,-1.362,1.744
0.959118,0.664,-1.269,-1.715,2.235
0.961549,0.631,-1.399,-1.830,2.389
0.967637,0.600,-1.501,-1.944,2.529
0.970754,0.483,-1.850,-2.317,3.004
0.977649,0.464,-1.916,-2.381,3.091
0.980906,0.426,-1.999,-2.510,3.237
0.982745,0.434,-1.968,-2.512,3.220
0.988260,0.441,-1.918,-2.503,3.184
0.990860,0.490,-1.678,-2.441,3.002
0.992702,0.513,-1.578,-2.409,2.925
0.994719,0.540,-1.474,-2.377,2.848
1.000171,0.572,-1.372,-2.343,2.774
1.000297,0.611,-1.272,-2.303,2.701
1.000659,0.655,-1.173,-2.256,2.626
1.002674,0.702,-1.085,-2.208,2.559
1.004776,0.751,-1.005,-2.160,2.498
1.010596,0.809,-0.940,-2.113,2.450
1.012684,0.990,-0.802,-1.977,2.352
1.014693,1.049,-0.771,-1.932,2.330
1.022218,1.154,-0.730,-1.843,2.294
1.024544,1.258,-0.712,-1.696,2.229
1.026604,1.274,-0.723,-1.645,2.203
1.033086,1.283,-0.743,-1.590,2.174
1.036503,1.239,-0.934,-1.358,2.062
1.038809,1.203,-1.007,-1.296,2.035
1.043788,1.161,-1.088,-1.233,2.013
1.046308,0.972,-1.393,-1.047,1.995
1.048365,0.889,-1.487,-0.989,1.994
1.050432,0.803,-1.584,-0.933,2.006
1.056547,0.712,-1.684,-0.877,2.027
1.060310,0.323,-2.121,-0.664,2.246
1.066596,0.229,-2.230,-0.617,2.325
1.068626,-0.029,-2.511,-0.492,2.559
1.072356,-0.177,-2.639,-0.437,2.681
1.077589,-0.241,-2.694,-0.422,2.737
1.080219,-0.392,-2.748,-0.410,2.806
1.082133,-0.436,-2.718,-0.417,2.784
1.089513,-0.476,-2.666,-0.425,2.741
1.092229,-0.595,-2.292,-0.489,2.418
1.095024,-0.616,-2.159,-0.519,2.304
1.101744,-0.634,-2.002,-0.556,2.172
1.104192,-0.703,-1.145,-0.705,1.517
1.106375,-0.709,-0.912,-0.714,1.358
1.111806,-0.709,-0.691,-0.709,1.218
1.114228,-0.702,0.003,-0.764,1.037
1.116309,-0.692,0.185,-0.799,1.073
1.122580,-0.673,0.342,-0.829,1.121
1.126414,-0.502,0.749,-0.892,1.268
1.128217,-0.427,0.795,-0.880,1.261
1.134276,-0.336,0.805,-0.858,1.223
1.138243,0.141,0.648,-0.721,0.980
1.146034,0.277,0.579,-0.680,0.935
1.148275,0.817,0.238,-0.505,0.990
1.150279,0.938,0.145,-0.467,1.057
1.158444,1.052,0.056,-0.431,1.138
1.162024,1.448,-0.455,-0.310,1.549
1.167584,1.486,-0.552,-0.300,1.614
1.170242,1.494,-0.701,-0.325,1.682
1.172044,1.466,-0.715,-0.341,1.666
1.178163,1.428,-0.732,-0.353,1.643
1.180220,1.270,-0.869,-0.371,1.583
1.182271,1.201,-0.940,-0.381,1.572
1.189477,1.026,-1.041,-0.393,1.514
1.192128,0.710,-1.194,-0.381,1.440
1.193853,0.599,-1.251,-0.361,1.433
1.201019,0.492,-1.311,-0.329,1.438
1.203890,0.234,-1.699,-0.020,1.715
1.205869,0.239,-1.840,0.058,1.857
1.212411,0.244,-1.944,0.094,1.961
1.215661,0.156,-2.016,0.084,2.024
1.224056,0.095,-1.997,0.068,2.000
1.227618,-0.225,-2.087,0.112,2.102
1.234741,-0.248,-2.174,0.132,2.192
1.237780,-0.090,-2.682,0.134,2.687
1.239783,-0.015,-2.761,0.074,2.762
1.245005,0.046,-2.777,-0.013,2.777
1.247900,0.151,-2.617,-0.315,2.640
1.249694,0.160,-2.543,-0.408,2.581
1.258280,0.159,-2.472,-0.494,2.526
1.261330,0.133,-2.217,-0.881,2.390
1.268866,0.129,-2.167,-0.950,2.370
1.271379,0.130,-1.908,-1.181,2.248
1.279414,0.133,-1.833,-1.223,2.207
1.285895,0.119,-1.494,-1.383,2.039
1.293149,0.103,-1.345,-1.514,2.028
1.295289,0.000,-0.929,-1.682,1.922
1.305070,-0.030,-0.841,-1.711,1.907
1.313828,-0.153,-0.500,-1.778,1.853
1.317136,-0.243,-0.259,-1.743,1.779
1.323388,-0.247,-0.242,-1.731,1.765
1.327329,-0.240,-0.191,-1.687,1.715
1.333851,-0.247,-0.159,-1.690,1.715
1.337022,-0.347,0.076,-1.781,1.816
1.339103,-0.380,0.139,-1.818,1.863
1.344939,-0.412,0.194,-1.863,1.918
1.346913,-0.521,0.423,-2.044,2.152
1.349044,-0.560,0.507,-2.122,2.252
1.356860,-0.596,0.574,-2.203,2.353
1.358827,-0.698,0.742,-2.531,2.728
1.360967,-0.722,0.793,-2.602,2.815
1.367441,-0.756,0.858,-2.651,2.888
1.370845,-1.057,1.167,-2.379,2.852
1.372719,-1.159,1.230,-2.230,2.798
1.377867,-1.270,1.310,-2.053,2.746
1.380810,-1.672,1.643,-1.417,2.739
1.382884,-1.817,1.751,-1.212,2.799
1.389614,-1.964,1.846,-1.023,2.883
1.392810,-2.255,1.920,-0.600,3.022
1.394877,-2.220,1.869,-0.586,2.960
1.401592,-2.161,1.809,-0.599,2.882
1.404674,-2.019,1.703,-0.757,2.747
1.407036,-1.984,1.663,-0.807,2.712
1.414793,-1.922,1.608,-0.858,2.648
1.416845,-1.547,1.521,-1.028,2.400
1.423974,-1.475,1.590,-1.051,2.410
1.426616,-1.289,1.866,-1.079,2.511
1.428604,-1.260,1.908,-1.093,2.535
1.436061,-1.237,1.952,-1.113,2.565
1.438365,-1.154,2.044,-1.235,2.652
1.452206,-1.141,2.065,-1.274,2.681
1.454366,-0.948,1.962,-1.669,2.745
1.456546,-0.910,1.935,-1.730,2.750
1.458362,-0.871,1.917,-1.789,2.763
1.460457,-0.831,1.903,-1.843,2.776
1.462438,-0.784,1.897,-1.893,2.792
1.468749,-0.735,1.897,-1.939,2.810
1.470925,-0.590,1.943,-2.057,2.890
1.480356,-0.506,2.020,-2.108,2.963
1.482922,-0.419,1.977,-2.170,2.965
1.485011,-0.436,1.876,-2.167,2.899
1.491361,-0.464,1.784,-2.150,2.832
1.494291,-0.493,1.939,-1.966,2.806
1.502860,-0.471,2.059,-1.930,2.861
1.506259,-0.378,2.587,-1.826,3.189
1.513042,-0.355,2.641,-1.774,3.201
1.515555,-0.318,2.847,-1.648,3.305
1.518430,-0.291,2.869,-1.570,3.284
1.520460,-0.279,2.862,-1.538,3.261
1.522069,-0.272,2.862,-1.525,3.254
1.524083,-0.266,2.859,-1.530,3.253
1.526064,-0.274,2.880,-1.545,3.279
1.528116,-0.295,2.913,-1.561,3.318
1.537706,-0.324,2.952,-1.574,3.362
1.540231,-0.540,3.082,-1.658,3.541
1.542228,-0.596,3.112,-1.671,3.583
1.544169,-0.648,3.148,-1.688,3.631
1.546329,-0.692,3.197,-1.737,3.704
1.548581,-0.746,3.241,-1.782,3.773
1.550285,-0.790,3.291,-1.816,3.841
1.558687,-0.833,3.338,-1.843,3.903
1.562038,-1.007,3.290,-1.830,3.897
1.564053,-1.042,3.223,-1.801,3.836
1.566299,-1.073,3.143,-1.772,3.764
1.568091,-1.116,3.053,-1.761,3.697
1.570315,-1.171,2.970,-1.790,3.660
1.573386,-1.224,2.892,-1.824,3.631
1.574107,-1.269,2.800,-1.859,3.592
1.583485,-1.311,2.703,-1.896,3.553
1.586457,-1.550,2.185,-2.291,3.525
1.588092,-1.570,2.117,-2.398,3.563
1.590435,-1.575,2.065,-2.510,3.612
1.592643,-1.573,2.037,-2.623,3.675
1.594160,-1.572,2.036,-2.761,3.774
1.596010,-1.570,2.058,-2.937,3.915
1.604123,-1.553,2.112,-3.122,4.077
1.607559,-1.454,2.976,-4.323,5.446
1.609795,-1.454,3.270,-4.650,5.867
1.611680,-1.453,3.565,-4.989,6.301
1.613643,-1.439,3.857,-5.326,6.732
1.615629,-1.395,4.137,-5.640,7.132
1.617391,-1.329,4.401,-5.942,7.513
1.624223,-1.258,4.648,-6.224,7.870
1.627388,-0.955,5.365,-6.946,8.828
1.629569,-0.928,5.443,-6.989,8.907
1.631651,-0.934,5.472,-6.993,8.929
1.633383,-0.986,5.446,-6.980,8.908
1.635542,-1.047,5.330,-6.984,8.848
1.637366,-1.122,5.295,-6.892,8.763
1.639433,-1.239,5.425,-6.632,8.657
1.647564,-1.379,5.604,-6.266,8.519
1.651349,-2.023,5.361,-4.035,7.008
1.653259,-2.070,4.997,-3.652,6.526
1.655456,-2.087,4.593,-3.292,6.024
1.657283,-2.078,4.166,-2.952,5.512
1.659422,-2.058,3.716,-2.638,5.000
1.661250,-2.025,3.261,-2.352,4.502
1.669968,-1.984,2.798,-2.098,4.021
1.673178,-1.604,0.711,-1.537,2.333
1.675295,-1.500,0.406,-1.527,2.178
1.677218,-1.401,0.164,-1.528,2.079
1.679312,-1.305,-0.012,-1.544,2.021
1.681260,-1.215,-0.108,-1.572,1.990
1.683191,-1.137,-0.145,-1.616,1.981
1.685258,-1.056,-0.157,-1.676,1.987
1.693341,-0.975,-0.155,-1.754,2.013
1.697035,-0.640,0.448,-2.166,2.302
1.699037,-0.595,0.666,-2.258,2.429
1.701109,-0.548,0.883,-2.351,2.570
1.703179,-0.489,1.100,-2.446,2.726
1.705107,-0.422,1.329,-2.539,2.896
1.707004,-0.350,1.584,-2.622,3.083
1.714348,-0.267,1.856,-2.693,3.282
1.716930,0.073,3.220,-2.771,4.248
1.718980,0.156,3.626,-2.698,4.522
1.720997,0.213,4.006,-2.565,4.762
1.723274,0.206,4.268,-2.369,4.886
1.725218,0.105,4.364,-2.129,4.857
1.726968,-0.096,4.285,-1.878,4.679
1.728920,-0.376,4.112,-1.642,4.444
1.735718,-0.694,3.818,-1.436,4.138
1.738838,-1.964,2.439,-0.870,3.250
1.740904,-2.184,2.279,-0.787,3.253
1.742939,-2.363,2.133,-0.727,3.265
1.744940,-2.509,1.981,-0.689,3.270
1.746766,-2.614,1.846,-0.668,3.269
1.748755,-2.683,1.713,-0.665,3.252
1.751048,-2.724,1.570,-0.674,3.215
1.759004,-2.728,1.410,-0.695,3.148
1.762682,-2.445,0.880,-0.853,2.735
1.764806,-2.354,0.838,-0.882,2.650
1.766751,-2.254,0.802,-0.904,2.558
1.768792,-2.157,0.772,-0.920,2.469
1.770825,-2.065,0.758,-0.925,2.386
1.773019,-1.990,0.765,-0.915,2.320
1.781363,-1.921,0.793,-0.893,2.261
1.784736,-1.673,1.108,-0.585,2.091
1.786648,-1.625,1.181,-0.495,2.069
1.788729,-1.576,1.210,-0.401,2.027
1.791082,-1.527,1.217,-0.304,1.976
1.793005,-1.480,1.200,-0.208,1.916
1.794775,-1.438,1.169,-0.111,1.857
1.796689,-1.393,1.120,-0.014,1.788
1.804451,-1.352,1.055,0.086,1.717
1.806670,-1.195,0.744,0.480,1.488
1.808561,-1.157,0.656,0.569,1.446
1.810599,-1.116,0.565,0.650,1.410
1.812513,-1.078,0.483,0.724,1.386
1.814664,-1.036,0.406,0.787,1.363
1.816555,-0.994,0.335,0.839,1.343
1.818525,-0.955,0.273,0.881,1.328
1.824782,-0.919,0.220,0.909,1.311
1.828725,-0.805,0.086,0.926,1.230
1.830579,-0.790,0.054,0.905,1.203
1.832521,-0.788,0.012,0.876,1.178
1.834886,-0.791,-0.037,0.839,1.154
1.836556,-0.802,-0.094,0.791,1.131
1.839556,-0.821,-0.161,0.738,1.116
1.840530,-0.841,-0.233,0.678,1.105
1.848076,-0.864,-0.309,0.616,1.105
1.850446,-0.889,-0.574,0.344,1.113
1.852497,-0.878,-0.636,0.280,1.120
1.854448,-0.854,-0.695,0.215,1.122
1.856436,-0.821,-0.756,0.149,1.126
1.858229,-0.785,-0.817,0.084,1.136
1.860305,-0.744,-0.872,0.018,1.147
1.862234,-0.697,-0.925,-0.047,1.159
1.869855,-0.648,-0.981,-0.113,1.181
1.872731,-0.430,-1.095,-0.352,1.227
1.874303,-0.377,-1.097,-0.403,1.228
1.876351,-0.321,-1.089,-0.446,1.220
1.878368,-0.272,-1.078,-0.486,1.213
1.880270,-0.225,-1.059,-0.520,1.201
1.882267,-0.176,-1.020,-0.543,1.169
1.884164,-0.130,-0.965,-0.551,1.118
1.894216,-0.081,-0.895,-0.550,1.054
1.896197,0.181,-0.663,-0.462,0.828
1.900183,0.301,-0.665,-0.411,0.838
1.902082,0.361,-0.689,-0.385,0.868
1.904046,0.428,-0.716,-0.357,0.908
1.906148,0.493,-0.742,-0.328,0.949
1.908051,0.555,-0.766,-0.305,0.994
1.914607,0.616,-0.793,-0.288,1.045
1.918002,0.819,-0.894,-0.266,1.242
1.920047,0.858,-0.912,-0.272,1.281
1.922940,0.891,-0.934,-0.283,1.321
1.925115,0.919,-0.953,-0.299,1.358
1.926096,0.942,-0.971,-0.320,1.390
1.928045,0.958,-0.992,-0.343,1.421
1.930136,0.967,-1.018,-0.372,1.453
1.936331,0.972,-1.048,-0.401,1.484
1.940285,0.915,-1.179,-0.546,1.589
1.941900,0.881,-1.202,-0.588,1.602
1.944123,0.834,-1.209,-0.630,1.598
1.945961,0.777,-1.206,-0.673,1.585
1.948048,0.712,-1.202,-0.716,1.570
1.949906,0.637,-1.195,-0.762,1.554
1.952028,0.559,-1.173,-0.810,1.531
1.958580,0.477,-1.137,-0.860,1.503
1.961853,0.138,-0.912,-1.060,1.405
1.964019,0.064,-0.880,-1.109,1.417
1.965829,-0.004,-0.836,-1.154,1.425
1.967786,-0.066,-0.795,-1.190,1.433
1.969826,-0.123,-0.766,-1.227,1.452
1.971992,-0.179,-0.754,-1.266,1.484
1.973982,-0.225,-0.738,-1.304,1.515
1.982916,-0.262,-0.710,-1.345,1.544
1.985652,-0.335,-0.480,-1.564,1.670
1.987620,-0.332,-0.442,-1.607,1.700
1.989851,-0.323,-0.399,-1.651,1.729
1.991923,-0.312,-0.353,-1.695,1.759
1.993674,-0.297,-0.317,-1.739,1.792
1.995698,-0.282,-0.284,-1.781,1.826
2.003503,-0.259,-0.256,-1.824,1.860
2.005602,-0.115,-0.220,-1.974,1.989
2.007487,-0.066,-0.222,-2.002,2.015
2.009619,-0.018,-0.230,-2.020,2.033
2.011660,0.030,-0.241,-2.029,2.044
2.013642,0.076,-0.253,-2.031,2.049
2.015532,0.122,-0.268,-2.026,2.047
2.017519,0.163,-0.288,-2.013,2.040
2.024838,0.203,-0.317,-1.993,2.028
2.027457,0.306,-0.466,-1.854,1.936
2.029583,0.322,-0.503,-1.805,1.901
2.031532,0.337,-0.529,-1.749,1.858
2.033564,0.351,-0.573,-1.693,1.821
2.035500,0.366,-0.631,-1.633,1.789
2.037482,0.372,-0.661,-1.569,1.743
2.039529,0.379,-0.668,-1.500,1.685
2.041470,0.387,-0.709,-1.427,1.640
2.047703,0.394,-0.749,-1.355,1.598
2.051921,0.383,-0.740,-1.038,1.331
2.053391,0.381,-0.750,-0.964,1.280
2.055435,0.388,-0.774,-0.894,1.244
2.057448,0.389,-0.777,-0.820,1.195
2.059622,0.396,-0.775,-0.751,1.150
2.061440,0.407,-0.762,-0.688,1.105
2.063465,0.420,-0.738,-0.630,1.057
2.070449,0.439,-0.701,-0.572,1.006
2.073531,0.543,-0.492,-0.342,0.809
2.075385,0.580,-0.430,-0.312,0.786
2.077311,0.620,-0.369,-0.296,0.780
2.079246,0.656,-0.299,-0.280,0.774
2.081291,0.698,-0.228,-0.275,0.784
2.083311,0.745,-0.156,-0.289,0.814
2.085218,0.785,-0.078,-0.311,0.848
2.091001,0.830,-0.003,-0.340,0.897
2.093438,0.975,0.207,-0.478,1.105
2.095383,1.033,0.268,-0.542,1.197
2.097148,1.092,0.317,-0.613,1.292
2.099091,1.142,0.353,-0.690,1.380
2.101131,1.195,0.389,-0.771,1.475
2.103346,1.254,0.428,-0.855,1.577
2.105111,1.319,0.477,-0.936,1.686
2.107045,1.363,0.518,-1.007,1.772
2.115758,1.355,0.518,-1.058,1.796
2.119016,0.228,-0.371,-0.997,1.088
2.121050,-0.057,-0.563,-0.964,1.118
2.123031,-0.295,-0.695,-0.946,1.210
2.125156,-0.503,-0.791,-0.960,1.341
2.127172,-0.665,-0.863,-1.006,1.483
2.128988,-0.776,-0.918,-1.078,1.615
2.136740,-0.850,-0.983,-1.162,1.743
2.138907,-0.931,-1.383,-1.264,2.093
2.140846,-0.867,-1.458,-1.240,2.101
2.143004,-0.778,-1.508,-1.170,2.061
2.144981,-0.670,-1.545,-1.106,2.015
2.147079,-0.544,-1.578,-1.059,1.977
2.148944,-0.408,-1.612,-1.028,1.955
2.150953,-0.244,-1.639,-1.008,1.939
2.152860,-0.060,-1.635,-0.964,1.899
2.158987,0.148,-1.579,-0.903,1.825
2.162760,0.858,-1.158,-0.641,1.578
2.164777,0.989,-1.029,-0.604,1.549
2.167044,1.106,-0.886,-0.584,1.532
2.169101,1.202,-0.743,-0.578,1.527
2.171065,1.274,-0.601,-0.584,1.525
2.172843,1.323,-0.461,-0.606,1.527
2.174938,1.350,-0.329,-0.648,1.533
2.181493,1.357,-0.201,-0.713,1.546
2.184672,1.238,0.383,-1.251,1.801
2.186679,1.179,0.531,-1.432,1.929
2.188669,1.120,0.681,-1.627,2.089
2.190796,1.059,0.831,-1.831,2.273
2.192703,0.996,0.983,-2.035,2.469
2.194697,0.936,1.109,-2.266,2.691
2.196568,0.880,1.209,-2.509,2.920
2.204706,0.825,1.301,-2.747,3.150
2.208638,0.632,1.704,-3.641,4.069
2.210764,0.618,1.754,-3.744,4.181
2.212852,0.604,1.794,-3.826,4.269
2.214693,0.593,1.832,-3.884,4.335
2.216600,0.580,1.878,-3.920,4.385
2.218481,0.565,1.925,-3.936,4.418
2.225789,0.548,1.974,-3.934,4.436
