# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 21:12:51.798
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.377614,-9.7817,4.8107,7.4605,13.21
0.386715,-11.1874,2.1693,5.9954,12.88
0.396925,-9.8920,1.3938,4.7307,11.05
0.408389,-9.5044,2.3129,4.1155,10.61
0.419211,-9.9251,2.5111,4.5954,11.22
0.429887,-9.6792,2.1726,4.6670,10.96
0.441672,-8.9896,2.2531,5.4282,10.74
0.446664,-8.2217,2.5890,6.0350,10.52
0.464525,-7.3967,2.6780,5.7217,9.73
0.466438,-6.1186,2.6154,4.7478,8.17
0.476658,-5.0656,2.4500,3.5377,6.65
0.486384,-4.0185,2.4452,2.2405,5.21
0.497347,-3.1587,2.3569,1.5341,4.23
0.507974,-3.0732,2.3998,1.5116,4.18
0.519435,-2.7560,2.7784,1.3754,4.15
0.530268,-2.6448,3.0350,0.3747,4.04
0.541278,-2.8642,3.2728,-0.8764,4.44
0.553211,-2.8386,3.6753,-2.0490,5.08
0.555889,-3.1073,3.4899,-3.8177,6.03
0.565818,-3.8777,3.5386,-5.1066,7.32
0.575740,-3.6036,3.9164,-4.7329,7.12
0.586356,-2.9577,3.7007,-3.9120,6.14
0.597028,-1.2281,2.9311,-3.9212,5.05
0.608891,1.4505,4.0965,-4.1148,5.98
0.620061,0.1333,3.3103,-1.9567,3.85
0.631228,1.1629,4.6784,0.2968,4.83
0.641874,1.7561,4.2538,0.8631,4.68
0.653051,1.4837,3.3722,-0.3273,3.70
0.655344,0.3603,1.7208,-1.6105,2.38
0.665773,-0.8542,0.0961,-1.5952,1.81
0.676020,-2.9235,-1.4546,-1.2494,3.50
0.687012,-3.2621,-1.2002,-4.0785,5.36
0.697224,-3.8356,-1.1622,-3.1238,5.08
0.708508,-2.9253,0.3042,0.4505,2.98
0.719764,2.1337,3.5257,0.7472,4.19
0.730417,0.5219,2.1672,-0.7929,2.37
0.735045,1.2751,1.7344,-2.4357,3.25
0.753672,1.8879,2.1874,-2.7095,3.96
0.755084,1.8274,2.5690,-3.0903,4.41
0.764956,1.4429,2.4383,-3.4602,4.47
0.775736,1.3714,2.3968,-3.2395,4.26
0.786231,1.8049,3.0258,-2.6263,4.39
0.797451,1.7706,3.7473,-1.5901,4.44
0.809087,-1.3383,2.1566,-0.7005,2.63
0.820006,-2.7845,1.0878,0.0819,2.99
0.831249,-2.0351,2.4617,-0.0444,3.19
0.844639,-3.4344,2.2913,-0.7360,4.19
0.854814,-3.4569,1.8368,-1.7786,4.30
0.864997,-3.8862,1.8388,-1.4019,4.52
0.875895,-4.0949,1.3376,-0.6516,4.36
0.886044,-3.7378,1.0669,0.0654,3.89
0.897322,-2.7188,0.6984,0.7697,2.91
0.909334,-1.2477,0.0905,1.0314,1.62
0.920184,-0.1542,-0.0877,0.9770,0.99
0.924415,1.9699,0.2368,1.0079,2.23
0.933988,3.0563,-0.1158,1.4340,3.38
0.944506,4.0957,0.8438,1.1561,4.34
0.954654,1.6565,0.0551,1.6657,2.35
0.965038,-0.7907,-1.0785,1.3720,1.92
0.975182,-1.3010,-1.4852,1.1286,2.27
0.985815,-1.2918,-1.2469,1.4331,2.30
0.997816,-1.3205,-1.4130,1.3772,2.37
1.009553,-1.3144,-2.5266,0.8832,2.98
1.019516,1.2129,-1.2071,0.2443,1.73
1.023556,0.8905,0.1324,-0.2354,0.93
1.033466,0.5302,0.0516,-1.1508,1.27
1.044136,1.6307,0.2835,-0.2074,1.67
1.053938,2.7702,0.0948,0.8862,2.91
1.064872,2.5116,-0.6297,2.5969,3.67
1.075587,2.9842,0.0268,4.6334,5.51
1.087777,0.6887,-0.4393,4.1797,4.26
1.098457,-0.3383,-1.6729,1.0812,2.02
1.109106,-1.2894,-1.1095,-1.1866,2.07
1.115763,0.6326,1.7653,-1.3642,2.32
1.127506,2.6645,1.7913,-3.2583,4.57
1.135965,5.3119,1.4606,-4.8590,7.35
1.142798,6.2038,2.1167,-3.0182,7.22
1.153532,6.2816,2.5849,-2.2607,7.16
1.163556,8.2177,5.5109,1.2939,9.98
1.175002,4.7969,3.7939,1.4846,6.29
1.186229,1.7164,0.8704,0.7338,2.06
1.197292,-3.0032,-1.7108,2.3885,4.20
1.203583,-5.8540,-3.4497,1.4985,6.96
1.212717,-1.3775,1.3626,2.1010,2.86
1.222755,-1.9201,0.2912,-3.7840,4.25
1.232928,-1.4075,0.7945,-6.3348,6.54
1.243508,-0.4415,2.1894,-7.1933,7.53
1.253815,-0.9239,2.4465,-3.7224,4.55
1.265413,-4.2283,0.7978,1.8287,4.68
1.275870,-4.7315,0.4207,2.1468,5.21
1.287064,-7.3476,1.6222,1.8996,7.76
1.298227,-6.7590,0.6122,1.9787,7.07
1.302322,-5.7222,-1.5296,1.6294,6.14
1.312584,-0.5925,-2.2170,2.4508,3.36
1.322529,4.8033,-1.4895,1.9963,5.41
1.333241,5.9025,-0.6718,0.7407,5.99
1.343565,3.3836,-1.0249,-0.7595,3.62
1.354154,1.1902,-0.1753,-1.0597,1.60
1.364719,0.3654,1.4445,-1.3606,2.02
1.376181,-0.0426,2.6435,-2.6742,3.76
1.387294,-0.3383,3.3995,-3.3081,4.76
1.391966,-0.4841,3.5484,-2.4580,4.34
1.401645,-0.7805,3.1502,-0.9705,3.39
1.411692,-0.0302,1.8399,-0.2308,1.85
1.421969,0.5570,0.6110,0.7835,1.14
1.433042,-0.2833,-0.6245,0.9710,1.19
1.444001,-1.3412,-0.5560,0.8996,1.71
1.455666,-1.1835,0.0518,0.7238,1.39
1.465356,-0.3421,0.9933,0.3686,1.11
1.476445,0.3603,1.5722,0.1384,1.62
1.487580,1.5750,2.2912,0.0725,2.78
1.491301,2.2409,2.7568,0.5656,3.60
1.501240,2.2947,2.8060,0.8509,3.72
1.512777,2.1409,2.7559,0.2943,3.50
1.530292,1.6256,3.0342,-0.3449,3.46
1.531095,1.1036,3.1928,-0.7674,3.46
1.544658,0.8759,2.5297,-1.8930,3.28
1.551933,1.6278,2.6364,-2.6940,4.11
1.566276,3.0066,1.6056,-2.7196,4.36
1.571570,1.0972,0.8174,-1.0761,1.74
1.580958,1.4755,1.3860,-0.3200,2.05
1.591122,2.2775,4.0785,-1.7589,4.99
1.600990,2.2006,5.5012,-1.1595,6.04
1.612686,0.1123,5.5601,1.1223,5.67
1.622339,-0.6138,5.5769,2.3716,6.09
1.634993,-0.0816,6.6536,-0.4862,6.67
1.640698,1.2258,8.3442,-3.3997,9.09
1.659849,1.8999,8.7652,-3.5993,9.66
1.663756,0.2061,7.2654,-1.9835,7.53
1.670508,-3.0733,2.8876,2.5010,4.90
1.682151,-4.1484,-3.2796,1.8902,5.62
1.690423,-0.0142,-11.9353,-0.1755,11.94
1.700325,3.2809,-24.7305,-0.4449,24.95
1.711223,6.1982,-34.5513,-0.5729,35.11
1.722473,4.5660,-37.4522,-1.1655,37.75
1.730642,-9.4541,-42.5268,-26.5639,51.03
1.745018,-15.0282,-35.3824,-16.7248,41.92
1.750167,-7.5299,-19.5715,-4.9531,21.55
1.768329,-4.5028,-11.1559,-0.5263,12.04
1.769968,-3.6275,-6.7571,3.0525,8.25
1.780834,-2.6431,-3.3028,5.5606,6.99
1.789941,-1.3511,-0.5695,7.0706,7.22
1.800997,0.2759,1.4493,7.7208,7.86
1.814569,2.1880,2.9172,7.8240,8.63
1.819736,4.3595,3.9144,8.0941,9.99
1.836200,6.3913,4.6164,8.1418,11.33
1.839568,8.2737,5.0140,7.7755,12.41
1.858840,9.7965,4.9459,7.0317,13.03
1.860390,10.4947,4.0973,5.2883,12.45
1.869556,10.1450,2.4999,-4.1885,11.26
1.880402,6.8624,0.6233,-9.5761,11.80
1.890374,3.2824,-0.1568,-6.3128,7.12
1.902382,1.8467,-0.1279,-2.3673,3.01
1.910159,1.0412,0.2243,-0.3151,1.11
1.922358,0.3505,0.7360,1.8855,2.05
1.930258,-0.1582,1.3820,2.4866,2.85
1.947161,-0.4236,2.1714,2.3289,3.21
1.949495,-0.3407,3.0511,2.2903,3.83
1.959642,0.0996,3.8895,2.8831,4.84
1.970311,0.7309,4.6612,3.3382,5.78
1.979748,1.3005,5.2668,3.6909,6.56
1.992021,1.6766,5.5141,3.9079,6.96
1.999518,2.1789,5.4576,3.8374,7.02
2.015409,2.8555,5.2228,3.3953,6.85
2.018930,3.2653,4.8247,2.9404,6.53
2.037067,3.6262,4.6719,2.5253,6.43
2.038723,3.6467,4.4695,2.0578,6.12
2.058079,3.5771,4.2501,1.4087,5.73
2.058795,3.5817,4.2802,0.8198,5.64
2.069275,3.8012,4.5134,0.5692,5.93
2.079025,4.4195,4.9737,0.7541,6.70
2.088526,4.9982,5.2986,1.2166,7.38
2.101877,4.8233,5.0182,1.5289,7.13
2.109261,3.9879,4.1812,1.0974,5.88
2.121025,2.8166,2.8164,-0.0605,3.98
2.128632,2.0572,1.1238,-3.1066,3.89
2.137958,0.6940,-1.3456,-10.6017,10.71
2.149743,-4.4311,-6.6543,-16.5613,18.39
2.157736,-10.9365,-11.8955,-8.4212,18.22
2.171644,-14.4112,-15.2871,-2.6228,21.17
2.178366,-17.0580,-17.3976,-4.0471,24.70
2.187685,-14.9199,-14.7652,-5.1635,21.62
2.197431,-8.1553,-7.7059,-5.3650,12.44
2.214699,-2.8176,-0.6323,-3.8466,4.81
2.217841,0.1939,4.8808,-0.9237,4.97
2.236357,2.3889,6.6289,3.3061,7.78
2.237877,4.5486,4.1179,5.7051,8.38
2.249430,6.7053,0.5294,5.8505,8.91
2.258778,7.6790,-1.5837,4.4863,9.03
2.268545,7.2451,-4.0450,3.2787,8.92
2.283103,7.0939,-6.3392,-1.3105,9.60
2.288072,5.8190,-7.6339,-5.7465,11.19
2.303832,2.8333,-5.2875,-3.2922,6.84
2.307357,4.3334,0.0318,-1.2961,4.52
2.326006,5.9889,2.9626,0.7117,6.72
2.327255,5.7305,4.4238,3.3343,7.97
2.337130,5.0655,5.1787,5.2953,8.97
2.347052,4.7786,5.3674,6.5021,9.69
2.357572,4.6306,5.1669,5.6971,8.98
2.370439,4.9438,4.2617,4.3531,7.85
2.378127,5.1920,2.6166,3.2695,6.67
2.390320,5.1909,1.0280,2.6397,5.91
2.397579,4.9334,-0.6836,2.3614,5.51
2.415015,3.9447,-2.4626,2.7182,5.39
2.417437,2.3609,-3.3056,3.9790,5.69
2.427724,0.6458,-3.6019,4.8488,6.07
2.436559,-1.1844,-3.5987,4.1939,5.65
2.446302,-2.2029,-2.6898,2.0138,4.02
2.459112,-2.8384,-1.1886,-0.6067,3.14
2.466962,-3.2619,0.4948,-2.2309,3.98
2.481844,-3.5004,1.9565,-2.6914,4.83
2.486155,-3.8906,2.6618,-2.2557,5.23
2.504797,-4.1255,2.4059,-1.4149,4.98
2.506152,-3.2810,1.9987,-0.2611,3.85
2.516041,-1.5967,1.5633,1.0490,2.47
2.526041,-0.3882,1.0516,2.6296,2.86
2.536726,1.1022,0.7115,3.7558,3.98
2.546024,1.4773,0.1366,4.1254,4.38
2.556367,1.2781,-0.5005,3.8903,4.13
2.570901,1.1047,-0.5809,3.2005,3.44
2.576179,0.9418,-0.0468,2.1702,2.37
2.590732,0.5852,0.5574,0.7361,1.09
2.595649,-0.0132,0.9664,-0.9633,1.36
2.605626,-0.6451,1.2034,-2.5584,2.90
2.615544,-1.2021,1.1394,-3.7863,4.13
2.625476,-1.7852,0.5835,-4.2704,4.67
2.637318,-2.4126,-0.1193,-3.9042,4.59
2.645382,-2.8453,-0.5635,-3.2140,4.33
2.660106,-3.0426,-0.7138,-2.5754,4.05
2.666092,-3.0592,-0.6553,-1.9977,3.71
2.682444,-2.9044,-0.5851,-1.3871,3.27
2.685342,-2.5350,-0.4582,-0.7509,2.68
2.702773,-2.0953,-0.4427,-0.3665,2.17
2.705166,-1.7741,-0.5460,-0.1713,1.86
2.715019,-1.5373,-0.6487,-0.0968,1.67
2.724985,-1.6244,-0.7103,-0.2362,1.79
2.735807,-1.8525,-0.7276,-0.3886,2.03
2.749184,-2.1662,-0.7428,-0.6083,2.37
2.760231,-2.0859,-0.5925,-1.1047,2.43
2.770484,-1.9565,-0.6531,-1.1749,2.37
2.780093,-1.5204,-0.9255,-1.3359,2.23
2.792889,-1.2078,-1.3526,-1.5700,2.40
2.799209,-1.2617,-1.8153,-1.7910,2.85
2.813739,-1.4591,-2.1847,-1.8464,3.21
2.819040,-1.8786,-2.3805,-1.5339,3.40
2.835089,-2.7102,-2.3656,-0.8753,3.70
2.838976,-3.7345,-2.5370,-0.1302,4.52
2.849025,-4.8208,-3.1468,0.5361,5.78
2.858985,-6.0223,-4.1106,1.0258,7.36
2.869777,-6.9674,-4.9238,1.2469,8.62
2.880950,-7.5788,-5.5465,1.1242,9.46
2.889388,-7.8914,-6.2310,0.2714,10.06
2.905072,-7.7179,-6.9184,-2.2837,10.61
2.908914,-6.4165,-6.1648,-6.2720,10.89
2.925988,-4.0028,-4.2327,-9.5807,11.21
2.928642,-1.9819,-2.9219,-9.0874,9.75
2.938532,-1.5871,-2.1800,-5.4650,6.09
2.948942,-1.5554,-1.9030,-2.2447,3.33
2.958919,-0.6962,-1.9466,-0.1820,2.08
2.970140,0.4648,-2.7300,1.0521,2.96
2.978382,1.8832,-3.7551,1.6780,4.52
2.990545,3.8783,-4.6362,2.4409,6.52
2.999053,5.9084,-5.0655,3.8256,8.67
3.014244,8.2305,-4.9929,5.1148,10.90
3.018204,10.4328,-4.5237,6.5387,13.12
3.028230,11.3887,-3.4250,6.3132,13.46
3.038033,10.6112,-1.5310,4.6373,11.68
3.048085,8.0465,0.2661,2.5844,8.46
3.060884,5.0571,1.8141,1.4161,5.56
3.068448,3.8123,2.9486,0.6742,4.87
3.082491,1.9869,2.5690,-0.0839,3.25
3.087805,-0.3080,1.7098,0.2109,1.75
3.104772,-2.2685,1.1514,1.4854,2.95
3.107681,-3.3371,1.0233,2.0981,4.07
3.117579,-3.2696,1.1714,2.3097,4.17
3.130302,-2.5040,1.5324,2.5561,3.89
3.137506,-1.3451,2.1107,2.4280,3.49
3.147807,-0.6925,2.6048,2.1456,3.44
3.157359,0.0027,2.9474,1.9578,3.54
3.171759,0.8588,3.3255,2.2935,4.13
3.177370,1.8123,3.8109,2.6434,4.98
3.191748,2.8642,4.2704,2.9145,5.91
3.197187,3.7487,4.5810,3.0136,6.64
3.207101,4.3275,4.6386,3.1246,7.07
3.217212,4.9570,4.5835,3.2163,7.48
3.227033,5.5275,4.5844,3.0107,7.79
3.237097,6.1329,4.5369,3.0835,8.23
3.247443,6.2726,4.4607,3.1084,8.30
3.258694,6.0804,4.5568,2.6836,8.06
3.267458,5.8137,4.7098,2.1535,7.79
3.281858,5.2991,5.0717,1.4402,7.48
3.286972,5.5770,5.7177,1.0707,8.06
3.304005,6.1194,6.0738,1.1610,8.70
3.307006,5.2576,5.5230,1.4873,7.77
3.317110,3.9094,4.2656,0.9161,5.86
3.326824,3.1227,2.8701,-0.5429,4.28
3.337166,2.6978,1.2685,-4.3872,5.30
3.350182,-0.0358,-2.4132,-15.2899,15.48
3.357550,-9.6262,-9.9666,-16.8114,21.79
3.372787,-17.4974,-16.0238,-4.7349,24.19
3.376667,-22.3240,-20.5081,-4.1261,30.59
3.394032,-21.3046,-19.8026,-6.8772,29.89
3.397220,-12.6872,-12.3071,-6.8308,18.95
3.407046,-5.1076,-3.9918,-5.1819,8.30
3.416712,-1.8479,2.2027,-2.6539,3.91
3.427907,-0.1033,6.2883,0.9170,6.36
3.437705,1.4777,6.4687,5.1837,8.42
3.446878,3.8689,4.1275,6.1372,8.35
3.463843,8.1805,1.0937,5.9470,10.17
3.468921,12.1230,-0.9505,4.9823,13.14
3.480398,14.0294,-2.8595,4.9242,15.14
3.487270,15.3958,-5.4924,2.9875,16.62
3.495697,14.4578,-8.4783,-17.3601,24.13
3.507509,1.9342,-10.8482,-8.4590,13.89
3.516662,-0.1529,-4.4419,2.1768,4.95
3.526423,4.4960,1.1165,4.2667,6.30
3.536584,5.4145,4.5157,4.7482,8.50
3.549711,4.8848,6.1630,5.2073,9.43
3.555985,4.2956,6.6530,5.5456,9.67
3.574450,4.1766,6.2916,4.1038,8.59
3.575751,5.1073,5.0223,2.3184,7.53
3.585543,6.0928,3.1000,1.6769,7.04
3.595956,6.4120,1.2376,1.7122,6.75
3.606494,5.5807,-0.6326,2.6884,6.23
3.615950,4.3530,-2.2478,5.1495,7.11
3.626282,2.7760,-3.3405,7.3110,8.50
3.638001,0.6651,-4.0266,7.9355,8.92
3.646169,-1.5049,-4.1115,6.4317,7.78
3.661911,-3.2764,-3.4341,3.6961,6.02
3.665316,-4.1406,-1.9298,0.7506,4.63
3.675411,-4.3508,0.0978,-2.0081,4.79
3.685136,-4.0655,1.9882,-3.8629,5.95
3.695308,-3.8283,3.0845,-3.8645,6.25
3.706467,-3.7496,2.6233,-2.5998,5.26
3.715917,-3.0694,2.0105,-1.2627,3.88
3.729980,-1.4269,1.7283,-0.3250,2.26
3.734973,0.0862,1.3529,0.2500,1.38
3.751077,1.2374,0.7530,1.1146,1.83
3.754915,1.8507,0.0317,2.0794,2.78
3.771735,1.8595,-0.5629,2.3879,3.08
3.785349,1.1510,-0.0502,1.6799,2.04
3.794979,0.9398,0.7578,0.9725,1.55
3.805527,0.4639,1.2768,0.0117,1.36
3.817631,-0.2343,1.3644,-1.0419,1.73
3.824598,-1.0623,1.1187,-1.9590,2.49
3.838220,-1.9869,0.4904,-2.5691,3.28
3.845246,-2.8194,-0.2825,-2.8446,4.02
3.862858,-3.3254,-0.8963,-3.1339,4.66
3.864413,-3.6098,-1.3221,-3.4811,5.19
3.874504,-3.4983,-1.4077,-3.4385,5.10
3.885761,-3.0315,-1.0306,-2.7384,4.21
3.895219,-2.3154,-0.3406,-2.0652,3.12
3.905778,-1.6016,0.0824,-1.4972,2.19
3.914513,-1.1814,0.1659,-0.9491,1.52
3.929313,-1.0910,0.0864,-0.5450,1.22
3.933925,-1.4778,-0.1365,-0.2697,1.51
3.950922,-2.1062,-0.4487,-0.0856,2.16
3.954271,-2.5164,-0.7914,0.0143,2.64
3.964529,-2.4866,-1.1117,-0.0313,2.72
3.973844,-2.1137,-1.3579,-0.2537,2.53
3.983882,-1.6872,-1.4970,-0.7231,2.37
3.996310,-1.4018,-1.5532,-1.2710,2.45
4.004088,-1.3193,-1.6032,-1.8318,2.77
4.019202,-1.5250,-1.6470,-2.0735,3.06
4.023584,-2.0966,-1.6660,-1.8592,3.26
4.040157,-2.9880,-1.7124,-1.3579,3.70
4.043483,-3.8834,-2.0246,-0.7127,4.44
4.053592,-4.7439,-2.7879,0.1599,5.50
4.063538,-5.6619,-3.7469,1.0050,6.86
4.073990,-6.5330,-4.7034,1.4590,8.18
4.083887,-7.0972,-5.6028,1.1977,9.12
4.093905,-6.9986,-6.4963,0.0445,9.55
4.104998,-6.3023,-7.2063,-2.3146,9.85
4.113447,-4.7782,-6.2276,-5.4464,9.55
4.128763,-2.7723,-3.7340,-7.3660,8.71
4.134391,-1.6367,-2.2273,-7.1646,7.68
4.142933,-1.0348,-1.3751,-4.9740,5.26
4.155798,-0.5451,-1.0497,-2.4947,2.76
4.162783,0.0811,-1.1840,-0.4407,1.27
4.175820,0.5224,-1.9531,0.8965,2.21
4.182611,1.3459,-2.9820,1.8326,3.75
4.195783,2.6624,-3.9223,2.3518,5.29
4.203043,4.6106,-4.4323,2.8671,7.01
4.214490,6.8916,-4.3530,3.6009,8.91
4.222938,8.8232,-3.9055,4.9098,10.83
4.239726,9.9663,-2.9350,5.7269,11.86
4.242483,9.2316,-1.1227,5.3812,10.74
4.253122,7.3839,0.8827,4.4148,8.65
4.263215,5.1409,1.8632,3.1389,6.31
4.273126,2.6159,1.7963,2.1456,3.83
4.282881,-0.5351,0.8314,0.2334,1.02
4.292143,-1.9870,0.3449,-1.1207,2.31
4.308535,-2.6146,0.3772,-1.1970,2.90
4.312372,-3.7571,0.1251,0.6965,3.82
4.330635,-4.3676,0.0394,2.0008,4.80
4.332053,-3.4929,0.2391,2.5900,4.35
4.342733,-2.1154,0.5420,2.7817,3.54
4.351771,-0.3614,1.0432,2.1298,2.40
4.361701,0.8083,1.5077,1.8189,2.50
4.371885,1.5036,1.9548,1.9642,3.15
4.382260,2.0646,2.4470,2.3992,4.00
4.398117,2.6950,2.9614,3.0771,5.05
4.402419,3.4657,3.4656,3.4474,5.99
4.417690,4.1053,3.6305,3.3928,6.45
4.421677,4.6041,3.5912,3.1842,6.65
4.431405,4.9320,3.5689,2.8641,6.73
4.442119,5.3997,3.6454,2.8168,7.10
4.451952,5.5703,3.8071,2.6269,7.24
4.463780,5.5291,4.0396,2.5715,7.31
4.471972,5.2357,4.2899,2.2188,7.12
4.486331,4.9514,4.6385,1.9320,7.05
4.491332,4.8254,5.0463,1.6208,7.17
4.508763,5.0823,5.4180,1.9582,7.68
4.511352,5.6549,5.6679,2.4804,8.38
4.521000,5.5117,5.2893,2.4748,8.03
4.531034,4.6594,4.5496,2.2900,6.90
4.540980,3.8631,3.6961,1.4540,5.54
4.551462,3.0656,2.4935,-0.1751,3.96
4.561415,2.3759,1.0412,-2.7743,3.80
4.573243,1.7424,-0.7714,-10.9156,11.08
4.581389,-2.7026,-5.3411,-22.1289,22.92
4.597290,-10.3189,-11.0796,-14.8718,21.22
4.600714,-16.9850,-14.5054,-3.0607,22.54
4.610984,-20.8534,-16.5385,-0.1937,26.62
4.620666,-18.3674,-14.9826,-2.6167,23.85
4.631871,-9.3742,-8.4313,-3.7272,13.15
4.640657,-2.6800,-1.3633,-1.9865,3.60
4.651292,-1.0717,3.2321,0.7658,3.49
4.662714,-0.8373,4.7035,2.1342,5.23
4.670868,0.5695,4.9853,3.0480,5.87
4.683133,3.3088,4.2773,4.0992,6.79
4.690650,7.3855,2.3669,5.4973,9.51
4.707460,10.3273,-0.1652,6.0953,11.99
4.710591,10.6454,-3.4349,5.0620,12.28
4.720739,9.9648,-7.6906,3.6748,13.11
4.730332,7.4714,-11.9922,-7.0500,15.79
4.741530,-1.6142,-11.8050,-14.9463,19.11
4.753849,-1.4031,-3.6930,-3.9255,5.57
4.759831,3.6392,1.7564,-0.8659,4.13
4.775502,4.5438,4.1814,1.5536,6.37
4.779671,4.3363,5.6097,4.1527,8.22
4.799481,4.3308,6.6883,5.7588,9.83
4.800943,4.4574,6.7486,5.5419,9.80
4.809574,5.0909,5.8207,4.1487,8.78
4.820261,6.4146,3.9829,2.7588,8.04
4.830176,7.1977,1.7482,2.2633,7.75
4.841432,7.6620,-0.1143,2.7606,8.14
4.850105,7.1192,-1.8834,3.6139,8.20
4.862745,4.4907,-3.5791,4.6158,7.37
4.869897,1.8347,-3.9262,5.7522,7.20
4.885589,0.5501,-3.2091,6.0243,6.85
4.889691,-0.3554,-2.4387,3.9800,4.68
4.900719,-1.4407,-1.4916,1.4846,2.55
4.909326,-2.6866,-0.3496,-0.7734,2.82
4.920664,-3.4440,1.0873,-2.5138,4.40
4.931331,-3.7854,2.2322,-3.4579,5.59
4.939629,-4.1297,2.5010,-3.2400,5.81
4.954148,-4.1257,1.9705,-2.0059,4.99
4.959093,-2.9934,1.5514,-0.5648,3.42
4.975774,-1.2737,1.2174,1.1809,2.12
4.979200,-0.0100,0.6550,2.2035,2.30
4.988865,0.8544,-0.0510,3.0655,3.18
4.998867,1.6086,-0.4530,3.4627,3.84
5.008261,1.4261,-0.8389,3.2440,3.64
5.018526,1.0805,-0.4583,2.5101,2.77
5.028813,0.7561,0.3092,1.4303,1.65
5.041599,0.3729,0.8989,0.3050,1.02
5.049025,0.0407,1.1920,-0.9067,1.50
5.064169,-0.3279,1.3093,-2.0941,2.49
5.068291,-0.7510,1.1328,-3.0459,3.34
5.078897,-1.4459,0.5640,-3.6572,3.97
5.088557,-2.3135,-0.0883,-3.5890,4.27
5.098769,-2.9640,-0.5499,-2.8169,4.13
5.114017,-3.2244,-0.7157,-1.9864,3.85
5.118167,-3.0463,-0.5155,-1.4123,3.40
5.130397,-2.7920,-0.3531,-1.0139,2.99
5.138281,-2.6498,-0.3439,-0.6700,2.75
5.158992,-2.6382,-0.4067,-0.3392,2.69
5.159117,-2.6602,-0.4786,-0.2460,2.71
5.191202,-2.6755,-0.6638,-0.1071,2.76
5.208139,-2.0162,-0.9458,-0.8297,2.38
5.218211,-1.3505,-0.8278,-1.0255,1.89
5.227362,-1.0297,-0.9901,-1.1593,1.84
5.243642,-0.8346,-1.3316,-1.3058,2.04
5.247451,-0.8958,-1.7329,-1.4016,2.40
5.269795,-1.1330,-2.1183,-1.4466,2.80
5.269977,-1.6017,-2.2116,-1.4877,3.11
5.277259,-2.6213,-2.1668,-1.1989,3.61
5.287143,-3.7470,-1.9021,-0.8307,4.28
5.298224,-4.9403,-2.0765,-0.2725,5.37
5.308983,-5.9978,-2.7448,0.2246,6.60
5.317017,-6.9130,-3.7612,0.6097,7.89
5.330961,-7.6418,-4.7790,0.7393,9.04
5.336843,-8.0591,-5.6769,0.2153,9.86
5.352178,-8.1058,-6.5398,-1.4655,10.52
5.357356,-7.6104,-6.5304,-4.3481,10.93
5.366559,-5.5353,-4.2892,-7.3709,10.17
5.377014,-3.7447,-2.5969,-8.4215,9.58
5.387565,-2.9880,-1.7396,-6.2205,7.12
5.399346,-2.6333,-1.3369,-3.1045,4.28
5.407572,-1.8970,-1.2792,-0.6626,2.38
5.417845,-1.0589,-1.7806,0.8464,2.24
5.427550,0.0033,-2.9345,1.3961,3.25
5.441436,1.6882,-4.3392,1.7386,4.97
5.446729,3.7081,-5.5232,2.4364,7.08
5.456923,6.4479,-5.8541,3.8790,9.53
