# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 19:27:02.310
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.693908,-3.1457,-0.7323,3.9026,5.07
8.703834,-3.6573,-0.9288,5.2184,6.44
8.713690,-3.6720,-0.2852,5.8385,6.90
8.724295,-2.2752,1.4494,4.5617,5.30
8.733792,-0.4600,3.2076,2.5608,4.13
8.744726,1.0646,4.4549,1.8232,4.93
8.755058,2.5284,5.1696,2.3068,6.20
8.764028,3.9557,4.1211,2.2709,6.15
8.778022,5.2308,0.8314,-0.2763,5.30
8.783337,4.6132,-3.7490,-5.2536,7.93
8.793728,2.9738,-8.9119,-8.7836,12.86
8.805008,1.3722,-13.6348,-9.3517,16.59
8.813407,-0.5556,-16.7353,-7.7560,18.45
8.823404,-2.3188,-14.8264,-2.9784,15.30
8.833769,-1.6718,-6.3962,1.4040,6.76
8.844376,0.1796,-0.3675,2.9633,2.99
8.853978,0.9368,3.5446,4.1207,5.52
8.866845,1.6530,6.1919,3.4097,7.26
8.873774,3.1256,7.9484,3.2371,9.13
8.883103,3.8524,9.0208,4.2455,10.69
8.892746,4.7827,9.0915,5.6584,11.73
8.903180,5.5223,7.4484,6.8807,11.55
8.913268,5.0939,3.5373,6.3922,8.91
8.923806,4.7692,0.2721,6.5759,8.13
8.933362,4.4375,-2.5204,7.1082,8.75
8.943159,3.3974,-5.0207,6.9254,9.20
8.955896,1.8812,-6.1692,5.6027,8.54
8.963037,-0.5620,-5.6280,3.2990,6.55
8.972702,-2.5989,-3.8565,1.0227,4.76
8.982740,-3.0453,-1.0400,-1.2916,3.47
8.992396,-2.5066,1.5420,-2.6538,3.96
9.002394,-2.0160,2.4914,-2.6676,4.17
9.013817,-0.8590,2.6646,-1.3972,3.13
9.023063,1.0352,2.8798,0.3607,3.08
9.032770,2.0319,2.4803,2.4158,4.01
9.045162,2.0298,1.5616,3.4640,4.31
9.052481,0.9827,0.4067,3.7404,3.89
9.067140,-0.7693,-0.7486,2.5768,2.79
9.072068,-2.0869,-1.1141,0.6300,2.45
9.081904,-2.4856,-0.6038,-1.5198,2.98
9.104984,-2.0253,0.2221,-2.9165,3.56
9.105203,-1.2206,0.7608,-3.3392,3.64
9.130550,-0.6326,0.8884,-2.9942,3.19
9.141821,-0.4567,0.4901,0.4035,0.78
9.156655,-0.4066,0.2558,0.9209,1.04
9.162540,-0.3651,0.0114,0.9038,0.97
9.171556,-0.4913,-0.1717,0.8577,1.00
9.181400,-0.9607,-0.3935,0.6090,1.20
9.192265,-1.1654,-0.4196,0.1847,1.25
9.202336,-1.4097,-0.5470,-0.5321,1.60
9.211098,-1.9409,-0.8849,-1.4866,2.60
9.242801,-2.4333,-1.2634,-2.5215,3.72
9.261334,-0.4405,-1.7032,-2.4096,2.98
9.271537,-0.0841,-1.3490,-1.7344,2.20
9.281921,-0.8566,-1.2890,-0.9970,1.84
9.292630,-2.5272,-1.6075,-0.3613,3.02
9.301224,-3.9125,-1.9965,0.2222,4.40
9.312253,-4.8137,-2.5747,0.6675,5.50
9.321708,-5.2728,-3.4558,0.8425,6.36
9.334773,-5.7178,-4.5139,1.0583,7.36
9.341661,-6.2683,-5.3456,1.3358,8.35
9.350839,-6.9231,-5.8776,1.6810,9.24
9.360695,-7.3112,-5.9620,1.5638,9.56
9.370808,-7.3010,-5.4906,0.5728,9.15
9.380831,-6.7561,-4.7760,-0.6949,8.30
9.391186,-5.5222,-4.0955,-2.1661,7.21
9.401303,-4.1552,-3.0880,-4.4129,6.80
9.410852,-3.5433,-2.2859,-6.9952,8.17
9.423719,-3.3194,-1.7989,-8.2163,9.04
9.430874,-2.9376,-1.4655,-6.0509,6.88
9.440438,-2.1450,-1.3610,-3.2495,4.12
9.450125,-1.5629,-2.0327,-0.8139,2.69
9.460743,-0.8000,-3.4031,1.2232,3.70
9.470298,0.5266,-4.8446,3.0052,5.73
9.480535,2.0967,-5.5547,4.6397,7.54
9.491840,3.7926,-5.5830,5.6555,8.81
9.500513,5.1991,-5.2265,6.1785,9.62
9.512982,5.9624,-4.6985,6.3739,9.91
9.520101,6.0889,-3.7249,5.6678,9.11
9.534995,6.1034,-2.2435,4.3328,7.81
9.539564,5.9577,-1.0330,3.6586,7.07
9.549966,5.1780,-0.2242,3.9173,6.50
9.559590,4.4515,0.4290,4.2166,6.15
9.570257,3.4483,0.8137,4.9253,6.07
9.579764,2.2518,0.8534,3.6757,4.39
9.589899,0.6955,0.7837,1.7540,2.04
9.601729,-0.8186,0.6238,0.6363,1.21
9.609780,-0.9311,0.9160,-0.2790,1.34
9.624526,-0.5248,1.6106,-0.0294,1.69
9.629405,-0.0264,2.1446,0.8404,2.30
9.639139,0.4349,2.5584,1.7463,3.13
9.649114,0.9452,2.8398,2.7363,4.06
9.659927,1.5879,3.1624,3.2874,4.83
9.669121,2.5155,3.6180,3.6263,5.71
9.679526,3.5284,4.0687,3.7191,6.54
9.691008,4.2568,4.3816,3.4572,7.02
9.699433,4.9556,4.5528,3.2743,7.48
9.713381,5.7108,4.5168,3.1912,7.95
9.718898,6.3835,4.4471,2.8550,8.29
9.729387,6.9616,4.3828,2.7399,8.67
9.738775,7.3045,4.4527,2.7148,8.98
9.749349,7.2459,4.5699,2.3436,8.88
9.758817,7.3875,4.8246,2.4849,9.17
9.769121,7.7313,5.4954,2.7949,9.89
9.779976,8.2584,6.3359,2.9360,10.82
9.789398,8.3715,6.7312,2.1595,10.96
9.802823,7.3678,5.8641,1.4851,9.53
9.808568,5.7037,4.4507,0.5873,7.26
9.818277,4.1753,2.8994,-1.3759,5.27
9.828178,3.3313,1.1936,-5.1938,6.28
9.838736,1.9221,-1.6548,-15.2227,15.43
9.848601,-7.3499,-10.0195,-23.8595,26.90
9.858434,-18.4235,-15.7102,-5.0137,24.73
9.869082,-22.6185,-18.6304,3.9712,29.57
9.878486,-23.0211,-19.6878,0.6122,30.30
9.891402,-12.8474,-11.6918,-2.8430,17.60
9.898519,-4.4694,-1.6520,-2.8662,5.56
9.907910,-3.0143,3.4756,-2.6638,5.32
9.917776,-3.2229,4.0357,-1.3223,5.33
9.928312,-1.6224,2.3548,3.4635,4.49
9.937865,3.0782,-1.8800,6.3313,7.29
9.948426,7.5266,-6.3756,6.4000,11.76
9.958434,11.2524,-7.8028,4.0637,14.28
9.968841,13.4708,-7.7064,0.2664,15.52
9.980788,12.8897,-4.3448,-4.0317,14.19
9.988043,8.9393,1.1981,-6.7620,11.27
9.997633,5.2317,4.1640,-4.1991,7.90
10.007237,5.1469,4.7931,0.1031,7.03
10.017816,6.3249,4.7686,3.8725,8.82
10.027259,6.9767,3.9167,6.5704,10.35
10.037989,7.5556,2.6435,7.3201,10.85
10.047649,7.6829,1.0715,5.8216,9.70
10.057675,7.2663,-0.1758,4.2603,8.42
10.069406,6.6594,-1.0445,3.0177,7.39
10.077680,5.8890,-1.4939,1.8863,6.36
10.095400,4.6535,-1.3779,1.2279,5.01
10.102855,2.7247,-1.1613,1.7715,3.45
10.106780,1.1609,-1.0252,3.4884,3.82
10.125915,-0.1634,-1.3600,4.7144,4.91
10.126804,-1.2762,-1.7105,4.2876,4.79
10.143790,-2.0641,-1.7135,2.8383,3.91
10.146581,-2.6453,-1.3032,1.2674,3.21
10.168098,-3.0606,-0.4183,0.6694,3.16
10.168359,-3.1107,0.8395,0.5660,3.27
10.189681,-2.8622,1.9344,0.4306,3.48
10.189804,-2.3969,2.2846,0.2484,3.32
10.196648,-1.6181,2.1370,-0.2570,2.69
10.208702,-0.5561,1.9621,-0.7904,2.19
10.216885,0.9710,1.8173,-0.9215,2.26
10.227978,2.4821,1.6341,-0.3705,2.99
10.236456,2.9235,1.1005,0.1744,3.13
10.247990,3.2554,0.5080,0.8384,3.40
10.256523,2.7583,-0.0150,0.9534,2.92
10.270320,1.7305,-0.1144,0.5331,1.81
10.275808,1.2146,0.3575,-0.1977,1.28
10.286089,0.7111,0.8836,-0.9616,1.49
10.296065,-0.0297,1.1012,-1.4529,1.82
10.306705,-0.9793,0.9874,-1.5921,2.11
10.316292,-2.0248,0.6633,-1.4317,2.57
10.327183,-2.9637,0.1922,-1.1752,3.19
10.337008,-3.6278,-0.2427,-0.8644,3.74
10.346289,-4.0528,-0.5743,-0.6463,4.14
10.359790,-4.2399,-0.7217,-0.6524,4.35
10.366044,-4.0069,-0.4663,-0.8309,4.12
10.375603,-3.4664,-0.1209,-1.0617,3.63
10.386062,-2.9744,-0.3067,-1.0520,3.17
10.395738,-2.5838,-0.7394,-1.0833,2.90
10.405498,-2.2742,-0.8448,-1.1546,2.69
10.416146,-2.1808,-0.8293,-1.1603,2.61
10.426451,-2.1741,-0.8891,-1.1541,2.62
10.435842,-1.8769,-0.9716,-1.2036,2.43
10.449087,-1.3933,-1.0248,-1.3551,2.20
10.455075,-1.1091,-1.0631,-1.2416,1.98
10.465225,-1.3395,-1.1248,-0.9570,1.99
10.475016,-2.0188,-1.2519,-0.8442,2.52
10.486024,-2.9022,-1.4249,-0.9878,3.38
10.495495,-3.8169,-1.6343,-1.1003,4.30
10.505566,-4.7661,-1.8223,-1.0536,5.21
10.515477,-5.7410,-1.9359,-1.0648,6.15
10.525352,-6.7022,-2.2699,-0.8976,7.13
10.538361,-7.5233,-3.0134,-0.7653,8.14
10.544988,-8.1010,-4.3924,-0.8846,9.26
10.555824,-8.3804,-5.8067,-1.2502,10.27
10.566540,-8.1907,-6.6680,-2.1091,10.77
10.575069,-6.7888,-6.0955,-3.9373,9.94
10.585286,-4.1232,-4.1188,-6.4631,8.70
10.595690,-2.1916,-2.6797,-8.0872,8.80
10.604829,-1.3385,-1.9386,-7.8842,8.23
10.615213,-1.1048,-2.3610,-5.4489,6.04
10.626439,-0.7364,-3.6840,-1.8166,4.17
10.635191,0.2143,-4.9555,1.7723,5.27
10.648654,2.0795,-5.6886,4.0287,7.27
10.654288,4.4181,-5.9423,5.7240,9.36
10.664375,6.4900,-6.0991,6.4650,11.01
10.674044,8.1663,-6.1526,6.1877,11.95
10.684725,10.2046,-6.0863,5.6559,13.16
10.693985,11.5888,-5.4709,5.0350,13.77
10.704451,11.0126,-3.6106,4.2200,12.33
10.715874,8.4339,-0.8077,2.7783,8.92
10.724433,5.8191,0.7752,1.9389,6.18
10.738420,3.5894,1.3197,0.8500,3.92
10.744528,1.0716,1.3841,-0.5766,1.84
10.753464,-0.7014,1.3249,-2.0278,2.52
10.763630,-2.4505,1.2454,-1.6849,3.22
10.774225,-3.9378,1.0408,0.1391,4.08
10.784422,-3.7214,1.1708,1.3530,4.13
10.794205,-2.3840,1.6743,2.4622,3.81
10.804661,-1.1739,2.2038,2.7540,3.72
10.814215,0.5822,2.6786,1.8469,3.31
10.827241,1.7650,3.0363,1.9228,4.00
10.834308,2.3753,3.4584,2.4341,4.85
10.843241,3.1770,3.9926,2.8350,5.84
10.853126,4.1452,4.3915,3.3483,6.90
10.864060,5.0768,4.5142,3.8357,7.80
10.873337,5.9076,4.5640,3.8094,8.38
10.883564,6.3995,4.4849,3.6230,8.61
10.893951,6.7584,4.4022,3.5131,8.80
10.903493,7.0608,4.5598,3.0594,8.94
10.916194,7.3646,4.8373,2.4831,9.15
10.924144,7.6826,5.2680,1.7072,9.47
10.932915,7.8483,5.5562,1.4256,9.72
10.942779,7.8828,5.8803,1.7388,9.99
10.952892,8.3415,6.3462,2.3278,10.74
10.962994,8.2537,6.2180,2.5794,10.65
10.973388,7.0860,5.3127,2.3985,9.18
10.983092,5.5160,4.0447,1.6695,7.04
10.992909,3.8775,2.3452,0.5911,4.57
11.004927,2.5427,0.2031,-2.1083,3.31
11.013205,0.5981,-2.8035,-8.8131,9.27
11.027660,-6.6381,-10.4751,-27.7844,30.43
11.042417,-24.3008,-20.4519,-0.4064,31.76
11.052104,-25.3764,-20.2196,-2.5814,32.55
11.063116,-15.3017,-11.3481,-3.9498,19.46
11.072442,-5.6698,-1.8171,-3.4064,6.86
11.082736,-2.6226,3.7800,-2.6327,5.30
11.094335,-1.8209,5.5058,-1.8417,6.08
11.101991,-0.5162,5.0247,1.9708,5.42
11.123941,1.9108,3.8007,5.7506,7.15
11.147930,13.8929,-3.6902,5.6598,15.45
11.151547,15.3605,-6.3403,6.6604,17.90
11.172958,15.0375,-9.0977,5.5439,18.43
11.173207,8.2349,-10.5165,-12.4744,18.28
11.196532,-0.4468,-6.9858,-19.2178,20.45
11.216349,6.4587,3.1448,0.8055,7.23
11.221359,6.5269,4.8995,6.7320,10.58
11.234743,5.9694,4.8013,6.4949,10.04
11.241191,6.0570,4.2696,5.2429,9.08
11.252381,6.2801,3.0655,4.6636,8.40
11.261770,6.1764,1.5004,4.5624,7.82
11.272448,5.1802,0.0231,5.2631,7.38
11.281790,4.3184,-0.8364,6.3633,7.74
11.295812,3.7970,-1.5853,6.5007,7.69
11.301067,2.7279,-2.4861,6.0414,7.08
11.311107,1.0106,-3.1287,5.1637,6.12
11.320839,-0.9473,-3.2284,3.6889,4.99
11.331085,-2.6651,-2.6533,1.5459,4.07
11.341501,-3.8437,-1.1192,-1.1891,4.18
11.351275,-4.3248,0.7455,-2.4018,5.00
11.361545,-4.2938,2.4871,-3.1328,5.87
11.371397,-4.2953,3.0816,-2.8270,5.99
11.384423,-4.0103,2.8647,-1.8155,5.25
11.391234,-2.6709,2.7760,-1.0930,4.00
11.406110,-0.3536,2.3937,-0.6746,2.51
11.410775,0.9647,1.3669,-0.1180,1.68
11.420555,1.4166,0.0056,0.9247,1.69
11.433928,1.5554,-1.2747,1.3523,2.42
11.440258,1.0779,-1.7485,1.1729,2.37
11.451302,0.3303,-1.0638,0.2329,1.14
11.460746,-0.5154,0.1183,-0.9151,1.06
11.472931,-1.0844,1.0665,-1.8205,2.37
11.480952,-1.7033,1.5958,-2.4651,3.39
11.495508,-2.4671,1.6933,-2.4934,3.89
11.499947,-3.3053,1.3800,-2.1125,4.16
11.510020,-3.9941,0.8056,-1.5940,4.38
11.520091,-4.4872,-0.0480,-1.2964,4.67
11.530941,-4.7391,-0.8979,-1.1177,4.95
11.542853,-4.6639,-1.4336,-1.1277,5.01
11.550115,-4.1545,-1.2600,-1.1355,4.49
11.562225,-3.1272,-0.6553,-0.8702,3.31
11.570231,-2.3517,-0.5558,-0.6813,2.51
11.584522,-1.8287,-0.5731,-0.2892,1.94
11.590222,-1.7173,-0.6597,-0.0492,1.84
11.599452,-1.8241,-0.9352,-0.1368,2.05
11.609939,-1.6170,-1.1081,-0.5177,2.03
11.620542,-0.9081,-1.0985,-1.4278,2.02
11.630813,-0.2090,-1.1077,-2.2883,2.55
11.640016,0.3101,-0.9680,-2.5806,2.77
11.651069,0.2983,-0.7841,-2.7659,2.89
11.659911,-0.4678,-0.9087,-2.7521,2.94
11.673580,-1.5413,-1.3312,-2.6000,3.30
11.679007,-2.6080,-1.7080,-2.1157,3.77
11.689415,-3.7388,-1.8160,-1.1054,4.30
11.699054,-4.7658,-1.8996,-0.0032,5.13
11.709809,-5.8056,-2.3493,0.7861,6.31
11.719284,-6.8453,-3.4061,1.0810,7.72
11.730066,-7.8518,-4.8082,1.1706,9.28
11.740424,-8.3396,-5.7644,0.7167,10.16
11.748909,-8.3230,-6.1417,-0.3836,10.35
11.762884,-7.8326,-6.2872,-2.1151,10.26
11.769776,-6.6063,-5.7350,-4.5355,9.85
11.779110,-4.5873,-3.8951,-7.0213,9.25
11.788541,-2.7471,-2.2072,-8.5215,9.22
11.799349,-1.5853,-1.9267,-7.5320,7.93
11.808945,-0.9009,-3.0784,-4.5030,5.53
11.819089,0.2773,-4.6537,-0.8981,4.75
11.829312,2.3261,-5.8932,2.8181,6.93
11.839016,5.1008,-6.5202,4.9111,9.63
11.851911,7.8413,-6.5113,6.0526,11.85
11.858948,10.0445,-6.0806,6.7920,13.56
11.868186,11.7846,-5.3014,7.6328,15.01
11.878893,12.2208,-4.0588,7.9410,15.13
11.888191,10.7934,-1.8708,7.9533,13.54
11.898122,8.1162,0.5031,6.7597,10.57
11.908991,5.1910,1.8380,4.2432,6.95
11.918762,3.0285,2.0711,0.9976,3.80
11.928219,0.0098,1.4438,-2.3554,2.76
11.940696,-3.2080,0.8458,-2.8949,4.40
11.948755,-5.6606,0.4706,-1.4212,5.86
11.957893,-6.4013,0.5140,0.1044,6.42
11.967531,-4.4004,1.1091,0.9249,4.63
11.977723,-1.9085,1.7997,2.5122,3.63
11.994424,0.6942,2.0253,2.1752,3.05
11.997717,1.9125,2.2603,1.9204,3.53
12.012732,2.1973,2.7139,2.3042,4.18
12.017531,2.6942,3.3989,2.5767,5.04
12.030868,3.4616,4.1284,2.7591,6.05
12.037922,4.3302,4.8270,2.9322,7.12
12.052366,4.8451,5.2143,3.2939,7.84
12.057339,5.4813,5.3457,3.5793,8.45
12.067460,5.8483,5.1670,3.8805,8.72
12.077178,6.2548,4.9380,3.9609,8.90
12.088512,6.7365,4.8459,3.6160,9.05
12.097391,7.3032,4.8235,3.3531,9.37
12.107287,7.4663,4.6980,2.2203,9.10
12.120911,7.0729,4.4926,1.5861,8.53
12.126814,6.5780,4.4257,1.0500,8.00
12.151089,6.5395,4.8121,1.1309,8.20
12.151345,7.0628,5.5322,1.4854,9.09
12.157104,6.6219,5.4293,1.4758,8.69
12.172126,5.1890,4.2262,0.8356,6.74
12.176862,3.7669,2.7111,0.3229,4.65
12.190413,2.9140,1.1027,-1.4345,3.43
12.196498,2.6285,-1.1650,-8.7902,9.25
12.208767,-2.9918,-8.3027,-22.7422,24.39
12.217259,-16.9082,-17.1706,-10.7889,26.40
12.230738,-22.4828,-21.0605,-2.6290,30.92
12.237405,-23.1207,-21.2847,-5.1782,31.85
12.256286,-5.9162,-2.4241,-5.7108,8.57
12.266872,-3.5086,2.9146,-4.8661,6.67
12.276932,-2.3545,5.2579,-3.6773,6.83
12.286338,-0.3682,6.1083,1.3780,6.27
12.297480,2.4329,5.0826,6.6719,8.73
12.307151,7.3085,1.1354,9.6549,12.16
12.320078,10.7919,-3.1819,10.7517,15.56
12.326533,12.2332,-6.9856,9.4176,16.95
12.335984,11.3299,-9.6197,8.1889,16.97
12.345791,8.2191,-9.4453,4.2895,13.24
12.356493,0.3811,-9.2744,-12.2496,15.37
12.365909,-0.8084,-3.9290,-18.5131,18.94
12.376998,5.4748,3.0698,-6.6142,9.12
12.386909,8.7592,6.3505,-1.2803,10.89
12.396699,9.9308,7.1383,2.6080,12.51
12.408969,9.3902,6.7285,5.8132,12.93
12.416248,9.0442,5.9245,5.6238,12.19
12.425422,8.7908,4.3474,4.6137,10.84
12.435357,8.7224,2.2787,4.2752,9.98
12.445300,8.0919,0.1143,4.4261,9.22
12.455543,6.5230,-1.7799,5.0226,8.42
12.466036,5.0074,-2.8561,6.1604,8.44
12.475812,3.9879,-3.0822,6.9679,8.60
12.485737,2.4891,-3.2480,7.2445,8.32
12.497833,0.3089,-3.4453,5.7867,6.74
12.505743,-1.5831,-3.1734,2.9280,4.60
12.515648,-3.2956,-2.1901,-1.0463,4.09
12.525100,-4.3052,-0.6406,-3.5011,5.59
12.535386,-4.1884,1.0972,-3.8814,5.81
12.544846,-3.9806,2.1364,-2.9517,5.40
12.556569,-3.8175,2.3850,-1.7984,4.85
12.575554,-3.3135,2.0853,-0.9579,4.03
12.575757,-2.3338,1.6691,-0.2182,2.88
12.595968,-0.5757,1.3080,0.1851,1.44
12.596052,1.3121,0.9190,0.1748,1.61
12.612879,2.2756,0.1230,0.2937,2.30
12.614558,2.3564,-0.5119,0.3239,2.43
12.624393,2.0066,-0.5563,0.4955,2.14
12.634637,1.1286,0.0692,0.5526,1.26
12.645128,0.1191,0.8240,0.3135,0.89
12.655130,-0.4853,1.4600,-0.0676,1.54
12.664240,-0.7576,1.8299,-0.7017,2.10
12.675965,-1.2949,1.6335,-1.2447,2.43
12.684812,-2.1649,0.8625,-1.4457,2.74
12.698434,-3.1183,-0.0982,-1.4195,3.43
12.704327,-3.8706,-0.8599,-1.3588,4.19
12.714112,-4.3238,-1.4031,-1.5475,4.80
12.723954,-4.5608,-1.5757,-1.8527,5.17
12.734484,-4.5134,-1.2738,-2.1880,5.17
12.744321,-4.1806,-0.7376,-2.4502,4.90
12.754030,-3.8428,-0.6252,-2.3243,4.53
12.764821,-3.5037,-0.6467,-1.8323,4.01
12.774530,-3.1986,-0.5859,-1.2625,3.49
12.787161,-2.8619,-0.4057,-0.8869,3.02
12.794323,-2.6208,-0.3612,-0.8483,2.78
12.809440,-2.2675,-0.5204,-0.9161,2.50
12.813652,-1.8091,-0.7542,-1.0750,2.24
12.823581,-1.6147,-0.9328,-1.1294,2.18
12.834977,-1.5562,-1.1087,-1.1701,2.24
12.844318,-1.5469,-1.3066,-0.9942,2.26
12.853846,-1.7549,-1.5235,-0.6276,2.41
12.863806,-2.2986,-1.6788,-0.3455,2.87
12.876212,-2.9105,-1.7528,-0.1597,3.40
12.884147,-3.7068,-2.1609,-0.1051,4.29
12.893261,-4.7528,-2.8819,0.0822,5.56
12.903345,-5.9539,-3.8992,0.0149,7.12
12.913059,-7.0080,-5.0661,-0.4472,8.66
12.923263,-7.2544,-5.8644,-1.5049,9.45
12.933822,-6.7001,-6.3804,-3.1168,9.76
12.943532,-5.2531,-5.9650,-5.2844,9.54
12.953422,-3.3283,-4.2637,-7.6525,9.37
12.965252,-1.9835,-2.5777,-8.7666,9.35
12.973178,-1.3021,-1.4323,-7.7370,7.98
12.987604,-1.1058,-1.3081,-5.3877,5.65
12.992775,-0.8885,-2.1668,-2.5195,3.44
13.002948,-0.3050,-3.7537,0.4742,3.80
13.012564,0.7651,-5.2166,2.5199,5.84
13.023539,2.9442,-5.8253,3.4029,7.36
13.032797,5.5709,-6.0985,3.8170,9.10
13.042942,7.9954,-6.0701,4.4715,10.99
13.055002,10.1323,-5.8668,5.4268,12.90
13.062801,11.9093,-5.2405,5.8441,14.26
13.076950,12.0669,-3.1548,5.9745,13.83
13.082205,10.3761,0.2516,5.9934,11.99
13.092112,7.8724,2.1818,4.3744,9.27
13.104492,4.4510,2.0022,1.9328,5.25
13.112333,0.3877,1.1366,-1.3175,1.78
13.123022,-2.3859,0.7377,-2.5996,3.60
13.131766,-3.9236,0.5625,-2.6450,4.77
13.152658,-4.9364,0.4857,-0.6238,5.00
13.152917,-5.2537,0.6187,1.7296,5.57
13.173750,-3.5328,0.9536,2.8524,4.64
13.173879,-1.3194,1.4452,3.2714,3.81
13.181703,0.2873,1.8508,2.5277,3.15
13.191838,0.9768,2.2075,1.9911,3.13
13.201536,1.4175,2.7908,2.0616,3.75
13.225582,2.1878,3.4564,2.4147,4.75
13.225879,3.3323,4.2720,3.2905,6.34
13.233013,4.5025,5.0101,3.8638,7.77
13.242035,5.1191,5.3051,4.1172,8.44
13.255019,5.3798,5.2075,4.3071,8.64
13.261564,5.7874,4.9152,4.2431,8.70
13.271338,6.3451,4.6879,3.9460,8.82
13.281382,6.6785,4.4928,3.7959,8.90
13.291213,6.6360,4.3203,3.4268,8.63
13.301388,6.2219,4.1309,2.7730,7.97
13.311997,5.8092,4.0041,1.8756,7.30
13.322036,5.6970,4.1202,0.8925,7.09
13.331605,6.0463,4.4215,0.9411,7.55
13.344567,6.4388,4.7978,1.0348,8.10
13.351974,6.3400,4.5503,0.9198,7.86
13.360881,5.2842,3.2439,0.4279,6.22
13.370697,3.8297,1.4995,-0.6155,4.16
13.380637,2.6130,-0.5503,-3.2963,4.24
13.390779,1.4490,-2.9876,-9.9200,10.46
13.401068,-4.9851,-9.4158,-23.5777,25.87
13.420598,-17.7669,-16.4393,-12.6961,27.33
13.420717,-22.6010,-18.5846,-3.5243,29.47
13.440542,-22.4358,-16.6458,-4.5447,28.30
13.440627,-13.7613,-8.5650,-5.2500,17.04
13.457702,-5.4959,-0.0264,-3.6345,6.59
13.460346,-3.0613,3.9337,-1.5481,5.22
13.470282,-2.4261,4.1793,1.9908,5.23
13.480252,-1.1278,3.9091,6.0061,7.25
13.490323,1.5732,3.9206,8.5756,9.56
13.500188,7.5903,2.4485,9.9029,12.72
13.510541,12.7309,0.4219,9.4943,15.89
13.522759,13.9427,-1.0149,4.6758,14.74
13.530467,12.8641,-3.8788,0.8969,13.47
13.545455,10.5552,-7.7729,-5.8800,14.37
13.550717,1.7914,-9.3559,-16.1046,18.71
13.559974,-4.7852,-7.2499,-5.9702,10.54
13.569843,-2.3341,-3.3616,-0.4184,4.11
13.580528,1.4691,0.3442,0.0778,1.51
13.590048,2.9379,2.8779,2.4230,4.77
13.599653,4.2279,3.8751,4.6309,7.37
13.611344,5.7925,3.9549,5.2408,8.76
13.620647,7.5820,3.7214,4.1466,9.41
13.634171,8.6153,3.2910,2.8068,9.64
13.639492,9.2524,2.0858,2.5386,9.82
13.649582,8.8251,0.3026,2.7984,9.26
13.659354,7.7954,-0.8509,3.0449,8.41
13.669429,6.5108,-1.4389,3.7946,7.67
13.679320,5.0048,-1.8357,4.8618,7.21
13.690249,3.9066,-1.6589,5.2900,6.78
13.700623,1.9727,-1.8513,5.0525,5.73
13.709506,-0.3829,-2.2699,3.9382,4.56
13.722827,-2.2567,-2.1553,2.4785,3.99
13.730022,-3.7179,-1.5043,0.3931,4.03
13.739024,-4.6748,-0.5192,-1.2094,4.86
13.749009,-4.8805,0.5940,-1.6916,5.20
13.759511,-4.7364,1.3346,-1.0263,5.03
13.769180,-4.3148,1.5430,0.1612,4.59
13.779236,-3.2083,1.8284,1.1225,3.86
13.789670,-1.4914,1.8940,0.8990,2.57
13.799234,0.1156,1.6911,0.3332,1.73
13.811791,1.2670,1.2340,-0.0354,1.77
13.819035,1.5055,0.4795,0.1379,1.59
13.834518,1.4465,-0.1659,0.4602,1.53
13.838437,1.2585,-0.3927,0.5202,1.42
13.848661,0.7436,-0.0635,-0.1454,0.76
13.858449,0.1949,0.5052,-1.2842,1.39
13.869225,-0.6564,0.8356,-2.5695,2.78
13.879273,-1.7051,0.8624,-3.1268,3.66
13.888776,-2.7861,0.6209,-2.8907,4.06
13.901089,-3.7124,0.2465,-1.9837,4.22
13.908851,-4.3904,-0.0301,-0.9307,4.49
13.923107,-4.8058,-0.0989,-0.0343,4.81
13.928187,-4.9526,0.0009,0.5131,4.98
13.937937,-4.9854,-0.0139,0.5368,5.01
13.948017,-4.8682,-0.3823,-0.0447,4.88
13.959488,-4.5655,-1.0079,-1.1288,4.81
13.968526,-4.1205,-1.5016,-2.2400,4.92
13.978325,-3.5552,-1.6319,-2.9515,4.90
13.990327,-2.8390,-1.4454,-3.2317,4.54
13.998619,-2.0727,-1.1951,-3.0399,3.87
14.013065,-1.2698,-1.0970,-2.8216,3.28
14.019059,-0.6357,-1.0286,-2.5906,2.86
14.028123,-0.0401,-0.9581,-2.4709,2.65
14.037449,0.3282,-1.1018,-2.1266,2.42
14.048106,0.5615,-1.0917,-1.1405,1.68
14.057425,0.1451,-0.7807,-0.1737,0.81
14.067690,-0.7965,-0.3853,-0.0763,0.89
14.079177,-2.0174,-0.3797,-0.4501,2.10
14.087733,-3.2652,-0.6659,-0.8312,3.43
14.102128,-4.2526,-1.3226,-0.9571,4.56
14.107869,-4.9564,-2.4046,-0.8008,5.57
14.117099,-5.6305,-3.8000,-0.5809,6.82
14.144620,-6.2320,-5.0580,-0.5681,8.05
14.144846,-6.8297,-6.1263,-1.1791,9.25
14.154993,-7.5182,-7.1015,-2.9039,10.74
14.157037,-8.1673,-7.7413,-5.2959,12.44
14.182481,-8.2732,-7.2702,-7.5199,13.34
14.182602,-7.1003,-5.0453,-7.4265,11.45
14.198533,-5.1977,-3.2398,-5.9722,8.55
14.198673,-3.6333,-2.5657,-3.2881,5.53
14.207644,-2.2639,-3.0531,0.2657,3.81
