timestamp,ax,ay,az,wx,wy,wz
6410,-2.37146,-13.14596,-6.78218,-93.45238,-50.3616,-3.86047
6437,4.19584,-8.48565,1.26953,-81.24536,-27.29032,-24.79552
6463,6.772,-6.96294,1.54845,-71.96803,10.00213,-84.54889
6489,4.70341,-7.00962,1.64063,-48.95779,-5.68389,-66.42146
6515,-1.19112,-7.17842,1.93751,-29.06034,-9.46807,-38.89463
6541,-1.61728,-6.49367,1.05884,-13.13018,-22.0413,-34.6832
6567,-2.04225,-6.52719,-0.06404,10.42937,-48.71365,-27.42002
6592,-2.17872,-6.854,0.2472,37.77311,-13.31328,-4.53186
6617,-1.95127,-5.80534,-0.37409,57.79262,19.82878,31.41782
6642,-1.35991,-5.06074,-0.92476,85.38049,3.65448,65.35335
6668,-1.92374,-6.02321,-1.60232,98.31993,-30.34208,100.87578
6694,5.10923,-12.00991,-8.73225,45.52456,-47.55398,78.72003
6723,10.61948,-15.10921,-10.13286,-23.01787,34.72135,-13.62609
6749,12.10269,-14.96556,-5.95258,0.05341,86.41809,-32.05869
6775,5.85382,-11.91654,-5.07152,37.10172,48.21011,0.16785
6800,7.14071,-14.03421,-2.46663,-32.17313,27.64128,-73.80671
6826,-0.22745,-15.68861,5.87238,16.22771,6.52313,-11.734
6851,-4.58609,-5.74668,-0.082,61.51576,24.28435,40.63412
6877,-3.72298,-3.29023,-5.73711,35.57584,-32.17313,48.32455
6903,-3.87262,-6.57268,-1.77231,-8.79669,-82.34399,57.60189
6929,-4.50828,-9.54389,1.89321,-2.81524,-60.00515,79.51349
6955,-1.08936,-11.67473,3.65774,25.26091,-41.26736,79.57452
6983,1.30005,-9.94731,1.58077,29.35026,-89.60717,53.20736
7007,2.19429,-9.37629,1.50057,49.24771,-104.37767,38.37582
7032,3.3459,-9.99998,2.20566,68.16859,-72.33424,33.12681
7059,3.69904,-10.06941,1.02532,56.38881,-14.65606,1.63269
7085,2.08535,-9.89583,-0.12151,49.91909,-8.43047,-22.41514
7111,-1.28808,-9.27693,0.24481,48.45425,19.09636,-19.85167
7137,-2.20626,-9.00878,-0.46148,33.50065,33.0734,-3.18908
7162,-2.61088,-8.91421,-0.79667,23.18571,13.6032,18.29527
7186,-2.46244,-9.06983,-0.91638,15.25115,-22.8958,32.7606
7213,-0.6596,-10.10054,0.80266,20.62224,-36.50663,42.83139
7238,0.96486,-9.84915,1.30065,33.80582,-25.70341,41.91586
7264,2.26491,-9.54867,1.04567,36.67447,-23.32304,30.13609
7289,2.61567,-9.37031,0.67696,42.35074,-27.47343,20.4315
7315,2.31998,-9.68754,0.86251,51.87221,-24.42167,14.26696
7343,1.78967,-9.69113,0.49979,57.97572,-26.06962,15.42662
7369,0.91937,-9.77014,-1.33537,26.90885,-36.99491,10.23864
7395,0.29568,-10.073,-1.0732,-7.88116,-42.67117,12.55797
7422,0.40701,-10.3208,0.50578,-9.77325,-43.34256,9.56725
7449,0.48243,-10.17955,1.7328,-7.20977,-12.15362,-1.11389
7475,0.26336,-10.69789,1.09714,-17.3416,-7.57598,-4.34875
7501,0.43574,-11.75373,0.51655,-33.08866,-38.887,-4.83703
7527,0.84874,-12.40137,0.14305,-53.8406,-76.97291,1.51062
7552,4.90811,-12.34271,-2.09313,-122.56613,11.65008,-18.08165
7579,4.58609,-9.69712,-1.93033,-149.4826,16.10564,-54.88582
7605,3.22379,-8.51797,-0.42198,-142.1584,6.27899,-81.31403
