# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 20:40:21.454
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.565194,-5.8780,4.2189,5.9580,9.37
1.579028,-5.7777,4.1741,6.0787,9.37
1.584760,-5.3587,3.9083,5.3429,8.52
1.601245,-4.1578,3.4179,4.2496,6.86
1.604832,-1.3573,2.6497,3.8286,4.85
1.614413,1.9341,0.8904,2.4897,3.28
1.624771,7.7359,-1.1815,-5.2360,9.42
1.635302,12.8397,-3.6693,-17.7718,22.23
1.648411,10.2255,-6.9026,-19.8049,23.33
1.654436,6.0332,-8.4403,-14.0156,17.44
1.669900,5.9843,-6.9839,-10.8266,14.21
1.674518,5.4859,-4.6144,-8.1004,10.82
1.690505,2.9768,-1.7833,-3.9042,5.22
1.694468,1.1450,1.4295,0.4182,1.88
1.704287,0.1228,3.6709,4.0382,5.46
1.713931,-0.1965,4.5882,6.2799,7.78
1.724352,-0.9940,2.5108,7.6003,8.07
1.735072,-1.5766,-1.0434,8.0403,8.26
1.744828,-1.7938,-5.0297,8.1863,9.77
1.758471,-1.7704,-8.3903,7.6889,11.52
1.764150,-1.5141,-8.9230,4.2072,9.98
1.781655,-1.3520,-6.1525,1.5798,6.49
1.784006,-1.5264,-3.2216,0.6963,3.63
1.793630,-2.2623,-0.8709,0.8859,2.58
1.803833,-3.1074,0.4600,1.8535,3.65
1.813818,-3.7603,1.0328,2.4201,4.59
1.824324,-4.3496,1.0141,2.2416,5.00
1.834251,-4.6876,0.8823,2.3844,5.33
1.847985,-4.7713,0.9312,3.0596,5.74
1.853383,-4.9768,0.6902,4.1012,6.49
1.868182,-5.0759,-0.0329,4.7707,6.97
1.873303,-5.1600,-1.0627,4.7600,7.10
1.883218,-4.8592,-1.5052,4.5127,6.80
1.893170,-4.1686,-1.0252,3.9885,5.86
1.903783,-3.7585,-0.5437,3.6814,5.29
1.913318,-3.3956,-0.4231,3.7524,5.08
1.923750,-2.7566,-0.5237,4.1728,5.03
1.937338,-1.6454,-0.9112,3.9034,4.33
1.943261,-0.3938,-1.2111,2.5983,2.89
1.959055,0.4035,-1.2847,0.6775,1.51
1.962707,1.0296,-1.2586,-1.5948,2.28
1.977796,1.6987,-0.9819,-3.6149,4.11
1.992737,1.9893,0.4058,-4.0644,4.54
2.013424,1.4703,0.7310,-2.5204,3.01
2.029152,1.0479,0.3112,0.6637,1.28
2.044772,2.1953,0.2769,0.7469,2.34
2.052420,2.7113,0.3561,0.1854,2.74
2.066990,2.8625,0.4087,-0.1477,2.90
2.072788,2.8743,0.4516,0.2268,2.92
2.081918,2.8585,0.4877,0.7131,2.99
2.093585,3.2209,0.6747,0.7038,3.37
2.103275,3.4752,0.6128,0.1571,3.53
2.114085,3.3629,0.3312,-0.5896,3.43
2.122499,2.5336,-0.0566,-1.2671,2.83
2.134114,1.6857,-0.1695,-1.4505,2.23
2.143287,1.0337,-0.1657,-1.1608,1.56
2.157246,0.4741,-0.1574,-0.8176,0.96
2.161658,0.0275,-0.0848,-0.6428,0.65
2.172219,-0.1141,0.1143,-0.6295,0.65
2.181732,-0.2264,0.3463,-0.5003,0.65
2.192617,-0.3071,0.5775,-0.2899,0.72
2.203000,-0.3841,0.6526,-0.1310,0.77
2.212077,-0.3919,0.6055,-0.1928,0.75
2.225583,-0.3292,0.4556,-0.3087,0.64
2.231658,-0.2233,0.3632,-0.3320,0.54
2.247393,-0.0693,0.2707,-0.3332,0.43
2.251806,0.3605,0.2711,-0.5467,0.71
2.261850,1.0627,0.3375,-0.9961,1.50
2.271222,1.7886,0.3745,-1.6183,2.44
2.281898,2.3172,0.3535,-2.0575,3.12
2.291754,2.7077,0.3561,-2.2260,3.52
2.301929,2.8738,0.4106,-2.3405,3.73
2.313180,2.8996,0.4069,-2.9085,4.13
2.321627,2.6901,0.2551,-3.1697,4.17
2.336129,2.5409,0.0418,-3.4500,4.28
2.341133,2.5130,-0.1869,-3.9132,4.65
2.350905,2.4440,-0.4562,-4.1088,4.80
2.360781,2.6244,-0.6269,-4.0507,4.87
2.371264,2.9818,-0.8971,-4.1795,5.21
2.381685,3.2572,-1.5074,-3.8480,5.26
2.391429,3.7629,-2.5911,-3.0415,5.49
2.404151,4.3815,-3.8763,-1.8013,6.12
2.411602,4.7854,-4.9986,-0.9834,6.99
2.427139,4.7002,-5.0612,-0.5926,6.93
2.430380,3.9225,-3.9502,-1.0306,5.66
2.446163,3.0431,-2.4898,-2.6328,4.73
2.450418,2.5737,-1.3901,-5.0548,5.84
2.460630,2.3247,-0.6621,-5.7963,6.28
2.470887,2.0812,-0.4397,-5.3498,5.76
2.481422,1.4927,-0.7077,-4.0807,4.40
2.492296,1.0128,-1.0094,-1.7024,2.22
2.501373,0.9791,-1.1880,0.6633,1.68
2.516610,1.1532,-1.5420,2.6504,3.28
2.520216,1.5710,-2.0878,4.0451,4.82
2.537515,1.9291,-2.6062,5.1972,6.13
2.539917,2.3744,-2.9632,6.4756,7.51
2.550499,2.9350,-3.2208,7.7638,8.90
2.559714,3.5863,-3.1751,9.6208,10.75
2.570813,4.0321,-2.5991,10.8493,11.86
2.580069,4.0949,-1.7873,11.6649,12.49
2.590154,3.7395,-0.8949,12.1917,12.78
2.603107,3.2240,-0.0542,10.8841,11.35
2.610238,2.4897,0.4648,9.3772,9.71
2.625169,1.1991,0.5566,8.1869,8.29
2.628952,-0.3016,0.1715,5.7814,5.79
2.639021,-0.4094,0.0925,5.0409,5.06
2.649104,-0.6030,-0.2265,2.2115,2.30
2.659617,-1.3785,-0.6468,-1.5364,2.16
2.671826,-2.0820,-0.6426,-3.7913,4.37
2.679451,-3.1194,-1.0143,-3.6027,4.87
2.693912,-4.0543,-1.4346,-2.5887,5.02
2.698921,-4.0697,-1.2871,-0.2290,4.27
2.715977,-3.9845,-0.7380,2.3473,4.68
2.719164,-3.8286,-0.0941,4.3427,5.79
2.728729,-3.5887,0.5052,5.3419,6.46
2.738847,-3.4703,1.0726,5.2993,6.42
2.749952,-3.2906,1.5963,4.7983,6.03
2.758364,-3.3640,1.9172,4.0563,5.61
2.768254,-3.7928,1.9692,3.3145,5.41
2.780712,-4.2689,1.9160,2.8834,5.50
2.789014,-4.8416,1.8397,2.9453,5.96
2.804046,-5.4114,1.6647,2.9835,6.40
2.808692,-5.3765,1.5687,2.5373,6.15
2.818284,-4.3711,1.3659,2.0053,5.00
2.828937,-2.9420,0.7561,1.4829,3.38
2.838621,-2.0896,-0.2968,1.0077,2.34
2.849101,-0.8167,-1.4198,-0.3048,1.67
2.858499,1.9829,-2.0318,-5.6830,6.35
2.872508,5.1680,-2.2801,-10.6040,12.01
2.877970,6.2176,-2.7133,-6.4756,9.38
2.894695,7.1517,-2.1395,-3.3802,8.19
2.897934,7.5758,-0.8235,-1.5890,7.78
2.907955,5.5533,-0.0979,-0.0166,5.55
2.917742,2.4841,-0.3989,0.8611,2.66
2.927783,0.2583,-0.6185,1.2995,1.46
2.937957,-0.6795,-0.9623,1.2007,1.68
2.948126,-1.7410,-2.6174,2.7264,4.16
2.957701,-2.0619,-5.2238,7.8425,9.65
2.968058,-2.7956,-7.2207,8.3046,11.35
2.983535,-4.4092,-6.9912,2.5235,8.64
2.987238,-5.8876,-4.8715,-0.9398,7.70
2.997389,-5.9803,-2.1351,-1.4228,6.51
3.007963,-5.6833,-0.2469,-0.8018,5.74
3.017213,-5.1725,1.1412,1.1968,5.43
3.036351,-4.0305,1.9850,3.5309,5.71
3.036900,-2.9147,1.6794,4.0818,5.29
3.048244,-1.9478,0.6636,3.6454,4.19
3.056854,-0.9204,0.2779,3.3697,3.50
3.072044,0.0153,0.4227,3.1568,3.19
3.076566,0.5470,0.3747,3.2807,3.35
3.092091,1.0143,0.0392,3.8997,4.03
3.097417,1.5988,-0.5149,4.8680,5.15
3.106711,2.5312,-0.7959,4.1225,4.90
3.117424,3.5129,-0.5788,1.1134,3.73
3.127065,3.3492,-0.2836,-3.0924,4.57
3.140059,2.0897,0.0701,-7.0298,7.33
3.147466,1.3877,0.5892,-6.8939,7.06
3.161053,1.0701,0.6788,-3.6246,3.84
3.166689,1.0268,0.5094,-0.9259,1.47
3.182009,1.0996,0.4130,0.6914,1.36
3.186264,0.8236,0.3710,1.2337,1.53
3.196724,0.5863,0.3018,1.3287,1.48
3.206261,0.5598,0.3102,1.4424,1.58
3.217385,0.7668,0.3425,1.4664,1.69
3.226406,1.0616,0.4128,1.8009,2.13
3.236860,1.4169,0.3868,2.1332,2.59
3.248397,1.8141,0.4508,2.1281,2.83
3.256747,2.1375,0.5519,1.9729,2.96
3.271826,2.2545,0.6562,1.6645,2.88
3.276140,1.9949,0.5298,1.1728,2.37
3.285919,1.7319,0.3788,0.4640,1.83
3.295659,1.4496,0.1988,-0.3183,1.50
3.306604,1.3182,0.1047,-1.0071,1.66
3.316702,1.2298,0.1589,-1.4044,1.87
3.325616,1.3800,0.2035,-1.5115,2.06
3.338994,1.6172,0.2814,-1.1998,2.03
3.346291,1.7434,0.3686,-0.9050,2.00
3.360539,1.8357,0.4027,-0.5428,1.96
3.365549,2.0227,0.3409,0.0518,2.05
3.375949,2.1935,0.2550,0.4663,2.26
3.385486,2.2617,0.1117,0.6370,2.35
3.395921,2.4224,0.1073,0.9574,2.61
3.405466,2.3783,0.0645,1.2536,2.69
3.415881,2.3314,0.1505,1.3280,2.69
3.427170,2.1051,0.1787,1.0135,2.34
3.435520,1.7974,0.1589,0.5431,1.88
3.450008,1.5109,0.2059,0.2092,1.54
3.454937,1.2808,0.1475,-0.1987,1.30
3.465162,1.1352,0.1178,-0.6088,1.29
3.475974,1.1031,0.1119,-0.8249,1.38
3.485202,1.0273,0.1009,-0.8485,1.34
3.495009,1.0624,0.0846,-0.9198,1.41
3.505635,1.2286,0.0201,-1.1035,1.65
3.516796,1.7217,-0.0345,-1.0788,2.03
3.525614,2.3196,-0.3128,-0.9091,2.51
3.538908,3.2054,-0.9475,-0.3547,3.36
3.544899,3.9322,-1.9908,0.7842,4.48
3.560637,4.7511,-2.6356,1.9184,5.76
3.564741,5.4721,-2.6972,2.4820,6.59
3.575112,6.0174,-2.3918,2.2364,6.85
3.584828,5.7561,-1.8722,1.5064,6.24
3.595456,4.7096,-1.4005,-0.0040,4.91
3.606051,3.6639,-1.1466,-1.7478,4.22
3.615337,2.9928,-0.9978,-3.7970,4.94
3.629872,2.8086,-0.9901,-6.5365,7.18
3.634240,3.0780,-0.9977,-9.5427,10.08
3.651151,2.8872,-1.0893,-10.5652,11.01
3.654052,1.8346,-1.2666,-8.5740,8.86
3.664222,1.1522,-1.3537,-6.4364,6.68
3.674112,1.3190,-1.5678,-4.4802,4.93
3.684673,2.1285,-1.9180,-2.0843,3.54
3.694973,2.8363,-2.4173,0.0317,3.73
3.704245,3.4982,-2.7493,1.8184,4.81
3.716723,4.1062,-2.7708,3.5042,6.07
3.724424,4.4047,-2.6494,5.0348,7.20
3.739580,4.7414,-2.3184,6.0163,8.00
3.744446,4.8705,-2.2128,6.7287,8.60
3.753583,5.0724,-2.3599,8.2167,9.94
3.763568,4.9441,-2.3996,10.3009,11.68
3.774377,4.4320,-2.2354,11.6258,12.64
3.784941,3.4821,-1.9783,11.3321,12.02
3.806433,1.6212,-1.2843,9.9076,10.12
3.813911,0.5068,-1.1824,8.7806,8.87
3.828812,-0.0866,-0.8938,6.9118,6.97
3.833519,0.0934,-0.4743,3.7268,3.76
3.843183,0.6932,-0.1251,-1.0399,1.26
3.853077,0.9183,0.0757,-4.9285,5.01
3.864013,0.0793,-0.1152,-4.4555,4.46
3.873085,-1.4547,-0.7085,-3.2195,3.60
3.883693,-2.0018,-0.7074,-1.7790,2.77
3.895246,-2.4904,-0.7455,-0.2032,2.61
3.903181,-2.0632,-0.4684,1.2221,2.44
3.918908,-1.2622,-0.1342,2.0881,2.44
3.922510,-0.7638,0.0319,2.4739,2.59
3.932993,-0.8718,-0.0062,2.0493,2.23
3.942680,-1.8746,-0.2313,2.1341,2.85
3.952813,-2.8862,-0.2741,2.7480,3.99
3.962379,-3.4587,-0.2430,3.6869,5.06
3.973612,-3.8981,-0.0929,4.5539,6.00
3.984523,-4.2650,0.2208,4.9119,6.51
3.993053,-4.3484,0.6737,4.6458,6.40
4.007500,-4.4802,1.0208,3.9835,6.08
4.012782,-4.5926,1.3418,2.9939,5.64
4.022679,-4.5310,1.5545,2.1691,5.26
4.032161,-4.3363,1.6500,1.5386,4.89
4.042012,-3.6004,1.7587,1.0960,4.15
4.056121,-2.5519,1.9721,0.5878,3.28
4.062667,-1.5989,1.9605,-0.0026,2.53
4.071881,-0.2337,1.8478,-0.5855,1.95
4.082235,0.8398,1.6141,-0.9770,2.07
4.096260,1.9730,1.4446,-1.2721,2.76
4.101556,3.1527,1.2900,-1.5516,3.74
4.116646,3.9255,0.7426,-1.5767,4.29
4.121425,4.2755,0.2521,-2.0133,4.73
4.131661,4.3728,0.0167,-2.8331,5.21
4.141983,4.2379,-0.2462,-2.8304,5.10
4.151657,4.3163,-0.3437,-2.0736,4.80
4.162031,4.2221,-0.1546,-1.0104,4.34
4.171884,4.2139,0.4846,-0.2927,4.25
4.185653,3.9459,1.1896,-0.3353,4.13
4.191419,2.9673,1.1615,-0.5049,3.23
4.207618,2.1909,0.1776,-0.6391,2.29
4.211753,1.6000,-2.6338,-2.0429,3.70
4.221434,1.4154,-6.4673,-4.6124,8.07
4.231123,0.4817,-9.6400,-5.7362,11.23
4.241717,-1.0494,-10.2084,-3.1677,10.74
4.251987,-2.6629,-7.1684,1.7333,7.84
4.260999,-4.9250,-3.0583,5.4086,7.93
4.273535,-6.0546,0.0930,6.5763,8.94
4.281591,-5.5825,2.1839,6.2387,8.65
4.294990,-4.8471,3.5166,5.6495,8.23
4.301093,-4.4268,3.9672,5.3160,7.97
4.310880,-4.2812,3.3072,4.5855,7.09
4.321194,-4.7570,2.0572,4.0712,6.59
4.331064,-5.3135,0.8346,3.9108,6.65
4.341077,-6.0221,-0.1811,3.7912,7.12
4.351475,-6.7853,-1.6011,3.8479,7.96
4.363346,-7.0804,-3.2861,3.9400,8.74
4.371221,-6.5739,-3.5032,3.2826,8.14
4.387209,-5.1194,-2.5634,2.2384,6.15
4.390489,-3.8088,-1.5075,1.5992,4.40
4.400915,-2.7811,-0.7945,1.3623,3.20
4.410415,-1.9009,-0.4794,0.9948,2.20
4.421045,-1.0975,-0.4008,0.6425,1.33
4.431219,-0.5181,-0.6455,0.6326,1.04
4.441855,0.0556,-1.0986,1.0632,1.53
4.460224,1.0359,-1.5928,1.5695,2.46
4.460346,2.3588,-1.7238,1.5661,3.31
4.472637,3.5356,-1.3942,1.5164,4.09
4.480408,3.9986,-0.9685,1.1616,4.28
4.491171,3.9231,-0.5464,0.6676,4.02
4.500116,3.7084,-0.0069,0.0377,3.71
4.510401,3.6800,0.6700,-0.1837,3.75
4.519655,3.4853,1.2604,-0.6319,3.76
4.530261,3.2882,1.6316,-1.2032,3.86
4.540772,2.8926,1.7227,-1.6419,3.75
4.550364,2.4869,1.5113,-1.7866,3.41
4.563729,2.1294,1.0891,-1.4093,2.78
4.569759,1.8083,0.6951,-1.1545,2.26
4.584775,1.5070,0.2387,-1.2809,1.99
4.589768,1.3185,-0.0600,-1.3833,1.91
4.599278,1.0818,-0.1915,-1.4626,1.83
4.609618,1.2143,-0.0408,-1.4052,1.86
4.621109,1.2309,0.1860,-1.0345,1.62
4.629887,1.2721,0.3932,-0.6675,1.49
4.639762,1.4941,0.7626,-0.8065,1.86
4.652367,1.2419,0.8877,-0.9055,1.77
4.659796,1.2006,0.9271,-1.0504,1.85
4.675113,1.2405,0.9285,-0.7978,1.74
4.679846,0.9940,0.8010,-0.2852,1.31
4.689125,1.1123,0.8263,0.2109,1.40
4.698990,1.3242,0.7596,1.0252,1.84
4.709639,1.3884,0.7537,1.2520,2.02
4.719486,1.2462,0.4214,1.2079,1.79
4.729388,0.7836,-0.1834,0.6539,1.04
4.742597,0.3558,-0.7488,0.0314,0.83
4.748806,0.2712,-1.2744,-0.6182,1.44
4.764043,0.4179,-1.7938,-0.9320,2.06
4.768919,0.6939,-2.2364,-0.8115,2.48
4.778495,1.2172,-2.2744,-0.6325,2.66
4.788777,1.8464,-2.0764,-0.7940,2.89
4.798840,2.3779,-1.8050,-1.1675,3.21
4.808451,2.8005,-1.5307,-1.6951,3.61
4.818461,3.0332,-1.3236,-2.4549,4.12
4.831243,3.1935,-1.2244,-3.3663,4.80
4.838893,3.3223,-1.5125,-4.1867,5.55
4.852950,3.6411,-2.4760,-4.6113,6.38
4.858372,4.2303,-3.3912,-4.2845,6.91
4.868275,4.8869,-3.4526,-3.6794,7.02
4.878130,5.4376,-2.8754,-2.7492,6.74
4.888255,6.0207,-2.0986,-2.1853,6.74
4.898946,6.4309,-1.0999,-2.6658,7.05
4.908730,6.4432,-0.2508,-4.2980,7.75
4.919943,5.5443,0.1900,-6.8419,8.81
4.928161,3.5167,0.1756,-8.3867,9.10
4.941606,1.6101,-0.3499,-7.6072,7.78
4.948418,0.4872,-1.0456,-5.2092,5.34
4.957539,0.1427,-1.5347,-2.4540,2.90
4.967725,-0.1916,-1.8419,-0.0389,1.85
4.977813,-0.6495,-1.8899,1.8039,2.69
4.987444,-0.8262,-1.7565,2.3228,3.03
4.998150,-0.9175,-1.6283,2.9755,3.51
5.010715,-0.9286,-1.7249,3.1381,3.70
5.020130,-0.8791,-2.0402,3.2582,3.94
5.032269,-1.0708,-2.7546,3.9374,4.92
5.036965,-1.4447,-3.7746,4.6276,6.14
5.052899,-2.2615,-4.5521,4.5477,6.82
5.056905,-2.3269,-4.8237,4.1603,6.78
5.066937,-2.1359,-4.5433,3.6937,6.23
5.076839,-1.9214,-3.6175,3.4758,5.37
5.087498,-1.7185,-2.4833,3.3562,4.51
5.096729,-1.6333,-1.4614,3.3734,4.02
5.106838,-1.5407,-0.5803,3.1416,3.55
5.118628,-1.6826,0.0542,2.7479,3.22
5.127196,-1.9917,0.2652,2.3794,3.11
5.143406,-3.0643,0.0921,2.1476,3.74
5.146552,-3.8729,-0.1888,2.1275,4.42
5.156696,-4.1211,-0.3169,1.4631,4.38
5.168608,-4.2249,-0.4681,1.2507,4.43
5.177127,-4.3248,-0.6466,1.0405,4.49
5.187092,-3.9831,-0.7321,1.3195,4.26
5.197174,-4.0620,-0.7877,2.3782,4.77
5.207455,-3.9830,-0.5427,2.7695,4.88
5.217275,-3.6976,0.0110,2.9502,4.73
5.232441,-3.3698,0.5993,3.2522,4.72
5.236748,-2.7605,1.1500,3.5722,4.66
5.246235,-2.0290,1.4326,3.7258,4.48
5.256193,-1.2360,1.5405,3.6558,4.16
5.266211,-1.1510,1.4523,4.0570,4.46
5.276432,-2.4832,1.4576,4.6312,5.45
5.286948,-3.4558,1.6895,4.9154,6.24
5.298445,-3.9710,1.9575,5.2357,6.86
5.306645,-4.2650,2.1431,5.2836,7.12
5.321470,-4.1513,2.4327,4.7689,6.77
5.325973,-3.6927,2.8532,3.7832,6.01
5.335940,-2.7898,3.1437,2.2769,4.78
5.345788,-1.4166,2.9857,0.8030,3.40
5.356398,0.0681,2.4306,-0.2878,2.45
5.366216,1.8536,1.9031,-1.3532,2.98
5.375981,4.0497,1.6449,-2.6324,5.10
5.388072,6.2870,1.4566,-3.8810,7.53
5.396038,8.4367,1.0855,-5.6352,10.20
5.409778,8.8786,-0.0855,-6.9212,11.26
5.415385,7.9195,-1.7826,-7.6625,11.16
5.431531,5.8686,-3.3018,-6.9794,9.70
