# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 20:41:46.303
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.825440,2.511,-1.918,-0.874,3.278
0.839725,2.784,-2.055,-0.700,3.530
0.853444,2.777,-1.968,-0.668,3.469
0.858633,2.331,-1.512,-0.508,2.825
0.858730,2.272,-1.431,-0.493,2.730
0.861376,2.141,-1.255,-0.478,2.528
0.863237,2.082,-1.199,-0.459,2.446
0.864523,2.038,-1.154,-0.431,2.382
0.873247,1.995,-1.093,-0.409,2.312
0.876469,1.858,-0.928,-0.305,2.099
0.887171,1.850,-0.913,-0.283,2.083
0.901659,1.742,-0.684,-0.201,1.882
0.904284,1.507,-0.486,0.120,1.589
0.906666,1.466,-0.472,0.185,1.551
0.908478,1.417,-0.462,0.256,1.512
0.910255,1.367,-0.452,0.332,1.478
0.916251,1.309,-0.437,0.412,1.441
0.918749,1.127,-0.384,0.649,1.356
0.920310,1.069,-0.350,0.727,1.339
0.930423,1.016,-0.318,0.810,1.338
0.932588,0.815,-0.046,1.199,1.451
0.945234,0.761,0.004,1.268,1.478
0.948338,0.376,0.499,1.857,1.959
0.950151,0.325,0.596,1.947,2.062
0.952272,0.279,0.701,2.038,2.173
0.954091,0.238,0.810,2.125,2.287
0.961313,0.203,0.919,2.213,2.404
0.964295,0.093,1.300,2.542,2.856
0.966124,0.090,1.376,2.625,2.965
0.975456,0.097,1.442,2.710,3.071
0.990118,0.174,1.357,3.218,3.497
0.992108,0.524,1.027,3.704,3.879
0.994544,0.603,1.010,3.744,3.925
0.996303,0.687,0.993,3.780,3.968
1.000134,0.860,0.981,3.849,4.064
1.013555,0.941,0.986,3.883,4.115
1.016796,1.325,0.999,4.190,4.506
1.018060,1.346,1.000,4.243,4.562
1.019669,1.356,1.000,4.295,4.614
1.021675,1.360,1.003,4.349,4.666
1.027757,1.354,1.011,4.403,4.716
1.029957,1.283,1.037,4.559,4.849
1.032336,1.249,1.049,4.607,4.887
1.041732,1.208,1.062,4.654,4.924
1.043901,0.956,1.199,4.881,5.116
1.056228,0.906,1.242,4.922,5.156
1.059034,0.593,1.533,5.044,5.305
1.061659,0.498,1.651,5.050,5.337
1.063700,0.455,1.701,5.047,5.345
1.065684,0.416,1.750,5.044,5.355
1.072550,0.381,1.790,5.036,5.358
1.075933,0.278,1.860,5.037,5.376
1.077521,0.260,1.859,5.049,5.387
1.086541,0.244,1.870,5.066,5.406
1.089461,0.185,1.872,5.233,5.561
1.100817,0.182,1.839,5.262,5.578
1.114707,0.214,1.554,5.228,5.458
1.128672,0.299,1.020,4.740,4.858
1.142981,0.442,0.724,4.515,4.594
1.156546,0.846,0.740,4.804,4.934
1.171175,1.091,0.926,5.020,5.220
1.185412,1.335,1.269,4.697,5.045
1.198965,1.257,1.361,3.588,4.038
1.214324,1.050,1.395,1.203,2.120
1.216763,1.398,1.786,-1.309,2.619
1.219731,1.452,1.804,-1.386,2.699
1.220788,1.533,1.762,-1.351,2.698
1.222766,1.631,1.683,-1.253,2.657
1.228540,1.714,1.615,-1.165,2.628
1.231304,1.866,1.465,-0.943,2.553
1.234249,1.910,1.396,-0.854,2.515
1.234870,1.945,1.337,-0.764,2.481
1.243092,1.959,1.334,-0.688,2.468
1.257897,1.801,2.119,-0.572,2.840
1.260582,1.571,2.944,-0.505,3.375
1.262561,1.532,2.914,-0.454,3.323
1.264671,1.484,2.844,-0.394,3.232
1.266520,1.428,2.733,-0.326,3.101
1.272840,1.362,2.594,-0.250,2.941
1.274973,1.090,2.096,-0.013,2.362
1.278413,0.872,1.734,0.129,1.945
1.287080,0.759,1.555,0.190,1.740
1.301942,0.243,0.805,0.428,0.943
1.304435,-0.159,0.644,0.586,0.885
1.306358,-0.192,0.752,0.610,0.987
1.308482,-0.220,0.870,0.637,1.100
1.310429,-0.248,0.993,0.663,1.220
1.317340,-0.266,1.124,0.686,1.344
1.320376,-0.356,1.638,0.776,1.847
1.322545,-0.382,1.729,0.797,1.942
1.332042,-0.407,1.801,0.817,2.019
1.347197,-0.562,1.891,0.920,2.177
1.350136,-0.849,1.232,1.070,1.839
1.352511,-0.876,1.102,1.081,1.775
1.354485,-0.898,0.964,1.079,1.703
1.356232,-0.916,0.820,1.074,1.632
1.361829,-0.928,0.670,1.067,1.565
1.364373,-0.932,0.201,1.029,1.403
1.366162,-0.921,0.047,1.015,1.372
1.376482,-0.904,-0.104,0.997,1.350
1.391496,-0.680,-0.892,0.844,1.403
1.394070,-0.263,-1.562,0.594,1.692
1.396031,-0.196,-1.630,0.560,1.735
1.398040,-0.128,-1.690,0.524,1.774
1.400071,-0.061,-1.744,0.489,1.813
1.406159,0.014,-1.799,0.455,1.855
1.408260,0.247,-1.907,0.342,1.953
1.412161,0.392,-1.948,0.280,2.007
1.421045,0.464,-1.966,0.257,2.036
1.435898,0.808,-1.971,0.186,2.138
1.439902,1.182,-1.442,0.243,1.880
1.441894,1.208,-1.331,0.263,1.817
1.443887,1.228,-1.213,0.282,1.749
1.451120,1.246,-1.089,0.301,1.683
1.453903,1.253,-0.515,0.387,1.409
1.455839,1.233,-0.354,0.402,1.344
1.466521,1.203,-0.192,0.413,1.286
1.482509,0.753,0.616,0.360,1.038
1.485996,-0.660,0.852,0.022,1.078
1.487584,-0.909,0.841,-0.038,1.239
1.489396,-1.168,0.827,-0.098,1.435
1.497097,-1.436,0.811,-0.162,1.657
1.499513,-2.461,0.778,-0.415,2.614
1.512713,-2.679,0.773,-0.470,2.828
1.515938,-3.630,0.598,-0.870,3.781
1.517347,-3.692,0.543,-0.928,3.845
1.520113,-3.742,0.477,-0.976,3.897
1.521587,-3.770,0.397,-1.024,3.926
1.523626,-3.784,0.296,-1.067,3.942
1.529778,-3.778,0.175,-1.110,3.942
1.533433,-3.632,-0.428,-1.294,3.880
1.535421,-3.569,-0.597,-1.353,3.863
1.537660,-3.502,-0.775,-1.416,3.856
1.539557,-3.429,-0.967,-1.484,3.859
1.541239,-3.357,-1.165,-1.552,3.877
1.543258,-3.279,-1.379,-1.619,3.908
1.545138,-3.192,-1.602,-1.684,3.949
1.550620,-3.109,-1.829,-1.748,4.008
1.553141,-2.871,-2.538,-1.910,4.281
1.555049,-2.793,-2.779,-1.950,4.396
1.557198,-2.721,-3.026,-1.986,4.528
1.559179,-2.652,-3.275,-2.015,4.672
1.561343,-2.584,-3.533,-2.040,4.829
1.563423,-2.518,-3.799,-2.060,5.002
1.565223,-2.457,-4.067,-2.074,5.184
1.567260,-2.398,-4.340,-2.080,5.377
1.573101,-2.339,-4.622,-2.085,5.584
1.575087,-2.194,-5.467,-2.052,6.238
1.578991,-2.111,-6.005,-2.005,6.674
1.580999,-2.074,-6.258,-1.976,6.882
1.583152,-2.038,-6.488,-1.945,7.073
1.585100,-2.007,-6.693,-1.908,7.243
1.587036,-1.976,-6.871,-1.868,7.390
1.589413,-1.952,-7.025,-1.834,7.518
1.595864,-1.930,-7.148,-1.797,7.619
1.599128,-1.872,-7.298,-1.609,7.704
1.600926,-1.860,-7.256,-1.556,7.651
1.603133,-1.848,-7.175,-1.502,7.560
1.604932,-1.835,-7.059,-1.442,7.435
1.606880,-1.823,-6.908,-1.382,7.276
1.609267,-1.805,-6.723,-1.321,7.086
1.611004,-1.788,-6.503,-1.262,6.861
1.618419,-1.769,-6.249,-1.203,6.605
1.620783,-1.678,-4.910,-0.969,5.279
1.622922,-1.660,-4.508,-0.917,4.890
1.624775,-1.649,-4.087,-0.863,4.491
1.626745,-1.647,-3.662,-0.810,4.096
1.628981,-1.651,-3.238,-0.756,3.712
1.631355,-1.661,-2.819,-0.702,3.346
1.633144,-1.680,-2.400,-0.650,3.000
1.641518,-1.698,-1.985,-0.601,2.680
1.644653,-1.852,-0.043,-0.431,1.902
1.646555,-1.886,0.287,-0.421,1.954
1.648607,-1.925,0.597,-0.424,2.059
1.650709,-1.961,0.884,-0.437,2.195
1.653598,-2.000,1.142,-0.462,2.350
1.654817,-2.037,1.376,-0.497,2.508
1.656585,-2.073,1.581,-0.543,2.663
1.668691,-2.105,1.762,-0.594,2.809
1.670927,-2.215,2.511,-0.998,3.494
1.672945,-2.223,2.599,-1.073,3.584
1.676364,-2.220,2.749,-1.218,3.737
1.678478,-2.209,2.815,-1.288,3.803
1.686203,-2.200,2.874,-1.358,3.865
1.688550,-2.118,3.049,-1.619,4.050
1.690419,-2.084,3.066,-1.678,4.069
1.692642,-2.043,3.082,-1.729,4.082
1.694527,-1.997,3.099,-1.779,4.094
1.696453,-1.949,3.135,-1.825,4.118
1.698618,-1.902,3.179,-1.868,4.149
1.700654,-1.853,3.228,-1.906,4.182
1.707397,-1.802,3.278,-1.942,4.215
1.711002,-1.625,3.393,-2.039,4.280
1.712818,-1.494,3.436,-2.102,4.296
1.714443,-1.428,3.439,-2.133,4.291
1.716419,-1.366,3.431,-2.160,4.278
1.718518,-1.313,3.408,-2.187,4.257
1.720716,-1.268,3.369,-2.211,4.225
1.723515,-1.229,3.307,-2.232,4.175
1.731128,-1.201,3.223,-2.251,4.111
1.734144,-1.193,2.379,-2.306,3.522
1.736327,-1.207,2.136,-2.303,3.365
1.738267,-1.215,1.883,-2.295,3.207
1.740382,-1.214,1.625,-2.274,3.048
1.742452,-1.207,1.362,-2.248,2.892
1.744387,-1.193,1.107,-2.216,2.749
1.746158,-1.164,0.858,-2.178,2.615
1.751558,-1.122,0.609,-2.135,2.487
1.754067,-0.887,-0.202,-1.988,2.186
1.756079,-0.790,-0.464,-1.933,2.140
1.758111,-0.683,-0.725,-1.876,2.124
1.760159,-0.572,-0.977,-1.819,2.143
1.762272,-0.455,-1.217,-1.761,2.188
1.764261,-0.335,-1.446,-1.701,2.258
1.766210,-0.219,-1.659,-1.643,2.345
1.768153,-0.105,-1.854,-1.586,2.442
1.774192,0.005,-2.033,-1.530,2.544
1.777944,0.411,-2.603,-1.320,2.947
1.780092,0.500,-2.712,-1.269,3.035
1.781930,0.581,-2.808,-1.219,3.115
1.784158,0.658,-2.894,-1.166,3.189
1.786649,0.730,-2.974,-1.116,3.259
1.788234,0.799,-3.043,-1.067,3.322
1.789824,0.865,-3.111,-1.024,3.388
1.795997,0.925,-3.176,-0.980,3.450
1.799807,1.139,-3.373,-0.828,3.655
1.801776,1.184,-3.404,-0.797,3.691
1.803844,1.223,-3.423,-0.765,3.715
1.806427,1.264,-3.441,-0.736,3.739
1.808700,1.300,-3.451,-0.709,3.755
1.810392,1.334,-3.452,-0.684,3.763
1.812010,1.364,-3.453,-0.662,3.771
1.818520,1.392,-3.448,-0.642,3.773
1.821693,1.476,-3.375,-0.570,3.728
1.823765,1.486,-3.354,-0.557,3.711
1.825732,1.497,-3.329,-0.542,3.691
1.827782,1.506,-3.298,-0.531,3.664
1.829936,1.514,-3.266,-0.519,3.637
1.831890,1.523,-3.230,-0.509,3.608
1.833731,1.529,-3.189,-0.501,3.572
1.840285,1.533,-3.146,-0.490,3.534
1.843912,1.529,-2.891,-0.442,3.300
1.845619,1.525,-2.808,-0.425,3.223
1.847722,1.521,-2.717,-0.408,3.141
1.850398,1.515,-2.618,-0.386,3.049
1.851974,1.507,-2.507,-0.363,2.948
1.853836,1.498,-2.387,-0.338,2.838
1.855877,1.486,-2.266,-0.309,2.728
1.857917,1.473,-2.134,-0.278,2.608
1.863700,1.460,-1.992,-0.243,2.481
1.865703,1.406,-1.529,-0.131,2.082
1.867752,1.386,-1.368,-0.092,1.950
1.871734,1.341,-1.044,-0.007,1.700
1.873645,1.316,-0.889,0.035,1.588
1.876225,1.291,-0.742,0.076,1.491
1.877788,1.262,-0.601,0.115,1.403
1.879598,1.236,-0.474,0.153,1.332
1.884874,1.205,-0.351,0.194,1.270
1.887532,1.111,-0.037,0.306,1.153
1.889640,1.080,0.045,0.341,1.134
1.892188,1.052,0.122,0.375,1.123
1.893764,1.024,0.190,0.405,1.117
1.895565,0.999,0.250,0.434,1.118
1.897808,0.979,0.309,0.457,1.124
1.899737,0.959,0.363,0.480,1.132
1.901509,0.942,0.414,0.502,1.145
1.907515,0.922,0.468,0.523,1.158
1.911410,0.819,0.707,0.601,1.238
1.913639,0.791,0.776,0.614,1.266
1.915607,0.758,0.853,0.622,1.299
1.917692,0.721,0.943,0.632,1.345
1.919508,0.684,1.040,0.636,1.398
1.921527,0.649,1.128,0.631,1.446
1.923932,0.611,1.221,0.619,1.499
1.929728,0.565,1.314,0.601,1.551
1.931861,0.389,1.596,0.485,1.713
1.935291,0.215,1.750,0.350,1.797
1.937331,0.109,1.819,0.267,1.842
1.939624,-0.008,1.883,0.174,1.891
1.941490,-0.132,1.929,0.065,1.934
1.943775,-0.256,1.954,-0.051,1.972
1.945385,-0.374,1.957,-0.166,2.000
1.951966,-0.472,1.934,-0.288,2.011
1.955040,-0.657,1.696,-0.702,1.950
1.957255,-0.643,1.606,-0.784,1.899
1.959425,-0.613,1.504,-0.849,1.832
1.961225,-0.563,1.378,-0.908,1.744
1.963576,-0.496,1.232,-0.951,1.634
1.966059,-0.415,1.076,-0.975,1.510
1.967311,-0.326,0.925,-0.980,1.387
1.973951,-0.232,0.772,-0.968,1.260
1.977193,0.177,0.152,-0.803,0.836
1.979169,0.273,0.009,-0.747,0.795
1.981784,0.364,-0.135,-0.689,0.791
1.983205,0.451,-0.281,-0.641,0.833
1.985048,0.531,-0.430,-0.609,0.915
1.987569,0.604,-0.584,-0.595,1.030
1.989262,0.674,-0.739,-0.595,1.164
1.992223,0.735,-0.882,-0.606,1.298
2.001874,0.789,-1.023,-0.624,1.435
2.004807,0.998,-1.627,-0.781,2.063
2.006889,1.007,-1.672,-0.802,2.110
2.009325,1.007,-1.699,-0.817,2.137
2.011037,1.000,-1.704,-0.828,2.142
2.013034,0.989,-1.700,-0.837,2.137
2.018827,0.965,-1.677,-0.840,2.110
2.020921,0.850,-1.474,-0.813,1.886
2.022850,0.792,-1.352,-0.789,1.755
2.025129,0.723,-1.216,-0.763,1.607
2.026858,0.650,-1.074,-0.738,1.457
2.028963,0.570,-0.934,-0.720,1.310
2.031790,0.489,-0.785,-0.701,1.160
2.033360,0.402,-0.619,-0.680,1.004
2.035052,0.314,-0.454,-0.665,0.864
2.041008,0.232,-0.300,-0.653,0.755
2.044653,-0.004,0.177,-0.623,0.648
2.046677,-0.030,0.233,-0.616,0.659
2.048758,-0.045,0.262,-0.607,0.663
2.050805,-0.048,0.274,-0.594,0.656
2.052809,-0.042,0.278,-0.571,0.636
2.054891,-0.025,0.252,-0.542,0.598
2.056851,0.000,0.204,-0.506,0.546
2.063875,0.043,0.124,-0.469,0.487
2.066543,0.330,-0.412,-0.277,0.596
2.068807,0.404,-0.554,-0.212,0.718
2.070934,0.464,-0.682,-0.144,0.837
2.072853,0.513,-0.798,-0.070,0.951
2.074559,0.551,-0.906,0.005,1.060
2.076670,0.580,-1.007,0.078,1.165
2.078713,0.598,-1.105,0.150,1.265
2.085816,0.615,-1.200,0.219,1.366
2.088487,0.696,-1.499,0.486,1.723
2.090528,0.725,-1.531,0.555,1.783
2.092790,0.754,-1.543,0.627,1.829
2.094705,0.786,-1.531,0.698,1.857
2.096523,0.818,-1.505,0.764,1.875
2.098964,0.858,-1.464,0.828,1.888
2.100638,0.897,-1.412,0.887,1.894
2.102872,0.940,-1.351,0.950,1.901
2.108247,0.977,-1.250,1.041,1.897
2.110453,1.000,-0.590,1.334,1.768
2.112825,1.052,-0.496,1.436,1.848
2.114607,1.134,-0.495,1.570,1.999
2.116490,1.234,-0.552,1.719,2.187
2.118436,1.339,-0.631,1.863,2.380
2.120641,1.443,-0.716,1.989,2.559
2.122702,1.542,-0.793,2.100,2.723
2.124559,1.637,-0.840,2.197,2.866
2.129994,1.719,-0.863,2.276,2.981
2.130160,1.774,-0.871,2.345,3.066
2.131814,1.812,-0.846,2.404,3.127
2.132593,1.830,-0.799,2.454,3.164
2.134296,1.837,-0.737,2.493,3.183
2.136566,1.830,-0.663,2.527,3.190
2.138265,1.811,-0.597,2.548,3.183
2.140426,1.782,-0.536,2.555,3.161
2.142879,1.743,-0.479,2.551,3.127
2.144302,1.693,-0.415,2.541,3.081
2.146412,1.641,-0.341,2.523,3.028
2.151798,1.585,-0.266,2.504,2.976
2.151891,1.529,-0.185,2.485,2.924
2.152258,1.468,-0.092,2.462,2.868
2.156518,1.342,0.107,2.386,2.740
2.158361,1.278,0.207,2.333,2.668
2.160342,1.210,0.304,2.278,2.597
2.162325,1.146,0.389,2.217,2.526
2.164168,1.080,0.455,2.158,2.456
2.166234,1.017,0.504,2.099,2.386
2.168277,0.961,0.546,2.040,2.320
2.174915,0.910,0.572,1.988,2.260
2.178100,0.786,0.551,1.860,2.093
2.180318,0.770,0.529,1.818,2.044
2.182050,0.763,0.499,1.769,1.990
2.184158,0.771,0.453,1.714,1.933
2.186384,0.789,0.394,1.661,1.881
2.188497,0.815,0.323,1.604,1.828
2.190931,0.845,0.240,1.552,1.783
2.192137,0.886,0.144,1.519,1.765
2.196969,0.930,0.045,1.466,1.737
2.200090,1.074,-0.313,1.296,1.712
2.201944,1.119,-0.440,1.234,1.723
2.204105,1.168,-0.581,1.173,1.754
2.206066,1.217,-0.743,1.116,1.811
2.208142,1.271,-0.903,1.056,1.883
2.210808,1.320,-1.063,0.996,1.966
2.212274,1.365,-1.213,0.946,2.056
2.214194,1.408,-1.353,0.903,2.152
2.219840,1.450,-1.476,0.868,2.244
2.221870,1.590,-1.741,0.811,2.493
2.223952,1.640,-1.793,0.810,2.561
2.225878,1.691,-1.836,0.816,2.626
2.228209,1.743,-1.857,0.831,2.679
2.229946,1.798,-1.865,0.849,2.726
2.232071,1.852,-1.860,0.872,2.766
2.234015,1.907,-1.841,0.895,2.798
2.236144,1.964,-1.815,0.915,2.827
2.241545,2.021,-1.782,0.931,2.850
2.241646,2.075,-1.740,0.942,2.867
2.242875,2.131,-1.699,0.948,2.885
2.243902,2.186,-1.652,0.950,2.900
2.247954,2.274,-1.561,0.938,2.914
2.249625,2.310,-1.515,0.927,2.914
2.251763,2.333,-1.464,0.912,2.901
2.253860,2.350,-1.410,0.895,2.883
2.255701,2.361,-1.351,0.876,2.858
2.257630,2.365,-1.293,0.858,2.828
2.263823,2.362,-1.233,0.842,2.794
2.267825,2.319,-0.938,0.923,2.666
2.269780,2.296,-0.855,0.945,2.626
2.271603,2.265,-0.775,0.948,2.575
2.273543,2.227,-0.708,0.940,2.518
2.275677,2.188,-0.657,0.932,2.467
2.277721,2.149,-0.616,0.926,2.419
2.279743,2.109,-0.595,0.926,2.379
2.286647,2.076,-0.574,0.963,2.360
2.289619,1.927,-0.462,1.154,2.293
2.291553,1.887,-0.449,1.225,2.294
2.293429,1.858,-0.415,1.372,2.347
2.295305,1.844,-0.327,1.501,2.400
2.297380,1.832,-0.217,1.605,2.446
2.299630,1.805,-0.087,1.691,2.474
2.301402,1.776,0.034,1.761,2.501
2.308206,1.747,0.116,1.818,2.524
2.311352,1.632,0.234,2.017,2.605
2.313383,1.613,0.262,2.076,2.642
2.315337,1.596,0.304,2.128,2.678
2.317380,1.590,0.333,2.183,2.721
2.319287,1.583,0.357,2.236,2.763
2.321472,1.577,0.383,2.291,2.808
2.323617,1.569,0.418,2.351,2.857
2.325263,1.570,0.482,2.423,2.928
2.330527,1.569,0.560,2.503,3.007
2.333131,1.565,0.784,2.730,3.243
2.335162,1.566,0.864,2.805,3.327
2.337256,1.576,0.956,2.883,3.421
2.339186,1.594,1.072,2.984,3.549
2.341422,1.618,1.236,3.130,3.734
2.343606,1.624,1.407,3.276,3.917
2.345115,1.612,1.540,3.361,4.033
2.347204,1.581,1.593,3.374,4.052
2.352664,1.542,1.575,3.336,3.999
2.355002,1.403,1.245,2.999,3.537
2.357175,1.354,1.086,2.829,3.319
2.359275,1.305,0.915,2.646,3.089
2.361088,1.259,0.721,2.459,2.855
2.363845,1.224,0.518,2.258,2.621
2.365434,1.184,0.321,2.063,2.400
2.367655,1.147,0.150,1.878,2.206
2.370040,1.115,0.013,1.703,2.036
2.376822,1.086,-0.084,1.545,1.890
2.379098,1.045,-0.084,1.058,1.489
2.381232,1.057,-0.002,0.987,1.446
2.383247,1.077,0.101,0.940,1.433
2.385300,1.103,0.219,0.904,1.443
2.387256,1.129,0.346,0.872,1.468
2.389376,1.160,0.475,0.848,1.513
2.391457,1.194,0.603,0.832,1.576
2.393813,1.224,0.733,0.826,1.649
2.410985,1.253,0.863,0.825,1.731
2.429983,1.376,1.804,0.870,2.430
2.432668,1.272,1.925,0.741,2.424
2.434619,1.235,1.872,0.701,2.350
2.436665,1.201,1.810,0.658,2.270
2.445781,1.164,1.753,0.610,2.191
2.448583,0.963,1.478,0.413,1.812
2.450656,0.921,1.433,0.389,1.747
2.452643,0.878,1.393,0.366,1.687
2.454612,0.842,1.364,0.346,1.640
2.456537,0.797,1.361,0.324,1.610
2.458845,0.713,1.488,0.254,1.669
2.464120,0.646,1.601,0.192,1.737
2.466523,0.539,1.725,0.086,1.810
2.468586,0.521,1.740,0.086,1.818
2.470481,0.508,1.731,0.067,1.805
2.472531,0.502,1.711,0.044,1.784
2.474838,0.497,1.691,0.026,1.763
2.476556,0.494,1.676,0.004,1.748
2.478791,0.488,1.676,-0.020,1.746
2.480569,0.481,1.692,-0.049,1.760
2.486282,0.469,1.716,-0.081,1.780
2.488577,0.461,1.758,-0.175,1.826
2.490541,0.466,1.773,-0.200,1.844
2.492587,0.473,1.800,-0.227,1.875
2.494396,0.485,1.826,-0.255,1.907
2.496785,0.498,1.849,-0.278,1.935
2.498622,0.517,1.867,-0.295,1.959
2.500454,0.539,1.885,-0.311,1.985
2.502673,0.562,1.906,-0.323,2.013
2.508516,0.593,1.914,-0.328,2.030
2.512292,0.706,1.938,-0.300,2.085
2.514274,0.727,1.956,-0.282,2.106
2.516347,0.744,1.976,-0.260,2.127
2.518535,0.754,1.989,-0.236,2.141
2.520504,0.764,2.001,-0.214,2.153
2.522792,0.767,2.017,-0.189,2.166
2.524287,0.768,2.019,-0.167,2.167
2.531338,0.771,2.012,-0.147,2.160
2.534330,0.788,1.897,-0.098,2.056
2.536247,0.794,1.865,-0.092,2.029
2.538309,0.798,1.825,-0.085,1.994
2.540636,0.800,1.784,-0.078,1.957
2.542796,0.807,1.735,-0.067,1.914
2.544310,0.810,1.688,-0.054,1.873
2.546246,0.815,1.640,-0.042,1.832
2.553584,0.819,1.592,-0.028,1.791
2.556103,0.824,1.361,0.037,1.591
2.558359,0.827,1.290,0.051,1.533
2.560053,0.827,1.216,0.065,1.472
2.562107,0.826,1.142,0.077,1.412
2.564052,0.823,1.070,0.086,1.352
2.566079,0.816,0.994,0.095,1.290
2.568327,0.812,0.919,0.104,1.231
2.570043,0.804,0.840,0.111,1.168
2.575320,0.795,0.760,0.116,1.106
2.575439,0.787,0.681,0.114,1.047
2.576300,0.778,0.593,0.109,0.984
2.578139,0.774,0.494,0.103,0.923
2.579964,0.767,0.390,0.105,0.867
2.581981,0.766,0.281,0.107,0.823
2.584134,0.762,0.165,0.104,0.786
2.586135,0.755,0.052,0.104,0.764
2.588478,0.748,-0.066,0.101,0.758
2.590092,0.737,-0.182,0.097,0.766
2.592016,0.722,-0.300,0.088,0.787
