timestamp,ax,ay,az,wx,wy,wz
22,-1.30065,2.0644,10.63385,-12.91656,32.90555,17.47893
44,-0.63746,2.0656,10.25915,-30.49467,26.67997,13.14544
67,-0.7416,1.99856,11.53886,-36.04886,16.54815,3.99017
91,-1.42156,1.27791,13.23036,-15.72417,16.79228,5.0888
114,-1.54725,0.44951,13.57393,16.68547,32.47831,16.19719
139,-1.98419,-0.00898,12.4702,15.46477,71.72388,40.97745
165,-1.64781,0.16101,8.23965,-9.74273,91.43823,53.61172
189,-0.86491,-0.73562,5.17866,-46.79104,16.97539,58.73866
214,-0.29628,-0.52613,5.58328,-76.39307,-94.04748,54.64931
239,0.00658,-0.67217,6.47871,-76.69824,-96.18371,73.87537
262,0.14904,0.2903,13.46379,-10.10894,46.8826,93.58971
286,2.71802,0.05567,7.92122,22.23967,12.88604,46.34854
311,2.37684,0.4124,6.2369,0.20599,-0.48065,-60.15773
337,-1.45986,-0.45789,5.6156,0.93841,-83.54944,-29.57914
360,0.0832,-1.32459,5.59884,11.25335,-176.68901,-17.73833
383,0.06883,-2.0225,3.97318,10.27679,-232.90234,-0.46539
405,0.79188,-1.98898,3.52666,3.37982,-284.72116,29.44181
428,2.13144,-1.55204,3.36266,-8.21685,-321.83051,38.96329
450,3.06039,-1.76632,3.72059,-11.02447,-375.66345,60.69179
473,3.99652,-3.4267,4.48554,-3.33404,-404.10583,82.9696
497,4.6657,-4.72077,5.11401,7.95745,-421.98911,129.11215
521,8.02716,-5.66408,7.13113,21.32414,-387.62634,167.74738
545,8.65444,-6.32967,6.13035,25.16935,-335.62442,191.61211
570,7.97688,-7.15447,3.6344,25.04728,-344.77969,237.32741
595,11.46164,-7.06349,4.89255,61.91249,-334.40375,235.19118
621,14.7812,-6.50564,7.16944,90.90417,-293.8154,214.43922
644,15.1535,-6.97132,2.82157,81.87097,-264.51852,209.73952
668,16.45595,-6.43382,2.99515,85.89928,-209.3428,190.57451
692,18.05647,-5.32889,3.17112,99.14391,-171.74518,159.01936
716,18.5401,-2.61986,2.24576,109.15366,-130.36337,94.50523
743,15.80712,-0.83977,-2.12725,86.0824,-80.74182,38.1088
767,13.38778,-1.56042,-3.89177,45.18887,-40.33658,7.28607
796,11.74535,-2.33734,-4.49152,16.74651,-39.42105,-12.85552
821,9.79647,-3.58711,-5.38456,4.29535,-71.34241,-26.95463
845,8.77654,-4.22756,-4.0055,3.07464,-90.08019,-31.65434
869,7.9673,-4.47895,-2.62045,6.06536,-83.73254,-34.82816
894,6.70915,-4.65612,-1.71185,8.75091,-60.96645,-33.79057
920,6.3596,-4.51487,-2.54264,-1.19781,-30.8151,-38.73441
946,5.25467,-5.21397,-4.45322,-38.73441,17.40264,-28.96879
971,4.46818,-5.62338,-5.15112,-72.24268,50.66677,-17.8604
996,6.40629,-4.67408,-5.33428,-88.7832,66.65797,-32.26469
1024,8.06427,-3.85047,-4.69982,-89.94287,57.25856,-49.72073
1050,8.92858,-3.31178,-3.83671,-73.58545,29.06034,-71.02198
1075,8.03075,-3.52965,-2.05183,-25.61186,-17.50945,-66.44434
1100,10.70867,-1.37487,0.32441,23.82658,-47.41665,-84.93799
1127,9.42058,-2.14939,0.43455,70.21326,-64.8727,-85.12109
1155,8.3803,-2.70844,-0.58778,92.06384,-52.23842,-66.07814
1182,9.23982,-3.83491,-4.29041,50.68203,20.69853,-56.92287
1209,9.23264,-4.48254,-7.13831,-4.98199,60.18825,-53.07766
1235,10.75655,-5.32411,-4.89734,27.54972,50.30056,-59.91359
1260,10.16997,-7.36636,-3.04902,56.78554,6.11114,-51.97903
1283,7.844,-7.35199,-2.29963,57.88417,-5.6076,-9.49859
1306,7.44178,-6.98568,-3.89058,37.55948,-5.11932,19.00481
1364,8.36115,-3.67211,-0.70629,69.29774,-7.98797,-1.8692
1399,8.3803,-3.45423,0.79966,41.03848,27.7786,-4.3106
1420,8.93576,-3.15376,0.94691,25.53556,41.69461,-8.33892
1441,9.909,-2.30502,1.3216,13.20647,54.45095,-13.95415
1475,9.63487,-3.7176,0.84994,12.35198,50.5447,-30.25052
1508,6.91505,-4.59268,-1.12168,-13.09966,56.89235,9.66644
1529,6.91745,-4.76865,-1.20428,-2.72369,34.18729,-0.8316
1551,8.50241,-3.93906,-0.89064,11.43645,29.36552,-11.93999
1575,7.68,-0.74041,-0.47046,23.3383,44.31912,-12.06206
1597,3.96061,-0.56204,-0.6596,28.34318,41.51151,18.45549
1619,6.87315,0.69252,0.70988,39.3295,38.09354,15.40374
1641,6.1106,1.21685,0.10175,39.69571,25.70341,8.68987
1662,1.28748,0.00658,-0.66319,15.70891,14.16778,82.17615
1684,-0.87568,-4.01807,-1.38026,-42.64066,72.57838,178.97783
1706,3.36685,-6.32488,0.00838,-76.88136,132.63692,231.22389
1728,9.87548,-6.84442,3.85227,-91.28564,173.34735,217.55202
1750,13.18547,-7.41185,3.8822,-93.42187,194.70964,163.53595
1772,17.02936,-6.57029,4.45322,-50.69729,146.24776,45.00577
1794,11.82197,-7.54473,-0.60214,-34.09574,115.60812,6.43157
1815,9.01956,-9.28172,-1.80523,-36.78128,89.60717,-1.50299
1836,8.04751,-8.91182,-1.15999,-55.76321,78.98706,8.01849
1859,8.03674,-7.7614,-0.74819,-77.00343,49.26297,17.601
1880,7.95653,-4.61782,2.96881,-52.65041,11.78741,35.30119
1901,6.50445,-4.56874,6.61039,18.15032,1.83868,97.7401
1923,7.95055,-5.72633,6.5673,64.47597,12.51983,130.82112
1945,10.37946,-6.65289,5.36062,85.83825,9.59014,96.51939
1968,12.74972,-5.34685,1.38505,-20.36284,50.97195,41.16055
1991,9.68275,-5.287,0.82121,-54.66457,-0.11444,55.3207
2013,8.93935,-5.90709,-8.1738,-179.11517,-151.48152,48.5458
2036,6.5655,-8.02836,1.02592,-196.44914,-181.69389,45.61612
2060,5.23313,-8.72986,2.82875,-149.57416,-225.82228,63.80458
2086,5.31932,-7.88231,0.89543,-107.45994,-264.9458,41.70987
2111,7.82485,-6.91864,-2.4373,-90.85839,-122.85605,-43.55618
2138,3.47099,-9.40622,1.93332,-27.44291,7.14874,-20.85112
2164,4.08152,-11.62804,3.6763,6.18743,91.07201,-18.16558
2191,5.42586,-14.35264,-0.57581,-61.92775,65.43727,-41.29788
2216,7.64289,-12.79162,0.46926,-52.83352,-39.60416,-80.05518
2242,5.02842,-7.20355,1.85192,-1.44195,-67.00893,-67.72609
2269,1.25277,-7.07187,0.63327,15.58684,-93.00988,-26.16117
2292,-0.58838,-6.41347,0.31484,29.99113,-97.4044,5.76019
2317,-0.32262,-6.51402,0.59017,46.53164,-83.36633,48.97305
2341,0.54289,-6.65049,-0.17717,65.51357,-92.88781,75.03503
2366,0.72484,-6.75704,-1.04387,77.11024,-74.4552,110.4354
2394,2.48219,-6.59902,-5.88495,64.59804,-21.5988,154.68587
2420,9.22785,-8.0535,-12.09551,-19.20317,22.34648,132.28596
2447,14.73571,-10.56382,-13.43147,-71.51026,95.83275,44.57852
2473,13.03583,-11.90816,-4.0055,-26.34428,176.09393,5.0888
2498,2.53726,-11.64959,-8.05649,-61.80568,171.82147,25.29142
2523,3.52845,-11.20187,-0.5363,-2.05231,74.83668,38.96329
2549,1.52451,-12.0147,5.05536,18.76067,-17.75359,77.47644
2574,5.31214,-6.94618,0.07302,53.24551,-154.83846,-24.51323
2598,2.29784,-7.267,5.21816,67.34461,-66.0934,-57.35011
2624,1.40719,-7.02519,4.42329,65.9408,27.04618,-95.5581
2650,-5.22235,-12.15835,-1.00556,68.80946,55.42751,-45.14309
2676,-4.76147,-12.12723,-1.82199,45.67715,104.4387,30.2963
2704,-0.92476,-8.89506,-1.04627,14.79339,169.86835,28.34318
2729,1.00736,-7.34362,-0.07901,-3.51715,192.93962,2.58636
2754,1.90399,-9.03751,0.72903,-22.19389,133.67451,-24.14701
2780,1.48859,-10.25856,1.84593,-35.0723,104.92699,-23.90288
2807,1.81181,-10.8583,3.32674,-32.32572,128.18137,-4.67682
2834,3.6769,-11.15279,3.20224,-29.70121,139.53389,33.83634
2863,4.67647,-10.36869,3.62003,-22.80424,140.69356,65.69666
2888,5.53719,-9.73063,3.62003,-7.78961,134.89522,91.57555
2916,7.267,-9.02674,2.86227,15.3427,118.96507,103.53844
2943,9.02913,-8.81725,2.89339,33.53117,154.30438,75.03503
2968,10.7769,-8.34798,2.30322,25.90178,234.13831,20.95793
2993,6.62296,-6.65169,-3.82234,-43.92239,247.9933,-25.06254
3019,3.86484,-6.9354,-3.99233,-78.77344,190.80339,-34.46195
3046,2.35889,-7.95055,-1.2797,-53.93215,85.1516,-22.07182
3074,2.97061,-8.59459,1.23421,-8.15582,12.21465,-13.1607
3100,4.26108,-8.33601,0.34716,-9.8648,-27.58024,-30.18949
3127,5.9466,-9.46607,0.17837,-31.53226,-10.49041,-69.67921
3152,2.58634,-13.14955,-0.65481,-77.97998,97.35863,-85.42627
3177,0.7416,-13.64396,-2.45525,-164.64984,187.62956,-89.94287
3204,-0.07721,-14.84465,-2.67313,-198.09708,219.24576,-89.57665
3228,-2.54085,-15.57488,-1.47124,-188.75871,221.2599,-74.8672
3254,-3.93068,-14.24011,-2.28886,-187.29387,163.52069,-28.35844
3280,-3.50571,-12.94006,-1.25217,-177.101,69.28248,12.16887
3305,-2.06081,-12.0578,0.36631,-150.4897,18.74541,37.68155
3329,-0.11313,-9.82401,3.36026,-120.9487,20.02715,57.21279
3354,0.83139,-8.29531,4.22217,-84.2666,40.35184,60.99696
3381,1.72442,-7.49086,4.49152,-53.50491,76.60669,56.60244
3408,2.91793,-7.38312,2.87065,-62.66017,123.60374,43.96817
3434,4.72915,-7.39748,0.7015,-80.05518,144.96602,23.09416
3459,4.42987,-7.72669,1.20069,-68.64161,161.50653,20.77483
3487,3.66971,-7.56747,0.662,-53.74904,167.79315,24.80314
3513,3.86723,-7.53276,0.41779,-31.71537,152.65643,24.86418
3540,4.6226,-7.82365,0.32441,-13.64898,150.64229,20.71379
3565,6.15849,-7.77697,-0.71108,-25.856,185.00505,0.20599
3592,8.71908,-7.13532,-4.89854,-60.58498,239.1432,-22.92631
3619,7.88111,-6.89231,-5.97114,-64.00294,232.97865,-20.48491
3645,7.45614,-6.23989,-6.6463,-30.67777,123.48167,-6.3858
3672,6.8947,-6.58705,-3.78284,6.00433,25.52031,5.39398
3698,6.01842,-7.24426,-2.33914,8.26263,17.64678,1.85394
3724,4.53761,-7.68239,-1.05225,5.39398,51.5823,11.37542
3750,4.14376,-10.5722,-2.0626,-5.22613,137.33662,27.00041
3777,7.41544,-12.04224,-4.26886,-22.07182,169.38005,-11.63482
3802,6.90428,-11.64839,-1.68791,-12.1231,125.37375,-43.86136
3828,0.85892,-9.07343,0.50518,1.85394,62.20241,-19.56938
3861,-0.01856,-8.86513,0.47285,6.91986,-16.04461,13.75579
3887,0.93434,-9.98203,2.1452,0.69427,-35.63688,40.42813
3913,3.14538,-10.38545,3.25851,13.63372,1.59454,32.98185
3938,4.09229,-10.11849,3.06697,21.32414,45.23465,20.83586
3964,4.41551,-9.93294,2.28167,20.65276,99.37279,17.78411
3990,4.24193,-9.38826,1.73101,16.86858,146.675,23.03312
4017,4.0887,-8.68556,0.52313,1.54877,164.00897,29.01456
4043,4.05039,-8.18637,0.3711,-9.62066,164.80243,32.98185
4071,5.038,-8.40185,0.36631,-11.93999,133.06418,37.98672
4096,5.4905,-8.26658,0.55905,-4.73785,97.11449,41.03848
4121,5.8233,-8.21271,0.54947,0.08392,72.02906,42.8085
4147,6.56909,-7.73986,-0.39863,-5.04303,48.71365,32.85978
4172,6.38593,-7.69197,-0.30167,-7.30133,26.92411,16.31926
4197,5.13377,-8.06307,0.11851,-4.73785,21.36992,18.8217
4224,3.98455,-8.97048,0.23942,-3.94439,9.71221,27.06144
4249,4.32094,-8.95372,0.79727,6.06536,-10.97869,25.65763
4275,4.03363,-9.18236,1.69629,29.80802,3.6087,29.80802
4301,3.74872,-9.07821,1.42096,32.85978,20.08818,32.61564
4327,4.34248,-8.73345,-0.66319,14.36614,40.2908,20.28654
4354,4.51965,-9.36432,-0.67277,0.75531,68.61109,12.47405
4380,4.19045,-10.25018,-0.7039,-9.68169,77.94946,14.54924
4406,4.28023,-10.93252,-1.36948,-16.15142,46.45535,20.40862
4433,5.50128,-11.55023,-1.16957,-15.72417,-42.35074,26.6342
4459,7.72908,-11.02111,0.52912,-6.50787,-19.64568,-10.16998
4487,8.25581,-8.28693,-3.35547,-61.56154,15.02227,-65.95606
4514,5.4929,-7.09701,-7.53216,-159.33978,-17.14324,-107.3989
4541,1.55444,-12.50432,-0.05746,-161.47601,-61.14955,-126.13668
4568,0.34297,-14.7405,2.19309,-116.18797,-160.3316,-92.75048
4594,1.0744,-14.865,2.91015,-89.51562,-196.89163,-55.82424
4620,3.0987,-13.87979,4.40294,-78.77344,-61.69887,-45.14309
4646,6.12736,-9.02434,3.05859,-88.35596,102.36351,-82.49658
4672,6.49248,-7.73507,2.40258,-70.41163,152.47333,-122.71872
4699,5.038,-7.97329,1.23182,-69.43507,121.58957,-119.42283
4724,2.00694,-8.81844,-3.90973,-21.76665,-99.17443,-87.50146
4750,2.73957,-8.57783,-1.12049,23.27727,-171.74518,-71.69337
4775,2.8485,-7.8871,0.44293,47.26406,-173.88139,-58.08253
4801,1.0732,-6.44699,2.41336,61.60732,-142.57039,-36.90335
4827,0.26396,-5.57071,2.10211,62.21767,-97.77062,-14.5645
4852,-0.21847,-4.75907,1.3635,53.91689,-50.59048,8.68987
4878,-0.48542,-4.39276,0.18914,33.53117,10.32256,31.27287
4903,5.78499,-6.48051,-4.71059,15.58684,94.12377,21.69035
4927,12.9233,-7.63092,-10.29746,-7.11822,101.75316,-38.67337
4953,15.61199,-9.83718,-12.25352,15.40374,-43.44937,-58.0215
4980,9.07941,-8.06906,-4.59806,45.12783,-70.06068,-9.01031
5007,6.53438,-6.86717,-3.91332,26.69523,-24.28435,-10.96343
5035,5.43663,-10.18074,-5.38815,-42.45755,51.52126,-3.76129
5061,4.18806,-13.71339,1.6915,4.41742,-13.23699,22.23967
5087,1.27072,-8.70831,3.86424,38.59708,-3.53241,56.78554
5113,-0.6195,-6.79654,2.92093,21.32414,79.29224,93.28454
5140,0.09038,-8.11215,0.8679,-17.06694,99.55589,101.58531
5166,1.18573,-9.81563,2.93888,-9.07134,118.90403,81.38269
5193,3.00412,-11.47122,4.2126,36.52188,134.40695,58.6166
5220,2.6426,-9.43495,1.47842,55.5038,95.0393,78.14783
5246,4.05518,-8.66162,1.49518,63.43837,116.03538,82.72546
5272,6.09863,-8.76817,0.58059,44.33438,164.13104,59.59315
5300,5.23911,-9.35953,-0.76614,18.6386,133.67451,42.19815
5328,4.2934,-8.81844,0.14964,33.47013,72.15113,47.20303
5353,3.96061,-8.10258,-0.07302,42.62539,13.25225,45.18887
5379,3.22319,-8.37192,-0.26456,42.38126,-19.88982,45.98233
5405,3.10229,-8.76577,0.18196,37.37638,-28.43473,48.91201
5431,3.23876,-9.09857,0.63805,41.22159,-32.95133,50.92617
5457,3.39917,-8.47966,1.11929,47.3251,-25.44401,51.41445
5484,3.5943,-8.48206,1.22344,47.63027,-8.78143,49.03408
5510,3.43149,-8.62212,1.44011,47.99648,14.35088,46.95889
5536,3.58592,-8.38509,1.5706,48.85098,41.51151,29.56388
5563,3.58951,-10.77451,-0.01676,25.90178,70.0149,27.18351
5590,4.10306,-11.54305,-0.72544,-7.05718,104.62181,16.01409
5618,4.02405,-9.61452,-0.75298,-21.94975,143.196,2.76947
5643,3.86125,-9.13089,-1.67115,-22.74321,99.739,-5.10406
5668,3.20883,-10.00597,-2.71742,-41.17581,-8.84246,15.3427
5694,4.19165,-11.85788,-2.62405,-58.08253,-109.36729,38.65811
5721,10.29088,-10.63564,1.88783,-41.90823,-58.58608,-30.31156
5747,10.71465,-9.38707,-0.97923,-93.05566,2.99835,-110.14548
5774,5.02842,-9.02075,-6.4404,-192.48184,-8.53729,-139.99165
5801,0.744,-13.97316,2.01711,-151.95454,-94.53576,-129.61568
5827,0.64464,-15.20617,4.08331,-90.67529,-146.65974,-95.06982
