# Target Sample Rate: 400 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:12:32.548
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.903030,-0.153,0.664,-0.665,0.952
2.906007,-0.352,0.867,-0.773,1.214
2.908471,-0.399,0.917,-0.798,1.280
2.911089,-0.447,0.970,-0.819,1.346
2.920755,-0.494,1.017,-0.841,1.409
2.923497,-0.673,1.197,-0.895,1.639
2.926092,-0.715,1.234,-0.906,1.690
2.938102,-0.758,1.262,-0.912,1.732
2.941321,-0.964,1.305,-0.926,1.868
2.943700,-1.002,1.294,-0.920,1.877
2.954853,-1.037,1.277,-0.908,1.879
2.958898,-1.191,1.108,-0.780,1.804
2.961479,-1.215,1.057,-0.747,1.775
2.972436,-1.231,0.999,-0.708,1.737
2.976417,-1.302,0.686,-0.468,1.545
2.989553,-1.310,0.622,-0.419,1.510
2.994106,-1.291,0.275,-0.131,1.326
3.006910,-1.274,0.233,-0.083,1.298
3.009305,-1.109,0.128,0.153,1.126
3.024169,-1.060,0.136,0.201,1.087
3.027337,-0.648,0.369,0.415,0.854
3.041575,-0.562,0.438,0.434,0.835
3.044723,-0.040,0.850,0.414,0.947
3.058957,0.036,0.892,0.395,0.976
3.076462,0.301,0.750,0.245,0.844
3.094153,0.341,0.109,0.111,0.375
3.111120,0.279,-0.430,-0.000,0.513
3.114736,0.148,-0.821,-0.187,0.855
3.119422,0.135,-0.838,-0.225,0.878
3.120032,0.119,-0.852,-0.261,0.899
3.124302,0.103,-0.864,-0.299,0.919
3.125868,0.090,-0.869,-0.337,0.936
3.133305,0.079,-0.869,-0.381,0.952
3.136501,0.053,-0.835,-0.499,0.974
3.140145,0.043,-0.777,-0.568,0.964
3.142817,0.041,-0.738,-0.594,0.948
3.154991,0.041,-0.687,-0.616,0.923
3.159100,0.012,-0.367,-0.602,0.705
3.160552,0.000,-0.297,-0.575,0.647
3.172381,-0.017,-0.224,-0.544,0.588
3.175244,-0.098,0.132,-0.324,0.364
3.177895,-0.117,0.206,-0.275,0.363
3.190684,-0.138,0.278,-0.226,0.384
3.193199,-0.256,0.589,-0.005,0.643
3.216996,-0.283,0.629,0.038,0.691
3.220559,-0.731,0.081,0.199,0.762
3.223999,-0.793,-0.072,0.203,0.822
3.226017,-0.856,-0.235,0.207,0.912
3.235821,-0.919,-0.409,0.216,1.029
3.240450,-1.215,-1.338,0.306,1.833
3.242959,-1.265,-1.510,0.341,1.999
3.253326,-1.309,-1.671,0.379,2.156
3.258030,-1.463,-2.234,0.603,2.737
3.260759,-1.481,-2.295,0.641,2.806
3.271141,-1.501,-2.339,0.676,2.860
3.275743,-1.574,-2.376,0.769,2.952
3.288434,-1.589,-2.361,0.774,2.950
3.291142,-1.665,-2.210,0.724,2.860
3.293675,-1.677,-2.175,0.704,2.835
3.305842,-1.690,-2.139,0.677,2.809
3.308690,-1.759,-1.987,0.473,2.696
3.311280,-1.773,-1.963,0.416,2.678
3.323695,-1.787,-1.941,0.360,2.663
3.326743,-1.828,-1.905,0.071,2.641
3.341550,-1.824,-1.920,0.019,2.649
3.344232,-1.720,-2.103,-0.175,2.722
3.359234,-1.689,-2.133,-0.192,2.728
3.376748,-1.394,-2.290,-0.230,2.691
3.393956,-0.913,-2.476,-0.229,2.649
3.416587,-0.421,-2.544,-0.138,2.582
3.433676,0.210,-2.513,-0.168,2.527
3.437064,0.519,-2.131,-0.369,2.224
3.439508,0.546,-2.058,-0.398,2.166
3.441987,0.572,-1.977,-0.424,2.101
3.451633,0.600,-1.893,-0.446,2.035
3.454685,0.716,-1.502,-0.507,1.739
3.457269,0.758,-1.382,-0.501,1.654
3.459648,0.800,-1.260,-0.491,1.571
3.469959,0.842,-1.141,-0.478,1.496
3.472653,1.024,-0.655,-0.364,1.269
3.475188,1.067,-0.540,-0.322,1.238
3.477633,1.109,-0.433,-0.272,1.222
3.488058,1.149,-0.332,-0.225,1.217
3.492692,1.294,0.070,-0.046,1.296
3.505807,1.318,0.143,-0.031,1.326
3.510378,1.419,0.620,-0.011,1.549
3.523566,1.429,0.709,-0.010,1.595
3.528008,1.433,1.246,-0.039,1.899
3.541195,1.423,1.333,-0.045,1.950
3.558696,1.287,1.760,-0.128,2.184
3.576227,0.998,1.857,-0.300,2.129
3.578976,0.671,1.085,-0.388,1.333
3.593500,0.616,0.856,-0.386,1.123
3.611295,0.235,-0.582,-0.469,0.784
3.629672,-0.583,-2.073,-0.625,2.242
3.647179,-1.140,-1.808,-0.575,2.213
3.651664,-0.708,0.513,-0.224,0.902
3.654235,-0.643,0.746,-0.151,0.996
3.656333,-0.589,0.941,-0.064,1.112
3.663441,-0.535,1.095,0.027,1.220
3.673994,-0.457,1.308,0.223,1.404
3.676437,-0.281,1.526,0.620,1.671
3.689578,-0.249,1.558,0.662,1.711
3.694020,0.061,1.933,0.807,2.095
3.708090,0.137,2.014,0.830,2.182
3.725530,0.587,2.163,0.959,2.438
3.743179,0.886,1.385,0.866,1.858
3.760501,1.153,0.935,0.379,1.532
3.766497,1.362,1.058,-0.047,1.725
3.766921,1.392,1.100,-0.093,1.776
3.779791,1.421,1.142,-0.127,1.828
3.782369,1.617,1.445,-0.169,2.175
3.785260,1.654,1.491,-0.160,2.232
3.787340,1.690,1.531,-0.150,2.285
3.789762,1.725,1.567,-0.137,2.335
3.792411,1.760,1.603,-0.119,2.383
3.795147,1.798,1.636,-0.100,2.433
3.800434,1.830,1.664,-0.076,2.475
3.800550,1.859,1.682,-0.055,2.508
3.802423,1.888,1.699,-0.033,2.540
3.804749,1.914,1.703,-0.008,2.561
3.807278,1.932,1.700,0.016,2.574
3.809769,1.943,1.689,0.038,2.575
3.818941,1.958,1.670,0.059,2.574
3.822402,1.950,1.482,0.135,2.453
3.825094,1.936,1.414,0.140,2.401
3.827531,1.918,1.341,0.149,2.345
3.836460,1.892,1.260,0.151,2.279
3.840207,1.751,0.911,0.142,1.979
3.843696,1.708,0.817,0.135,1.898
3.846018,1.664,0.724,0.129,1.819
3.855939,1.615,0.630,0.117,1.738
3.860408,1.337,0.213,0.041,1.355
3.874182,1.279,0.146,0.028,1.287
3.877828,0.925,-0.102,-0.080,0.934
3.892154,0.868,-0.113,-0.100,0.881
3.910204,0.544,-0.026,-0.232,0.591
3.928724,0.219,0.334,-0.427,0.585
3.946867,-0.084,0.915,-0.714,1.164
3.964432,-0.382,1.546,-0.999,1.880
3.968501,-0.705,2.051,-1.231,2.494
3.971071,-0.745,2.084,-1.236,2.535
3.973537,-0.785,2.106,-1.238,2.566
3.975990,-0.824,2.122,-1.235,2.590
3.996426,-0.865,2.120,-1.227,2.598
3.999300,-1.159,1.806,-0.978,2.358
4.001393,-1.193,1.725,-0.931,2.295
4.004028,-1.227,1.633,-0.880,2.224
4.006586,-1.259,1.529,-0.826,2.146
4.009118,-1.291,1.421,-0.771,2.069
4.011826,-1.320,1.303,-0.715,1.988
4.017203,-1.348,1.181,-0.658,1.909
4.017530,-1.374,1.056,-0.599,1.833
4.019425,-1.399,0.930,-0.535,1.764
4.021595,-1.419,0.800,-0.469,1.695
4.024354,-1.435,0.676,-0.405,1.637
4.026720,-1.446,0.562,-0.339,1.588
4.035722,-1.452,0.454,-0.277,1.546
4.039354,-1.392,0.109,-0.026,1.396
4.041670,-1.361,0.047,0.038,1.362
4.044413,-1.320,-0.006,0.097,1.324
4.053794,-1.275,-0.049,0.152,1.285
4.056866,-1.015,-0.107,0.336,1.074
4.059437,-0.936,-0.089,0.366,1.009
4.072259,-0.850,-0.052,0.392,0.937
4.076982,-0.284,0.388,0.386,0.617
4.090224,-0.193,0.480,0.367,0.634
4.094656,0.177,0.829,0.204,0.872
4.108394,0.209,0.832,0.172,0.875
4.126334,0.288,0.532,-0.029,0.606
4.144341,0.237,-0.227,-0.235,0.403
4.162033,0.169,-0.852,-0.407,0.959
4.165124,0.171,-1.084,-0.540,1.223
4.167803,0.187,-1.083,-0.550,1.229
4.170290,0.202,-1.071,-0.553,1.222
4.172744,0.218,-1.051,-0.554,1.208
4.175622,0.238,-1.025,-0.547,1.186
4.177890,0.255,-0.989,-0.540,1.156
4.183536,0.273,-0.950,-0.527,1.120
4.183871,0.287,-0.901,-0.513,1.075
4.185572,0.298,-0.848,-0.494,1.025
4.187982,0.307,-0.788,-0.476,0.971
4.190306,0.312,-0.723,-0.457,0.911
4.192807,0.314,-0.652,-0.441,0.847
4.202293,0.314,-0.577,-0.427,0.784
4.205595,0.284,-0.246,-0.358,0.519
4.207974,0.271,-0.157,-0.339,0.462
4.210632,0.254,-0.067,-0.315,0.410
4.220515,0.235,0.025,-0.293,0.377
4.223068,0.144,0.388,-0.204,0.461
4.225626,0.115,0.470,-0.190,0.520
4.240326,0.056,0.614,-0.158,0.636
4.243204,-0.114,0.830,-0.098,0.844
4.258302,-0.150,0.835,-0.081,0.853
4.260884,-0.423,0.469,0.023,0.632
4.276669,-0.480,0.349,0.043,0.595
4.295030,-0.842,-0.530,0.181,1.011
4.298461,-1.210,-1.476,0.567,1.991
4.301046,-1.237,-1.534,0.635,2.070
4.303397,-1.258,-1.573,0.705,2.134
4.305974,-1.276,-1.601,0.775,2.189
4.308550,-1.293,-1.616,0.846,2.236
4.311244,-1.306,-1.620,0.908,2.270
4.316391,-1.317,-1.615,0.966,2.297
4.316494,-1.327,-1.599,1.018,2.314
4.318602,-1.337,-1.576,1.063,2.324
4.321070,-1.344,-1.550,1.101,2.328
4.323763,-1.350,-1.521,1.130,2.327
4.326150,-1.358,-1.494,1.156,2.327
4.335089,-1.362,-1.464,1.170,2.317
4.338864,-1.386,-1.373,1.171,2.275
4.341220,-1.391,-1.357,1.155,2.261
4.343840,-1.396,-1.345,1.134,2.246
4.353291,-1.399,-1.339,1.109,2.231
4.356220,-1.407,-1.363,0.961,2.182
4.358831,-1.407,-1.383,0.915,2.175
4.361473,-1.406,-1.416,0.863,2.174
4.372421,-1.410,-1.458,0.807,2.183
4.376725,-1.422,-1.789,0.477,2.335
4.390545,-1.424,-1.876,0.406,2.390
4.394352,-1.441,-2.482,-0.002,2.870
4.408832,-1.444,-2.585,-0.056,2.962
4.427103,-1.468,-3.153,-0.243,3.486
4.445638,-1.368,-3.467,-0.290,3.739
4.463743,-0.957,-3.300,-0.174,3.440
4.481466,-0.410,-3.008,-0.077,3.037
4.484870,0.076,-2.626,-0.170,2.632
4.487233,0.129,-2.549,-0.188,2.559
4.489757,0.184,-2.459,-0.207,2.475
4.492147,0.237,-2.357,-0.223,2.379
4.495302,0.289,-2.243,-0.239,2.274
4.501756,0.339,-2.118,-0.256,2.161
4.504934,0.488,-1.709,-0.296,1.802
4.507517,0.537,-1.559,-0.306,1.677
4.509806,0.586,-1.402,-0.310,1.551
4.520641,0.637,-1.231,-0.309,1.420
4.525334,0.908,-0.366,-0.237,1.007
4.527935,0.962,-0.210,-0.215,1.008
4.539233,1.016,-0.056,-0.191,1.035
4.542867,1.274,0.643,-0.107,1.431
4.557702,1.317,0.765,-0.102,1.527
4.560638,1.515,1.369,-0.083,2.044
4.576059,1.533,1.449,-0.089,2.112
4.594578,1.532,1.951,-0.166,2.486
4.613014,1.343,2.167,-0.332,2.571
4.630835,0.858,1.468,-0.552,1.788
4.633812,0.175,-0.516,-0.669,0.863
4.638504,-0.089,-1.148,-0.728,1.362
4.641149,-0.224,-1.453,-0.751,1.651
4.643750,-0.359,-1.735,-0.759,1.927
4.654815,-0.493,-1.983,-0.759,2.180
4.658890,-0.989,-2.580,-0.648,2.838
4.661368,-1.039,-2.538,-0.607,2.809
4.673995,-1.069,-2.439,-0.560,2.721
4.692723,-1.012,-1.310,-0.407,1.705
4.711334,-0.578,0.415,-0.229,0.747
4.714079,-0.264,1.265,0.384,1.348
4.716472,-0.223,1.349,0.462,1.443
4.718955,-0.184,1.429,0.533,1.536
4.721402,-0.144,1.509,0.597,1.629
4.724247,-0.103,1.596,0.660,1.730
4.726603,-0.062,1.687,0.719,1.834
4.733568,-0.019,1.780,0.778,1.943
4.733704,0.029,1.875,0.832,2.052
4.734199,0.079,1.972,0.883,2.162
4.736597,0.126,2.067,0.930,2.270
4.739170,0.176,2.161,0.976,2.378
4.741630,0.227,2.246,1.022,2.478
4.744259,0.279,2.325,1.066,2.573
4.752896,0.328,2.389,1.098,2.649
4.756658,0.478,2.437,1.106,2.718
4.759033,0.505,2.396,1.077,2.675
4.772108,0.531,2.344,1.032,2.615
4.776417,0.673,2.062,0.697,2.278
4.791260,0.735,1.965,0.523,2.162
4.794397,0.902,1.703,0.007,1.927
4.809956,0.928,1.665,-0.058,1.907
4.829266,1.101,1.470,-0.253,1.854
4.848018,1.388,1.357,-0.248,1.957
4.866297,1.733,1.348,-0.020,2.195
4.870070,1.826,1.307,0.304,2.266
4.872485,1.814,1.288,0.333,2.249
4.875044,1.795,1.263,0.355,2.224
4.877474,1.771,1.234,0.369,2.190
4.885725,1.743,1.203,0.381,2.152
4.890462,1.586,1.054,0.376,1.941
4.893382,1.539,1.015,0.362,1.878
4.896483,1.486,0.973,0.348,1.810
4.910684,1.433,0.933,0.324,1.740
4.929064,1.056,0.688,0.140,1.268
4.932948,0.492,0.405,-0.152,0.655
4.935380,0.422,0.376,-0.182,0.594
4.937897,0.357,0.352,-0.213,0.545
4.940528,0.294,0.335,-0.241,0.507
4.943256,0.235,0.319,-0.268,0.478
4.949963,0.177,0.307,-0.297,0.463
4.953034,0.019,0.294,-0.379,0.480
4.955646,-0.029,0.298,-0.402,0.501
4.957984,-0.075,0.305,-0.427,0.530
4.960625,-0.121,0.318,-0.450,0.564
4.969286,-0.161,0.334,-0.478,0.605
4.973189,-0.312,0.447,-0.585,0.800
4.975681,-0.346,0.481,-0.617,0.856
4.978572,-0.378,0.522,-0.653,0.917
4.989503,-0.409,0.566,-0.692,0.983
4.993697,-0.563,0.832,-0.911,1.356
5.008482,-0.594,0.892,-0.960,1.439
5.010995,-0.784,1.275,-1.246,1.947
5.027440,-0.809,1.337,-1.281,2.021
5.046614,-0.974,1.625,-1.414,2.364
5.051268,-1.166,1.625,-1.171,2.318
5.053805,-1.179,1.584,-1.112,2.266
5.056322,-1.193,1.531,-1.050,2.207
5.058925,-1.206,1.470,-0.982,2.140
5.061432,-1.219,1.399,-0.910,2.067
5.067333,-1.228,1.327,-0.834,1.991
5.071359,-1.252,1.072,-0.584,1.749
5.073971,-1.258,0.973,-0.495,1.665
5.076396,-1.261,0.870,-0.404,1.584
5.086671,-1.259,0.758,-0.317,1.503
5.089260,-1.222,0.289,0.018,1.256
5.094194,-1.172,0.086,0.158,1.186
5.106074,-1.135,-0.003,0.219,1.156
5.109225,-0.840,-0.201,0.423,0.962
5.125956,-0.756,-0.178,0.439,0.892
5.144736,-0.067,0.565,0.358,0.673
5.163848,0.258,1.086,0.185,1.132
5.182140,0.193,0.512,0.039,0.549
5.185048,0.023,-0.527,-0.140,0.546
5.187392,0.002,-0.640,-0.154,0.658
5.189912,-0.021,-0.739,-0.169,0.758
5.192256,-0.039,-0.832,-0.182,0.853
5.195562,-0.055,-0.916,-0.195,0.938
5.201616,-0.070,-0.991,-0.209,1.015
5.201715,-0.082,-1.056,-0.220,1.082
5.202498,-0.090,-1.112,-0.229,1.138
5.205047,-0.095,-1.163,-0.236,1.190
5.207690,-0.095,-1.204,-0.246,1.233
5.210090,-0.095,-1.235,-0.255,1.265
5.220858,-0.088,-1.261,-0.264,1.291
5.225164,-0.005,-1.267,-0.341,1.312
5.227845,0.018,-1.244,-0.357,1.294
5.240613,0.032,-1.213,-0.376,1.270
5.259489,0.043,-0.843,-0.416,0.941
5.278686,-0.072,-0.225,-0.302,0.384
5.297640,-0.267,0.450,-0.168,0.550
5.318252,-0.497,0.819,-0.031,0.958
5.338891,-0.903,0.215,0.134,0.938
5.343537,-1.311,-1.066,0.545,1.775
5.358797,-1.339,-1.174,0.610,1.882
5.378350,-1.462,-1.600,0.941,2.363
5.381403,-1.547,-1.657,0.935,2.452
5.384003,-1.559,-1.658,0.907,2.450
5.386314,-1.570,-1.659,0.874,2.445
5.388922,-1.581,-1.667,0.835,2.444
5.391381,-1.592,-1.678,0.791,2.445
5.393994,-1.602,-1.697,0.743,2.449
5.400313,-1.610,-1.716,0.695,2.453
5.400650,-1.618,-1.739,0.644,2.461
5.401735,-1.625,-1.762,0.590,2.469
5.404275,-1.629,-1.789,0.532,2.478
5.406814,-1.631,-1.822,0.474,2.491
5.409495,-1.627,-1.863,0.418,2.508
5.411902,-1.628,-1.907,0.361,2.534
5.419837,-1.626,-1.955,0.304,2.561
5.424400,-1.595,-2.210,0.112,2.728
5.427501,-1.581,-2.285,0.071,2.780
5.439162,-1.567,-2.358,0.035,2.831
5.441963,-1.440,-2.705,-0.093,3.066
5.444451,-1.399,-2.762,-0.106,3.098
5.458387,-1.356,-2.816,-0.112,3.127
5.462122,-1.054,-3.141,-0.121,3.315
5.477500,-0.997,-3.191,-0.124,3.345
5.496963,-0.568,-3.388,-0.118,3.437
5.515954,0.018,-3.280,-0.137,3.283
5.535015,0.607,-2.730,-0.308,2.813
5.553947,0.883,-1.863,-0.496,2.120
5.557417,1.038,-0.936,-0.417,1.458
5.559991,1.072,-0.813,-0.370,1.396
5.573065,1.107,-0.695,-0.321,1.346
5.577587,1.285,-0.070,-0.011,1.287
5.591973,1.303,0.023,0.025,1.304
5.611934,1.368,0.572,0.102,1.486
5.631271,1.368,1.334,0.014,1.911
5.650432,1.194,2.097,-0.225,2.423
5.669494,0.889,2.236,-0.491,2.455
5.673408,0.514,0.992,-0.617,1.277
5.675882,0.467,0.761,-0.600,1.076
5.678877,0.420,0.540,-0.585,0.900
5.689012,0.371,0.331,-0.584,0.767
5.693358,0.022,-0.841,-0.632,1.052
5.708896,-0.075,-1.123,-0.627,1.289
5.711578,-0.759,-2.742,-0.497,2.889
5.728142,-0.852,-2.903,-0.472,3.062
5.747533,-1.020,-2.272,-0.308,2.509
5.766915,-0.799,0.218,-0.378,0.910
5.789725,-0.490,1.405,0.186,1.499
5.794494,0.071,2.120,0.831,2.279
5.809709,0.213,2.295,0.923,2.483
5.812511,0.583,2.595,0.989,2.837
5.831224,0.626,2.582,0.965,2.826
5.834436,0.836,2.030,0.466,2.244
5.837017,0.857,1.956,0.388,2.171
5.839659,0.877,1.887,0.306,2.104
5.842294,0.893,1.821,0.224,2.041
5.844781,0.911,1.763,0.143,1.989
5.862709,0.925,1.707,0.067,1.943
5.882832,1.056,1.415,-0.244,1.783
5.890151,1.386,1.265,-0.230,1.891
5.890668,1.432,1.254,-0.210,1.915
5.892892,1.475,1.243,-0.190,1.938
5.895695,1.518,1.231,-0.171,1.962
5.903881,1.564,1.224,-0.143,1.991
5.907644,1.728,1.185,-0.020,2.096
5.910160,1.766,1.177,0.025,2.122
5.923757,1.798,1.167,0.070,2.144
5.927686,1.907,1.125,0.349,2.242
5.943257,1.907,1.118,0.381,2.243
5.963044,1.801,1.051,0.481,2.140
5.965734,1.421,0.754,0.308,1.637
5.970418,1.295,0.655,0.236,1.470
5.972977,1.224,0.602,0.193,1.378
5.975529,1.158,0.553,0.152,1.293
5.978145,1.089,0.509,0.111,1.207
5.983723,1.019,0.462,0.071,1.121
5.988171,0.804,0.340,-0.051,0.874
5.990584,0.731,0.307,-0.086,0.798
5.993084,0.660,0.278,-0.119,0.726
6.003745,0.586,0.251,-0.153,0.656
6.008263,0.259,0.154,-0.294,0.421
6.011129,0.200,0.148,-0.321,0.406
6.027173,0.143,0.140,-0.344,0.398
6.047446,-0.176,0.183,-0.523,0.581
6.051174,-0.420,0.453,-0.789,1.002
6.053761,-0.447,0.504,-0.828,1.068
6.056133,-0.474,0.553,-0.869,1.134
6.058695,-0.505,0.606,-0.912,1.206
6.061345,-0.529,0.661,-0.955,1.276
6.068182,-0.560,0.719,-0.993,1.348
6.071464,-0.647,0.888,-1.101,1.556
6.074066,-0.676,0.943,-1.133,1.622
6.076556,-0.702,1.003,-1.155,1.683
6.087893,-0.732,1.062,-1.176,1.745
6.091657,-0.877,1.318,-1.203,1.989
6.094279,-0.905,1.362,-1.197,2.027
6.107924,-0.934,1.397,-1.178,2.052
6.111806,-1.104,1.456,-0.975,2.071
6.127769,-1.134,1.441,-0.928,2.055
6.147401,-1.286,1.140,-0.577,1.813
6.166840,-1.370,0.386,-0.050,1.424
6.186348,-0.957,-0.036,0.379,1.030
6.189629,-0.003,0.565,0.382,0.682
6.192017,0.108,0.655,0.356,0.753
6.194741,0.204,0.725,0.331,0.822
6.206611,0.282,0.775,0.305,0.879
6.209699,0.496,0.724,0.203,0.901
6.226565,0.509,0.661,0.184,0.854
6.246379,0.491,-0.025,0.076,0.497
6.265407,0.341,-0.668,0.015,0.751
6.270406,0.098,-0.943,-0.056,0.950
6.273084,0.071,-0.945,-0.070,0.951
6.275503,0.048,-0.944,-0.086,0.949
6.278097,0.027,-0.936,-0.107,0.942
6.286319,0.008,-0.925,-0.129,0.934
6.290648,-0.043,-0.878,-0.247,0.913
6.293171,-0.047,-0.864,-0.281,0.910
6.305921,-0.049,-0.846,-0.319,0.906
6.308487,-0.015,-0.761,-0.511,0.917
6.326109,-0.004,-0.715,-0.565,0.912
6.328679,-0.026,-0.505,-0.565,0.759
6.346037,-0.038,-0.464,-0.550,0.721
6.365891,-0.168,-0.103,-0.383,0.431
6.385495,-0.348,0.275,-0.199,0.486
6.405197,-0.495,0.275,-0.017,0.567
6.408817,-0.789,-0.596,0.172,1.004
6.411514,-0.822,-0.734,0.204,1.121
6.425189,-0.859,-0.873,0.246,1.249
6.444608,-1.045,-1.688,0.633,2.084
6.447735,-1.207,-2.376,1.091,2.880
6.451610,-1.249,-2.475,1.148,3.001
6.454129,-1.269,-2.508,1.164,3.042
6.457353,-1.294,-2.536,1.169,3.077
6.459875,-1.315,-2.557,1.166,3.103
6.462833,-1.336,-2.571,1.153,3.119
6.474499,-1.360,-2.579,1.137,3.130
6.493759,-1.471,-2.530,0.922,3.069
6.513495,-1.480,-2.175,0.582,2.694
6.533413,-1.368,-1.731,0.207,2.216
6.553129,-1.117,-1.644,-0.085,1.990
6.573266,-0.687,-2.013,-0.184,2.135
6.592658,-0.155,-2.482,-0.162,2.493
6.595257,0.362,-2.552,-0.128,2.581
6.597683,0.419,-2.504,-0.122,2.542
6.600103,0.476,-2.446,-0.124,2.495
6.605249,0.574,-2.300,-0.122,2.374
6.607797,0.615,-2.211,-0.123,2.298
6.610311,0.650,-2.119,-0.129,2.221
6.617437,0.680,-2.027,-0.139,2.142
6.620529,0.733,-1.735,-0.174,1.891
6.623044,0.742,-1.635,-0.185,1.805
6.625699,0.747,-1.537,-0.197,1.720
6.628121,0.747,-1.427,-0.205,1.624
6.638447,0.749,-1.311,-0.207,1.524
6.643297,0.725,-0.764,-0.187,1.070
6.658147,0.722,-0.658,-0.173,0.992
6.661171,0.750,-0.043,-0.052,0.753
6.678134,0.758,0.050,-0.035,0.760
6.698283,0.809,0.607,0.023,1.012
6.718485,0.843,1.109,-0.093,1.396
6.739397,0.804,1.607,-0.285,1.819
6.759291,0.679,2.024,-0.464,2.184
6.779565,0.552,1.731,-0.498,1.884
6.784176,0.357,-0.275,-0.422,0.618
6.786795,0.302,-0.589,-0.426,0.787
6.789003,0.235,-0.900,-0.432,1.025
6.791392,0.150,-1.198,-0.438,1.284
6.794172,0.049,-1.477,-0.450,1.545
6.798770,-0.061,-1.721,-0.460,1.782
6.799314,-0.177,-1.925,-0.474,1.991
6.809304,-0.294,-2.083,-0.487,2.159
6.829209,-0.768,-2.277,-0.504,2.455
6.831914,-0.907,-1.402,-0.286,1.694
6.834358,-0.882,-1.251,-0.249,1.551
6.836824,-0.851,-1.109,-0.215,1.414
6.841680,-0.817,-0.970,-0.183,1.281
6.842164,-0.777,-0.832,-0.155,1.149
6.844558,-0.736,-0.694,-0.123,1.019
6.855222,-0.693,-0.556,-0.085,0.893
6.859043,-0.611,-0.090,0.080,0.623
6.860794,-0.602,0.015,0.135,0.617
6.872888,-0.611,0.189,0.230,0.680
6.877346,-0.679,0.688,0.355,1.030
6.893029,-0.681,0.835,0.381,1.143
6.914302,-0.566,1.941,0.636,2.120
6.917414,-0.240,2.809,0.854,2.945
6.920122,-0.215,2.804,0.843,2.936
6.922432,-0.192,2.769,0.821,2.895
6.925003,-0.173,2.702,0.787,2.820
6.927835,-0.160,2.610,0.741,2.718
6.938699,-0.149,2.499,0.681,2.594
6.942747,-0.072,1.937,0.339,1.968
6.959165,-0.046,1.856,0.275,1.877
6.979410,0.153,1.511,-0.075,1.521
6.982958,0.515,1.476,-0.092,1.566
6.985613,0.570,1.487,-0.073,1.594
6.987918,0.631,1.503,-0.051,1.631
6.990362,0.691,1.519,-0.028,1.669
6.993338,0.751,1.540,-0.002,1.714
7.000611,0.815,1.559,0.025,1.760
7.005501,1.063,1.639,0.154,1.959
7.007996,1.120,1.651,0.192,2.004
7.010786,1.174,1.667,0.233,2.052
7.021298,1.230,1.684,0.280,2.104
7.025684,1.452,1.713,0.520,2.305
7.028144,1.483,1.702,0.561,2.326
7.041660,1.508,1.688,0.601,2.342
7.062055,1.508,1.507,0.679,2.237
7.082712,1.250,1.249,0.435,1.820
7.103346,0.762,1.086,0.108,1.331
7.106307,0.080,1.020,-0.159,1.036
7.108788,0.003,1.007,-0.184,1.024
7.111365,-0.074,0.992,-0.210,1.017
7.124495,-0.149,0.981,-0.237,1.020
7.144943,-0.547,0.915,-0.399,1.138
7.165497,-0.932,0.938,-0.615,1.458
7.185781,-1.278,1.149,-0.879,1.930
7.206883,-1.544,1.519,-1.013,2.391
7.226997,-1.669,1.858,-0.802,2.623
7.229934,-1.629,1.767,-0.384,2.434
7.232776,-1.620,1.722,-0.329,2.387
7.234742,-1.606,1.666,-0.271,2.330
7.237433,-1.589,1.601,-0.215,2.266
7.240085,-1.574,1.526,-0.160,2.198
7.242361,-1.559,1.444,-0.109,2.128
7.244935,-1.546,1.353,-0.055,2.056
7.250983,-1.529,1.261,-0.006,1.982
7.251371,-1.513,1.169,0.041,1.913
7.252664,-1.495,1.086,0.091,1.850
7.255203,-1.478,1.005,0.139,1.793
7.257764,-1.460,0.925,0.183,1.738
7.260163,-1.440,0.854,0.221,1.688
7.271679,-1.416,0.789,0.254,1.641
7.275329,-1.264,0.626,0.364,1.457
7.277677,-1.226,0.634,0.369,1.429
7.292422,-1.183,0.654,0.376,1.403
7.295507,-0.881,0.984,0.359,1.368
7.313023,-0.829,1.061,0.353,1.392
7.333480,-0.545,1.559,0.323,1.683
7.353775,-0.468,1.637,0.351,1.738
7.374217,-0.552,1.374,0.359,1.524
7.378125,-0.815,1.109,0.246,1.399
7.394729,-0.854,1.089,0.233,1.403
7.415609,-1.103,0.970,0.136,1.475
7.436141,-1.404,0.755,0.073,1.595
7.457480,-1.532,0.475,0.020,1.604
7.482599,-1.353,0.356,-0.035,1.400
7.486987,-0.904,0.693,-0.149,1.149
7.489567,-0.861,0.771,-0.136,1.164
7.491531,-0.821,0.857,-0.118,1.193
7.494079,-0.780,0.950,-0.092,1.233
7.503595,-0.741,1.047,-0.058,1.284
7.507114,-0.575,1.465,0.131,1.579
7.509522,-0.533,1.564,0.190,1.664
7.512005,-0.494,1.656,0.243,1.745
7.524503,-0.456,1.745,0.304,1.829
7.527428,-0.269,2.088,0.585,2.186
7.545041,-0.237,2.132,0.635,2.237
7.565536,-0.117,2.119,0.879,2.297
7.585733,-0.527,0.969,1.036,1.513
7.606744,-1.586,-0.816,1.215,2.158
7.627096,-2.405,-1.083,1.648,3.110
7.630208,-2.820,0.264,2.343,3.676
7.633069,-2.854,0.434,2.403,3.756
7.635108,-2.892,0.591,2.453,3.838
7.637521,-2.928,0.738,2.497,3.918
