# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 20:46:22.857
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.404157,-1.935,-0.658,-0.209,2.055
2.411893,-1.843,-0.856,-0.211,2.043
2.413979,-1.495,-1.449,-0.208,2.093
2.416070,-1.425,-1.536,-0.206,2.105
2.417980,-1.366,-1.593,-0.202,2.108
2.420041,-1.318,-1.621,-0.202,2.099
2.421992,-1.281,-1.620,-0.207,2.076
2.423925,-1.249,-1.590,-0.215,2.034
2.425906,-1.232,-1.537,-0.224,1.982
2.427925,-1.223,-1.463,-0.235,1.921
2.434547,-1.224,-1.366,-0.249,1.851
2.437888,-1.314,-0.846,-0.312,1.594
2.439943,-1.345,-0.708,-0.327,1.555
2.441950,-1.375,-0.570,-0.342,1.528
2.443950,-1.403,-0.434,-0.354,1.510
2.445964,-1.428,-0.303,-0.361,1.504
2.447839,-1.450,-0.176,-0.369,1.506
2.449748,-1.467,-0.061,-0.371,1.514
2.456260,-1.480,0.041,-0.373,1.526
2.459930,-1.481,0.296,-0.377,1.556
2.461728,-1.471,0.319,-0.376,1.551
2.463903,-1.454,0.320,-0.377,1.536
2.465763,-1.435,0.302,-0.379,1.514
2.468063,-1.412,0.269,-0.383,1.488
2.469772,-1.388,0.222,-0.387,1.458
2.471698,-1.359,0.165,-0.392,1.424
2.479890,-1.331,0.097,-0.398,1.393
2.483599,-1.163,-0.337,-0.443,1.290
2.485575,-1.132,-0.438,-0.447,1.294
2.487797,-1.096,-0.538,-0.450,1.301
2.489635,-1.065,-0.635,-0.451,1.320
2.491648,-1.033,-0.726,-0.447,1.340
2.493643,-1.003,-0.809,-0.442,1.363
2.501924,-0.975,-0.884,-0.430,1.384
2.505495,-0.841,-1.117,-0.331,1.437
2.507577,-0.820,-1.134,-0.304,1.432
2.509517,-0.798,-1.138,-0.275,1.417
2.511556,-0.778,-1.137,-0.247,1.400
2.513571,-0.754,-1.130,-0.218,1.376
2.515444,-0.732,-1.115,-0.193,1.347
2.522972,-0.704,-1.103,-0.168,1.319
2.525267,-0.568,-1.049,-0.102,1.197
2.527357,-0.525,-1.042,-0.091,1.171
2.529289,-0.482,-1.040,-0.080,1.149
2.531337,-0.436,-1.041,-0.072,1.131
2.533384,-0.388,-1.041,-0.065,1.113
2.535409,-0.339,-1.044,-0.061,1.100
2.537295,-0.287,-1.042,-0.054,1.083
2.547736,-0.235,-1.040,-0.048,1.068
2.551647,0.046,-1.005,-0.003,1.006
2.551760,0.107,-0.992,0.009,0.998
2.555264,0.229,-0.951,0.031,0.978
2.557402,0.293,-0.925,0.044,0.971
2.559268,0.354,-0.897,0.054,0.966
2.561183,0.418,-0.869,0.066,0.966
2.574085,0.482,-0.837,0.076,0.968
2.577231,0.927,-0.592,0.150,1.110
2.579949,0.989,-0.554,0.158,1.144
2.581252,1.049,-0.516,0.164,1.181
2.583289,1.110,-0.482,0.173,1.223
2.589814,1.172,-0.448,0.178,1.267
2.593093,1.412,-0.319,0.208,1.462
2.595200,1.473,-0.292,0.214,1.517
2.597109,1.534,-0.272,0.221,1.574
2.599034,1.598,-0.254,0.223,1.633
2.600973,1.658,-0.241,0.225,1.690
2.603018,1.722,-0.232,0.227,1.752
2.604919,1.784,-0.226,0.230,1.813
2.612461,1.848,-0.225,0.230,1.876
2.614943,2.081,-0.270,0.242,2.112
2.616991,2.129,-0.293,0.250,2.163
2.619046,2.169,-0.324,0.252,2.208
2.620981,2.199,-0.362,0.257,2.243
2.623021,2.219,-0.405,0.259,2.271
2.625018,2.233,-0.455,0.258,2.293
2.627142,2.234,-0.514,0.252,2.306
2.639706,2.221,-0.577,0.245,2.308
2.643202,1.581,-0.971,0.047,1.856
2.645244,1.386,-0.985,0.002,1.700
2.646891,1.160,-0.980,-0.043,1.519
2.649291,0.906,-0.952,-0.083,1.316
2.656501,0.628,-0.908,-0.116,1.110
2.658743,-0.621,-0.634,-0.182,0.906
2.660796,-0.928,-0.590,-0.180,1.114
2.662843,-1.213,-0.569,-0.178,1.352
2.664925,-1.466,-0.578,-0.179,1.586
2.669089,-1.674,-0.623,-0.183,1.796
2.669208,-1.820,-0.695,-0.193,1.958
2.670779,-1.911,-0.788,-0.203,2.077
2.672829,-1.946,-0.891,-0.215,2.151
2.686864,-1.940,-0.998,-0.232,2.194
2.690758,-1.019,-0.970,-0.411,1.466
2.695674,-0.849,-0.814,-0.425,1.251
2.703683,-0.504,-0.447,-0.447,0.808
2.706612,0.288,0.353,-0.437,0.631
2.708772,0.425,0.458,-0.419,0.752
2.710885,0.549,0.542,-0.398,0.868
2.712539,0.662,0.602,-0.373,0.969
2.714445,0.759,0.636,-0.342,1.048
2.716395,0.841,0.652,-0.308,1.108
2.721965,0.906,0.640,-0.271,1.141
2.724525,1.003,0.491,-0.148,1.126
2.726530,1.006,0.421,-0.109,1.096
2.728883,0.997,0.349,-0.069,1.059
2.730599,0.981,0.276,-0.033,1.020
2.732578,0.955,0.213,-0.000,0.978
2.734675,0.927,0.157,0.029,0.941
2.736320,0.898,0.111,0.050,0.906
2.738440,0.868,0.078,0.068,0.875
2.744395,0.845,0.066,0.082,0.851
2.748282,0.812,0.151,0.112,0.833
2.750276,0.817,0.187,0.117,0.846
2.752289,0.831,0.224,0.119,0.869
2.754208,0.849,0.260,0.121,0.896
2.756133,0.869,0.292,0.124,0.926
2.758242,0.892,0.314,0.127,0.954
2.760129,0.918,0.321,0.129,0.981
2.769125,0.949,0.322,0.134,1.011
2.772256,1.125,0.217,0.177,1.159
2.774237,1.161,0.190,0.191,1.192
2.776046,1.202,0.171,0.208,1.231
2.778237,1.236,0.160,0.226,1.266
2.780089,1.267,0.159,0.245,1.300
2.782242,1.299,0.172,0.264,1.336
2.784107,1.321,0.199,0.281,1.365
2.791549,1.337,0.236,0.304,1.391
2.794050,1.302,0.519,0.383,1.453
2.795995,1.265,0.611,0.396,1.459
2.798172,1.212,0.708,0.404,1.461
2.800056,1.143,0.802,0.406,1.454
2.802070,1.060,0.893,0.399,1.443
2.803998,0.968,0.977,0.388,1.430
2.806002,0.868,1.051,0.368,1.412
2.812517,0.765,1.114,0.346,1.395
2.815860,0.438,1.251,0.252,1.349
2.818103,0.388,1.259,0.227,1.336
2.819925,0.347,1.260,0.205,1.323
2.822005,0.320,1.258,0.181,1.310
2.824163,0.307,1.250,0.162,1.297
2.825993,0.301,1.244,0.138,1.287
2.828095,0.308,1.236,0.114,1.279
2.834652,0.321,1.229,0.092,1.273
2.837881,0.453,1.184,0.010,1.268
2.840032,0.499,1.169,-0.005,1.271
2.842149,0.550,1.153,-0.017,1.278
2.843922,0.602,1.140,-0.026,1.290
2.845807,0.658,1.123,-0.029,1.302
2.848241,0.715,1.107,-0.028,1.318
2.849859,0.771,1.093,-0.023,1.338
2.857574,0.830,1.082,-0.015,1.364
2.860735,1.045,1.068,0.048,1.495
2.862109,1.094,1.073,0.071,1.534
2.864027,1.137,1.084,0.096,1.574
2.865751,1.178,1.097,0.123,1.614
2.867740,1.217,1.109,0.149,1.653
2.869812,1.245,1.125,0.178,1.688
2.871862,1.272,1.144,0.205,1.723
2.879464,1.293,1.162,0.231,1.754
2.881593,1.310,1.203,0.332,1.810
2.883852,1.300,1.205,0.350,1.807
2.885591,1.289,1.202,0.363,1.800
2.887626,1.274,1.191,0.377,1.785
2.889613,1.255,1.177,0.388,1.763
2.891676,1.237,1.157,0.393,1.739
2.893590,1.216,1.132,0.401,1.709
2.895635,1.194,1.105,0.405,1.677
2.901685,1.172,1.074,0.409,1.642
2.905481,1.086,0.913,0.417,1.479
2.907658,1.068,0.862,0.418,1.434
2.909475,1.046,0.805,0.421,1.385
2.911511,1.027,0.742,0.422,1.335
2.913922,1.008,0.675,0.423,1.285
2.915756,0.989,0.603,0.426,1.234
2.917476,0.968,0.529,0.429,1.184
2.924769,0.948,0.449,0.434,1.135
2.927387,0.879,0.121,0.445,0.993
2.929360,0.866,0.037,0.448,0.976
2.931460,0.847,-0.048,0.450,0.960
2.933664,0.832,-0.130,0.450,0.955
2.935437,0.816,-0.207,0.451,0.955
2.937367,0.800,-0.284,0.451,0.961
2.939500,0.784,-0.357,0.451,0.972
2.947288,0.768,-0.426,0.446,0.985
2.949279,0.715,-0.633,0.429,1.047
2.951301,0.704,-0.665,0.423,1.057
2.953303,0.697,-0.689,0.412,1.063
2.956241,0.689,-0.706,0.398,1.064
2.957842,0.685,-0.713,0.382,1.060
2.959370,0.681,-0.713,0.362,1.050
2.969178,0.680,-0.692,0.315,1.020
2.971333,0.711,-0.585,0.189,0.940
2.973361,0.731,-0.545,0.151,0.924
2.975368,0.764,-0.500,0.115,0.920
2.977516,0.809,-0.452,0.079,0.930
2.979643,0.868,-0.401,0.043,0.957
2.981551,0.954,-0.348,0.007,1.015
2.983386,1.061,-0.280,-0.020,1.098
2.991705,1.186,-0.206,-0.045,1.204
2.995154,1.918,0.363,-0.102,1.954
2.997444,2.041,0.503,-0.107,2.105
2.999200,2.152,0.648,-0.113,2.250
3.001239,2.243,0.793,-0.119,2.382
3.003332,2.321,0.942,-0.123,2.508
3.005321,2.379,1.090,-0.129,2.620
3.014187,2.420,1.235,-0.133,2.721
3.017421,2.415,1.855,-0.190,3.051
3.019196,2.378,1.939,-0.208,3.075
3.021394,2.333,2.007,-0.227,3.086
3.023360,2.282,2.055,-0.250,3.081
3.025951,2.222,2.091,-0.276,3.064
3.027485,2.155,2.115,-0.303,3.035
3.029356,2.077,2.132,-0.325,2.995
3.036774,1.995,2.140,-0.345,2.946
3.038959,1.624,2.072,-0.387,2.661
3.041187,1.528,2.039,-0.385,2.577
3.043302,1.435,1.997,-0.380,2.488
3.045203,1.343,1.948,-0.374,2.396
3.047395,1.256,1.892,-0.362,2.300
3.049105,1.172,1.832,-0.350,2.203
3.051617,1.088,1.766,-0.334,2.101
3.057983,1.010,1.693,-0.317,1.997
3.060872,0.750,1.390,-0.217,1.594
3.062837,0.702,1.311,-0.190,1.499
3.064806,0.665,1.235,-0.162,1.412
3.067131,0.632,1.156,-0.138,1.325
3.068928,0.609,1.081,-0.117,1.246
3.070924,0.597,1.004,-0.100,1.172
3.072751,0.590,0.925,-0.086,1.101
3.080181,0.595,0.845,-0.078,1.036
3.082875,0.714,0.498,-0.070,0.873
3.084806,0.764,0.407,-0.071,0.869
3.086814,0.825,0.325,-0.072,0.889
3.089044,0.885,0.250,-0.071,0.923
3.090928,0.946,0.188,-0.069,0.967
3.093370,1.006,0.137,-0.064,1.017
3.094810,1.064,0.103,-0.056,1.071
3.102893,1.113,0.084,-0.050,1.118
3.106658,1.254,0.189,-0.015,1.268
3.108652,1.258,0.238,-0.010,1.281
3.110663,1.255,0.291,-0.005,1.288
3.112668,1.246,0.346,-0.000,1.294
3.115070,1.231,0.401,0.009,1.294
3.117208,1.207,0.459,0.019,1.291
3.118667,1.179,0.518,0.031,1.289
3.125937,1.144,0.575,0.046,1.281
3.128756,0.964,0.792,0.107,1.252
3.130651,0.913,0.833,0.120,1.241
3.132627,0.860,0.867,0.135,1.228
3.134537,0.809,0.896,0.149,1.216
3.137037,0.758,0.920,0.164,1.203
3.138633,0.710,0.937,0.181,1.189
3.140736,0.665,0.952,0.199,1.178
3.147981,0.622,0.958,0.214,1.162
3.150452,0.504,0.940,0.275,1.102
3.152702,0.489,0.924,0.287,1.084
3.154593,0.478,0.903,0.298,1.064
3.156726,0.476,0.874,0.312,1.043
3.158929,0.480,0.845,0.321,1.023
3.160908,0.487,0.810,0.328,1.001
3.163122,0.503,0.772,0.336,0.980
3.169352,0.522,0.728,0.342,0.959
3.172633,0.653,0.523,0.347,0.906
3.174434,0.698,0.470,0.343,0.909
3.176422,0.743,0.414,0.341,0.916
3.178444,0.788,0.357,0.339,0.930
3.180679,0.834,0.299,0.336,0.948
3.182524,0.874,0.242,0.336,0.967
3.184289,0.913,0.190,0.334,0.991
3.191083,0.946,0.141,0.334,1.013
3.194220,1.026,-0.013,0.328,1.077
3.196462,1.029,-0.038,0.325,1.080
3.198137,1.025,-0.059,0.320,1.075
3.200391,1.013,-0.074,0.312,1.063
3.202285,0.995,-0.084,0.304,1.044
3.204503,0.972,-0.087,0.293,1.019
3.206280,0.945,-0.088,0.282,0.990
3.214632,0.911,-0.084,0.268,0.953
3.218033,0.682,0.003,0.193,0.709
3.220345,0.630,0.030,0.174,0.654
3.222083,0.576,0.058,0.157,0.600
3.224087,0.524,0.089,0.141,0.550
3.226568,0.471,0.125,0.121,0.502
3.228391,0.418,0.162,0.103,0.460
3.237819,0.369,0.202,0.086,0.429
3.240619,0.152,0.420,0.015,0.447
3.242765,0.119,0.464,0.001,0.479
3.244717,0.089,0.505,-0.011,0.513
3.246304,0.064,0.544,-0.022,0.548
3.248696,0.045,0.581,-0.035,0.584
3.250155,0.030,0.615,-0.049,0.618
3.252219,0.018,0.644,-0.062,0.647
3.259663,0.013,0.663,-0.077,0.668
3.261984,0.045,0.673,-0.149,0.691
3.264039,0.066,0.659,-0.169,0.683
3.266085,0.094,0.646,-0.187,0.679
3.268078,0.125,0.627,-0.205,0.671
3.270338,0.159,0.601,-0.223,0.661
3.272065,0.194,0.577,-0.235,0.653
3.280634,0.228,0.547,-0.248,0.643
3.283746,0.386,0.422,-0.285,0.639
3.285957,0.403,0.394,-0.285,0.631
3.287743,0.411,0.368,-0.284,0.621
3.289787,0.412,0.342,-0.281,0.605
3.292421,0.407,0.319,-0.275,0.586
3.294044,0.391,0.299,-0.266,0.560
3.295977,0.366,0.275,-0.257,0.525
3.302307,0.330,0.255,-0.247,0.485
3.305598,0.105,0.152,-0.213,0.282
3.307613,0.027,0.122,-0.207,0.241
3.309631,-0.058,0.091,-0.200,0.228
3.311737,-0.151,0.057,-0.198,0.256
3.313842,-0.253,0.019,-0.197,0.322
3.316372,-0.357,-0.021,-0.198,0.409
3.317623,-0.465,-0.060,-0.200,0.510
3.325200,-0.574,-0.092,-0.203,0.616
3.327749,-1.026,-0.226,-0.236,1.077
3.329542,-1.137,-0.269,-0.247,1.194
3.331574,-1.244,-0.308,-0.261,1.308
3.333552,-1.346,-0.351,-0.276,1.418
3.336151,-1.446,-0.394,-0.294,1.528
3.337892,-1.537,-0.436,-0.315,1.629
3.340014,-1.625,-0.478,-0.339,1.728
3.347511,-1.704,-0.521,-0.365,1.819
3.351583,-2.015,-0.719,-0.504,2.198
3.353426,-2.065,-0.757,-0.528,2.262
3.355568,-2.111,-0.797,-0.553,2.324
3.357429,-2.154,-0.842,-0.575,2.383
3.360257,-2.192,-0.892,-0.595,2.441
3.362313,-2.234,-0.948,-0.614,2.503
3.363777,-2.274,-1.007,-0.630,2.566
3.370991,-2.315,-1.075,-0.643,2.632
3.373694,-2.493,-1.414,-0.674,2.944
3.377672,-2.543,-1.508,-0.672,3.032
3.378425,-2.596,-1.596,-0.666,3.119
3.380424,-2.651,-1.684,-0.652,3.208
3.381551,-2.712,-1.759,-0.629,3.293
3.383439,-2.777,-1.829,-0.599,3.378
3.385496,-2.844,-1.887,-0.560,3.459
3.391201,-2.918,-1.936,-0.511,3.539
3.394919,-3.237,-2.049,-0.299,3.843
3.396985,-3.316,-2.052,-0.245,3.907
3.398992,-3.388,-2.051,-0.193,3.966
3.401233,-3.452,-2.041,-0.145,4.013
3.403255,-3.506,-2.022,-0.100,4.048
3.405282,-3.546,-1.997,-0.059,4.070
3.407068,-3.571,-1.960,-0.018,4.073
3.415981,-3.579,-1.908,0.019,4.056
3.419153,-3.450,-1.440,0.166,3.742
3.421062,-3.397,-1.307,0.185,3.644
3.422992,-3.341,-1.165,0.202,3.544
3.425109,-3.283,-1.016,0.222,3.444
3.427076,-3.225,-0.861,0.242,3.347
3.429087,-3.170,-0.699,0.262,3.257
3.438099,-3.117,-0.530,0.282,3.174
3.441045,-2.919,0.332,0.411,2.966
3.443167,-2.896,0.498,0.441,2.972
3.445181,-2.882,0.662,0.470,2.995
3.447274,-2.872,0.821,0.499,3.028
3.449087,-2.869,0.977,0.523,3.075
3.450993,-2.868,1.129,0.544,3.129
3.453221,-2.866,1.271,0.560,3.185
3.460270,-2.871,1.408,0.568,3.247
3.464397,-2.892,1.765,0.522,3.428
3.465258,-2.893,1.794,0.485,3.439
3.466959,-2.896,1.799,0.443,3.438
3.468982,-2.897,1.782,0.398,3.425
3.471440,-2.895,1.739,0.356,3.396
3.473048,-2.889,1.679,0.313,3.356
3.480335,-2.874,1.592,0.272,3.297
3.482712,-2.755,1.083,0.146,2.963
3.484867,-2.712,0.924,0.126,2.868
3.486726,-2.670,0.738,0.107,2.773
3.488863,-2.624,0.544,0.091,2.681
3.490800,-2.570,0.345,0.076,2.594
3.492886,-2.512,0.148,0.063,2.517
3.494805,-2.454,-0.041,0.052,2.455
3.496722,-2.392,-0.219,0.035,2.403
3.502518,-2.330,-0.385,0.020,2.361
3.504756,-2.146,-0.779,-0.013,2.283
3.506701,-2.092,-0.866,-0.021,2.264
3.509131,-2.039,-0.927,-0.029,2.240
3.510866,-1.991,-0.972,-0.035,2.216
3.512764,-1.947,-0.991,-0.040,2.185
3.515290,-1.910,-0.988,-0.048,2.151
3.517225,-1.878,-0.966,-0.058,2.112
3.518565,-1.853,-0.920,-0.070,2.070
3.525983,-1.832,-0.855,-0.083,2.023
3.528519,-1.788,-0.438,-0.159,1.848
3.530563,-1.785,-0.314,-0.180,1.822
3.532638,-1.781,-0.189,-0.202,1.802
3.534639,-1.776,-0.062,-0.225,1.791
3.536719,-1.768,0.062,-0.248,1.787
3.539017,-1.756,0.182,-0.273,1.787
3.540904,-1.743,0.287,-0.295,1.791
3.548492,-1.723,0.380,-0.320,1.794
3.550899,-1.662,0.567,-0.389,1.798
3.552606,-1.615,0.607,-0.424,1.776
3.554699,-1.587,0.607,-0.441,1.755
3.556584,-1.562,0.599,-0.458,1.734
3.560647,-1.500,0.544,-0.489,1.669
3.562733,-1.470,0.488,-0.507,1.630
3.570423,-1.441,0.418,-0.526,1.590
3.574298,-1.272,-0.032,-0.589,1.402
3.576274,-1.239,-0.122,-0.593,1.379
3.578258,-1.209,-0.204,-0.594,1.363
3.580360,-1.178,-0.280,-0.592,1.348
3.582930,-1.151,-0.350,-0.586,1.338
3.584819,-1.126,-0.415,-0.580,1.332
3.592495,-1.101,-0.476,-0.568,1.327
3.596057,-1.002,-0.691,-0.493,1.313
3.598076,-0.981,-0.734,-0.473,1.314
3.600235,-0.961,-0.781,-0.455,1.319
3.602389,-0.938,-0.822,-0.437,1.322
3.604463,-0.915,-0.859,-0.415,1.322
3.606320,-0.887,-0.894,-0.397,1.321
3.608320,-0.862,-0.925,-0.379,1.320
3.614021,-0.835,-0.957,-0.358,1.320
3.616255,-0.751,-1.029,-0.281,1.304
3.618117,-0.718,-1.039,-0.252,1.288
3.620206,-0.686,-1.048,-0.224,1.272
3.622216,-0.651,-1.049,-0.194,1.249
3.624294,-0.616,-1.043,-0.164,1.223
3.626662,-0.575,-1.035,-0.136,1.192
3.628424,-0.534,-1.025,-0.113,1.161
3.630069,-0.486,-1.008,-0.089,1.123
3.636699,-0.436,-0.992,-0.068,1.086
3.640125,-0.211,-0.923,-0.015,0.947
3.642073,-0.147,-0.908,-0.003,0.920
3.644177,-0.080,-0.892,0.006,0.896
3.646361,-0.011,-0.876,0.015,0.876
3.648134,0.059,-0.866,0.022,0.868
3.650192,0.130,-0.851,0.032,0.861
3.652196,0.205,-0.834,0.037,0.859
3.659270,0.278,-0.820,0.046,0.867
3.661887,0.587,-0.787,0.110,0.988
3.664371,0.667,-0.773,0.131,1.029
3.666168,0.747,-0.758,0.153,1.075
3.667989,0.827,-0.736,0.176,1.120
3.673004,0.903,-0.706,0.195,1.163
3.673132,0.979,-0.678,0.215,1.210
3.674087,1.050,-0.648,0.234,1.256
3.683716,1.122,-0.619,0.252,1.306
3.687674,1.439,-0.459,0.328,1.546
3.688105,1.493,-0.429,0.336,1.589
3.689778,1.544,-0.401,0.344,1.632
3.691744,1.597,-0.373,0.352,1.677
3.693889,1.646,-0.350,0.352,1.719
3.695670,1.693,-0.336,0.350,1.761
3.704032,1.742,-0.322,0.347,1.805
3.707587,1.968,-0.350,0.284,2.019
3.709583,2.007,-0.380,0.270,2.060
3.711909,2.043,-0.419,0.248,2.101
3.713752,2.073,-0.465,0.225,2.136
3.715758,2.093,-0.519,0.199,2.166
3.717627,2.104,-0.584,0.170,2.190
3.719594,2.105,-0.657,0.140,2.210
3.728045,2.094,-0.737,0.104,2.223
3.731412,1.796,-1.248,-0.080,2.189
3.733652,1.679,-1.363,-0.115,2.166
3.736118,1.547,-1.477,-0.145,2.144
3.737758,1.396,-1.588,-0.169,2.121
3.739572,1.221,-1.689,-0.183,2.092
3.741502,1.014,-1.769,-0.190,2.048
3.748241,0.765,-1.820,-0.189,1.983
3.751287,-0.458,-1.853,-0.076,1.910
3.753582,-0.750,-1.867,-0.018,2.012
3.755311,-1.004,-1.890,0.037,2.141
3.757388,-1.196,-1.909,0.088,2.255
3.763317,-1.325,-1.900,0.134,2.320
3.771881,-1.433,-1.642,0.185,2.187
3.775174,-1.163,-0.822,0.129,1.430
3.777877,-1.070,-0.706,0.097,1.286
3.779357,-0.966,-0.602,0.055,1.140
3.781517,-0.857,-0.497,0.004,0.991
3.783446,-0.744,-0.384,-0.053,0.839
3.785276,-0.627,-0.252,-0.110,0.685
3.791416,-0.508,-0.093,-0.160,0.541
3.793463,-0.140,0.469,-0.264,0.557
3.797165,0.097,0.872,-0.282,0.922
3.799289,0.203,1.068,-0.274,1.121
3.801672,0.297,1.253,-0.258,1.314
3.803154,0.384,1.419,-0.233,1.489
3.805103,0.462,1.562,-0.203,1.642
3.807053,0.531,1.673,-0.168,1.763
3.816245,0.587,1.756,-0.127,1.856
3.819096,0.690,1.704,0.124,1.843
3.821129,0.686,1.631,0.170,1.778
3.823141,0.679,1.548,0.213,1.704
3.825055,0.665,1.465,0.247,1.628
3.827270,0.649,1.389,0.273,1.557
3.829262,0.633,1.321,0.289,1.493
3.831503,0.621,1.264,0.293,1.438
3.837922,0.609,1.213,0.289,1.388
3.840945,0.602,1.033,0.203,1.213
3.843048,0.613,0.974,0.170,1.163
3.845129,0.625,0.906,0.137,1.109
3.847146,0.647,0.817,0.104,1.047
3.849529,0.677,0.703,0.074,0.978
3.851388,0.717,0.573,0.046,0.919
3.853036,0.768,0.420,0.019,0.876
3.860199,0.831,0.252,-0.002,0.868
3.863025,1.159,-0.405,-0.047,1.229
3.865512,1.252,-0.519,-0.052,1.356
3.867381,1.342,-0.599,-0.052,1.471
3.869275,1.429,-0.640,-0.051,1.566
3.871200,1.502,-0.634,-0.052,1.631
3.873202,1.565,-0.592,-0.050,1.674
3.875509,1.614,-0.511,-0.044,1.693
3.882449,1.643,-0.395,-0.036,1.690
3.885146,1.562,0.321,0.006,1.595
3.886990,1.499,0.540,0.019,1.593
3.888793,1.429,0.765,0.033,1.621
3.890803,1.355,0.988,0.049,1.678
3.892899,1.286,1.203,0.066,1.762
3.895141,1.225,1.401,0.089,1.864
3.896911,1.172,1.575,0.119,1.967
3.904215,1.128,1.726,0.151,2.068
3.906782,1.024,2.091,0.267,2.343
3.908670,1.006,2.130,0.280,2.372
3.910748,0.991,2.151,0.287,2.386
3.912764,0.979,2.156,0.282,2.384
3.914804,0.968,2.146,0.268,2.370
3.916950,0.960,2.129,0.247,2.348
3.918864,0.955,2.108,0.222,2.324
3.926748,0.951,2.082,0.193,2.297
3.930490,0.963,1.997,0.063,2.218
3.932674,0.974,1.988,0.046,2.214
3.934535,0.981,1.980,0.030,2.210
3.936736,0.992,1.968,0.019,2.204
3.938938,1.004,1.956,0.011,2.199
3.941447,1.014,1.940,0.006,2.189
3.942672,1.030,1.921,0.005,2.180
3.948152,1.045,1.898,0.011,2.167
3.950448,1.105,1.790,0.032,2.104
3.952549,1.129,1.749,0.042,2.082
3.954557,1.157,1.702,0.050,2.058
3.956718,1.185,1.646,0.061,2.029
3.958492,1.215,1.589,0.071,2.001
3.960776,1.243,1.527,0.083,1.971
3.962610,1.273,1.457,0.095,1.937
3.964697,1.307,1.381,0.107,1.905
3.970950,1.340,1.291,0.115,1.864
3.974275,1.466,0.866,0.131,1.707
3.976510,1.495,0.759,0.128,1.681
3.978482,1.520,0.657,0.124,1.661
3.983680,1.542,0.562,0.117,1.645
3.986598,1.592,0.316,0.097,1.626
3.992798,1.599,0.251,0.091,1.621
3.996114,1.588,0.092,0.070,1.593
3.998408,1.578,0.073,0.068,1.581
4.000369,1.562,0.058,0.067,1.564
4.002332,1.545,0.050,0.064,1.547
4.004715,1.522,0.053,0.060,1.524
4.006622,1.500,0.061,0.058,1.502
4.008631,1.473,0.072,0.056,1.476
4.019959,1.448,0.087,0.058,1.452
4.022089,1.278,0.217,0.051,1.298
4.024084,1.252,0.243,0.048,1.276
4.026069,1.225,0.269,0.045,1.255
4.028054,1.199,0.295,0.038,1.235
4.030061,1.176,0.321,0.031,1.220
4.036970,1.154,0.349,0.023,1.206
4.040047,1.081,0.471,-0.009,1.180
4.042009,1.064,0.507,-0.015,1.179
4.043835,1.055,0.540,-0.023,1.185
4.046333,1.044,0.576,-0.032,1.193
4.048152,1.038,0.613,-0.038,1.206
4.049842,1.038,0.655,-0.046,1.228
4.051824,1.045,0.699,-0.051,1.259
4.053699,1.063,0.748,-0.055,1.301
4.058550,1.094,0.802,-0.059,1.358
4.058686,1.134,0.859,-0.060,1.424
4.059898,1.183,0.920,-0.059,1.499
4.062067,1.240,0.985,-0.054,1.585
4.063868,1.299,1.053,-0.049,1.673
4.066011,1.363,1.123,-0.049,1.767
4.069504,1.427,1.194,-0.045,1.861
4.070050,1.489,1.265,-0.044,1.955
4.072643,1.550,1.336,-0.040,2.047
4.073841,1.605,1.410,-0.038,2.137
4.075808,1.654,1.487,-0.036,2.225
4.084279,1.694,1.562,-0.033,2.305
4.087637,1.739,1.921,-0.018,2.591
4.089638,1.716,1.985,-0.015,2.624
4.091958,1.688,2.045,-0.012,2.651
4.093821,1.649,2.102,-0.011,2.672
4.095765,1.603,2.157,-0.009,2.687
4.097634,1.551,2.203,-0.007,2.695
4.102887,1.496,2.244,-0.006,2.697
4.105505,1.303,2.331,-0.007,2.671
4.107676,1.234,2.353,-0.011,2.657
4.109510,1.164,2.370,-0.011,2.640
4.111659,1.092,2.388,-0.012,2.626
4.114247,1.024,2.405,-0.013,2.614
4.115551,0.956,2.421,-0.011,2.603
4.117475,0.890,2.437,-0.007,2.594
4.119678,0.826,2.452,-0.002,2.587
4.126172,0.764,2.463,0.004,2.579
4.129392,0.570,2.499,0.037,2.563
4.131663,0.535,2.502,0.049,2.559
4.133436,0.507,2.495,0.059,2.547
4.135342,0.482,2.485,0.070,2.532
4.137411,0.460,2.468,0.084,2.512
4.139414,0.446,2.442,0.097,2.484
4.141493,0.435,2.411,0.113,2.453
4.149285,0.426,2.378,0.129,2.420
4.151593,0.423,2.214,0.164,2.260
4.153490,0.428,2.162,0.167,2.210
4.155683,0.439,2.101,0.172,2.153
4.157473,0.454,2.036,0.175,2.094
4.160110,0.471,1.964,0.178,2.027
4.161800,0.494,1.890,0.182,1.962
4.163607,0.518,1.811,0.184,1.893
4.172962,0.549,1.733,0.190,1.827
4.175638,0.729,1.282,0.231,1.493
4.177439,0.774,1.182,0.240,1.433
4.179491,0.819,1.080,0.250,1.378
4.181468,0.866,0.977,0.262,1.332
4.183970,0.919,0.872,0.274,1.296
4.185692,0.970,0.766,0.285,1.268
4.187640,1.023,0.658,0.297,1.252
4.194952,1.075,0.554,0.305,1.247
4.197479,1.282,0.190,0.313,1.333
4.199316,1.332,0.110,0.306,1.371
4.201448,1.380,0.032,0.295,1.411
