# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 20:45:40.259
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.791341,9.7669,2.5002,0.0118,10.08
0.801446,8.1007,2.5375,-0.2727,8.49
0.814774,5.9442,1.9467,-0.3838,6.27
0.822316,3.7197,1.1915,-0.8456,4.00
0.833375,2.6595,0.9728,-1.2148,3.08
0.841678,2.5680,1.4137,-0.3945,2.96
0.852763,4.4282,1.2400,-2.2957,5.14
0.864196,4.1343,2.7582,-9.0578,10.33
0.876281,4.8811,3.6903,-7.5692,9.73
0.880885,6.9942,4.0257,-1.7419,8.26
0.891339,5.1735,2.9957,5.1819,7.91
0.901932,0.0548,0.7241,-1.9570,2.09
0.910780,-1.7203,1.2509,-4.3443,4.84
0.920543,-4.1146,0.9696,-5.3623,6.83
0.935104,-5.1839,0.8648,-8.9707,10.40
0.946330,-5.6490,0.9228,-10.6764,12.11
0.956436,-3.7979,0.9860,-7.4625,8.43
0.964136,-1.4013,1.0620,-1.8645,2.56
0.975649,-0.8879,0.8959,0.6250,1.41
0.980368,-1.2921,0.8356,1.2568,1.99
0.990843,-2.4727,0.5202,0.5312,2.58
1.001723,-4.1425,-0.2219,-1.1725,4.31
1.016122,-5.0704,-0.6927,-3.0341,5.95
1.020404,-5.6694,-1.1178,-4.3337,7.22
1.036137,-6.0469,-1.4962,-5.7051,8.45
1.045313,-5.5992,-2.2213,-6.3007,8.72
1.049983,-3.7310,-3.0109,-4.3882,6.50
1.068237,4.5929,-1.6083,2.4825,5.46
1.069967,7.3819,-0.2530,2.9918,7.97
1.087392,10.5742,0.3121,3.9873,11.31
1.106772,13.3496,2.7430,4.0637,14.22
1.107104,13.6335,3.3094,2.8813,14.32
1.111654,8.9129,3.0316,0.5739,9.43
1.125541,5.4910,2.3699,-2.3664,6.43
1.129707,3.8076,1.9710,-4.7317,6.39
1.147566,1.7030,1.3857,-4.5607,5.06
1.154118,0.4296,1.2230,-6.1855,6.32
1.159657,-0.6999,2.2707,-2.6292,3.54
1.169521,1.3143,2.0862,0.6660,2.55
1.180165,1.7407,2.1587,2.4581,3.71
1.192701,0.4589,2.3886,2.3290,3.37
1.200225,-0.4471,2.4966,0.0127,2.54
1.213191,-0.7635,1.8903,-2.6388,3.33
1.220753,-2.3470,1.4117,-3.7195,4.62
1.239983,-1.7294,0.4826,-0.7341,1.94
1.240133,-1.5709,0.6715,-0.6534,1.83
1.270662,-1.5619,-0.4218,0.6037,1.73
1.297545,6.5542,-5.0002,-0.8661,8.29
1.325882,4.1626,-6.1514,-0.8105,7.47
1.352343,-1.7494,-6.2554,0.1011,6.50
1.352452,-1.4547,-6.0363,2.2339,6.60
1.358583,0.8990,-5.0692,1.6627,5.41
1.368489,1.2195,-2.1206,1.6583,2.96
1.378464,-0.6045,-1.3855,0.9220,1.77
1.389451,-1.2548,-0.3317,0.3183,1.34
1.400740,-1.5559,0.2719,-0.1207,1.58
1.410965,-1.7883,0.4247,0.1559,1.84
1.421758,-1.9195,0.4490,0.3479,2.00
1.432685,-3.1671,0.3562,0.7856,3.28
1.443463,-3.8943,0.2590,1.0105,4.03
1.448231,-4.2930,0.1197,0.9580,4.40
1.458131,-4.2648,0.2642,0.7100,4.33
1.468133,-3.4982,1.4186,0.4942,3.81
1.479311,-3.0718,2.3777,0.6497,3.94
1.489957,-2.9960,3.2508,0.5323,4.45
1.500357,-3.5714,3.4617,0.1420,4.98
1.511596,-3.3279,3.5466,0.1482,4.87
1.523713,-3.3805,3.4361,1.1117,4.95
1.527544,-3.4078,3.4359,1.2292,4.99
1.538029,-3.5103,3.3047,1.1265,4.95
1.547525,-3.3858,3.0942,1.2950,4.77
1.557568,-2.9754,2.9219,1.5890,4.46
1.568408,-2.1278,2.9084,1.7172,3.99
1.578303,-1.1028,2.9316,1.1120,3.32
1.590210,-0.2809,2.6712,-0.7304,2.78
1.598127,-0.0162,1.9821,-3.0678,3.65
1.614472,-0.2140,1.0012,-4.4522,4.57
1.618280,-0.2992,0.0104,-4.3374,4.35
1.627115,-0.5790,0.0487,-3.7351,3.78
1.637239,-0.5526,0.3520,-5.2260,5.27
1.647118,0.7028,-0.2357,-3.6325,3.71
1.661016,1.8909,-1.2291,-1.8156,2.90
1.666976,1.7270,-1.3423,-3.1632,3.85
1.681326,1.3259,-1.1044,-5.8734,6.12
1.686967,1.1184,-0.6509,-4.2217,4.42
1.702246,2.1523,-0.6747,-0.9867,2.46
1.706774,3.5059,-1.7643,2.5930,4.70
1.724128,3.9046,-3.6148,2.9733,6.10
1.727707,2.8373,-5.3259,-0.2715,6.04
1.736748,1.5319,-6.6181,-2.1128,7.11
1.747371,0.6539,-7.0883,-1.3884,7.25
1.756788,-0.3793,-7.2252,-0.0873,7.24
1.767495,-1.0178,-6.7248,2.7195,7.32
1.776590,-1.2927,-5.2693,5.1676,7.49
1.792122,-2.9558,-4.7606,6.1516,8.32
1.797258,-3.6640,-4.1819,3.7844,6.73
1.813263,-3.9610,-3.1852,1.1964,5.22
1.816871,-3.7511,-1.4053,0.0480,4.01
1.827665,-3.7305,0.2375,0.4770,3.77
1.837452,-3.4303,1.6639,1.2553,4.01
1.847369,-2.5706,2.9017,1.9056,4.32
1.861721,-1.6444,3.7047,2.8883,4.98
1.866197,-1.0673,3.8372,3.9494,5.61
1.884418,-0.6524,3.4919,4.6860,5.88
1.886491,-0.0333,2.7789,4.9006,5.63
1.906325,0.5117,1.5933,4.8659,5.15
1.906532,0.8726,0.4173,4.8877,4.98
1.916392,1.2111,-0.4500,4.5412,4.72
1.926495,1.4318,-1.0879,4.0902,4.47
1.936924,1.6496,-1.4898,3.9037,4.49
1.950246,1.8284,-1.5012,3.8607,4.53
1.956044,2.3455,-1.1470,3.5559,4.41
1.971698,2.6052,-0.7311,2.6924,3.82
1.976030,2.9106,-0.2705,1.3527,3.22
1.994176,2.5170,0.3395,-0.5589,2.60
2.006054,1.1480,0.0947,-3.6665,3.84
2.017873,1.6308,0.1532,-4.6081,4.89
2.026299,1.0046,-0.0833,-4.7587,4.86
2.040099,0.3428,-0.2913,-4.1264,4.15
2.045874,0.2907,-0.3414,-2.5800,2.62
2.061369,0.1868,-0.3557,-1.3264,1.39
2.065328,0.1312,-0.1073,-0.4903,0.52
2.082204,-0.1024,0.2979,0.3594,0.48
2.085502,0.0255,0.8975,0.6264,1.09
2.105517,0.3115,1.3710,0.2777,1.43
2.105719,0.2583,1.3816,-0.3843,1.46
2.115009,0.0101,0.9729,-0.8032,1.26
2.127521,0.0137,0.6346,-0.8290,1.04
2.136453,0.5122,0.4826,-0.8676,1.12
2.149343,1.0751,0.4164,-1.1828,1.65
2.154721,1.2697,0.3195,-1.6087,2.07
2.169242,1.1092,0.1807,-1.9467,2.25
2.174912,0.8682,-0.0829,-2.3169,2.48
2.192248,0.5108,-0.4487,-2.8057,2.89
2.194848,0.0980,-0.9022,-3.3288,3.45
2.205431,0.0159,-1.0750,-3.8108,3.96
2.215865,0.4580,-0.8427,-4.0313,4.14
2.225410,1.0043,-0.6773,-3.7007,3.89
2.236514,1.6033,-0.6203,-2.9064,3.38
2.245543,2.1054,-0.5925,-1.9499,2.93
2.261082,2.5375,-0.4228,-1.0819,2.79
2.264856,2.7503,-0.0889,-0.4927,2.80
2.286180,2.8823,0.2594,-0.0449,2.89
2.306626,1.7314,-2.7256,-2.8907,4.33
2.314853,1.7793,-4.3475,-4.5306,6.53
2.328827,2.1052,-5.6635,-5.8637,8.42
2.334781,2.6554,-6.4589,-6.6090,9.61
2.353508,3.2600,-6.5438,-6.6906,9.91
2.354642,3.3679,-6.1514,-6.2962,9.42
2.373831,3.0989,-5.4466,-5.6550,8.44
2.374715,2.7426,-4.5159,-5.0094,7.28
2.383852,2.2164,-3.7109,-4.7693,6.44
2.394134,1.4738,-2.9834,-4.7288,5.78
2.404491,-0.0438,-2.3691,-4.1168,4.75
2.416148,-2.2182,-2.0862,-2.9707,4.25
2.424583,-2.3730,-1.5395,-0.7364,2.92
2.439628,-2.2662,-1.1012,3.7286,4.50
2.443762,-2.0796,-1.0105,7.3262,7.68
2.461864,-1.8600,-1.2444,7.5037,7.83
2.463512,-2.2310,-1.7605,5.3658,6.07
2.473500,-1.5537,-1.7932,3.3332,4.09
2.484382,0.4260,-0.9451,2.1189,2.36
2.494185,1.6302,-0.4537,1.4994,2.26
2.506515,1.1012,-0.8234,0.8699,1.63
2.514218,0.4671,-1.2578,0.9503,1.64
2.529478,0.4269,-1.2124,2.3620,2.69
2.533588,0.7367,-0.4923,3.4275,3.54
2.548761,1.3540,0.3615,3.4076,3.68
2.552856,1.9676,0.8975,3.1075,3.79
2.563112,2.4539,1.2075,2.8486,3.95
2.573564,2.5575,1.1839,3.2665,4.31
2.583050,2.2743,1.0740,3.9136,4.65
2.596516,1.8090,1.0126,4.1851,4.67
2.602981,1.3818,0.9152,4.1849,4.50
2.620073,0.8325,0.8394,4.4460,4.60
2.622726,0.2434,0.7203,5.2394,5.29
2.640198,-0.0945,0.7743,5.9646,6.02
2.642633,-0.6659,0.7858,6.2046,6.29
2.662819,-1.1605,1.0454,5.9143,6.12
2.663012,-1.7228,1.6228,5.7927,6.26
2.673273,-2.1458,2.4240,5.9138,6.74
2.683192,-2.4742,3.1932,6.1113,7.33
2.693130,-2.8595,3.8305,5.9139,7.60
2.705707,-3.2074,4.3767,5.6083,7.80
2.712384,-3.4994,4.8867,4.8819,7.74
2.732112,-3.7591,5.2449,4.2636,7.73
2.732240,-3.8557,5.3182,3.8716,7.62
2.750546,-3.9711,4.8275,2.4000,6.70
2.751638,-3.3567,3.2469,-0.5445,4.70
2.761661,-1.9429,0.9400,-6.3356,6.69
2.775018,-0.6030,-2.1180,-12.9800,13.17
2.781600,-0.7267,-5.8992,-14.6650,15.82
2.792219,-1.6117,-9.1328,-14.5440,17.25
2.801601,0.0373,-9.5324,-12.2072,15.49
2.816778,1.8301,-5.7346,-7.1006,9.31
2.821488,1.7351,-1.5038,-1.6994,2.86
2.841446,0.3536,0.8862,2.3507,2.54
2.842710,-1.7391,1.9124,1.2904,2.89
2.852783,-3.1866,2.1166,-1.4276,4.08
2.862914,-2.4881,2.5621,0.8669,3.68
2.871502,-1.2600,2.5467,6.7249,7.30
2.882385,-2.1254,1.2294,8.7385,9.08
2.891407,-2.6175,-0.3077,8.3389,8.75
2.906381,-2.7174,-1.9891,7.5887,8.30
2.911306,-2.6672,-4.0490,5.1219,7.05
2.929994,-2.2027,-6.0004,1.2995,6.52
2.932104,-1.1060,-6.9227,0.8472,7.06
2.941287,-0.1066,-6.3400,2.1978,6.71
2.952213,0.8058,-3.9352,2.6723,4.82
2.961662,0.3568,-1.4384,3.4750,3.78
2.974625,-0.1403,0.5012,4.3235,4.35
2.981195,-0.6318,1.5007,4.7473,5.02
2.995382,-0.9179,1.9225,4.6517,5.12
3.000979,-1.1807,2.2392,4.3193,5.01
3.019475,-0.8432,2.5522,3.9335,4.76
3.020762,-0.2808,2.7384,3.4724,4.43
3.040106,0.4241,2.6446,3.3098,4.26
3.040889,0.8596,1.9584,3.2118,3.86
3.050712,0.8741,0.7795,3.1741,3.38
3.063610,0.8334,-0.3347,2.9860,3.12
3.070354,0.9789,-0.8919,2.6450,2.96
3.085582,1.3694,-0.7378,2.1049,2.62
3.090564,1.6911,-0.0070,1.3748,2.18
3.110172,1.5921,0.7906,1.0860,2.08
3.110333,1.5539,1.0012,0.7435,1.99
3.129894,2.3198,0.3892,-1.2844,2.68
3.135536,2.2758,-0.1754,-2.0065,3.04
3.152694,1.5357,-0.7053,-2.9373,3.39
3.154874,0.8484,-0.8033,-3.7422,3.92
3.174333,-0.0320,-0.5516,-4.0849,4.12
3.174676,-0.5346,-0.2860,-4.3982,4.44
3.185420,-0.3101,-0.1886,-4.2658,4.28
3.195994,0.2538,-0.0928,-3.4147,3.43
3.205697,0.9043,-0.0709,-2.2427,2.42
3.218847,1.4713,-0.0079,-1.4133,2.04
3.224716,1.4647,0.0060,-1.1110,1.84
3.241867,1.0938,-0.0328,-1.3336,1.73
3.244258,0.8290,0.0964,-1.1145,1.39
3.254310,0.8443,0.2929,-0.6675,1.12
3.265529,0.8822,0.6228,-0.2434,1.11
3.274791,0.8447,0.8986,0.1476,1.24
3.286204,0.6897,1.0948,0.1675,1.30
3.295100,0.4327,0.9807,-0.5627,1.21
3.307360,0.2895,0.4699,-2.1655,2.23
3.313799,0.6768,-0.1207,-3.7831,3.85
3.329769,1.7219,-0.4870,-4.6958,5.03
3.333931,2.5955,-0.7977,-4.9654,5.66
3.353706,3.0599,-1.0968,-4.6490,5.67
3.354125,3.2316,-1.3874,-3.8554,5.22
3.363741,3.1836,-1.7220,-2.9610,4.68
3.374267,3.1398,-1.9356,-2.3366,4.37
3.384487,3.0941,-2.1696,-2.3144,4.43
3.397877,2.6965,-2.9614,-2.9009,4.95
3.403361,2.0442,-4.3447,-4.0763,6.30
3.420575,1.6744,-5.7297,-5.4720,8.10
3.423466,1.7196,-6.7217,-6.8295,9.74
3.438804,2.0670,-7.0595,-7.3775,10.42
3.442980,2.3618,-6.5086,-6.7440,9.67
3.452952,2.5853,-5.3776,-5.5121,8.12
3.462926,2.2600,-4.0873,-4.7412,6.66
3.472845,1.3544,-3.0340,-4.3268,5.46
3.485843,0.0657,-2.5077,-4.4815,5.14
3.493826,-2.9322,-2.6592,-4.6647,6.12
3.508127,-4.0070,-2.1532,-3.3161,5.63
3.513289,-3.6644,-1.9301,2.7242,4.96
3.531318,-2.4608,-1.8111,7.7259,8.31
3.533019,-1.8049,-1.9588,8.5905,8.99
3.542754,-2.3890,-2.8574,6.3869,7.39
3.553898,-2.6157,-3.6604,3.1693,5.50
3.562652,-1.9147,-3.4813,0.9969,4.10
3.575203,-1.3111,-2.8615,0.5493,3.20
3.582673,-1.0841,-2.0714,0.9983,2.54
3.598270,-0.0629,-1.0112,2.0033,2.24
3.602542,1.3280,0.2484,3.6340,3.88
3.618478,2.1031,1.0174,3.8227,4.48
3.622266,2.4383,1.2177,3.3662,4.33
3.639975,2.1595,1.3226,3.1088,4.01
3.642258,1.7649,1.4947,3.6445,4.32
3.652723,1.4605,1.6844,4.2050,4.76
3.664942,1.4337,1.9563,4.6979,5.29
3.673312,1.3421,2.2757,4.5792,5.29
3.685997,1.3124,2.5057,4.3067,5.15
3.692057,1.2513,2.5339,4.7936,5.56
3.708891,1.1198,2.3055,5.7074,6.26
3.711784,0.7041,2.1088,6.1751,6.56
3.724153,-0.2460,2.1115,6.3509,6.70
3.744800,-0.9894,2.7103,6.5343,7.14
3.745352,-1.5921,3.1594,6.6565,7.54
3.764116,-2.1635,3.5792,7.1459,8.28
3.764237,-2.4310,4.0613,6.9636,8.42
3.776102,-2.6715,4.6239,6.5894,8.48
3.781440,-2.8343,5.1657,6.2775,8.61
3.795458,-2.8727,5.6095,5.8700,8.61
3.801311,-2.6304,5.7543,5.3423,8.28
3.818301,-2.3148,5.0505,3.6510,6.65
3.821028,-1.6186,3.0757,0.6240,3.53
3.830977,-0.5335,0.5328,-4.0968,4.17
3.841403,0.1382,-2.9416,-11.5680,11.94
3.851120,-1.5816,-8.6277,-19.1869,21.10
3.861968,-2.1847,-13.5882,-22.9100,26.73
3.871672,1.7071,-13.7502,-17.1456,22.04
3.884700,3.2889,-7.9416,-7.7247,11.56
3.891818,2.5116,-0.6924,0.4536,2.64
3.907274,-0.5363,1.7837,5.3774,5.69
3.911165,-2.3050,2.8011,4.2069,5.55
3.920878,-3.3008,3.8664,-0.0103,5.08
3.930976,-3.1078,4.3919,-1.7130,5.65
3.941645,-2.0015,3.5832,2.2448,4.68
3.953335,-1.8359,1.5373,6.1885,6.64
3.961482,-1.2941,-0.4743,8.3626,8.48
3.975556,-1.2906,-2.6333,10.1768,10.59
3.981003,-2.6308,-5.0093,10.3812,11.82
3.999315,-4.4350,-6.9377,7.9248,11.43
4.000694,-4.6885,-7.9548,2.5856,9.59
4.010640,-3.7408,-7.9437,-3.0174,9.28
4.020078,-2.6058,-4.8210,-2.7362,6.13
4.030546,-2.3292,-1.1356,0.1107,2.59
4.041041,-3.0047,1.1772,2.9417,4.37
4.050981,-3.1882,2.5153,4.7986,6.29
4.062953,-2.7548,3.0157,5.7285,7.04
4.070278,-2.0381,3.0950,5.8261,6.90
4.085307,-1.0452,2.7760,5.5059,6.25
4.089893,-0.0514,2.2826,4.8393,5.35
4.108336,0.5415,1.4840,4.4354,4.71
4.110432,1.1663,0.5236,4.5911,4.77
4.120040,1.7733,-0.5027,4.4037,4.77
4.131588,2.0991,-1.3035,3.8434,4.57
4.140808,2.5361,-1.6408,3.3484,4.51
4.155565,3.0569,-1.5579,2.9123,4.50
4.159758,3.3442,-1.0503,2.5537,4.34
4.176448,3.4129,0.0966,1.6163,3.78
4.179630,2.8695,1.1838,0.2783,3.12
4.198587,2.3980,1.3821,-0.6530,2.84
4.199494,2.2388,1.3507,-2.3042,3.49
4.210240,2.0550,1.1045,-4.1681,4.78
4.220185,1.3683,0.6745,-5.3277,5.54
4.230268,0.4980,0.1396,-4.9285,4.96
4.242548,-0.3826,-0.2987,-3.6640,3.70
4.249132,-0.8003,-0.5787,-2.4071,2.60
4.264177,-0.6603,-0.6866,-1.2894,1.60
4.268985,0.3630,-0.2124,-0.4598,0.62
4.287440,1.3817,0.2504,-0.1177,1.41
4.289221,1.6809,0.4244,-0.2086,1.75
4.299145,1.7422,0.6971,-0.3543,1.91
4.309743,1.8919,1.1250,-0.8979,2.38
4.320328,1.7554,1.3402,-1.9032,2.92
4.332652,1.2128,1.2282,-2.7420,3.24
4.338779,0.6334,0.7271,-3.2901,3.43
4.355382,0.6567,0.3968,-3.4738,3.56
4.359420,0.8122,0.2569,-3.3712,3.48
4.376259,0.7928,-0.0555,-3.4286,3.52
4.379036,0.7025,-0.4775,-3.6285,3.73
4.388951,0.9178,-0.6689,-3.8221,3.99
4.398994,1.3491,-0.7100,-3.7007,4.00
4.409486,1.8627,-0.9670,-3.1768,3.81
4.421054,2.3850,-1.2476,-2.3880,3.60
4.429724,2.8691,-1.2751,-1.7417,3.59
4.443309,3.1197,-1.1326,-1.6333,3.70
4.449117,3.3278,-1.0320,-1.8229,3.93
4.466440,3.3254,-1.3901,-2.2390,4.24
4.468475,2.9939,-2.0104,-2.9396,4.65
4.478458,2.4204,-2.9114,-3.9084,5.44
4.488524,2.0642,-4.0810,-5.4010,7.08
4.498683,2.2485,-5.2001,-7.0282,9.03
4.510053,2.6069,-6.0214,-7.5756,10.02
4.518850,2.8547,-6.1962,-6.9643,9.75
4.531296,2.9783,-5.6371,-5.8665,8.66
4.537707,2.5344,-4.9891,-5.1422,7.60
4.552911,1.6732,-4.1605,-4.7848,6.56
4.558328,0.6188,-3.1212,-4.8279,5.78
4.567649,-1.6562,-2.7766,-5.8547,6.69
4.577691,-3.5722,-2.7598,-6.2931,7.74
4.588258,-3.9351,-2.7204,-2.5429,5.42
4.599753,-3.0994,-2.6712,4.4469,6.04
4.608345,-2.0911,-2.7629,8.4284,9.11
4.622027,-1.9161,-3.0628,8.4301,9.17
4.627461,-2.5700,-3.9128,6.3582,7.90
4.644558,-2.9373,-4.4337,3.6685,6.46
4.647306,-2.0689,-3.6058,1.0646,4.29
4.667273,-1.2480,-2.5446,-0.0650,2.83
4.667453,-1.3914,-1.9741,-0.3372,2.44
4.677983,-1.1127,-1.3654,0.4889,1.83
4.688037,-0.0532,-0.6463,2.7692,2.84
4.698273,0.8593,0.0587,4.3606,4.44
4.708927,2.0387,0.6833,4.2915,4.80
4.717641,2.2297,0.7258,3.6510,4.34
4.729258,1.5805,0.7404,3.6983,4.09
4.745908,1.1102,0.9598,4.3464,4.59
4.780143,0.9948,1.3343,4.7296,5.01
4.804330,0.0729,3.1517,6.8564,7.55
4.806071,-0.5671,3.4947,7.1564,7.98
4.819611,-1.2809,3.9311,7.1685,8.28
4.827347,-1.8610,4.3749,7.2751,8.69
4.841276,-2.1194,4.8124,7.6133,9.25
4.846132,-2.6202,5.0875,7.9216,9.77
4.856662,-3.1789,5.3872,7.8168,10.01
4.866686,-3.3824,5.8676,7.3645,10.01
4.877118,-3.1446,6.3411,6.9152,9.90
4.888660,-2.6283,6.5691,6.2084,9.41
4.896774,-2.0095,5.9457,5.0062,8.03
4.911225,-1.1032,3.8914,1.7050,4.39
4.916378,-0.1043,1.2129,-4.1365,4.31
4.933405,0.0935,-3.0810,-12.9544,13.32
4.936126,-1.3184,-10.1998,-23.3673,25.53
4.946065,-1.2904,-16.9022,-25.4026,30.54
4.956485,2.3638,-15.9305,-12.3265,20.28
4.965742,2.3599,-8.2667,-4.2723,9.60
4.978250,0.9790,-0.2475,-0.6388,1.19
4.986457,-1.6291,2.1376,2.3321,3.56
5.000888,-3.8580,2.7816,1.7839,5.08
5.005440,-5.6873,2.7911,-1.0737,6.43
5.020524,-5.4592,2.1557,-0.9579,5.95
5.025502,-4.0928,0.8703,2.6991,4.98
5.035404,-3.7798,-1.2105,5.1446,6.50
5.045020,-3.9787,-3.2509,6.6140,8.38
5.055190,-2.7392,-4.6546,7.7310,9.43
5.067140,0.0606,-4.8279,5.5056,7.32
5.076214,1.3812,-4.2001,2.8467,5.26
5.089581,0.7629,-2.8952,4.1006,5.08
5.095069,-0.2303,-1.6271,4.8299,5.10
5.111802,-1.0057,-0.6472,4.4391,4.60
5.115075,-1.7147,-0.0555,4.4594,4.78
5.133295,-2.1923,0.4345,4.7064,5.21
5.134872,-2.3304,0.8406,4.9445,5.53
5.144909,-1.8681,1.1439,5.0223,5.48
5.156155,-1.2966,1.3737,5.1287,5.47
5.165508,-0.9231,1.3929,5.1954,5.46
5.177155,-0.8036,1.3449,4.8920,5.14
5.185242,-0.6321,1.1854,4.5462,4.74
5.200378,-0.3202,0.8228,3.9478,4.05
5.205022,0.3213,0.4338,3.3483,3.39
5.223180,1.1443,0.1242,2.8597,3.08
5.224729,1.6375,-0.1575,2.9843,3.41
5.235268,1.8480,-0.3816,2.8291,3.40
5.245612,1.9889,-0.3423,1.2807,2.39
5.255250,2.0655,-0.1256,0.4732,2.12
5.268168,2.2796,-0.1296,-0.0485,2.28
5.274366,2.1576,-0.2796,-1.3232,2.55
5.289159,1.9274,-0.3326,-2.6874,3.32
5.294150,1.5585,-0.2450,-3.7299,4.05
5.310077,1.1429,-0.1113,-3.9708,4.13
5.314389,0.6152,-0.0069,-3.1868,3.25
5.324368,0.0323,0.2163,-1.9236,1.94
5.334984,-0.1003,0.4524,-1.3267,1.41
5.344904,0.2675,0.6202,-1.1117,1.30
5.354488,0.9574,0.5431,-0.9138,1.43
5.364624,1.5397,0.1931,-0.5690,1.65
5.378511,2.0358,-0.0947,-0.4052,2.08
5.384006,2.4522,-0.1342,-0.3479,2.48
5.401145,2.6817,-0.0790,-0.4146,2.71
5.403775,2.8906,0.2900,-0.7183,2.99
5.413804,2.8451,0.5558,-1.2747,3.17
5.424297,2.7151,0.6846,-1.8907,3.38
5.434197,2.5077,0.6764,-2.5939,3.67
5.445510,2.2759,0.6470,-3.2452,4.02
5.454442,1.9378,0.5451,-3.6067,4.13
5.466428,1.5395,0.4962,-3.5736,3.92
5.473636,0.9773,0.3478,-3.2749,3.44
5.492168,0.6181,0.1047,-3.1146,3.18
5.496059,0.6221,-0.3377,-3.3588,3.43
5.502786,0.9853,-0.8204,-3.6527,3.87
