# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 21:32:48.309
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
15.112840,1.2367,1.8103,0.2369,2.21
15.122526,0.7999,1.8962,-0.2317,2.07
15.132887,0.3175,1.6418,-0.8861,1.89
15.145908,-0.0920,1.0492,-1.5568,1.88
15.152762,-0.3116,0.4074,-1.8111,1.88
15.165262,-0.7962,-0.3308,-0.6648,1.09
15.172563,-1.4702,-1.0872,2.7040,3.26
15.182390,-1.6295,-1.8738,0.9213,2.65
15.191704,-0.0499,-0.3959,-1.3038,1.36
15.202098,0.6114,0.3139,-1.4903,1.64
15.211885,1.5656,0.9954,-0.8388,2.04
15.222351,2.2672,1.5912,-0.2981,2.79
15.240298,1.8118,1.4631,0.2015,2.34
15.241425,1.2521,0.8612,0.5171,1.61
15.264862,1.0027,0.1795,0.3236,1.07
15.265120,1.2479,-0.0647,-0.2786,1.28
15.273652,1.3298,-0.3664,-0.9841,1.69
15.285540,1.1029,-0.8906,-1.5991,2.14
15.291721,0.6756,-1.4360,-2.3771,2.86
15.303769,0.2885,-1.6873,-3.2426,3.67
15.310991,-0.0295,-1.2532,-3.4171,3.64
15.321805,-0.5917,-0.6560,-3.0131,3.14
15.331115,-1.0339,-0.0247,-2.1655,2.40
15.359308,-0.9625,0.5347,-1.4832,1.85
15.379122,0.9980,-0.0104,-1.0497,1.45
15.380894,1.8460,-1.6726,-1.9083,3.14
15.395693,2.1580,-2.0008,-2.8881,4.12
15.401017,2.4136,-2.3053,-3.6289,4.93
15.418891,2.1728,-2.7446,-4.1255,5.41
15.420542,1.5719,-3.2808,-3.4599,5.02
15.435363,1.3662,-3.4098,-1.4866,3.96
15.440534,0.9649,-3.1262,1.2474,3.50
15.455364,1.0363,-2.9362,3.6176,4.77
15.460791,2.8656,-2.7708,3.9696,5.63
15.471419,4.3199,-2.4244,3.7703,6.23
15.480296,4.3006,-2.1048,3.4021,5.87
15.491696,3.7916,-2.1844,2.7853,5.19
15.500587,3.7338,-1.5126,-0.1941,4.03
15.510900,6.9709,0.7780,-27.2480,28.14
15.521876,5.1471,1.0816,-18.0197,18.77
15.531339,2.3105,0.7779,-9.1762,9.49
15.544258,-1.4520,-1.8989,-7.7450,8.11
15.551307,-2.9351,-3.6909,-4.5243,6.54
15.560004,-1.9694,-4.9486,-1.6970,5.59
15.570341,-1.5354,-5.5833,1.1889,5.91
15.580866,-2.0757,-5.7279,4.8146,7.77
15.591530,-2.7456,-5.4636,8.3136,10.32
15.600383,-2.7641,-3.9507,11.3512,12.33
15.610798,-2.9857,-1.9765,11.1636,11.72
15.620331,-5.4209,-2.1182,7.5415,9.53
15.633930,-7.8309,-2.6258,2.2197,8.55
15.639920,-7.0740,-1.6425,-1.9829,7.53
15.649587,-4.2460,0.2345,-1.8779,4.65
15.659397,-2.6014,-0.0696,-0.2573,2.61
15.669757,-1.3195,-0.9002,-0.0203,1.60
15.679737,-0.4464,-1.7692,0.2416,1.84
15.689816,0.3632,-1.5181,1.2972,2.03
15.701539,0.4379,-0.2340,2.8267,2.87
15.709772,0.8560,0.8850,3.4855,3.70
15.722717,0.9715,0.5854,3.1153,3.32
15.729573,-0.0658,0.2342,2.5070,2.52
15.744510,-2.7137,-0.2074,2.6783,3.82
15.759229,-2.9537,-0.6677,3.8756,4.92
15.768860,-2.9903,-1.0957,4.0188,5.13
15.779887,-2.4706,-1.1268,3.8539,4.71
15.789151,-2.6220,-0.7395,4.0125,4.85
15.800689,-1.7564,-0.6148,3.4822,3.95
15.811939,-1.2412,0.1091,3.5849,3.80
15.819401,-1.4696,0.9995,3.8159,4.21
15.833743,-1.2146,2.0924,3.6262,4.36
15.838700,-2.4023,1.5973,3.1726,4.29
15.850075,-2.3496,-0.3742,1.5291,2.83
15.858503,-3.3914,-2.2713,0.0088,4.08
15.869587,-3.5597,-1.9452,0.1295,4.06
15.878834,-1.2894,1.4881,-0.6731,2.08
15.888692,-0.0599,2.4456,-0.1424,2.45
15.900390,-1.3066,1.4201,-0.5379,2.00
15.908611,-2.1692,0.0560,-2.9196,3.64
15.928720,-3.8090,-0.6827,-4.5147,5.95
15.928836,-2.3032,-1.3635,-6.0931,6.66
15.939648,0.3650,0.3322,-4.1552,4.18
15.948714,3.0089,4.3083,-4.7429,7.08
15.958552,6.3313,6.6258,-10.1574,13.68
15.968206,9.8856,5.5241,-10.6959,15.58
15.978023,11.3019,2.9134,-7.3093,13.77
15.989664,9.6312,-0.5081,-5.5826,11.14
15.998792,5.4875,-3.5774,-6.1669,9.00
16.011913,1.8525,-4.3352,-6.4794,8.01
16.018772,-0.3076,-3.4253,-5.2821,6.30
16.027694,-1.7446,-3.5526,-2.4683,4.66
16.037514,-4.0993,-5.1094,0.7804,6.60
16.048240,-5.9804,-6.7058,5.6253,10.60
16.057994,-5.5452,-7.6010,9.0407,13.05
16.067974,-3.6506,-6.3991,7.2894,10.36
16.079319,-2.3405,-4.0997,1.0274,4.83
16.087883,0.5150,-1.7967,-0.0589,1.87
16.100883,3.0420,0.0836,2.7959,4.13
16.107930,3.3768,0.7817,4.5083,5.69
16.117214,1.8423,0.1871,4.8792,5.22
16.127292,0.1529,-1.8030,2.3226,2.94
16.137167,-1.0891,-2.3784,-0.0397,2.62
16.147623,-1.3822,-1.0643,1.1016,2.06
16.157567,-1.8460,-0.8942,2.9600,3.60
16.168904,-2.7879,-1.6395,3.3904,4.69
16.180097,-3.3733,-1.5777,2.1471,4.30
16.201057,-3.4429,-1.2236,0.9452,3.77
16.216602,-2.2946,-0.8401,3.0836,3.93
16.226896,-1.4606,-1.0412,2.9701,3.47
16.236416,-1.5906,-0.9556,2.5773,3.18
16.246463,0.8311,1.5221,1.9306,2.60
16.267261,0.9434,1.7755,-2.5282,3.23
16.267503,-1.3602,-0.5448,0.4678,1.54
16.289159,-2.1232,-0.5628,1.9772,2.96
16.289254,-1.9208,0.2526,-2.2635,2.98
16.296244,-1.2063,-0.7216,3.3131,3.60
16.309041,-1.1280,-1.3585,11.5105,11.65
16.315992,-2.2151,-1.4394,6.5011,7.02
16.334738,-2.4951,-1.5769,-0.4814,2.99
16.336900,-1.4225,-1.5893,-3.2611,3.90
16.352235,1.5670,-0.7226,-3.2448,3.68
16.355926,1.7724,0.0104,-7.8248,8.02
16.370064,1.8466,0.8668,-9.9111,10.12
16.376779,3.2136,1.0063,-6.0204,6.90
16.390943,2.5434,0.2358,-5.1012,5.71
16.395745,3.3859,0.9132,-4.4665,5.68
16.405994,4.1087,-0.2631,1.5958,4.42
16.416082,5.3793,1.6520,2.4808,6.15
16.426363,5.6348,2.1124,1.2879,6.15
16.435992,3.0853,0.6107,-0.2624,3.16
16.446033,1.7274,0.4499,-0.2169,1.80
16.459120,1.5370,0.3804,1.5038,2.18
16.465900,0.0826,-0.0992,1.5135,1.52
16.480825,-0.8676,-0.6722,1.7546,2.07
16.485441,-1.2084,-0.3803,1.5083,1.97
16.495579,-1.4279,0.0856,0.2219,1.45
16.505325,-0.3429,0.9107,-0.0128,0.97
16.515845,1.0620,1.2508,0.3858,1.69
16.526216,2.1516,1.1788,0.6171,2.53
16.540754,3.2263,1.8853,0.8075,3.82
16.550652,6.1337,3.6445,1.0443,7.21
16.560769,5.5570,3.4595,-0.5343,6.57
16.571131,4.1424,2.5158,-1.6786,5.13
16.581058,2.9584,1.4403,-0.5990,3.34
16.595498,2.3882,1.0593,1.4968,3.01
16.600015,1.8326,0.8154,2.2088,2.98
16.613683,1.0040,0.8891,1.8977,2.32
16.620531,-0.0809,0.6336,0.9389,1.14
16.635534,0.0540,0.5632,0.6149,0.84
16.640160,0.0347,-0.2388,1.1743,1.20
16.650321,0.3744,-0.4806,1.4462,1.57
16.659755,0.8995,-0.4084,0.9710,1.39
16.670911,0.9572,-0.3466,-0.0488,1.02
16.680347,1.7440,0.4551,-0.8323,1.99
16.690914,1.9699,0.1957,-1.7317,2.63
16.703196,1.2904,-0.9011,-1.7794,2.38
16.710136,0.2307,-1.5708,-1.7475,2.36
16.725355,-2.4330,-3.5904,-3.5391,5.60
16.729411,-8.0417,-5.5729,-5.6221,11.28
16.740416,-9.0839,-6.9407,-2.7989,11.77
16.749436,-3.0440,-4.0480,-2.0100,5.45
16.760321,2.9156,-2.4844,-0.8903,3.93
16.769503,6.0145,-1.7094,-0.3251,6.26
16.779854,3.2783,-1.1758,0.8054,3.57
16.791845,-0.2659,-1.7293,0.3261,1.78
16.799621,-1.2342,-2.2677,-1.6177,3.05
16.813948,-1.7726,-2.4944,-3.7133,4.81
16.819105,-1.5161,-2.6272,-3.1228,4.35
16.829196,-2.2093,-2.1493,1.2507,3.33
16.839352,-1.9337,-1.8040,2.1957,3.44
16.849542,0.7062,-1.4423,3.3396,3.71
16.858951,1.3957,-1.3450,-0.3765,1.97
16.869626,-1.0694,-1.9563,-2.3551,3.24
16.881180,-4.0277,-2.7109,-2.1245,5.30
16.889391,-4.4935,-3.3222,-1.7592,5.86
16.903590,-2.7432,-3.7327,-0.1629,4.64
16.908690,0.5583,-3.9240,0.7895,4.04
16.918603,2.5494,-4.1167,-1.0387,4.95
16.928486,2.3430,-4.6452,-3.3514,6.19
16.938751,0.9116,-5.6928,-3.6706,6.83
16.949990,1.5927,-4.1480,-2.0668,4.90
16.959415,1.4979,-2.1423,0.3925,2.64
16.969559,1.1075,-1.7028,0.9271,2.23
16.979061,0.7527,-2.4034,0.9717,2.70
16.992282,1.3275,-2.9281,-1.5698,3.58
16.998504,1.1450,-2.9101,-1.0180,3.29
17.008267,0.1196,-3.2718,0.4601,3.31
17.018525,0.8734,-2.2208,-0.9659,2.57
17.028346,0.5389,-1.3179,-2.6793,3.03
17.038517,0.2696,-1.1794,0.5541,1.33
17.048588,0.3909,-1.7885,1.4212,2.32
17.069780,0.8139,-2.0183,-0.3888,2.21
17.070144,1.2586,-1.9327,-2.6809,3.54
17.088655,1.2921,-1.6736,-2.3278,3.14
17.088766,1.3570,-0.7444,-1.0806,1.89
17.098482,1.2073,-0.0116,-0.8572,1.48
17.107610,0.9570,0.2349,-1.4778,1.78
17.118134,0.3441,0.2252,-1.6967,1.75
17.127728,-0.0183,-0.0283,-1.2867,1.29
17.138845,-0.1333,-0.0787,-1.0790,1.09
17.148182,0.0317,-0.2538,-0.8847,0.92
17.159421,0.2554,-0.7519,-0.2332,0.83
17.170139,0.6039,-0.4033,-0.8033,1.08
17.177422,0.6494,0.2622,-1.0725,1.28
17.194276,0.6102,0.3055,-0.6367,0.93
17.197136,0.3748,0.2084,-0.7849,0.89
17.207117,0.2458,0.3954,-1.0476,1.15
17.217329,0.2506,0.4020,-0.4582,0.66
17.227400,-0.0763,0.1252,0.3885,0.42
17.239055,-0.4431,-0.2128,0.4875,0.69
17.246730,-0.4396,-0.2462,0.3515,0.61
17.260428,-0.3925,-0.1616,-0.0225,0.43
17.266727,0.1301,-0.0899,-0.6583,0.68
17.281636,0.0069,0.0721,-0.4163,0.42
17.286589,0.0536,0.2971,-0.2687,0.40
17.296668,0.2835,0.1504,0.2349,0.40
17.306830,0.4438,0.6290,-0.4412,0.89
17.316554,0.6242,0.5295,-1.9220,2.09
17.328315,0.1780,0.3905,-0.8294,0.93
17.346982,-0.1457,0.2169,0.1795,0.32
17.347070,-0.0066,0.2552,-0.3281,0.42
17.364294,0.0833,0.3117,-0.4675,0.57
17.381963,-0.0957,0.2677,0.0167,0.28
