# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 21:33:23.113
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.230156,0.233,-0.691,0.808,1.088
0.231969,0.262,-0.682,0.816,1.096
0.238259,0.290,-0.674,0.825,1.104
0.241681,0.396,-0.618,0.864,1.134
0.249048,0.425,-0.604,0.872,1.143
0.251928,0.522,-0.540,0.889,1.164
0.253820,0.541,-0.518,0.884,1.159
0.260210,0.555,-0.500,0.876,1.151
0.263596,0.572,-0.455,0.838,1.112
0.271420,0.571,-0.465,0.832,1.111
0.273593,0.560,-0.539,0.846,1.149
0.275811,0.554,-0.565,0.862,1.170
0.282686,0.550,-0.589,0.886,1.197
0.286046,0.523,-0.679,1.056,1.360
0.293933,0.517,-0.700,1.117,1.416
0.297472,0.498,-0.797,1.481,1.754
0.304798,0.495,-0.811,1.558,1.825
0.307620,0.497,-0.833,1.860,2.098
0.309660,0.498,-0.831,1.929,2.159
0.316554,0.502,-0.825,1.996,2.217
0.319530,0.544,-0.842,2.218,2.434
0.327142,0.563,-0.850,2.261,2.480
0.329629,0.656,-0.894,2.363,2.610
0.338793,0.684,-0.896,2.370,2.625
0.341536,0.842,-0.850,2.354,2.641
0.349458,0.879,-0.829,2.344,2.637
0.353295,1.078,-0.667,2.275,2.604
0.360610,1.122,-0.633,2.260,2.601
0.363291,1.316,-0.568,2.215,2.638
0.372623,1.370,-0.567,2.205,2.657
0.375328,1.672,-0.609,2.169,2.805
0.383101,1.738,-0.614,2.165,2.843
0.385199,1.985,-0.644,2.161,3.004
0.393956,2.108,-0.672,2.163,3.094
0.397334,2.334,-0.811,2.165,3.285
0.405381,2.380,-0.868,2.158,3.328
0.409259,2.404,-1.495,2.006,3.470
0.416308,2.347,-1.690,1.939,3.482
0.419077,1.955,-2.626,1.630,3.657
0.427337,1.845,-2.834,1.572,3.729
0.439035,1.454,-3.389,1.500,3.981
0.442871,1.309,-2.890,1.813,3.655
0.450011,1.287,-2.729,1.885,3.558
0.453335,1.134,-2.195,2.171,3.289
0.461879,1.076,-2.103,2.233,3.251
0.464880,0.736,-1.906,2.479,3.213
0.473063,0.677,-1.892,2.522,3.224
0.476968,0.502,-1.900,2.776,3.401
0.484918,0.508,-1.913,2.866,3.483
0.494816,0.651,-2.131,3.287,3.971
0.497053,0.824,-2.493,3.478,4.358
0.505941,0.918,-2.694,3.532,4.536
0.508535,1.125,-3.055,3.584,4.842
0.510855,1.180,-3.135,3.587,4.908
0.517378,1.237,-3.208,3.591,4.972
0.520565,1.484,-3.428,3.575,5.171
0.528646,1.551,-3.466,3.569,5.211
0.532866,1.893,-3.517,3.582,5.365
0.540582,1.964,-3.498,3.599,5.389
0.550639,2.319,-3.286,3.747,5.497
0.554323,2.653,-3.058,3.918,5.634
0.560083,2.712,-3.020,3.946,5.661
0.562198,2.878,-2.939,3.995,5.735
0.564253,2.925,-2.919,4.004,5.754
0.571011,2.964,-2.900,4.005,5.765
0.574300,3.080,-2.803,3.950,5.740
0.576338,3.092,-2.770,3.925,5.713
0.582252,3.100,-2.733,3.898,5.681
0.586129,3.067,-2.588,3.808,5.532
0.588249,3.044,-2.553,3.800,5.497
0.593529,3.019,-2.521,3.797,5.467
0.596110,2.925,-2.437,3.821,5.394
0.598199,2.892,-2.406,3.841,5.376
0.602274,2.859,-2.374,3.866,5.363
0.602389,2.825,-2.341,3.893,5.349
0.615872,2.794,-2.307,3.920,5.338
0.618219,2.651,-2.099,4.097,5.312
0.620022,2.643,-2.073,4.109,5.307
0.628783,2.639,-2.053,4.115,5.302
0.632160,2.694,-2.005,4.198,5.376
0.640037,2.718,-2.002,4.212,5.398
0.642089,2.843,-2.010,4.230,5.479
0.652355,2.919,-2.040,4.216,5.518
0.663429,3.118,-2.148,4.111,5.589
0.666010,3.280,-2.173,3.875,5.522
0.667991,3.310,-2.186,3.821,5.508
0.669976,3.330,-2.205,3.770,5.493
0.671808,3.350,-2.235,3.721,5.483
0.674082,3.370,-2.268,3.673,5.476
0.675984,3.382,-2.309,3.624,5.469
0.683549,3.393,-2.349,3.575,5.460
0.685739,3.382,-2.510,3.401,5.413
0.687611,3.360,-2.555,3.363,5.397
0.693591,3.338,-2.604,3.328,5.385
0.695946,3.225,-2.755,3.227,5.329
0.697650,3.177,-2.805,3.193,5.306
0.715718,3.055,-2.884,3.130,5.239
0.717744,2.533,-2.951,2.920,4.864
0.721444,2.401,-2.870,2.902,4.736
0.727453,2.388,-2.836,2.919,4.719
0.731593,2.082,-2.654,2.868,4.427
0.738473,2.000,-2.669,2.793,4.350
0.741371,1.619,-2.598,2.581,4.005
0.743384,1.528,-2.561,2.548,3.923
0.749021,1.528,-2.552,2.515,3.895
0.751549,1.294,-2.369,2.422,3.627
0.753393,1.196,-2.301,2.397,3.532
0.755343,1.255,-2.288,2.361,3.519
0.760425,1.107,-2.174,2.329,3.373
0.762171,1.136,-2.176,2.308,3.369
0.762247,1.105,-2.118,2.288,3.308
0.763265,0.991,-2.048,2.265,3.210
0.765282,1.072,-2.078,2.247,3.242
0.772072,0.935,-1.989,2.236,3.136
0.775226,0.902,-1.919,2.135,3.009
0.777103,0.811,-1.839,2.105,2.910
0.782640,0.786,-1.826,2.071,2.871
0.785389,0.770,-1.807,1.997,2.801
0.787322,0.742,-1.781,1.974,2.761
0.793712,0.714,-1.777,1.951,2.734
0.795714,0.743,-1.781,1.938,2.735
0.799058,0.772,-1.693,1.943,2.691
0.804790,0.825,-1.676,1.919,2.678
0.807046,0.835,-1.600,1.801,2.550
0.809226,0.803,-1.589,1.759,2.503
0.816017,0.817,-1.610,1.724,2.496
0.818889,0.746,-1.692,1.680,2.498
0.821027,0.756,-1.746,1.693,2.547
0.827308,0.740,-1.792,1.717,2.590
0.830981,0.742,-2.059,1.878,2.884
0.838611,0.752,-2.129,1.927,2.968
0.840896,0.842,-2.390,2.108,3.296
0.842914,0.893,-2.439,2.146,3.369
0.849126,0.939,-2.470,2.180,3.425
0.852800,1.278,-2.435,2.379,3.637
0.854939,1.346,-2.419,2.396,3.661
0.860317,1.421,-2.423,2.396,3.692
0.862755,1.555,-2.449,2.336,3.725
0.865256,1.584,-2.454,2.320,3.730
0.879115,1.620,-2.461,2.321,3.751
0.881676,1.856,-2.315,2.549,3.912
0.883542,1.884,-2.272,2.517,3.879
0.885474,1.899,-2.218,2.479,3.831
0.887009,1.921,-2.168,2.439,3.786
0.893764,1.946,-2.046,2.372,3.687
0.896695,1.949,-1.855,2.332,3.560
0.898642,1.939,-1.791,2.336,3.525
0.905228,1.908,-1.728,2.348,3.484
0.908460,1.694,-1.494,2.428,3.316
0.910593,1.613,-1.429,2.454,3.265
0.916297,1.531,-1.366,2.480,3.219
0.918530,1.259,-1.184,2.557,3.086
0.920645,1.197,-1.162,2.549,3.047
0.922515,1.128,-1.110,2.553,3.004
0.928119,1.046,-1.040,2.557,2.952
0.928261,0.949,-0.964,2.560,2.896
0.928736,0.859,-0.887,2.559,2.841
0.930838,0.760,-0.806,2.560,2.789
0.932382,0.662,-0.724,2.553,2.734
0.938693,0.568,-0.653,2.542,2.685
0.942399,0.280,-0.579,2.442,2.525
0.944512,0.208,-0.602,2.431,2.513
0.950069,0.141,-0.643,2.434,2.522
0.952347,0.053,-0.856,2.517,2.659
0.954280,0.035,-0.936,2.554,2.720
0.960871,-0.013,-1.009,2.593,2.783
0.962876,0.012,-1.305,2.664,2.967
0.966312,0.046,-1.509,2.605,3.011
0.971805,0.200,-1.672,2.551,3.056
0.974170,0.580,-2.039,2.373,3.182
0.976254,0.660,-2.122,2.318,3.211
0.983066,0.926,-2.292,2.276,3.360
0.986145,1.530,-2.736,2.205,3.833
0.988012,1.770,-2.895,2.212,4.050
0.997101,1.895,-2.986,2.221,4.177
1.000257,2.509,-3.376,2.282,4.785
1.006122,2.513,-3.381,2.287,4.794
1.010013,2.831,-3.542,2.264,5.068
1.016345,2.739,-3.505,2.242,4.981
1.020286,2.848,-3.659,2.106,5.093
1.022171,2.705,-3.606,2.070,4.960
1.027786,2.788,-3.671,2.040,5.041
1.029916,2.714,-3.697,1.986,4.998
1.031834,2.578,-3.629,1.975,4.870
1.039176,2.612,-3.635,1.967,4.889
1.041798,2.493,-3.183,1.932,4.481
1.043919,2.492,-3.018,1.918,4.358
1.050051,2.496,-2.829,1.899,4.223
1.053654,2.380,-2.029,1.747,3.582
1.055855,2.376,-1.868,1.689,3.462
1.061147,2.315,-1.700,1.624,3.300
1.063738,2.256,-1.341,1.431,2.990
1.065799,2.277,-1.263,1.370,2.942
1.072126,2.257,-1.160,1.316,2.859
1.075661,2.385,-0.865,1.120,2.773
1.077658,2.401,-0.785,1.076,2.746
1.083131,2.436,-0.724,1.034,2.744
1.085662,2.505,-0.561,0.913,2.724
1.087546,2.498,-0.511,0.873,2.695
1.094245,2.496,-0.467,0.835,2.673
1.097619,2.449,-0.316,0.767,2.586
1.099586,2.402,-0.285,0.783,2.543
1.105476,2.346,-0.292,0.798,2.495
1.107495,2.021,-0.345,0.814,2.206
1.109500,1.892,-0.322,0.822,2.088
1.111673,1.786,-0.284,0.838,1.992
1.116916,1.659,-0.226,0.861,1.883
1.117024,1.554,-0.168,0.892,1.800
1.117541,1.444,-0.093,0.923,1.716
1.119575,1.316,0.014,0.942,1.618
1.121694,1.205,0.093,0.959,1.543
1.128231,1.085,0.156,0.971,1.464
1.131471,0.679,0.244,1.021,1.250
1.133879,0.589,0.211,1.044,1.217
1.139965,0.507,0.163,1.075,1.200
1.143553,0.230,-0.142,1.265,1.293
1.151411,0.172,-0.213,1.316,1.344
1.155316,-0.032,-0.295,1.589,1.616
1.161409,-0.058,-0.262,1.616,1.638
1.163410,-0.147,-0.140,1.673,1.685
1.167208,-0.201,-0.063,1.688,1.701
1.172815,-0.230,-0.023,1.695,1.711
1.175788,-0.327,-0.008,1.775,1.805
1.177275,-0.361,-0.060,1.822,1.858
1.183846,-0.394,-0.147,1.875,1.922
1.187157,-0.428,-1.225,2.094,2.463
1.189095,-0.437,-1.535,2.153,2.680
1.194909,-0.449,-1.836,2.219,2.915
1.197050,-0.440,-2.773,2.450,3.727
1.199067,-0.430,-3.066,2.526,3.996
1.206039,-0.413,-3.341,2.604,4.256
1.208982,-0.291,-4.259,2.916,5.170
1.211182,-0.238,-4.429,2.982,5.344
1.217329,-0.183,-4.570,3.042,5.493
1.221108,0.087,-4.838,3.255,5.831
1.223050,0.175,-4.876,3.296,5.888
1.228436,0.268,-4.914,3.333,5.944
1.231015,0.569,-4.990,3.434,6.084
1.232937,0.686,-4.995,3.470,6.121
1.239466,0.812,-4.990,3.503,6.151
1.242821,1.416,-4.671,3.624,6.080
1.244909,1.590,-4.417,3.651,5.947
1.250403,1.770,-4.065,3.674,5.758
1.252822,2.274,-2.944,3.733,5.270
1.254845,2.387,-2.657,3.734,5.167
1.261657,2.510,-2.424,3.712,5.094
1.264800,2.481,-2.207,3.280,4.668
1.266778,2.440,-2.158,3.143,4.526
1.272965,2.325,-2.080,3.035,4.352
1.276669,1.691,-1.666,2.713,3.605
1.278747,1.561,-1.575,2.630,3.440
1.285036,1.437,-1.491,2.547,3.283
1.288615,1.106,-1.273,2.275,2.832
1.294671,1.035,-1.260,2.239,2.770
1.296896,0.875,-1.317,2.212,2.719
1.300668,0.831,-1.462,2.229,2.792
1.306248,0.817,-1.547,2.239,2.842
1.308532,0.812,-1.814,2.241,2.995
1.310513,0.813,-1.907,2.225,3.041
1.317993,0.810,-2.008,2.197,3.085
1.320507,0.817,-2.381,2.013,3.223
1.322360,0.830,-2.479,1.934,3.252
1.328471,0.847,-2.587,1.840,3.285
1.330542,0.912,-2.901,1.462,3.374
1.332502,0.939,-2.998,1.305,3.402
1.339596,0.968,-3.085,1.139,3.428
1.342421,1.141,-3.345,0.416,3.559
1.344341,1.189,-3.358,0.244,3.571
1.351011,1.243,-3.335,0.082,3.560
1.354274,1.447,-3.104,-0.430,3.452
1.356314,1.496,-2.994,-0.490,3.382
1.361918,1.544,-2.863,-0.582,3.304
1.364283,1.593,-2.361,-0.697,2.932
1.366386,1.568,-2.192,-0.699,2.784
1.372938,1.529,-2.030,-0.692,2.634
1.374951,1.321,-1.559,-0.609,2.132
1.378273,1.124,-1.285,-0.524,1.786
1.383892,1.013,-1.150,-0.474,1.604
1.386217,0.648,-0.814,-0.293,1.081
1.388161,0.526,-0.714,-0.227,0.916
1.395434,0.408,-0.603,-0.160,0.746
1.398072,0.011,-0.186,0.035,0.189
1.400245,-0.072,-0.112,0.073,0.152
1.406110,-0.149,-0.059,0.104,0.191
1.408169,-0.325,0.049,0.154,0.363
1.412024,-0.405,0.071,0.154,0.439
1.417437,-0.434,0.069,0.146,0.464
1.420038,-0.493,0.014,0.105,0.504
1.421988,-0.501,-0.025,0.085,0.508
1.428654,-0.503,-0.073,0.061,0.512
1.431962,-0.438,-0.352,-0.041,0.563
1.434096,-0.404,-0.430,-0.075,0.594
1.439712,-0.365,-0.504,-0.114,0.633
1.442158,-0.230,-0.728,-0.228,0.797
1.443935,-0.181,-0.801,-0.267,0.864
1.451022,-0.135,-0.858,-0.306,0.921
1.454093,0.085,-1.018,-0.403,1.098
1.455982,0.155,-1.028,-0.416,1.120
1.461936,0.222,-1.023,-0.415,1.126
1.464695,0.435,-0.878,-0.380,1.051
1.466086,0.507,-0.787,-0.355,1.002
1.468040,0.578,-0.686,-0.328,0.955
1.473112,0.654,-0.573,-0.303,0.921
1.473200,0.726,-0.446,-0.274,0.895
1.474009,0.799,-0.306,-0.247,0.891
1.476501,0.878,-0.158,-0.224,0.920
1.484488,1.033,0.154,-0.176,1.060
1.487813,1.338,0.760,-0.093,1.542
1.489820,1.413,0.897,-0.076,1.675
1.495344,1.486,1.023,-0.058,1.805
1.497879,1.693,1.326,-0.002,2.150
1.499852,1.758,1.402,0.015,2.248
1.506897,1.821,1.468,0.034,2.339
1.509908,2.049,1.627,0.108,2.619
1.512843,2.104,1.641,0.123,2.671
1.513846,2.159,1.639,0.137,2.715
1.516267,2.214,1.627,0.147,2.752
1.517666,2.268,1.601,0.158,2.781
1.519754,2.321,1.559,0.168,2.801
1.521513,2.377,1.506,0.171,2.819
1.523472,2.428,1.442,0.176,2.829
1.529791,2.481,1.366,0.179,2.838
1.531867,2.621,1.082,0.188,2.841
1.535597,2.693,0.832,0.197,2.826
1.537851,2.726,0.689,0.204,2.819
1.539639,2.754,0.538,0.212,2.814
1.542025,2.783,0.376,0.223,2.817
1.543575,2.812,0.206,0.237,2.830
1.545563,2.851,0.026,0.250,2.862
1.551439,2.901,-0.168,0.261,2.917
1.554603,2.946,-0.873,0.322,3.089
1.555788,2.862,-1.164,0.349,3.110
1.557779,2.666,-1.516,0.373,3.090
1.559614,2.397,-1.916,0.391,3.093
1.561522,2.096,-2.276,0.395,3.119
1.563910,1.796,-2.543,0.388,3.137
1.565496,1.514,-2.696,0.374,3.115
1.567730,1.244,-2.749,0.354,3.038
1.573503,0.994,-2.720,0.332,2.915
1.575884,0.319,-2.227,0.251,2.263
1.579564,-0.055,-1.642,0.207,1.656
1.581544,-0.223,-1.305,0.192,1.338
1.583473,-0.377,-0.960,0.179,1.047
1.585541,-0.511,-0.616,0.170,0.818
1.587214,-0.632,-0.286,0.164,0.712
1.589159,-0.735,0.017,0.162,0.753
1.597161,-0.823,0.282,0.162,0.885
1.599274,-1.068,0.961,0.144,1.444
1.601338,-1.115,1.078,0.114,1.555
1.605614,-1.154,1.188,0.074,1.657
1.605692,-1.193,1.280,0.023,1.750
1.607452,-1.229,1.346,-0.041,1.823
1.609620,-1.259,1.395,-0.117,1.883
1.611298,-1.287,1.431,-0.193,1.934
1.625969,-1.306,1.435,-0.289,1.961
1.628349,-1.277,0.980,-1.035,1.914
1.632363,-1.255,0.880,-1.149,1.915
1.632463,-1.235,0.781,-1.258,1.927
1.635608,-1.206,0.684,-1.366,1.946
1.641141,-1.151,0.476,-1.575,2.008
1.642987,-1.044,0.182,-1.843,2.125
1.644898,-1.002,0.098,-1.914,2.163
1.647534,-0.956,0.021,-1.974,2.193
1.649328,-0.911,-0.041,-2.024,2.219
1.650976,-0.863,-0.087,-2.062,2.237
1.652986,-0.820,-0.114,-2.088,2.246
1.654880,-0.779,-0.128,-2.101,2.245
1.656947,-0.739,-0.132,-2.105,2.235
1.663033,-0.703,-0.125,-2.097,2.215
1.667002,-0.621,-0.043,-1.956,2.053
1.670124,-0.624,-0.022,-1.898,1.998
1.671305,-0.639,0.001,-1.827,1.935
1.673058,-0.662,0.027,-1.749,1.870
1.674831,-0.693,0.056,-1.664,1.803
1.676826,-0.734,0.087,-1.571,1.736
1.679103,-0.784,0.121,-1.471,1.671
1.687483,-0.850,0.151,-1.364,1.614
1.690897,-1.572,0.059,-0.992,1.860
1.693231,-1.760,-0.029,-0.973,2.011
1.694884,-1.948,-0.134,-0.965,2.178
1.696955,-2.137,-0.244,-0.965,2.357
1.698851,-2.319,-0.354,-0.975,2.541
1.700910,-2.493,-0.460,-0.995,2.723
1.716861,-2.652,-0.560,-1.023,2.897
1.720355,-3.426,-0.892,-1.355,3.790
1.721466,-3.460,-0.877,-1.388,3.830
1.722673,-3.477,-0.862,-1.419,3.853
1.729208,-3.482,-0.842,-1.449,3.865
1.732849,-3.421,-0.681,-1.508,3.801
1.734482,-3.390,-0.619,-1.508,3.761
1.736727,-3.349,-0.554,-1.502,3.712
1.738601,-3.309,-0.481,-1.494,3.662
1.740788,-3.268,-0.388,-1.479,3.608
1.742570,-3.231,-0.279,-1.460,3.556
1.744522,-3.188,-0.163,-1.440,3.502
1.746569,-3.146,-0.045,-1.414,3.449
1.752935,-3.101,0.070,-1.386,3.397
1.754935,-2.937,0.379,-1.277,3.225
1.756997,-2.872,0.473,-1.234,3.161
1.760604,-2.739,0.643,-1.152,3.040
1.762663,-2.670,0.722,-1.113,2.982
1.764929,-2.602,0.794,-1.073,2.925
1.766712,-2.537,0.860,-1.035,2.872
1.768507,-2.477,0.927,-0.997,2.826
1.774360,-2.417,0.987,-0.958,2.781
1.776579,-2.257,1.128,-0.850,2.662
1.778396,-2.208,1.168,-0.818,2.629
1.780715,-2.161,1.198,-0.784,2.592
1.782610,-2.114,1.209,-0.756,2.550
1.784433,-2.071,1.212,-0.728,2.507
1.787150,-2.027,1.202,-0.704,2.460
1.788577,-1.988,1.181,-0.680,2.410
1.790377,-1.950,1.145,-0.659,2.356
1.797910,-1.913,1.092,-0.643,2.295
1.800371,-1.780,0.744,-0.621,2.027
1.802439,-1.744,0.627,-0.619,1.954
1.804751,-1.702,0.497,-0.615,1.877
1.806650,-1.654,0.352,-0.610,1.798
1.808528,-1.601,0.191,-0.600,1.721
1.810527,-1.543,0.030,-0.591,1.653
1.812510,-1.487,-0.132,-0.580,1.602
1.819811,-1.435,-0.288,-0.574,1.572
1.822280,-1.268,-0.836,-0.565,1.620
1.824210,-1.242,-0.948,-0.570,1.663
1.826345,-1.223,-1.052,-0.575,1.712
1.828315,-1.205,-1.141,-0.584,1.759
1.830263,-1.188,-1.220,-0.597,1.804
1.832611,-1.174,-1.289,-0.610,1.847
1.834324,-1.162,-1.349,-0.626,1.887
1.842437,-1.145,-1.398,-0.643,1.918
1.846193,-1.105,-1.487,-0.727,1.990
1.848252,-1.095,-1.476,-0.748,1.984
1.850235,-1.084,-1.453,-0.769,1.969
1.853230,-1.081,-1.416,-0.791,1.949
1.854593,-1.079,-1.368,-0.821,1.926
1.857175,-1.076,-1.308,-0.848,1.894
1.863191,-1.076,-1.243,-0.874,1.862
1.865976,-1.100,-0.946,-0.982,1.752
1.868936,-1.103,-0.886,-1.009,1.738
1.870011,-1.110,-0.825,-1.037,1.729
1.872329,-1.117,-0.770,-1.068,1.727
1.874158,-1.124,-0.725,-1.097,1.729
1.876560,-1.133,-0.700,-1.134,1.750
1.878016,-1.132,-0.680,-1.170,1.765
1.879934,-1.137,-0.670,-1.203,1.786
1.885378,-1.143,-0.659,-1.235,1.807
1.888147,-1.162,-0.650,-1.331,1.883
1.889870,-1.166,-0.668,-1.364,1.915
1.891956,-1.170,-0.695,-1.395,1.949
1.893904,-1.170,-0.741,-1.420,1.983
1.895916,-1.178,-0.782,-1.435,2.014
1.897918,-1.183,-0.825,-1.446,2.043
1.900043,-1.187,-0.876,-1.455,2.072
1.902037,-1.186,-0.945,-1.459,2.104
1.909152,-1.177,-1.025,-1.459,2.137
1.911718,-1.124,-1.384,-1.422,2.280
1.913679,-1.102,-1.479,-1.405,2.319
1.915730,-1.080,-1.565,-1.381,2.350
1.917788,-1.067,-1.629,-1.354,2.372
1.919708,-1.056,-1.671,-1.318,2.376
1.921848,-1.031,-1.725,-1.284,2.385
1.923678,-1.002,-1.776,-1.245,2.389
1.930285,-0.968,-1.822,-1.205,2.390
1.933605,-0.832,-1.990,-1.052,2.400
1.935488,-0.798,-2.017,-1.022,2.398
1.937528,-0.764,-2.035,-0.993,2.390
1.939485,-0.731,-2.039,-0.971,2.374
1.941484,-0.695,-2.037,-0.952,2.354
1.943378,-0.664,-2.026,-0.935,2.328
1.945465,-0.632,-2.007,-0.922,2.297
1.952691,-0.602,-1.990,-0.910,2.270
1.955311,-0.479,-1.880,-0.881,2.131
1.957829,-0.444,-1.835,-0.874,2.080
1.959520,-0.411,-1.792,-0.867,2.033
1.961406,-0.376,-1.745,-0.859,1.981
1.963380,-0.338,-1.701,-0.851,1.932
1.965572,-0.301,-1.649,-0.842,1.876
1.967391,-0.265,-1.600,-0.831,1.822
1.969344,-0.224,-1.557,-0.812,1.770
1.975768,-0.186,-1.514,-0.794,1.720
1.977867,-0.055,-1.393,-0.728,1.572
1.981498,0.042,-1.313,-0.682,1.480
1.983385,0.089,-1.269,-0.658,1.432
1.985822,0.138,-1.226,-0.628,1.385
1.987549,0.185,-1.181,-0.600,1.337
1.989344,0.234,-1.133,-0.572,1.290
1.991513,0.282,-1.085,-0.541,1.244
1.997138,0.329,-1.034,-0.510,1.199
1.999210,0.469,-0.877,-0.404,1.074
2.001196,0.511,-0.817,-0.368,1.032
2.005249,0.597,-0.705,-0.289,0.968
2.007315,0.637,-0.649,-0.250,0.943
2.009483,0.677,-0.595,-0.211,0.925
2.011393,0.715,-0.542,-0.170,0.913
2.013142,0.751,-0.488,-0.130,0.905
2.018285,0.789,-0.437,-0.089,0.907
2.021633,0.895,-0.311,0.022,0.948
2.023194,0.929,-0.274,0.055,0.970
2.025190,0.964,-0.242,0.084,0.998
2.027141,0.998,-0.214,0.116,1.028
2.029047,1.028,-0.187,0.146,1.055
2.031087,1.062,-0.165,0.172,1.089
2.033207,1.094,-0.146,0.199,1.122
2.035090,1.127,-0.125,0.227,1.157
2.042654,1.162,-0.108,0.252,1.194
2.045500,1.289,-0.044,0.352,1.337
2.047165,1.322,-0.027,0.375,1.375
2.049099,1.353,-0.019,0.401,1.411
2.051205,1.386,-0.010,0.424,1.450
2.053068,1.419,0.004,0.446,1.487
2.055333,1.452,0.017,0.472,1.527
2.057823,1.483,0.034,0.498,1.565
2.064184,1.516,0.050,0.521,1.604
2.066897,1.616,0.171,0.636,1.745
2.069083,1.644,0.190,0.665,1.783
2.071075,1.670,0.204,0.697,1.822
2.073249,1.698,0.216,0.731,1.861
2.075175,1.721,0.223,0.767,1.897
2.077115,1.742,0.228,0.803,1.932
2.078963,1.764,0.226,0.841,1.967
2.086066,1.781,0.223,0.882,2.000
2.088669,1.793,0.186,1.051,2.086
2.090796,1.786,0.138,1.086,2.094
2.093054,1.777,0.067,1.118,2.100
2.094983,1.761,-0.010,1.141,2.098
2.097084,1.725,-0.057,1.157,2.078
2.098886,1.686,-0.107,1.167,2.053
2.101040,1.649,-0.159,1.167,2.026
2.102763,1.610,-0.202,1.158,1.993
2.109878,1.563,-0.235,1.140,1.949
2.112906,1.323,-0.361,0.972,1.681
2.114908,1.240,-0.389,0.908,1.585
2.117133,1.153,-0.413,0.839,1.484
2.118918,1.065,-0.436,0.763,1.381
2.121429,0.971,-0.452,0.682,1.269
2.122942,0.874,-0.452,0.601,1.153
2.125004,0.781,-0.451,0.517,1.039
2.131250,0.705,-0.482,0.431,0.957
2.134619,0.375,-0.498,0.150,0.641
2.136901,0.286,-0.486,0.083,0.570
2.139220,0.188,-0.474,0.022,0.511
2.141184,0.090,-0.463,-0.035,0.472
2.142951,-0.009,-0.444,-0.088,0.453
2.144957,-0.105,-0.425,-0.144,0.461
2.146736,-0.193,-0.399,-0.192,0.483
2.153526,-0.280,-0.380,-0.234,0.526
2.156585,-0.544,-0.330,-0.366,0.734
2.158626,-0.580,-0.329,-0.400,0.778
2.160565,-0.613,-0.291,-0.414,0.795
2.162365,-0.634,-0.250,-0.421,0.801
2.164586,-0.633,-0.254,-0.443,0.813
2.166590,-0.612,-0.269,-0.456,0.809
2.168471,-0.583,-0.273,-0.462,0.792
2.175926,-0.551,-0.263,-0.462,0.765
2.178635,-0.379,-0.105,-0.346,0.524
2.180473,-0.330,-0.031,-0.310,0.454
2.182519,-0.274,0.053,-0.280,0.395
2.184382,-0.214,0.148,-0.258,0.367
2.186426,-0.152,0.250,-0.247,0.383
2.188260,-0.091,0.360,-0.241,0.443
2.190323,-0.032,0.470,-0.241,0.529
2.196825,0.023,0.586,-0.247,0.636
2.200138,0.210,1.151,-0.264,1.200
2.202233,0.239,1.305,-0.261,1.352
2.204387,0.252,1.455,-0.253,1.498
2.206502,0.244,1.591,-0.244,1.628
2.208565,0.213,1.712,-0.232,1.740
2.210729,0.164,1.809,-0.219,1.829
2.212219,0.093,1.880,-0.211,1.894
2.214227,0.010,1.926,-0.207,1.937
2.221196,-0.074,1.947,-0.205,1.959
