# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-07 18:00:41.950
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.341355,0.370,2.545,-0.567,2.633
0.343615,0.480,2.817,-0.473,2.896
0.345817,0.517,2.911,-0.452,2.991
0.352808,0.556,3.003,-0.437,3.085
0.356079,0.712,3.326,-0.459,3.432
0.357662,0.753,3.404,-0.485,3.519
0.363485,0.798,3.483,-0.520,3.611
0.365756,0.930,3.735,-0.669,3.907
0.367544,0.978,3.822,-0.731,4.012
0.369634,1.029,3.907,-0.798,4.119
0.375018,1.084,3.989,-0.869,4.224
0.375116,1.139,4.059,-0.948,4.321
0.375596,1.203,4.113,-1.028,4.407
0.377868,1.268,4.143,-1.111,4.473
0.386474,1.428,4.158,-1.289,4.581
0.389557,1.890,4.042,-1.634,4.752
0.391549,2.036,4.066,-1.715,4.860
0.397594,2.188,4.123,-1.797,5.001
0.401543,2.857,4.442,-2.092,5.681
0.408494,3.041,4.501,-2.147,5.841
0.411381,3.789,4.734,-2.251,6.468
0.413243,3.973,4.799,-2.253,6.625
0.420561,4.153,4.863,-2.251,6.779
0.423283,4.849,5.089,-2.190,7.363
0.425440,5.018,5.134,-2.169,7.499
0.447426,5.182,5.183,-2.149,7.637
0.456657,6.249,5.135,-2.053,8.344
0.458908,6.006,4.304,-2.026,7.662
0.466276,5.923,4.109,-2.021,7.487
0.469033,5.495,3.323,-2.004,6.727
0.476141,5.355,3.127,-1.992,6.513
0.479186,4.695,2.392,-1.938,5.614
0.481055,4.518,2.217,-1.933,5.391
0.488400,4.339,2.044,-1.933,5.171
0.490964,3.651,1.406,-2.042,4.413
0.499557,3.495,1.258,-2.097,4.266
0.511107,2.838,0.632,-2.445,3.799
0.514716,2.476,0.270,-2.831,3.770
0.522555,2.474,0.293,-2.888,3.814
0.524718,2.651,0.570,-3.094,4.113
0.533326,2.737,0.658,-3.131,4.210
0.544869,3.339,1.157,-3.186,4.758
0.554988,4.112,1.499,-2.948,5.277
0.558521,4.514,1.246,-2.557,5.335
0.566211,4.555,1.189,-2.456,5.310
0.568636,4.592,0.983,-2.005,5.107
0.577942,4.561,0.934,-1.887,5.023
0.580496,4.233,0.629,-1.370,4.494
0.588395,4.144,0.567,-1.293,4.378
0.590465,3.797,0.354,-1.072,3.961
0.599893,3.642,0.285,-1.005,3.789
0.602349,3.403,0.232,-0.947,3.540
0.611585,3.359,0.242,-0.945,3.498
0.614285,3.251,0.426,-0.979,3.422
0.621969,3.248,0.475,-0.992,3.429
0.624238,3.289,0.609,-1.043,3.503
0.626286,3.304,0.616,-1.050,3.521
0.633614,3.317,0.611,-1.057,3.535
0.636232,3.349,0.505,-1.041,3.543
0.644356,3.346,0.471,-1.031,3.533
0.647924,3.284,0.310,-0.927,3.427
0.655767,3.268,0.288,-0.891,3.400
0.658043,3.224,0.251,-0.721,3.313
0.666479,3.215,0.260,-0.676,3.296
0.671797,3.212,0.436,-0.488,3.278
0.671892,3.221,0.516,-0.441,3.292
0.677878,3.236,0.606,-0.392,3.316
0.679867,3.382,1.012,-0.201,3.536
0.682026,3.439,1.116,-0.152,3.619
0.693175,3.504,1.223,-0.099,3.712
0.695853,3.950,1.844,0.315,4.371
0.697899,4.009,1.928,0.400,4.466
0.700154,4.062,1.997,0.483,4.552
0.701859,4.102,2.050,0.567,4.621
0.703930,4.133,2.082,0.649,4.673
0.711750,4.154,2.101,0.726,4.711
0.722944,4.048,2.035,1.088,4.659
0.725557,3.571,1.670,1.306,4.153
0.734052,3.423,1.576,1.326,3.995
0.737597,2.442,1.005,1.311,2.948
0.745590,2.206,0.892,1.292,2.708
0.747777,1.175,0.552,1.197,1.766
0.755410,0.890,0.480,1.178,1.552
0.757578,-0.193,0.490,1.190,1.301
0.759644,-0.397,0.576,1.221,1.407
0.764984,-0.577,0.669,1.269,1.546
0.765104,-0.731,0.765,1.333,1.701
0.765443,-0.857,0.862,1.404,1.857
0.767358,-0.954,0.951,1.478,2.000
0.769596,-1.026,1.035,1.544,2.124
0.775820,-1.067,1.112,1.605,2.225
0.779444,-1.028,1.248,1.710,2.353
0.781397,-0.982,1.226,1.710,2.322
0.786912,-0.933,1.179,1.705,2.274
0.789552,-0.774,0.931,1.667,2.060
0.791422,-0.722,0.828,1.648,1.980
0.798918,-0.667,0.722,1.627,1.900
0.801406,-0.446,0.415,1.502,1.621
0.803737,-0.390,0.368,1.459,1.554
0.810197,-0.332,0.332,1.417,1.493
0.813234,-0.106,0.363,1.280,1.335
0.815196,-0.051,0.411,1.256,1.322
0.820560,-0.002,0.470,1.236,1.322
0.823259,0.111,0.660,1.168,1.347
0.825341,0.133,0.724,1.143,1.360
0.831583,0.146,0.791,1.121,1.380
0.835369,0.157,1.103,1.052,1.532
0.837078,0.148,1.191,1.045,1.591
0.843464,0.138,1.279,1.041,1.655
0.847041,0.048,1.590,1.060,1.912
0.854400,0.009,1.644,1.066,1.959
0.857112,-0.177,1.766,1.003,2.039
0.859083,-0.232,1.777,0.959,2.032
0.865718,-0.284,1.775,0.904,2.012
0.868884,-0.501,1.464,0.623,1.668
0.870883,-0.548,1.322,0.561,1.537
0.876542,-0.594,1.176,0.507,1.412
0.878940,-0.704,0.823,0.394,1.153
0.881080,-0.732,0.753,0.376,1.115
0.887338,-0.740,0.705,0.365,1.086
0.889625,-0.741,0.641,0.377,1.050
0.892937,-0.727,0.670,0.410,1.071
0.898401,-0.724,0.712,0.429,1.102
0.901060,-0.694,0.849,0.480,1.197
0.902875,-0.674,0.876,0.486,1.207
0.910473,-0.646,0.893,0.485,1.204
0.912958,-0.431,0.897,0.481,1.106
0.914700,-0.362,0.869,0.493,1.063
0.921776,-0.282,0.838,0.511,1.022
0.924954,0.063,0.725,0.671,0.990
0.926809,0.162,0.692,0.734,1.022
0.930756,0.265,0.657,0.804,1.072
0.930835,0.368,0.623,0.883,1.142
0.944493,0.470,0.592,0.964,1.225
0.947639,0.992,0.350,1.425,1.771
0.949112,1.048,0.273,1.432,1.795
0.950996,1.052,0.252,1.421,1.786
0.952913,1.040,0.245,1.405,1.765
0.958003,1.021,0.244,1.384,1.737
0.958128,0.994,0.244,1.363,1.705
0.959581,0.965,0.245,1.345,1.674
0.970137,0.935,0.236,1.326,1.640
0.972412,0.772,0.252,1.245,1.487
0.974954,0.748,0.277,1.229,1.465
0.976980,0.722,0.305,1.214,1.445
0.983212,0.697,0.333,1.199,1.427
0.985245,0.628,0.374,1.162,1.373
0.993449,0.588,0.372,1.151,1.345
1.002605,0.538,0.456,1.180,1.375
1.011601,0.533,0.590,1.229,1.464
1.020735,0.418,0.580,1.101,1.313
1.024113,0.198,0.546,0.865,1.042
1.026354,0.147,0.541,0.811,0.986
1.028789,0.091,0.540,0.750,0.929
1.034193,0.033,0.541,0.690,0.878
1.036584,-0.202,0.551,0.496,0.768
1.044366,-0.275,0.529,0.431,0.736
1.053483,-0.532,0.236,0.215,0.621
1.062493,-0.815,-0.647,-0.033,1.041
1.066189,-1.213,-1.006,-0.269,1.599
1.068241,-1.323,-0.930,-0.311,1.647
1.070274,-1.440,-0.821,-0.368,1.698
1.075657,-1.556,-0.701,-0.427,1.759
1.078307,-1.912,-0.437,-0.686,2.078
1.085369,-2.011,-0.341,-0.807,2.193
1.094891,-2.406,-0.077,-1.167,2.675
1.103934,-2.567,0.696,-1.449,3.029
1.106004,-2.196,1.286,-1.063,2.758
1.109935,-1.899,1.448,-0.725,2.496
1.112252,-1.731,1.483,-0.527,2.339
1.117160,-1.563,1.485,-0.327,2.180
1.120299,-1.111,1.339,0.282,1.763
1.127305,-0.985,1.250,0.481,1.662
1.137342,-0.639,0.724,1.277,1.601
1.139461,-0.666,-0.581,2.011,2.197
1.141870,-0.664,-0.945,2.081,2.380
1.144024,-0.649,-1.352,2.115,2.593
1.145558,-0.636,-1.746,2.120,2.819
1.150507,-0.621,-2.126,2.089,3.045
1.151067,-0.616,-2.484,2.023,3.262
1.151962,-0.616,-2.793,1.923,3.446
1.153693,-0.631,-3.024,1.786,3.569
1.161231,-0.674,-3.172,1.624,3.627
1.170549,-0.930,-3.136,0.784,3.364
1.180037,-1.260,-2.479,0.004,2.781
1.183611,-1.706,-1.739,-0.157,2.441
1.185865,-1.741,-1.669,-0.099,2.414
1.187950,-1.762,-1.612,-0.032,2.388
1.193244,-1.776,-1.566,0.035,2.368
1.195586,-1.751,-1.485,0.261,2.311
1.203509,-1.728,-1.467,0.339,2.292
1.212753,-1.637,-1.338,0.690,2.224
1.215212,-1.480,-1.002,1.070,2.083
1.217331,-1.442,-0.947,1.107,2.050
1.219353,-1.402,-0.912,1.124,2.015
1.226807,-1.372,-0.892,1.142,1.995
1.229911,-1.330,-0.819,1.137,1.932
1.238470,-1.334,-0.795,1.111,1.909
1.247670,-1.389,-0.597,1.059,1.846
1.251135,-1.435,-0.294,0.781,1.660
1.253539,-1.420,-0.201,0.756,1.621
1.259751,-1.388,-0.115,0.731,1.573
1.269912,-1.163,0.071,0.472,1.257
1.279374,-0.784,0.098,-0.092,0.795
1.282990,-0.454,-0.016,-0.579,0.735
1.285492,-0.406,-0.082,-0.663,0.781
1.287430,-0.366,-0.149,-0.746,0.844
1.292890,-0.338,-0.211,-0.829,0.920
1.295633,-0.323,-0.309,-1.074,1.163
1.303312,-0.342,-0.305,-1.163,1.250
1.313089,-0.434,-0.119,-1.402,1.473
1.316917,-0.439,0.183,-1.668,1.735
1.319030,-0.408,0.221,-1.697,1.759
1.321475,-0.373,0.244,-1.715,1.772
1.326017,-0.330,0.273,-1.729,1.781
1.329722,-0.183,0.414,-1.707,1.766
1.336974,-0.143,0.425,-1.661,1.720
1.346424,0.029,0.371,-1.390,1.439
1.348689,0.318,0.180,-0.948,1.016
1.350591,0.372,0.154,-0.864,0.953
1.352848,0.425,0.137,-0.784,0.903
1.359675,0.473,0.135,-0.704,0.859
1.362745,0.638,0.174,-0.501,0.830
1.371401,0.674,0.183,-0.478,0.847
1.374362,0.842,0.154,-0.495,0.989
1.376813,0.868,0.127,-0.516,1.018
1.378587,0.889,0.096,-0.547,1.048
1.384994,0.905,0.060,-0.585,1.079
1.396839,0.939,-0.109,-0.860,1.278
1.400528,0.885,-0.412,-1.735,1.991
1.402410,0.851,-0.485,-1.892,2.131
1.404497,0.814,-0.574,-2.034,2.265
1.410172,0.779,-0.688,-2.175,2.411
1.412544,0.689,-1.202,-2.654,2.994
1.420354,0.660,-1.381,-2.819,3.207
1.429928,0.584,-1.993,-3.379,3.966
1.432687,0.568,-2.586,-3.821,4.649
1.434149,0.581,-2.633,-3.869,4.716
1.436439,0.598,-2.650,-3.910,4.761
1.438401,0.621,-2.631,-3.935,4.774
1.443234,0.642,-2.573,-3.938,4.748
1.443311,0.670,-2.483,-3.920,4.689
1.444463,0.696,-2.374,-3.883,4.604
1.446564,0.721,-2.251,-3.828,4.499
1.453269,0.752,-2.134,-3.759,4.388
1.463051,0.865,-1.676,-3.408,3.895
1.466070,0.935,-1.040,-2.836,3.162
1.468036,0.940,-0.957,-2.742,3.052
1.470212,0.939,-0.894,-2.662,2.961
1.476664,0.933,-0.842,-2.596,2.884
1.480134,0.870,-0.712,-2.397,2.648
1.487296,0.852,-0.704,-2.358,2.604
1.497330,0.802,-0.746,-2.290,2.539
1.500294,0.700,-1.055,-2.453,2.761
1.502090,0.663,-1.120,-2.513,2.830
1.504651,0.622,-1.204,-2.576,2.911
1.510027,0.572,-1.293,-2.647,3.001
1.514288,0.310,-1.615,-2.919,3.350
1.521745,0.240,-1.680,-2.971,3.422
1.531382,0.035,-1.843,-3.039,3.555
1.533662,-0.138,-2.545,-2.886,3.850
1.540961,-0.134,-2.699,-2.835,3.917
1.543446,-0.074,-3.290,-2.620,4.206
1.551084,-0.053,-3.419,-2.568,4.277
1.603270,-0.006,-3.716,-2.498,4.477
1.617636,-0.331,-2.089,-0.870,2.287
1.636150,-0.287,-1.645,-0.673,1.800
1.639168,-0.060,-1.447,-0.531,1.542
1.641459,-0.035,-1.400,-0.530,1.497
1.643088,-0.014,-1.346,-0.535,1.449
1.645106,0.002,-1.292,-0.541,1.401
1.647125,0.012,-1.231,-0.553,1.350
1.649728,0.016,-1.172,-0.566,1.301
1.651274,0.017,-1.110,-0.568,1.247
1.659190,0.014,-1.048,-0.565,1.191
1.661234,-0.013,-0.872,-0.555,1.034
1.665132,-0.017,-0.834,-0.550,0.999
1.667280,-0.019,-0.830,-0.547,0.994
1.669157,-0.018,-0.834,-0.543,0.996
1.675357,-0.016,-0.835,-0.540,0.995
1.679745,-0.015,-0.843,-0.540,1.001
1.679848,-0.015,-0.839,-0.543,1.000
1.681461,-0.018,-0.831,-0.547,0.995
1.685219,-0.018,-0.807,-0.554,0.979
1.692188,-0.020,-0.796,-0.555,0.970
1.694903,-0.014,-0.731,-0.565,0.924
1.696817,-0.004,-0.711,-0.566,0.908
1.699119,0.005,-0.688,-0.568,0.892
1.701232,0.018,-0.666,-0.570,0.877
1.703001,0.035,-0.643,-0.572,0.862
1.722965,0.058,-0.621,-0.576,0.849
1.729415,0.375,-0.427,-0.641,0.857
1.730016,0.400,-0.410,-0.645,0.862
1.731019,0.422,-0.388,-0.645,0.863
1.732825,0.442,-0.365,-0.645,0.863
1.735440,0.461,-0.336,-0.646,0.862
1.752439,0.476,-0.311,-0.648,0.862
1.767664,0.467,-0.228,-0.690,0.864
1.767903,0.448,-0.246,-0.695,0.862
1.768852,0.290,-0.372,-0.699,0.843
1.774885,0.257,-0.401,-0.702,0.848
1.778337,0.097,-0.494,-0.751,0.904
1.780694,0.050,-0.516,-0.775,0.932
1.782470,0.008,-0.555,-0.805,0.978
1.784783,-0.031,-0.611,-0.836,1.037
1.804187,-0.061,-0.676,-0.864,1.099
1.806618,-0.215,-1.071,-0.990,1.474
1.808868,-0.217,-1.077,-0.986,1.476
1.811220,-0.214,-1.074,-0.976,1.467
1.812364,-0.205,-1.065,-0.963,1.451
1.814302,-0.195,-1.047,-0.945,1.424
1.816876,-0.181,-1.017,-0.924,1.386
1.818405,-0.165,-0.985,-0.899,1.344
1.825592,-0.148,-0.948,-0.875,1.298
1.828180,-0.083,-0.727,-0.756,1.052
1.830343,-0.069,-0.663,-0.721,0.982
1.832370,-0.056,-0.594,-0.688,0.911
1.834425,-0.042,-0.527,-0.654,0.841
1.836632,-0.029,-0.456,-0.617,0.768
1.842395,-0.018,-0.387,-0.580,0.697
1.846137,0.029,-0.110,-0.429,0.444
1.848130,0.037,-0.051,-0.392,0.397
1.850373,0.045,0.009,-0.355,0.358
1.852437,0.050,0.067,-0.319,0.329
1.858655,0.053,0.114,-0.285,0.311
1.862007,0.051,0.251,-0.163,0.304
1.864022,0.047,0.272,-0.160,0.319
1.866829,0.038,0.290,-0.191,0.349
1.868292,0.031,0.321,-0.203,0.381
1.876456,0.026,0.349,-0.204,0.405
1.880037,-0.088,0.321,-0.310,0.455
1.881945,-0.131,0.305,-0.346,0.479
1.884124,-0.187,0.278,-0.386,0.511
1.886177,-0.249,0.241,-0.426,0.549
1.892022,-0.321,0.198,-0.471,0.603
1.895867,-0.629,-0.023,-0.614,0.879
1.897892,-0.708,-0.097,-0.633,0.955
1.900104,-0.784,-0.175,-0.648,1.032
1.901935,-0.855,-0.255,-0.653,1.106
1.909162,-0.930,-0.330,-0.652,1.183
1.911846,-1.193,-0.550,-0.596,1.442
1.914121,-1.248,-0.580,-0.572,1.491
1.915952,-1.297,-0.604,-0.546,1.532
1.917840,-1.342,-0.620,-0.520,1.567
1.920078,-1.382,-0.626,-0.492,1.595
1.925547,-1.413,-0.629,-0.467,1.616
1.927861,-1.473,-0.593,-0.376,1.632
1.929716,-1.484,-0.567,-0.342,1.625
1.931678,-1.487,-0.540,-0.306,1.611
1.933663,-1.488,-0.511,-0.268,1.596
1.935925,-1.485,-0.480,-0.229,1.577
1.941504,-1.477,-0.453,-0.189,1.557
1.941821,-1.469,-0.420,-0.147,1.535
1.942086,-1.457,-0.385,-0.108,1.511
1.943876,-1.450,-0.339,-0.068,1.490
1.946120,-1.442,-0.291,-0.027,1.472
1.947719,-1.433,-0.250,0.015,1.454
1.949778,-1.423,-0.207,0.057,1.439
1.951707,-1.412,-0.164,0.103,1.426
1.953704,-1.403,-0.118,0.149,1.416
1.959242,-1.393,-0.068,0.195,1.408
1.959339,-1.388,-0.002,0.237,1.408
1.959933,-1.382,0.075,0.280,1.412
1.961887,-1.376,0.150,0.325,1.422
1.963575,-1.367,0.212,0.381,1.435
1.965585,-1.356,0.259,0.446,1.451
1.967649,-1.342,0.289,0.517,1.467
1.969724,-1.326,0.308,0.587,1.482
1.975736,-1.306,0.330,0.653,1.497
1.979467,-1.239,0.507,0.880,1.602
1.981504,-1.227,0.571,0.918,1.635
1.983467,-1.212,0.635,0.946,1.663
1.985872,-1.199,0.686,0.966,1.686
1.992736,-1.184,0.721,0.976,1.696
1.995378,-1.147,0.829,0.916,1.686
1.997232,-1.154,0.923,0.861,1.709
1.999283,-1.161,0.949,0.799,1.699
2.001460,-1.167,0.926,0.738,1.663
2.003452,-1.174,0.921,0.676,1.638
2.008632,-1.189,0.951,0.618,1.643
2.008746,-1.207,0.996,0.562,1.663
2.009810,-1.226,1.017,0.517,1.675
2.012254,-1.240,0.991,0.483,1.659
2.013392,-1.250,0.930,0.461,1.625
2.015364,-1.253,0.850,0.454,1.580
2.017346,-1.249,0.762,0.454,1.532
2.019754,-1.243,0.685,0.463,1.493
2.026703,-1.239,0.635,0.478,1.472
2.029570,-1.237,0.608,0.548,1.483
2.031368,-1.239,0.626,0.558,1.496
2.033205,-1.240,0.662,0.562,1.514
2.035312,-1.241,0.719,0.555,1.538
2.043012,-1.246,0.793,0.543,1.574
2.045247,-1.256,1.042,0.457,1.694
2.047173,-1.253,1.082,0.438,1.712
2.049212,-1.244,1.122,0.416,1.726
2.051230,-1.230,1.160,0.398,1.737
2.053236,-1.216,1.189,0.366,1.740
2.058901,-1.196,1.213,0.318,1.733
2.059020,-1.171,1.235,0.278,1.724
2.059373,-1.146,1.245,0.245,1.710
2.061310,-1.115,1.253,0.214,1.691
2.063190,-1.081,1.262,0.187,1.673
2.065200,-1.044,1.267,0.162,1.649
2.067201,-1.007,1.271,0.140,1.627
2.069344,-0.967,1.270,0.118,1.601
2.075594,-0.922,1.264,0.099,1.568
2.079132,-0.751,1.254,0.066,1.463
2.081058,-0.709,1.259,0.067,1.447
2.083032,-0.668,1.275,0.072,1.441
2.085299,-0.632,1.303,0.078,1.450
2.087325,-0.597,1.345,0.089,1.475
2.092831,-0.563,1.406,0.101,1.518
2.095066,-0.464,1.577,0.172,1.653
2.097071,-0.427,1.593,0.210,1.662
2.098956,-0.384,1.596,0.252,1.661
2.101258,-0.343,1.604,0.301,1.668
2.103398,-0.302,1.627,0.351,1.691
2.109637,-0.268,1.662,0.401,1.731
2.112953,-0.138,1.923,0.575,2.012
2.114831,-0.106,2.002,0.610,2.095
2.116862,-0.072,2.080,0.639,2.178
2.118853,-0.039,2.155,0.664,2.255
2.121428,-0.003,2.227,0.683,2.330
2.126698,0.034,2.291,0.699,2.396
2.129295,0.144,2.430,0.720,2.538
2.130953,0.173,2.451,0.720,2.561
2.133038,0.198,2.467,0.716,2.577
2.134837,0.219,2.475,0.710,2.584
2.137067,0.234,2.474,0.702,2.582
2.142765,0.243,2.469,0.691,2.576
2.144952,0.214,2.443,0.644,2.535
2.148614,0.136,2.387,0.607,2.467
2.150629,0.076,2.353,0.584,2.426
2.153046,0.003,2.316,0.558,2.382
2.158897,-0.088,2.282,0.528,2.344
2.160964,-0.440,2.165,0.450,2.254
2.164524,-0.723,2.055,0.405,2.216
2.167770,-0.865,1.969,0.383,2.184
2.168933,-1.005,1.884,0.363,2.167
2.176461,-1.146,1.797,0.347,2.160
2.178568,-1.634,1.389,0.295,2.165
2.180561,-1.737,1.286,0.289,2.181
2.182459,-1.831,1.179,0.280,2.196
2.184696,-1.910,1.083,0.270,2.212
2.186935,-1.983,1.002,0.264,2.238
2.192940,-2.047,0.928,0.261,2.263
2.196386,-2.211,0.649,0.305,2.325
2.198498,-2.238,0.605,0.331,2.342
2.200537,-2.257,0.572,0.362,2.357
2.202452,-2.269,0.549,0.399,2.368
2.210539,-2.276,0.533,0.442,2.379
2.212640,-2.258,0.523,0.640,2.405
2.216468,-2.234,0.537,0.744,2.415
2.218516,-2.217,0.554,0.796,2.419
2.220611,-2.196,0.577,0.847,2.424
2.225946,-2.175,0.601,0.894,2.427
2.228623,-2.097,0.649,1.005,2.415
2.230350,-2.066,0.647,1.034,2.400
2.232314,-2.036,0.640,1.059,2.382
2.234312,-2.000,0.627,1.077,2.357
2.236844,-1.965,0.611,1.091,2.329
2.242651,-1.927,0.594,1.099,2.297
2.246193,-1.751,0.551,1.138,2.160
2.248261,-1.705,0.546,1.145,2.126
2.250333,-1.656,0.546,1.151,2.090
2.252185,-1.606,0.550,1.154,2.053
2.259243,-1.552,0.554,1.154,2.011
2.262040,-1.327,0.601,1.086,1.817
2.264054,-1.266,0.611,1.053,1.757
2.266130,-1.207,0.615,1.013,1.691
2.268116,-1.149,0.616,0.969,1.625
2.270376,-1.091,0.615,0.922,1.555
2.277039,-1.034,0.607,0.869,1.481
2.279958,-0.788,0.551,0.664,1.168
2.281966,-0.722,0.526,0.609,1.081
2.283951,-0.656,0.501,0.556,0.995
2.286127,-0.594,0.481,0.498,0.913
2.293510,-0.528,0.468,0.440,0.831
2.295961,-0.258,0.424,0.212,0.539
2.297963,-0.192,0.412,0.163,0.483
2.299910,-0.123,0.394,0.114,0.428
2.301822,-0.061,0.373,0.067,0.384
2.303914,0.003,0.352,0.023,0.352
2.309364,0.062,0.329,-0.020,0.336
2.309457,0.122,0.303,-0.060,0.331
2.310283,0.179,0.276,-0.101,0.344
2.311897,0.229,0.252,-0.140,0.368
2.314829,0.281,0.228,-0.175,0.402
2.316008,0.329,0.206,-0.210,0.441
2.317967,0.373,0.184,-0.242,0.481
2.320276,0.417,0.163,-0.274,0.525
2.326007,0.458,0.143,-0.306,0.569
2.329874,0.596,0.051,-0.418,0.729
2.331755,0.622,0.031,-0.440,0.763
2.333742,0.649,0.015,-0.466,0.799
2.335882,0.673,0.002,-0.492,0.834
2.342923,0.698,-0.011,-0.519,0.870
2.345113,0.753,-0.030,-0.621,0.977
2.348190,0.780,-0.033,-0.715,1.059
2.349629,0.787,-0.031,-0.768,1.100
2.351728,0.792,-0.027,-0.824,1.143
2.353965,0.794,-0.020,-0.882,1.187
2.359574,0.795,-0.013,-0.939,1.230
2.361627,0.783,0.015,-1.106,1.355
2.365600,0.766,0.054,-1.292,1.503
2.367657,0.756,0.069,-1.378,1.573
2.369592,0.743,0.079,-1.443,1.624
2.376284,0.722,0.089,-1.492,1.660
2.379361,0.597,0.035,-1.575,1.684
2.381492,0.555,0.014,-1.575,1.670
2.383425,0.506,0.001,-1.564,1.644
2.385564,0.455,-0.007,-1.547,1.612
2.387734,0.401,-0.015,-1.523,1.575
2.392879,0.346,-0.011,-1.492,1.531
2.395489,0.163,0.129,-1.338,1.354
2.397456,0.099,0.201,-1.267,1.286
