# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 20:43:40.761
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.453451,-0.583,-0.675,-1.462,1.712
2.455743,-0.572,-0.716,-1.454,1.719
2.457579,-0.566,-0.748,-1.442,1.721
2.459599,-0.560,-0.769,-1.430,1.717
2.461478,-0.558,-0.779,-1.408,1.703
2.463624,-0.553,-0.780,-1.381,1.679
2.478711,-0.555,-0.775,-1.345,1.649
2.482322,-0.534,-0.664,-0.848,1.202
2.483522,-0.530,-0.639,-0.784,1.142
2.485215,-0.524,-0.618,-0.722,1.086
2.493499,-0.518,-0.601,-0.668,1.037
2.497957,-0.459,-0.631,-0.470,0.911
2.499487,-0.440,-0.661,-0.440,0.908
2.501094,-0.419,-0.700,-0.409,0.913
2.503171,-0.390,-0.743,-0.380,0.921
2.505203,-0.357,-0.792,-0.355,0.938
2.507026,-0.319,-0.853,-0.331,0.969
2.514403,-0.273,-0.920,-0.307,1.007
2.517540,-0.024,-1.216,-0.234,1.239
2.519272,0.057,-1.285,-0.224,1.306
2.521178,0.142,-1.351,-0.214,1.375
2.522999,0.239,-1.408,-0.211,1.443
2.525339,0.342,-1.451,-0.211,1.506
2.527230,0.448,-1.481,-0.213,1.562
2.529175,0.551,-1.484,-0.210,1.597
2.531249,0.648,-1.465,-0.202,1.615
2.537764,0.746,-1.428,-0.196,1.623
2.540998,1.098,-1.169,-0.164,1.613
2.542932,1.178,-1.087,-0.157,1.611
2.545237,1.254,-1.006,-0.146,1.614
2.547153,1.325,-0.928,-0.135,1.624
2.549351,1.396,-0.851,-0.123,1.639
2.551055,1.461,-0.779,-0.112,1.659
2.552810,1.523,-0.712,-0.099,1.685
2.557993,1.584,-0.650,-0.085,1.715
2.561164,1.744,-0.495,-0.039,1.813
2.562875,1.795,-0.454,-0.023,1.852
2.564980,1.844,-0.418,-0.006,1.891
2.566866,1.891,-0.384,0.011,1.930
2.568789,1.934,-0.349,0.028,1.965
2.571222,1.975,-0.314,0.044,2.000
2.573298,2.013,-0.276,0.060,2.033
2.574923,2.051,-0.239,0.079,2.066
2.582117,2.087,-0.203,0.098,2.099
2.584969,2.199,-0.029,0.196,2.208
2.586692,2.217,0.021,0.224,2.228
2.588564,2.235,0.074,0.254,2.251
2.590629,2.248,0.130,0.283,2.269
2.592572,2.256,0.189,0.315,2.286
2.594690,2.262,0.255,0.347,2.302
2.596743,2.263,0.317,0.380,2.316
2.603180,2.262,0.384,0.413,2.331
2.606694,2.204,0.651,0.549,2.363
2.608557,2.175,0.719,0.583,2.364
2.610730,2.141,0.781,0.619,2.362
2.612695,2.100,0.841,0.652,2.354
2.614894,2.051,0.897,0.682,2.340
2.616737,1.992,0.948,0.708,2.317
2.618609,1.926,0.998,0.730,2.289
2.626551,1.845,1.041,0.748,2.247
2.630355,1.327,1.195,0.768,1.944
2.632542,1.205,1.203,0.757,1.864
2.634607,1.077,1.203,0.739,1.776
2.636619,0.948,1.194,0.718,1.685
2.639274,0.816,1.174,0.689,1.588
2.640785,0.684,1.148,0.652,1.487
2.648878,0.549,1.107,0.608,1.377
2.652332,-0.053,0.629,0.313,0.705
2.654575,-0.146,0.478,0.247,0.557
2.656740,-0.226,0.318,0.185,0.432
2.658454,-0.300,0.164,0.128,0.365
2.660782,-0.370,0.023,0.072,0.377
2.662581,-0.434,-0.105,0.022,0.448
2.664589,-0.492,-0.207,-0.023,0.534
2.670645,-0.546,-0.280,-0.063,0.617
2.674329,-0.722,-0.321,-0.164,0.807
2.676505,-0.746,-0.285,-0.177,0.818
2.678350,-0.762,-0.235,-0.186,0.818
2.681739,-0.769,-0.172,-0.193,0.811
2.683005,-0.767,-0.101,-0.199,0.799
2.684438,-0.756,-0.024,-0.205,0.784
2.686548,-0.730,0.058,-0.205,0.760
2.692200,-0.701,0.141,-0.202,0.743
2.694552,-0.555,0.390,-0.196,0.706
2.696328,-0.490,0.469,-0.196,0.706
2.698279,-0.416,0.542,-0.197,0.711
2.700934,-0.338,0.608,-0.200,0.723
2.702555,-0.259,0.666,-0.202,0.743
2.704567,-0.177,0.723,-0.207,0.772
2.706576,-0.100,0.770,-0.213,0.805
2.708314,-0.023,0.808,-0.219,0.838
2.715145,0.047,0.838,-0.228,0.870
2.718108,0.257,0.890,-0.252,0.960
2.720568,0.288,0.883,-0.252,0.962
2.722112,0.307,0.869,-0.250,0.955
2.724202,0.319,0.846,-0.248,0.938
2.726008,0.320,0.808,-0.243,0.902
2.728412,0.313,0.761,-0.236,0.856
2.730060,0.298,0.706,-0.219,0.797
2.737066,0.270,0.658,-0.182,0.734
2.739836,0.037,0.525,0.089,0.534
2.741993,0.017,0.385,0.111,0.401
2.743956,0.015,0.204,0.101,0.228
2.746506,0.021,0.013,0.082,0.086
2.748448,0.028,-0.165,0.064,0.179
2.750103,0.032,-0.313,0.052,0.319
2.751908,0.033,-0.427,0.052,0.431
2.759269,0.032,-0.515,0.068,0.521
2.761868,0.035,-0.723,0.197,0.750
2.763814,0.049,-0.764,0.233,0.801
2.766180,0.074,-0.807,0.268,0.854
2.767986,0.107,-0.844,0.299,0.902
2.769948,0.148,-0.876,0.330,0.948
2.772548,0.205,-0.905,0.359,0.995
2.774372,0.272,-0.927,0.385,1.040
2.775994,0.347,-0.950,0.406,1.090
2.781990,0.433,-0.970,0.423,1.143
2.785964,0.816,-0.994,0.447,1.362
2.787858,0.913,-0.978,0.455,1.413
2.789970,1.008,-0.954,0.463,1.463
2.791732,1.101,-0.921,0.473,1.511
2.794152,1.190,-0.882,0.483,1.558
2.796066,1.275,-0.834,0.492,1.601
2.797824,1.353,-0.779,0.501,1.640
2.804647,1.428,-0.716,0.506,1.675
2.807762,1.669,-0.395,0.524,1.794
2.810074,1.718,-0.301,0.522,1.821
2.811787,1.762,-0.198,0.512,1.846
2.813897,1.801,-0.089,0.494,1.870
2.816404,1.838,0.030,0.473,1.898
2.817951,1.878,0.146,0.451,1.937
2.820043,1.914,0.257,0.428,1.979
2.826501,1.953,0.370,0.405,2.028
2.829837,2.040,0.844,0.308,2.229
2.831794,2.043,0.964,0.280,2.276
2.833746,2.039,1.080,0.250,2.321
2.835759,2.022,1.193,0.214,2.357
2.837791,1.994,1.301,0.169,2.387
2.839748,1.957,1.398,0.119,2.408
2.841776,1.906,1.475,0.060,2.411
2.848939,1.847,1.538,-0.007,2.404
2.851458,1.568,1.652,-0.282,2.295
2.853515,1.488,1.630,-0.337,2.233
2.855590,1.404,1.589,-0.388,2.156
2.857617,1.318,1.525,-0.428,2.060
2.860018,1.231,1.443,-0.463,1.952
2.861880,1.143,1.347,-0.491,1.834
2.863548,1.057,1.239,-0.512,1.708
2.870382,0.975,1.132,-0.528,1.584
2.873320,0.682,0.657,-0.523,1.082
2.875398,0.613,0.541,-0.510,0.963
2.877207,0.551,0.426,-0.490,0.851
2.879299,0.494,0.313,-0.460,0.744
2.881465,0.446,0.205,-0.423,0.648
2.883437,0.406,0.106,-0.374,0.562
2.885511,0.373,0.019,-0.322,0.493
2.887197,0.342,-0.068,-0.265,0.438
2.892416,0.313,-0.151,-0.207,0.404
2.895311,0.256,-0.350,-0.011,0.434
2.897393,0.242,-0.404,0.059,0.475
2.899320,0.229,-0.454,0.128,0.525
2.901354,0.224,-0.495,0.206,0.581
2.903266,0.221,-0.529,0.281,0.638
2.905815,0.220,-0.563,0.362,0.705
2.907672,0.226,-0.585,0.448,0.771
2.910092,0.238,-0.603,0.536,0.841
2.915607,0.249,-0.622,0.621,0.913
2.919389,0.318,-0.713,0.930,1.214
2.921307,0.334,-0.732,0.990,1.276
2.923211,0.348,-0.753,1.044,1.333
2.925564,0.361,-0.769,1.094,1.385
2.927153,0.373,-0.777,1.137,1.427
2.929319,0.383,-0.780,1.175,1.461
2.931391,0.388,-0.780,1.207,1.489
2.938504,0.390,-0.779,1.236,1.512
2.941004,0.369,-0.754,1.308,1.554
2.943400,0.360,-0.752,1.320,1.561
2.945493,0.347,-0.750,1.333,1.568
2.947185,0.336,-0.754,1.346,1.579
2.949198,0.323,-0.753,1.354,1.582
2.951076,0.310,-0.753,1.359,1.584
2.953145,0.301,-0.750,1.365,1.586
2.961046,0.292,-0.746,1.366,1.583
2.964950,0.303,-0.659,1.287,1.477
2.966979,0.327,-0.625,1.248,1.434
2.969100,0.362,-0.590,1.198,1.384
2.971060,0.411,-0.557,1.137,1.331
2.973157,0.472,-0.516,1.066,1.275
2.975177,0.538,-0.467,0.984,1.215
2.977031,0.606,-0.403,0.898,1.156
2.982970,0.676,-0.320,0.801,1.096
2.985088,0.857,0.030,0.502,0.993
2.988831,0.944,0.324,0.290,1.039
2.990798,0.975,0.474,0.183,1.099
2.992925,0.998,0.619,0.079,1.178
2.995891,1.015,0.755,-0.021,1.265
2.997043,1.030,0.877,-0.118,1.358
2.999070,1.036,0.988,-0.206,1.446
3.007111,1.038,1.082,-0.288,1.526
3.010733,0.987,1.311,-0.570,1.737
3.012618,0.968,1.309,-0.609,1.738
3.014806,0.952,1.291,-0.642,1.728
3.017524,0.936,1.256,-0.667,1.703
3.018834,0.923,1.209,-0.689,1.669
3.021161,0.912,1.150,-0.707,1.629
3.032733,0.901,1.080,-0.721,1.581
3.034747,0.881,0.463,-0.750,1.246
3.038540,0.879,0.208,-0.739,1.167
3.040436,0.877,0.079,-0.729,1.143
3.042605,0.870,-0.043,-0.712,1.125
3.048816,0.866,-0.158,-0.687,1.117
3.052358,0.832,-0.515,-0.525,1.111
3.054650,0.820,-0.579,-0.471,1.109
3.056566,0.804,-0.633,-0.417,1.105
3.058497,0.793,-0.675,-0.361,1.102
3.060677,0.779,-0.705,-0.301,1.093
3.062654,0.763,-0.725,-0.246,1.081
3.064465,0.748,-0.737,-0.192,1.067
3.070745,0.735,-0.741,-0.137,1.053
3.072883,0.695,-0.720,0.003,1.000
3.076270,0.671,-0.683,0.082,0.961
3.078381,0.664,-0.664,0.115,0.946
3.080383,0.657,-0.642,0.143,0.930
3.082501,0.653,-0.618,0.168,0.915
3.084787,0.654,-0.596,0.189,0.905
3.086516,0.656,-0.575,0.205,0.896
3.094875,0.657,-0.551,0.216,0.885
3.099357,0.664,-0.530,0.225,0.879
3.099480,0.672,-0.512,0.228,0.875
3.103221,0.714,-0.450,0.233,0.876
3.103522,0.725,-0.438,0.235,0.879
3.108005,0.745,-0.411,0.238,0.883
3.109314,0.755,-0.394,0.238,0.884
3.117067,0.762,-0.372,0.238,0.881
3.120313,0.779,-0.224,0.214,0.838
3.122200,0.778,-0.189,0.202,0.826
3.124438,0.772,-0.153,0.191,0.810
3.126132,0.767,-0.116,0.178,0.796
3.128157,0.762,-0.078,0.166,0.784
3.130185,0.752,-0.042,0.154,0.769
3.132640,0.745,-0.011,0.138,0.758
3.139067,0.735,0.023,0.126,0.746
3.142061,0.704,0.120,0.068,0.718
3.144290,0.696,0.139,0.053,0.711
3.146212,0.686,0.154,0.039,0.704
3.148698,0.681,0.164,0.029,0.701
3.150225,0.674,0.171,0.019,0.696
3.152614,0.670,0.173,0.013,0.692
3.154221,0.670,0.172,0.011,0.692
3.160294,0.667,0.168,0.010,0.688
3.163871,0.682,0.132,0.026,0.695
3.166149,0.688,0.123,0.034,0.700
3.167923,0.691,0.109,0.047,0.702
3.170202,0.700,0.094,0.061,0.709
3.172164,0.706,0.079,0.078,0.715
3.174388,0.712,0.063,0.096,0.721
3.175907,0.718,0.053,0.113,0.729
3.182168,0.727,0.041,0.133,0.740
3.184301,0.734,0.030,0.179,0.756
3.187846,0.737,0.039,0.205,0.766
3.189946,0.735,0.047,0.215,0.767
3.191828,0.732,0.056,0.224,0.767
3.193986,0.732,0.066,0.230,0.770
3.195910,0.728,0.080,0.235,0.769
3.197946,0.726,0.094,0.239,0.770
3.204900,0.723,0.104,0.245,0.771
3.207682,0.719,0.133,0.277,0.782
3.210085,0.721,0.137,0.291,0.790
3.211762,0.723,0.141,0.300,0.796
3.214039,0.728,0.142,0.311,0.804
3.215961,0.736,0.141,0.323,0.816
3.218361,0.742,0.139,0.336,0.826
3.220051,0.749,0.136,0.347,0.837
3.227098,0.759,0.134,0.357,0.849
3.229745,0.792,0.136,0.385,0.891
3.231831,0.800,0.141,0.391,0.902
3.233784,0.805,0.150,0.395,0.910
3.235773,0.808,0.155,0.401,0.915
3.237833,0.811,0.158,0.406,0.920
3.239821,0.813,0.166,0.409,0.925
3.242002,0.812,0.174,0.414,0.928
3.243595,0.812,0.183,0.421,0.932
3.249533,0.808,0.189,0.426,0.932
3.251549,0.797,0.206,0.436,0.931
3.253845,0.791,0.210,0.439,0.928
3.255895,0.783,0.217,0.443,0.926
3.257903,0.775,0.223,0.444,0.920
3.259633,0.766,0.226,0.445,0.915
3.262605,0.755,0.233,0.447,0.908
3.263888,0.747,0.240,0.447,0.903
3.265877,0.736,0.253,0.450,0.899
3.272087,0.725,0.269,0.448,0.894
3.275436,0.683,0.338,0.447,0.884
3.277776,0.674,0.357,0.450,0.886
3.279461,0.664,0.378,0.457,0.890
3.281808,0.655,0.395,0.463,0.894
3.283714,0.646,0.402,0.473,0.896
3.285803,0.638,0.410,0.484,0.899
3.287873,0.629,0.410,0.494,0.898
3.293045,0.616,0.412,0.506,0.897
3.295470,0.573,0.412,0.528,0.882
3.297322,0.556,0.414,0.532,0.874
3.299362,0.537,0.420,0.538,0.869
3.301421,0.515,0.423,0.544,0.861
3.303479,0.495,0.426,0.550,0.854
3.305737,0.472,0.423,0.555,0.843
3.307516,0.452,0.420,0.560,0.833
3.309518,0.428,0.419,0.562,0.822
3.316003,0.409,0.414,0.566,0.812
3.319183,0.338,0.362,0.564,0.750
3.321235,0.323,0.344,0.555,0.728
3.323411,0.310,0.327,0.544,0.706
3.325314,0.296,0.307,0.534,0.683
3.327656,0.289,0.287,0.520,0.660
3.329320,0.276,0.271,0.504,0.635
3.331014,0.271,0.254,0.489,0.614
3.333040,0.263,0.238,0.470,0.589
3.338652,0.260,0.219,0.448,0.563
3.341160,0.255,0.193,0.381,0.498
3.343203,0.253,0.191,0.359,0.479
3.345156,0.250,0.195,0.337,0.463
3.347194,0.252,0.205,0.315,0.452
3.349184,0.255,0.219,0.294,0.446
3.351586,0.256,0.236,0.272,0.441
3.353328,0.259,0.258,0.252,0.444
3.355085,0.260,0.284,0.233,0.450
3.360719,0.257,0.312,0.212,0.456
3.363088,0.243,0.388,0.158,0.484
3.365194,0.241,0.415,0.143,0.501
3.367020,0.236,0.447,0.125,0.520
3.369089,0.231,0.483,0.105,0.546
3.371018,0.227,0.517,0.089,0.572
3.373473,0.227,0.545,0.077,0.595
3.375271,0.232,0.563,0.069,0.613
3.377303,0.243,0.577,0.064,0.629
3.381409,0.257,0.582,0.062,0.639
3.381518,0.274,0.581,0.061,0.645
3.402399,0.294,0.579,0.060,0.652
3.421463,0.481,0.511,0.079,0.706
3.424702,0.397,0.756,0.179,0.873
3.426741,0.374,0.793,0.191,0.897
3.428607,0.351,0.834,0.208,0.928
3.430640,0.317,0.875,0.223,0.957
3.432672,0.280,0.907,0.235,0.978
3.434679,0.232,0.939,0.254,1.000
3.436424,0.183,0.957,0.276,1.013
3.438385,0.127,0.969,0.298,1.022
3.440843,0.067,0.973,0.322,1.027
3.442510,0.007,0.971,0.339,1.028
3.451003,-0.060,0.965,0.353,1.029
3.455616,-0.350,0.883,0.378,1.022
3.457010,-0.394,0.868,0.377,1.025
3.458719,-0.438,0.852,0.369,1.026
3.460628,-0.479,0.835,0.355,1.026
3.462742,-0.514,0.815,0.340,1.022
3.464738,-0.553,0.792,0.322,1.018
3.466598,-0.588,0.768,0.299,1.012
3.472630,-0.624,0.744,0.277,1.010
3.476398,-0.799,0.674,0.165,1.058
3.478309,-0.858,0.666,0.136,1.095
3.480453,-0.929,0.663,0.108,1.146
3.482329,-1.005,0.664,0.077,1.207
3.484583,-1.094,0.665,0.047,1.281
3.486614,-1.192,0.667,0.014,1.366
3.488274,-1.299,0.675,-0.020,1.464
3.494555,-1.415,0.679,-0.054,1.570
3.496841,-1.791,0.681,-0.170,1.923
3.500196,-2.050,0.666,-0.252,2.171
3.502137,-2.175,0.656,-0.295,2.291
3.504253,-2.299,0.643,-0.337,2.411
3.506357,-2.417,0.633,-0.381,2.527
3.508195,-2.530,0.624,-0.427,2.640
3.510176,-2.637,0.612,-0.474,2.749
3.517901,-2.734,0.605,-0.518,2.848
3.520375,-3.025,0.577,-0.672,3.152
3.522553,-3.071,0.573,-0.704,3.202
3.524371,-3.104,0.568,-0.735,3.240
3.526368,-3.129,0.564,-0.762,3.269
3.528232,-3.139,0.558,-0.786,3.284
3.530188,-3.140,0.550,-0.809,3.289
3.532334,-3.132,0.537,-0.830,3.284
3.546630,-3.113,0.521,-0.849,3.268
3.550118,-2.789,0.192,-0.911,2.940
3.552162,-2.735,0.154,-0.913,2.888
3.554111,-2.679,0.126,-0.913,2.833
3.568643,-2.624,0.102,-0.910,2.779
3.571784,-2.207,0.312,-0.846,2.384
3.573707,-2.157,0.389,-0.831,2.344
3.575645,-2.110,0.474,-0.815,2.311
3.577753,-2.063,0.562,-0.796,2.282
3.584852,-2.017,0.658,-0.774,2.259
3.587612,-1.851,1.033,-0.672,2.224
3.589716,-1.815,1.121,-0.640,2.227
3.591783,-1.786,1.206,-0.606,2.239
3.593853,-1.762,1.285,-0.569,2.254
3.596187,-1.741,1.359,-0.531,2.271
3.597745,-1.725,1.431,-0.489,2.294
3.599852,-1.718,1.499,-0.447,2.324
3.606409,-1.716,1.561,-0.402,2.354
3.609734,-1.768,1.793,-0.216,2.528
3.611812,-1.791,1.851,-0.176,2.581
3.613759,-1.815,1.913,-0.137,2.640
3.618359,-1.842,1.978,-0.104,2.704
3.618488,-1.869,2.049,-0.074,2.775
3.619722,-1.897,2.119,-0.040,2.845
3.621728,-1.927,2.191,-0.010,2.918
3.627749,-1.952,2.261,0.017,2.987
3.631690,-2.017,2.516,0.124,3.227
3.633586,-2.033,2.575,0.157,3.285
3.635441,-2.046,2.631,0.187,3.338
3.637496,-2.058,2.681,0.221,3.387
3.639545,-2.070,2.725,0.251,3.431
3.641622,-2.079,2.760,0.283,3.467
3.643335,-2.087,2.788,0.311,3.497
3.650022,-2.094,2.805,0.339,3.517
3.653468,-2.075,2.659,0.405,3.397
3.655338,-2.063,2.561,0.412,3.315
3.657330,-2.045,2.425,0.419,3.200
3.659329,-2.025,2.255,0.420,3.059
3.661392,-1.997,2.055,0.413,2.896
3.663342,-1.970,1.821,0.402,2.712
3.665857,-1.942,1.566,0.380,2.524
3.672978,-1.922,1.301,0.349,2.347
3.675290,-1.894,0.251,0.170,1.918
3.677860,-1.906,0.013,0.112,1.909
3.679514,-1.922,-0.204,0.046,1.933
3.681744,-1.947,-0.406,-0.025,1.989
3.683441,-1.976,-0.593,-0.096,2.065
3.685477,-2.010,-0.755,-0.169,2.154
3.687282,-2.045,-0.883,-0.250,2.242
3.689567,-2.087,-0.974,-0.337,2.327
3.695352,-2.126,-1.014,-0.429,2.394
3.697351,-2.249,-0.924,-0.749,2.544
3.699365,-2.282,-0.846,-0.853,2.579
3.701475,-2.307,-0.753,-0.958,2.609
3.705243,-2.341,-0.543,-1.155,2.666
3.707361,-2.347,-0.432,-1.250,2.693
3.709231,-2.343,-0.324,-1.339,2.718
3.711425,-2.333,-0.224,-1.418,2.739
3.716787,-2.310,-0.133,-1.488,2.751
3.719077,-2.198,0.069,-1.630,2.737
3.721095,-2.145,0.106,-1.654,2.711
3.723047,-2.087,0.128,-1.666,2.673
3.725076,-2.021,0.135,-1.664,2.621
3.727980,-1.951,0.126,-1.653,2.561
3.729085,-1.884,0.105,-1.635,2.497
3.731121,-1.811,0.071,-1.609,2.423
3.733324,-1.736,0.028,-1.577,2.345
3.739225,-1.662,-0.020,-1.539,2.265
3.742904,-1.387,-0.269,-1.362,1.963
3.744890,-1.324,-0.338,-1.317,1.898
3.746926,-1.269,-0.410,-1.272,1.843
3.749050,-1.213,-0.477,-1.229,1.792
3.751147,-1.163,-0.538,-1.191,1.750
3.753007,-1.117,-0.596,-1.157,1.715
3.755035,-1.073,-0.645,-1.125,1.683
3.761659,-1.029,-0.690,-1.100,1.657
3.764789,-0.889,-0.824,-1.035,1.594
3.766932,-0.858,-0.852,-1.027,1.586
3.768861,-0.831,-0.873,-1.021,1.579
3.771340,-0.804,-0.889,-1.015,1.571
3.773342,-0.775,-0.906,-1.010,1.563
3.774956,-0.751,-0.919,-1.007,1.556
3.777008,-0.724,-0.927,-1.005,1.547
3.784762,-0.698,-0.933,-1.001,1.536
3.786906,-0.587,-0.932,-0.978,1.473
3.788894,-0.555,-0.923,-0.969,1.449
3.790893,-0.521,-0.912,-0.960,1.423
3.792879,-0.486,-0.897,-0.949,1.394
3.795140,-0.448,-0.885,-0.936,1.364
3.797058,-0.408,-0.866,-0.924,1.330
3.799178,-0.370,-0.850,-0.909,1.298
3.800902,-0.327,-0.830,-0.895,1.264
3.813178,-0.285,-0.810,-0.878,1.228
3.815169,0.014,-0.633,-0.731,0.967
3.818660,0.123,-0.566,-0.667,0.883
3.820699,0.177,-0.535,-0.632,0.847
3.822586,0.230,-0.504,-0.597,0.814
3.830443,0.286,-0.477,-0.560,0.789
3.832584,0.523,-0.422,-0.413,0.789
3.834781,0.586,-0.422,-0.379,0.816
3.836734,0.654,-0.427,-0.346,0.854
3.838740,0.722,-0.435,-0.316,0.901
3.840984,0.791,-0.448,-0.288,0.953
3.842656,0.860,-0.459,-0.260,1.009
3.844783,0.931,-0.472,-0.236,1.071
3.850453,0.999,-0.487,-0.213,1.132
3.852719,1.200,-0.533,-0.148,1.321
3.854691,1.264,-0.547,-0.128,1.383
3.856630,1.326,-0.556,-0.105,1.442
3.858565,1.385,-0.564,-0.079,1.498
3.860812,1.440,-0.566,-0.053,1.549
3.862512,1.494,-0.568,-0.025,1.598
3.864643,1.542,-0.564,0.005,1.642
3.866520,1.586,-0.560,0.037,1.683
3.875071,1.630,-0.549,0.072,1.722
3.878458,1.773,-0.427,0.242,1.839
3.880399,1.791,-0.387,0.279,1.853
3.882341,1.806,-0.342,0.313,1.864
3.884414,1.820,-0.292,0.347,1.875
3.886399,1.828,-0.240,0.379,1.882
3.888793,1.841,-0.181,0.410,1.895
3.896345,1.853,-0.121,0.442,1.908
3.900270,1.901,0.250,0.573,2.001
3.902268,1.912,0.334,0.597,2.031
3.904352,1.921,0.421,0.617,2.061
3.907037,1.928,0.507,0.635,2.092
3.908558,1.935,0.591,0.655,2.126
3.910302,1.936,0.675,0.671,2.157
3.917453,1.938,0.749,0.687,2.188
3.921086,1.912,0.980,0.728,2.268
3.922226,1.890,1.004,0.729,2.261
3.924234,1.856,1.017,0.727,2.237
3.926187,1.812,1.009,0.721,2.196
3.928446,1.758,0.987,0.711,2.137
3.930342,1.688,0.948,0.695,2.056
3.932249,1.603,0.893,0.674,1.955
3.934252,1.502,0.822,0.649,1.831
3.939358,1.387,0.731,0.621,1.687
3.939434,1.259,0.627,0.587,1.524
3.940443,1.123,0.499,0.549,1.346
3.942251,0.982,0.347,0.506,1.158
3.944121,0.840,0.177,0.459,0.973
3.946350,0.701,-0.010,0.403,0.809
3.948186,0.564,-0.206,0.347,0.693
3.950233,0.430,-0.412,0.288,0.661
3.952347,0.302,-0.614,0.227,0.721
3.954620,0.180,-0.810,0.164,0.846
3.956260,0.064,-0.986,0.099,0.993
3.961959,-0.045,-1.142,0.037,1.144
3.966028,-0.423,-1.424,-0.196,1.498
3.968240,-0.499,-1.399,-0.247,1.506
3.970205,-0.561,-1.346,-0.296,1.488
3.972293,-0.615,-1.265,-0.341,1.447
3.974066,-0.657,-1.164,-0.380,1.390
3.977504,-0.689,-1.041,-0.419,1.317
3.978280,-0.711,-0.902,-0.456,1.236
3.984970,-0.719,-0.754,-0.492,1.152
3.987846,-0.642,-0.093,-0.635,0.908
3.990059,-0.596,0.069,-0.669,0.899
3.991927,-0.542,0.222,-0.700,0.913
3.993963,-0.477,0.368,-0.732,0.948
3.995952,-0.406,0.499,-0.762,0.997
3.998705,-0.329,0.617,-0.788,1.054
3.999979,-0.246,0.719,-0.811,1.111
4.006586,-0.163,0.810,-0.831,1.172
4.009974,0.148,1.044,-0.868,1.366
4.011812,0.209,1.069,-0.871,1.395
4.014038,0.254,1.088,-0.871,1.417
4.015749,0.289,1.096,-0.869,1.428
4.018061,0.309,1.087,-0.869,1.426
4.020030,0.322,1.067,-0.869,1.413
4.022037,0.322,1.034,-0.868,1.388
4.028874,0.318,0.985,-0.869,1.351
4.031649,0.219,0.639,-0.865,1.097
4.033802,0.185,0.524,-0.861,1.024
4.035683,0.146,0.404,-0.852,0.954
4.037873,0.109,0.284,-0.842,0.895
4.039706,0.072,0.168,-0.826,0.845
4.042083,0.037,0.054,-0.802,0.805
4.043747,0.005,-0.056,-0.771,0.773
4.045816,-0.022,-0.157,-0.733,0.750
4.051425,-0.044,-0.254,-0.684,0.731
4.053854,-0.061,-0.530,-0.492,0.726
4.055647,-0.053,-0.623,-0.411,0.748
4.057657,-0.036,-0.716,-0.322,0.786
4.059709,-0.009,-0.813,-0.226,0.844
4.061851,0.019,-0.908,-0.128,0.917
4.063811,0.054,-1.002,-0.039,1.004
4.065717,0.095,-1.095,0.036,1.099
4.067631,0.144,-1.188,0.104,1.202
4.073555,0.198,-1.286,0.161,1.311
4.077327,0.462,-1.669,0.330,1.763
4.079604,0.539,-1.758,0.358,1.874
4.081494,0.618,-1.842,0.387,1.981
4.083613,0.699,-1.923,0.410,2.087
4.085982,0.785,-1.997,0.435,2.189
4.087539,0.872,-2.064,0.458,2.287
4.089751,0.960,-2.121,0.484,2.378
4.095666,1.052,-2.168,0.512,2.464
4.099346,1.395,-2.217,0.623,2.693
4.101470,1.472,-2.197,0.648,2.723
4.103339,1.547,-2.160,0.673,2.741
4.105334,1.615,-2.107,0.696,2.744
4.107453,1.680,-2.036,0.715,2.735
4.109996,1.738,-1.951,0.734,2.714
4.111442,1.792,-1.851,0.752,2.684
4.117918,1.842,-1.735,0.767,2.644
4.121526,1.980,-1.158,0.781,2.424
4.123463,2.000,-0.995,0.774,2.364
4.125314,2.008,-0.828,0.762,2.302
4.127256,2.010,-0.661,0.742,2.243
4.129355,2.006,-0.497,0.719,2.188
4.131424,1.993,-0.337,0.689,2.136
4.133516,1.972,-0.178,0.655,2.086
4.140409,1.950,-0.027,0.617,2.045
4.143129,1.791,0.445,0.427,1.894
4.145449,1.743,0.517,0.378,1.857
4.147156,1.693,0.565,0.332,1.815
4.149241,1.643,0.587,0.291,1.769
4.151217,1.591,0.589,0.252,1.715
4.154129,1.536,0.567,0.219,1.652
4.155224,1.479,0.526,0.190,1.581
4.157238,1.421,0.464,0.165,1.504
4.162509,1.357,0.388,0.142,1.419
4.164981,1.146,0.089,0.070,1.152
4.167079,1.065,-0.024,0.045,1.067
4.169235,0.980,-0.144,0.018,0.991
4.171099,0.890,-0.263,-0.009,0.928
4.173032,0.793,-0.376,-0.034,0.878
4.175320,0.689,-0.488,-0.060,0.847
4.177187,0.587,-0.592,-0.084,0.838
4.179235,0.486,-0.688,-0.107,0.849
4.185016,0.384,-0.776,-0.128,0.875
4.189008,0.010,-0.992,-0.160,1.005
4.191088,-0.071,-1.013,-0.152,1.026
4.192952,-0.147,-1.018,-0.140,1.038
4.195235,-0.218,-1.009,-0.120,1.040
4.197091,-0.281,-0.985,-0.096,1.029
4.199322,-0.338,-0.948,-0.066,1.008
4.201065,-0.384,-0.896,-0.029,0.976
4.206844,-0.426,-0.824,0.013,0.928
4.208916,-0.482,-0.570,0.142,0.760
4.211732,-0.480,-0.482,0.185,0.705
4.214761,-0.456,-0.304,0.270,0.611
