# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 20:42:53.251
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.102115,2.9858,-1.3944,-2.7179,4.27
2.112152,1.9732,-2.7486,-2.4442,4.17
2.122040,1.1341,-3.4155,-1.2580,3.81
2.131995,1.1155,-3.3108,0.2423,3.50
2.143536,1.4939,-2.9194,1.1523,3.48
2.152811,1.5430,-3.0232,2.3228,4.11
2.165268,0.9584,-3.3423,1.9917,4.01
2.172373,0.2447,-3.2332,1.2014,3.46
2.181881,-0.1562,-3.1000,1.2130,3.33
2.191853,-0.3641,-2.2114,0.3330,2.27
2.201998,-0.2720,-1.6163,-1.2870,2.08
2.211759,0.3577,-1.7766,-1.9682,2.68
2.222449,1.0985,-0.7114,-0.8022,1.54
2.233070,1.3483,0.2037,0.3560,1.41
2.242176,1.3729,1.3769,0.0453,1.94
2.256501,1.1445,2.4807,-0.6061,2.80
2.261399,1.3414,3.0579,-0.1354,3.34
2.280981,1.1976,3.3721,0.2847,3.59
2.281437,1.5317,3.8085,0.4998,4.14
2.292482,2.3400,4.4343,1.1179,5.14
2.303341,2.9625,4.6934,2.2688,6.00
2.312857,2.9367,4.5875,3.2145,6.32
2.323725,3.0821,4.6390,3.8796,6.79
2.332062,3.0758,4.5691,4.8269,7.32
2.344580,2.5807,4.0123,5.3662,7.18
2.351796,1.2548,3.0096,5.1087,6.06
2.367983,-0.0465,1.9391,2.7583,3.37
2.371525,-0.7822,0.9021,1.3764,1.82
2.381368,0.1471,1.3225,0.3666,1.38
2.391272,1.2783,2.1807,0.4434,2.57
2.402031,2.1051,2.6848,0.9473,3.54
2.413699,2.0851,2.6696,1.4428,3.68
2.421653,1.3781,2.4225,1.6681,3.25
2.435689,0.8224,2.3737,0.8794,2.66
2.441185,0.8595,2.8865,-0.1817,3.02
2.455441,0.8429,3.4392,-1.5855,3.88
2.461066,1.6344,4.7074,-3.2277,5.94
2.471202,2.9196,6.2375,-4.6717,8.32
2.481023,1.9918,4.6523,-7.4641,9.02
2.491755,-0.4803,1.9518,-11.6097,11.78
2.502805,-1.6822,0.1156,-7.8332,8.01
2.511383,-4.6296,-3.4889,-14.7491,15.85
2.523331,-6.6465,-5.4404,-13.1241,15.68
2.531005,-5.9697,-5.5235,-7.7738,11.25
2.547685,-3.9080,-4.5767,-2.2436,6.42
2.550591,-1.7935,-3.2105,0.5307,3.72
2.560368,-1.4731,-3.6830,1.0602,4.11
2.570528,-1.9131,-4.3497,1.4169,4.96
2.580753,-2.4717,-7.3324,2.4119,8.10
2.592509,-2.9295,-10.5072,0.6421,10.93
2.600791,-4.8788,-11.5160,5.3579,13.61
2.614303,-4.9071,-12.0507,9.4878,16.10
2.620016,-3.5198,-10.6791,10.4227,15.33
2.636795,0.1389,-7.1783,7.5416,10.41
2.640053,4.6546,-5.1811,3.4475,7.77
2.656689,7.9414,-3.4681,-0.4236,8.68
2.659926,9.1777,-1.8825,-7.8086,12.20
2.670445,13.2574,1.6692,-18.0167,22.43
2.680352,15.4805,5.4245,-10.5544,19.51
2.690991,12.2258,5.8346,-0.2712,13.55
2.702554,8.3075,4.7694,5.9495,11.28
2.710308,5.5542,2.9053,7.2986,9.62
2.725851,2.8780,0.2104,7.2361,7.79
2.729324,0.9468,-2.1973,6.5703,6.99
2.748516,-1.2102,-3.4985,7.7924,8.63
2.749548,-2.2953,-4.1451,8.3485,9.60
2.759481,-2.7784,-4.2050,7.7201,9.22
2.769970,-2.0505,-3.4580,6.9820,8.06
2.780339,-0.8440,-1.9939,6.6972,7.04
2.791543,0.3982,-0.4592,6.2586,6.29
2.799095,0.9831,0.6840,5.5225,5.65
2.812456,0.9968,1.5054,3.8927,4.29
2.819395,0.6890,2.3716,0.2762,2.49
2.835197,-0.0384,2.3829,-4.8791,5.43
2.839670,0.1512,1.2613,-8.8923,8.98
2.848918,0.3840,-0.5864,-10.2873,10.31
2.859164,-0.1870,-1.6886,-7.3044,7.50
2.869811,-0.9942,-1.7655,-2.8162,3.47
2.881471,-0.8611,-1.1617,-0.0829,1.45
2.889146,-0.0979,-0.2273,1.6145,1.63
2.904103,0.6985,0.6786,2.6273,2.80
2.908750,0.8781,1.1021,2.8900,3.22
2.925572,0.6186,1.1038,2.4435,2.75
2.928848,0.3494,0.9832,1.6461,1.95
2.938954,-0.1255,0.6927,1.1462,1.35
2.948393,-0.5146,0.5216,0.5242,0.90
2.959040,-0.8238,0.4554,-0.1777,0.96
2.968484,-1.4173,0.2944,-1.1999,1.88
2.978347,-1.5127,0.2558,-1.4286,2.10
2.991935,-1.6736,0.1260,-1.9668,2.59
2.998368,-1.5601,0.1204,-1.9779,2.52
3.015336,-1.1259,0.2866,-1.5962,1.97
3.019290,-0.5665,0.4856,-1.2482,1.45
3.027438,-0.0354,0.7503,-0.9397,1.20
3.037340,0.3437,1.1519,-0.7873,1.44
3.047349,0.5797,1.4266,-0.6517,1.67
3.059251,0.7541,1.4836,-0.6869,1.80
3.067383,0.9398,1.1943,-1.0757,1.86
3.077956,1.1061,0.5511,-1.7702,2.16
3.088028,0.8766,-0.2342,-1.8896,2.10
3.102572,0.0036,-1.2132,-1.8005,2.17
3.107177,-1.0822,-2.0033,-1.6017,2.78
3.117374,-1.9793,-2.2897,-1.3760,3.32
3.127277,-2.6451,-2.1783,-1.2227,3.64
3.137842,-3.0462,-2.1517,-1.3274,3.96
3.147539,-2.9181,-2.0940,-1.3478,3.84
3.156806,-2.4267,-2.1819,-1.2531,3.50
3.170006,-1.9179,-2.1291,-1.1003,3.07
3.177345,-1.5833,-1.9752,-0.9647,2.71
3.193659,-1.2349,-2.0087,-1.2157,2.65
3.196631,-0.6859,-2.0774,-2.0808,3.02
3.215050,-0.3808,-1.9234,-3.2914,3.83
3.216590,-0.2868,-2.0464,-5.0066,5.42
3.227044,-0.2493,-2.3745,-6.0494,6.50
3.237538,-0.8941,-2.7432,-4.7135,5.53
3.248582,-1.7979,-3.5734,-2.6070,4.77
3.258007,-2.1283,-3.4951,-1.2135,4.27
3.266880,-2.3946,-2.6983,-1.4520,3.89
3.279942,-2.7799,-2.0007,-2.1697,4.05
3.287029,-2.7992,-1.4157,-2.0648,3.76
3.303319,-2.6187,-0.8587,-1.3552,3.07
3.306225,-2.4269,-0.1454,-0.9459,2.61
3.316806,-2.3725,0.4826,-1.2395,2.72
3.326784,-1.8894,1.0374,-2.1264,3.03
3.337052,-1.2653,0.9765,-3.3760,3.74
3.348416,-0.3859,0.3277,-3.5429,3.58
3.356676,0.9908,0.0081,-1.7610,2.02
3.371326,1.9668,0.0361,1.4602,2.45
3.375992,2.3868,0.1125,3.7090,4.41
3.393658,2.6891,-0.0411,4.5049,5.25
3.395914,3.2963,-0.6308,3.8865,5.14
3.406586,3.9411,-1.4434,3.5123,5.47
3.416153,4.0462,-2.4428,3.2427,5.73
3.426524,3.0105,-3.6750,2.0346,5.17
3.436428,1.0061,-4.5815,0.3298,4.70
3.446188,-1.3322,-4.6688,-0.6729,4.90
3.458948,-2.3414,-3.7530,-0.7445,4.49
3.466188,-2.0266,-3.3532,1.3122,4.13
3.481691,-1.3317,-3.3142,2.9380,4.62
3.485677,-0.8144,-2.8412,3.2667,4.41
3.495445,-0.3299,-2.1734,2.4339,3.28
3.505106,0.3853,-1.3193,1.8089,2.27
3.516511,1.1275,-0.1584,1.6251,1.98
3.525965,1.9267,0.7852,2.2921,3.10
3.536166,2.7291,1.5092,3.1479,4.43
3.548501,3.3222,1.9341,3.8427,5.44
3.555803,3.3062,2.0991,4.1331,5.69
3.569768,3.3236,2.7840,3.8541,5.80
3.584762,3.1223,3.0501,4.0354,5.94
3.594757,2.9997,3.1802,3.6208,5.68
3.604836,3.0981,3.4660,3.6881,5.93
3.615584,3.3016,4.0275,3.6047,6.33
3.625156,3.2905,4.6256,3.4610,6.65
3.637684,3.4390,5.0417,3.8897,7.24
3.645097,3.6179,5.4458,4.0881,7.71
3.661460,3.5472,5.7197,4.0494,7.85
3.664619,3.4337,5.6716,2.9864,7.27
3.674911,3.4078,5.4269,2.2026,6.78
3.684473,3.5114,4.9172,1.7300,6.29
3.695080,3.3418,4.2753,1.0876,5.53
3.704485,2.6538,2.8214,-0.0176,3.87
3.715743,0.7596,0.0805,-1.6795,1.85
3.725476,-2.1515,-3.5779,-3.4307,5.40
3.735241,-5.4892,-6.9501,-5.2665,10.30
3.748247,-8.5477,-9.8031,-7.0397,14.79
3.753940,-9.8058,-10.9995,-7.7920,16.67
3.771297,-8.3614,-9.0524,-8.5289,14.99
3.773854,-5.9635,-4.7218,-7.9552,11.01
3.784714,-4.5253,-0.3307,-6.5576,7.97
3.794398,-3.8995,2.0644,-5.1668,6.79
3.804539,-3.1340,2.9619,-3.4109,5.50
3.816223,-1.9274,2.4874,-0.8544,3.26
3.824378,-0.7488,1.2226,2.2606,2.68
3.839054,0.0309,0.4723,3.9378,3.97
3.843631,-0.0471,0.3389,4.0338,4.05
3.861493,-1.3885,-0.3887,1.6665,2.20
3.863638,-2.9068,-2.0656,-2.6147,4.42
3.873387,-3.2574,-3.9007,-2.6714,5.74
3.883731,-3.4741,-5.4177,-1.2736,6.56
3.895275,-2.4705,-5.9605,1.9862,6.75
3.903793,-0.1052,-4.9963,3.4254,6.06
3.913899,2.7300,-3.5830,2.1062,4.97
3.928494,4.3038,-2.2805,-1.0130,4.97
3.933352,6.4114,0.2967,-1.9325,6.70
3.949486,8.4017,3.9268,-0.3943,9.28
3.953335,8.8224,5.9248,0.6449,10.65
3.963011,8.5779,6.7186,1.6235,11.02
3.973109,7.7140,6.0520,3.0753,10.28
3.984298,6.5161,4.3298,4.0105,8.79
3.994958,5.6310,2.4910,4.6662,7.73
4.002781,4.1458,0.4463,5.5094,6.91
4.012866,2.8820,-1.2082,6.0401,6.80
4.022888,1.6287,-2.7774,6.7509,7.48
4.059429,0.0329,-4.1135,7.4224,8.49
4.072871,-4.5202,-2.7863,-2.0668,5.70
4.083301,-3.0570,-0.5883,-3.5850,4.75
4.092211,-1.7388,1.1736,-3.2837,3.90
4.103394,-0.7999,2.0718,-2.5195,3.36
4.112631,-0.4135,2.0144,-1.4367,2.51
4.127913,-0.3650,1.4306,-0.0480,1.48
4.132225,-0.0662,0.7726,1.0609,1.31
4.142165,0.7972,0.4802,1.5452,1.80
4.152181,1.6891,0.5139,1.4729,2.30
4.162744,2.1318,0.7283,0.9406,2.44
4.172168,1.7686,0.9743,0.4845,2.08
4.182087,1.0886,1.1895,0.2557,1.63
4.194293,-0.0154,1.1254,0.2290,1.15
4.202335,-1.1410,0.8642,0.2469,1.45
4.215196,-2.0095,0.4167,0.1398,2.06
4.223126,-2.4013,-0.1015,0.2215,2.41
4.239072,-2.4185,-0.5608,0.3586,2.51
4.241821,-1.9664,-0.8468,0.4019,2.18
4.252272,-1.4021,-0.9369,0.0815,1.69
4.261474,-0.7870,-0.5885,-0.3307,1.04
4.272485,-0.0407,-0.0801,-0.5164,0.52
4.283260,0.7448,0.5257,-0.4416,1.01
4.292213,1.5093,1.0805,-0.4040,1.90
4.307045,2.2128,1.5841,-0.7174,2.81
4.311553,2.6044,1.8881,-1.3456,3.49
4.327390,2.4739,1.8589,-2.1724,3.78
4.331204,1.9052,1.3354,-2.6814,3.55
4.341078,1.0362,0.5154,-2.6338,2.88
4.352028,0.1439,-0.4324,-2.2019,2.25
4.362273,-0.7377,-1.5077,-1.7357,2.41
4.372362,-1.6280,-2.3376,-1.6247,3.28
4.381723,-2.6011,-2.5881,-1.9402,4.15
4.393943,-3.6469,-2.3117,-2.2909,4.89
4.401400,-4.6085,-1.7567,-2.1847,5.39
4.416507,-5.7060,-1.5912,-1.5891,6.13
4.420843,-6.4103,-1.4127,-0.7190,6.60
4.430882,-6.7301,-1.3951,0.1280,6.87
4.440844,-6.9180,-2.0311,0.7673,7.25
4.451357,-6.2115,-2.4973,0.4185,6.71
4.462688,-4.7715,-2.6452,-0.9171,5.53
4.471266,-3.3014,-2.9281,-2.1590,4.91
4.484662,-2.2580,-3.5311,-2.7248,5.00
4.490522,-1.7938,-4.5956,-2.8780,5.71
4.505425,-1.1667,-5.0454,-3.7671,6.40
4.510463,0.1720,-4.6958,-6.7255,8.20
4.520211,1.6154,-3.9231,-8.9328,9.89
4.530308,1.1151,-2.7269,-0.7972,3.05
4.540323,-0.4544,-2.8195,3.8414,4.79
4.551233,-1.5138,-2.8900,0.2893,3.28
4.560888,-0.4871,-1.7542,-1.8446,2.59
4.573327,0.8002,-0.5940,-2.7545,2.93
4.580154,1.0816,-0.4299,-3.0592,3.27
4.594785,1.2359,-0.4217,-2.4831,2.81
4.599855,1.7955,0.0014,-1.3961,2.27
4.617198,2.5464,0.7026,-0.3137,2.66
4.619974,3.3984,1.2032,1.3458,3.85
4.629745,4.0226,1.1581,3.6343,5.54
4.640417,4.4361,0.8041,5.2035,6.88
4.651033,4.7306,0.3810,4.8874,6.81
4.661181,5.0795,0.1146,3.0465,5.92
4.670180,4.8613,-0.2930,1.2217,5.02
4.683585,4.0370,-1.3266,-0.0690,4.25
4.706654,2.1294,-3.0327,0.8092,3.79
4.709229,1.9328,-2.9876,1.3392,3.80
4.719762,1.2738,-2.5038,1.1970,3.05
4.729189,0.1433,-2.0237,0.3423,2.06
4.740563,-0.7489,-1.4453,-0.3659,1.67
4.751632,-0.8493,-1.0875,0.9800,1.69
4.759989,-0.3308,-0.6585,1.8909,2.03
4.773609,-0.0812,-0.3841,2.9185,2.94
4.778966,0.2544,-0.0848,2.8019,2.81
4.795854,0.3852,0.2033,3.1722,3.20
4.798733,0.3887,0.1568,4.0385,4.06
4.809379,0.6711,0.3525,3.8085,3.88
4.818602,0.8671,0.7524,3.1560,3.36
4.829626,1.5353,1.4350,3.5989,4.17
4.839563,2.5266,2.3200,3.9423,5.23
4.849313,3.3517,3.3332,3.6633,5.98
4.862092,3.5381,4.0842,2.9636,6.16
4.869166,3.4790,4.7371,2.7593,6.49
4.885203,3.5335,5.1027,3.1528,6.96
4.888705,3.7757,5.4243,3.8063,7.63
4.898433,3.7599,5.4806,3.7137,7.61
4.908324,3.6732,5.3634,3.4183,7.34
4.918398,3.6751,5.5218,3.4637,7.48
4.929780,3.5593,5.5639,3.2830,7.38
4.938146,3.5877,5.4375,2.8768,7.12
4.951849,3.3113,4.6973,1.8264,6.03
4.958270,2.5597,3.4599,0.2498,4.31
4.972356,1.2432,1.7819,-1.4233,2.60
4.978220,-0.6605,-0.7538,-3.3474,3.49
4.987981,-3.1832,-3.9565,-6.0264,7.88
4.997882,-6.4749,-7.3552,-8.9995,13.30
5.008877,-9.5395,-10.1519,-6.8209,15.51
5.018700,-10.9130,-11.4458,-6.9712,17.28
5.027749,-8.5542,-9.8648,-8.6629,15.67
5.043354,-3.9592,-4.7314,-7.6289,9.81
5.048065,-1.6847,0.3113,-6.7705,6.98
5.063381,-1.4428,3.2192,-6.0336,6.99
5.067298,-1.7648,4.7091,-3.9622,6.40
5.077238,-1.9234,4.6713,-0.0219,5.05
5.087058,-1.3139,2.9769,3.8527,5.04
5.097226,-0.8260,1.7175,4.7353,5.10
5.107692,-0.9371,1.3822,2.2062,2.77
5.117534,-1.8151,1.0215,-0.0921,2.08
5.128276,-2.4465,-0.6845,0.9020,2.70
5.137823,-1.3823,-3.1315,1.9422,3.94
5.151893,-0.7769,-5.8631,2.8916,6.58
5.157094,0.2783,-7.5609,2.9014,8.10
5.168003,1.6312,-7.8922,0.1042,8.06
5.177076,2.4151,-8.7602,-5.0751,10.41
5.187240,4.5092,-7.8164,-6.6232,11.19
5.196977,7.3894,-1.9452,-0.7463,7.68
5.208191,7.9037,2.8901,1.3515,8.52
5.219076,8.8226,5.8649,0.8228,10.63
5.227541,8.6914,7.7537,1.2572,11.71
5.242541,7.9110,7.8637,2.7606,11.49
5.247002,6.4361,6.4241,4.3397,10.08
5.264452,5.6007,4.2169,4.8048,8.50
5.266584,5.2539,2.2353,5.8007,8.14
5.276816,4.6940,-0.0598,6.7586,8.23
5.286540,3.9961,-2.1116,7.2487,8.54
5.297181,2.7196,-4.0501,7.6876,9.10
5.306968,0.5566,-5.2945,6.9885,8.79
5.317103,-1.8681,-5.4955,4.9283,7.61
5.329963,-4.2181,-5.2809,2.2928,7.14
5.337138,-5.6967,-3.9772,-1.3145,7.07
5.353479,-5.0499,-1.2928,-4.3929,6.82
5.356189,-3.4869,1.2258,-5.1807,6.36
5.366716,-2.3332,2.5054,-4.1033,5.34
5.376348,-1.9482,2.3502,-2.6790,4.06
5.386141,-2.0796,1.2429,-1.0020,2.62
5.397442,-1.7577,0.3964,0.8415,1.99
5.406426,-0.6106,0.2073,1.8357,1.95
5.418599,0.5008,0.3254,1.6874,1.79
5.425890,1.4199,0.6012,1.0800,1.88
5.440654,1.6816,0.8186,0.6054,1.97
5.445966,1.7950,1.1590,0.4366,2.18
