# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-07 17:58:54.897
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.954112,-1.8875,0.0097,0.5803,1.97
0.954254,-0.3899,0.5602,0.1880,0.71
0.969317,1.4351,-0.2101,0.2938,1.48
0.969984,1.7082,-0.5127,-1.2412,2.17
0.984494,2.8972,-0.3169,-2.5705,3.89
0.989955,1.2324,-1.6655,-1.9742,2.86
1.000046,0.3395,-1.9590,0.3304,2.02
1.010378,-0.7690,-1.4638,1.3934,2.16
1.031500,-1.2677,-0.6791,0.3708,1.49
1.031683,-2.6232,-0.3952,0.1443,2.66
1.047155,-1.6442,0.2147,-0.2308,1.67
1.061819,-0.0628,0.3809,-1.5667,1.61
1.061936,0.6442,1.1651,-3.3152,3.57
1.077493,-0.9606,1.5267,-4.0222,4.41
1.092725,-2.4825,0.6462,-3.1648,4.07
1.092967,-2.9015,0.0129,-2.8571,4.07
1.099354,-0.7147,0.2800,-3.5564,3.64
1.117155,1.4537,0.2390,-3.4680,3.77
1.119263,2.7613,0.5507,-2.5072,3.77
1.146133,2.1251,0.6931,-1.6369,2.77
1.146206,-0.7074,0.4148,-0.4065,0.92
1.149476,-2.4569,0.9974,0.3084,2.67
1.160068,-3.6541,1.1492,-0.0362,3.83
1.176910,-2.5822,0.9894,-0.9066,2.91
1.179086,-1.3895,1.6662,-1.8765,2.87
1.192497,-0.5336,2.5131,-2.7152,3.74
1.198965,-0.8977,3.0030,-1.7595,3.59
1.229351,-2.8193,3.6878,-0.1477,4.64
1.246471,-4.1909,3.9895,0.7579,5.84
1.261573,-3.2653,2.0413,0.7834,3.93
1.268912,-2.4067,2.5418,-0.0835,3.50
1.292915,-2.8986,2.6139,-1.2976,4.11
1.308985,-3.5318,2.2274,-1.6364,4.48
1.324112,-2.1851,1.6295,-2.1089,3.45
1.339889,-0.9392,1.1395,-0.5672,1.58
1.340324,0.3951,0.5839,1.1196,1.32
1.355696,0.8404,-0.5137,1.5677,1.85
1.357826,1.4699,-0.9297,1.1308,2.07
1.371207,2.6651,-0.6446,0.5494,2.80
1.385677,3.0482,-0.3762,0.7311,3.16
1.401183,3.3906,0.2148,0.9953,3.54
1.401309,2.6059,0.4478,0.0931,2.65
1.416144,0.8318,-0.2213,-1.3180,1.57
1.430609,-2.5296,-1.7998,-2.3079,3.87
1.430733,-7.9360,-2.5311,-0.9212,8.38
1.446150,-9.1673,-2.4476,1.3970,9.59
1.461365,-0.9723,-1.2979,2.2253,2.75
1.461482,5.4547,0.1231,1.3325,5.62
1.476607,6.4950,-1.3356,0.4456,6.65
1.491840,8.2731,-1.6862,0.6166,8.47
1.491937,8.9126,-1.6560,0.9514,9.11
1.507535,8.2992,-1.5801,1.5656,8.59
1.507660,6.4344,-1.9737,1.3554,6.87
1.524972,4.0455,-2.4237,0.6365,4.76
1.540279,0.1813,-2.7921,0.2879,2.81
1.540417,-1.2529,-2.2706,0.0240,2.59
1.558937,-2.1141,-1.2185,1.2117,2.72
1.559028,-5.4627,-1.6137,-1.7303,5.95
1.567871,-8.8028,-3.2485,-5.0779,10.67
1.578328,-8.1324,-3.3991,-4.7778,10.03
1.587572,-2.7380,-1.2618,-2.2707,3.77
1.596978,2.4402,0.5430,0.4556,2.54
1.611313,2.0359,-0.6501,2.2535,3.11
1.616732,0.7479,-1.4416,3.4735,3.83
1.628171,0.2610,-3.1103,5.9923,6.76
1.637645,-1.7847,-4.2426,6.8937,8.29
1.646668,-1.6146,-3.1041,6.4921,7.37
1.661678,0.0554,-2.2044,5.3100,5.75
1.666909,2.9440,-0.4936,2.4701,3.87
1.678135,3.7353,0.1986,1.4564,4.01
1.687337,2.5530,0.1788,1.5151,2.97
1.697057,2.7005,0.9439,0.0290,2.86
1.711816,2.9833,1.2032,-0.4290,3.25
1.716361,3.1385,1.3907,-0.9833,3.57
1.729324,3.2430,1.6037,-1.7113,4.00
1.737061,3.4144,1.5889,-1.7332,4.15
1.746878,3.5750,1.5804,-0.1510,3.91
1.762592,2.1807,0.6882,-0.7320,2.40
1.766327,3.0145,1.3189,2.3407,4.04
1.779022,3.5265,2.6779,4.0584,6.01
1.786470,2.6870,1.8225,2.7187,4.23
1.795953,2.7512,2.7482,1.9930,4.37
1.812065,-3.6463,-1.9091,-4.3181,5.97
1.815763,-7.8396,-5.1621,-5.7408,11.00
1.829270,-3.1455,-1.3748,-5.6730,6.63
1.837604,0.7110,2.3286,-5.4863,6.00
1.845713,1.2834,2.9428,-5.1411,6.06
1.856136,1.1628,2.0768,-4.3635,4.97
1.865588,1.4725,1.5164,-4.0108,4.53
1.879199,1.2606,0.0415,-3.1033,3.35
1.886245,-0.8087,-2.1834,-1.5338,2.79
1.896058,-1.3323,-1.7958,-0.3773,2.27
1.905306,-4.5243,-1.3916,0.7534,4.79
1.915279,-7.1043,-0.2104,0.0121,7.11
1.926453,-8.2770,-0.4359,-1.7795,8.48
1.935085,-7.4939,-0.3988,-2.1394,7.80
1.949441,-3.9279,1.7341,-1.7488,4.64
1.955904,-0.5858,4.0181,-1.6349,4.38
1.986682,1.7180,4.2417,-1.4765,4.81
2.005078,0.6566,-6.1680,2.8815,6.84
2.020732,0.2411,-5.9411,3.8161,7.07
2.025059,0.3528,-5.3301,5.0830,7.37
2.036412,0.8907,-3.9403,3.4174,5.29
2.051515,0.9626,-2.7207,0.8982,3.02
2.055556,0.3919,-1.7834,-1.3732,2.28
2.066463,0.5118,-0.9144,-2.0667,2.32
2.075035,1.4293,0.2092,-1.3750,1.99
2.088355,2.6065,1.3632,-0.5889,3.00
2.104913,2.7583,1.0220,0.6794,3.02
2.105348,1.6800,-1.1142,2.1219,2.93
2.114943,1.1478,-2.5588,2.7038,3.90
2.125638,1.8244,-2.7998,2.6990,4.30
2.141166,3.5014,-2.0721,3.3042,5.24
2.156094,4.8574,-1.6807,3.8436,6.42
2.156274,4.9049,-1.6995,3.5334,6.28
2.172238,4.2657,-1.2011,3.9873,5.96
2.174277,3.6869,-0.5514,4.1109,5.55
2.200124,3.1480,0.4094,3.4748,4.71
2.213975,3.8166,4.4585,1.9124,6.17
2.223752,3.1242,3.5761,1.6586,5.03
2.237910,3.5238,3.1261,1.4775,4.94
2.243701,5.5732,4.4558,0.2283,7.14
2.254666,7.1499,4.5459,-0.3605,8.48
2.270006,7.1552,3.1269,-0.4619,7.82
2.285832,6.6453,1.7577,-0.7707,6.92
2.285955,5.5354,0.9189,-0.5141,5.63
2.293393,3.0781,-1.3376,0.5181,3.40
2.303334,0.5080,-2.0759,0.7341,2.26
2.316874,-1.5033,-2.6939,0.7979,3.19
2.323682,-2.7814,-3.1279,0.8026,4.26
2.334300,-3.0221,-3.4486,0.8356,4.66
2.348624,-2.2704,-3.5559,1.4643,4.47
2.363997,-2.1541,-3.7225,1.8290,4.67
2.364082,-2.5845,-4.1287,1.5252,5.10
2.379077,-3.5267,-4.5415,0.3745,5.76
2.394368,-4.6485,-4.6303,-1.5386,6.74
2.394462,-5.5303,-4.3061,-2.8469,7.57
2.403390,-6.0169,-3.7140,-2.7091,7.57
2.413210,-5.9216,-2.6875,-1.8532,6.76
2.426908,-4.9277,-1.4132,-1.2949,5.29
2.433060,-3.5995,-0.5706,-0.6367,3.70
2.445815,-3.2216,-0.5175,0.0891,3.26
2.461725,-2.5437,0.0674,-0.4714,2.59
2.462679,-1.5263,0.3821,-1.4784,2.16
2.478481,-0.9576,0.3427,-2.0528,2.29
2.482358,0.2043,0.9470,-2.4495,2.63
2.494342,1.0427,1.2767,-2.3435,2.87
2.502282,1.4311,0.9429,-1.9171,2.57
2.512415,1.6966,0.7680,-1.3095,2.28
2.532385,1.5144,0.9795,-0.5128,1.88
2.532650,1.0874,1.2478,0.1553,1.66
2.549407,0.3177,1.4573,0.5348,1.58
2.565641,-0.5958,1.2399,0.1893,1.39
2.565971,-1.3995,0.4392,-0.0266,1.47
2.572412,-2.3340,-0.7174,0.2166,2.45
2.582189,-2.8536,-2.5776,-1.9330,4.30
2.597040,-3.2946,-4.5634,-3.5511,6.66
2.602846,-4.0254,-6.2632,-4.8796,8.90
2.613395,-5.1750,-6.9574,-5.5574,10.30
2.627774,-6.3374,-6.3448,-5.1473,10.34
2.631968,-6.0339,-4.3132,-4.2940,8.57
2.644939,-4.8234,-2.7761,-2.2426,6.00
2.660381,-3.5322,-3.4740,-1.2793,5.12
2.676138,-3.4625,-4.3641,-1.4805,5.76
2.676256,-3.7321,-5.8025,-2.2586,7.26
2.691529,-4.1344,-6.4880,-2.9859,8.25
2.707568,-4.8119,-6.0452,-2.6356,8.16
2.726118,-3.6771,-1.2422,-1.7282,4.25
2.739442,-2.4842,-0.5483,-2.4214,3.51
2.746954,-1.2598,-0.3617,-2.3386,2.68
2.756022,-0.2319,-0.1925,-1.9468,1.97
2.771162,1.1908,-0.2774,-0.7241,1.42
2.787016,2.3626,-1.3863,3.0028,4.06
2.787102,2.9685,-2.4745,4.3473,5.82
2.802748,3.3782,-2.9810,4.4638,6.34
2.805611,3.7433,-3.1719,6.3517,8.03
2.818703,4.8740,-3.2774,6.9954,9.13
2.833770,5.0787,-3.6932,6.6340,9.13
2.849750,5.1177,-4.0793,5.6712,8.66
2.865150,2.6922,-2.0564,-1.2451,3.61
2.880102,0.5301,-3.2059,-0.3045,3.26
2.895990,0.9662,-2.8588,2.1827,3.72
2.896073,1.0029,-2.3816,3.1637,4.08
2.910735,0.8754,-1.8406,2.9733,3.60
2.927224,0.9236,-1.1419,3.0592,3.39
2.943747,1.4095,-0.4717,3.3107,3.63
2.959124,5.7306,0.9222,3.6998,6.88
2.974366,6.9341,1.4195,3.3791,7.84
2.989843,7.4834,2.8373,3.1730,8.61
2.990001,7.5112,4.3432,3.6494,9.41
3.005526,7.3101,5.3360,3.7604,9.80
3.005611,7.2282,5.6028,3.7620,9.89
3.020290,7.4551,5.2762,3.2396,9.69
3.035561,7.7688,5.2091,2.4412,9.67
3.035686,7.7284,5.5067,1.8155,9.66
3.051052,7.2473,5.8889,1.3803,9.44
3.066994,6.8237,6.1950,0.6229,9.24
3.067126,6.7275,5.9217,-0.6221,8.98
3.082373,6.8222,4.9402,-2.7289,8.85
3.086873,5.9072,3.4379,-5.4681,8.75
3.098059,3.2840,1.3267,-7.4684,8.27
3.113778,-1.4678,-1.1952,-5.8832,6.18
3.114352,-5.7171,-3.2708,-4.3610,7.90
3.129097,-8.3674,-4.5563,-2.4549,9.84
3.133853,-9.1247,-5.5902,-1.3516,10.79
3.145818,-8.3051,-5.5531,-1.9111,10.17
3.162325,-6.8559,-4.5732,-3.6587,9.02
3.163774,-6.6752,-3.4012,-5.7533,9.45
3.180470,-6.2155,-2.0029,-5.0478,8.25
3.183796,-6.9338,-1.8999,-2.7973,7.71
3.202802,-7.1494,-2.9947,0.0829,7.75
3.206095,-4.8618,-3.4389,1.2325,6.08
3.222567,-2.3708,-2.9552,1.1580,3.96
3.238148,-0.3293,-0.6161,0.2220,0.73
3.254277,0.6079,0.4816,-1.1685,1.40
3.269626,3.6429,-2.4112,0.4931,4.40
3.284729,0.2564,-4.3591,0.8040,4.44
3.300365,-2.3262,-4.4966,0.2393,5.07
3.303607,-4.2040,-5.1470,0.1058,6.65
3.316002,-4.2058,-5.2044,-1.5580,6.87
3.331459,-3.0521,-3.6428,-3.0618,5.65
3.332962,-0.6276,-1.1619,-1.8902,2.31
3.347109,2.0519,0.7556,-1.1742,2.48
3.362329,4.8268,1.8117,-0.0623,5.16
3.363220,7.5167,2.7543,1.5932,8.16
3.377204,9.4415,3.1468,2.9098,10.37
3.382789,10.8442,3.0942,3.3686,11.77
3.393374,11.2459,2.5974,3.2532,11.99
3.408309,10.7769,2.0413,3.3378,11.47
3.423841,9.1328,1.2582,3.7157,9.94
3.423941,7.1087,0.6622,4.4234,8.40
3.439805,5.2003,0.6345,5.0589,7.28
3.442579,3.0689,0.7354,5.1473,6.04
3.455173,2.0427,0.7807,5.2000,5.64
3.471509,2.1615,0.7858,4.4623,5.02
3.472383,2.0679,0.6899,3.1780,3.85
3.492432,1.3535,0.4405,1.7274,2.24
3.492842,0.5456,0.1756,-0.1744,0.60
3.510487,-0.1164,-0.0713,-1.9652,1.97
3.512487,-0.3451,-0.3902,-2.8602,2.91
3.523114,-0.3746,-0.6844,-3.5569,3.64
3.532018,-0.5704,-0.8234,-3.7506,3.88
3.547085,-0.5909,-0.5288,-2.6574,2.77
3.551913,-0.1480,0.3003,-1.5840,1.62
3.563027,-0.1615,0.8135,-0.3496,0.90
3.572481,-0.4162,0.9105,0.9290,1.37
3.581901,-0.6799,0.6912,2.1343,2.34
3.597147,-1.0925,0.2600,2.5594,2.79
3.602009,-1.4584,-0.0292,1.7960,2.31
3.613738,-1.5457,-0.0088,1.1471,1.92
3.622288,-1.7312,0.1014,1.1403,2.08
3.631460,-1.8568,-0.1576,1.0702,2.15
3.646840,-1.9272,-0.4510,0.8947,2.17
3.651483,-2.1665,-0.5308,0.0502,2.23
3.663976,-2.6013,-0.3263,-0.7755,2.73
3.671825,-2.8590,-0.0480,-1.7405,3.35
3.681222,-2.9520,-0.1202,-2.2162,3.69
3.697341,-2.8371,-0.2423,-1.7263,3.33
3.701140,-2.6894,-0.0316,-1.7974,3.23
3.714502,-2.4468,0.1070,-2.0555,3.20
3.721062,-2.0414,-0.2301,-2.4005,3.16
3.731096,-1.7093,-0.5254,-2.4446,3.03
3.741615,-1.7405,-0.6839,-2.3839,3.03
3.750915,-1.9766,-0.7168,-1.8749,2.82
3.764453,-2.4575,-0.9930,-0.8802,2.79
3.770847,-2.8712,-1.2306,0.2953,3.14
3.781803,-3.0297,-1.2486,0.8486,3.38
3.791437,-3.0142,-1.0581,0.9534,3.33
3.800795,-3.0208,-0.9355,0.6243,3.22
3.815602,-2.8659,-0.7697,0.2439,2.98
3.820689,-2.5245,-0.6320,-0.1997,2.61
3.831546,-1.9888,-0.7953,-0.9282,2.33
3.841165,-1.5750,-1.0592,-1.8520,2.65
3.850872,-1.6505,-1.3325,-2.6195,3.37
3.864498,-1.8203,-1.3939,-3.0522,3.82
3.870481,-2.3066,-1.8140,-2.6524,3.96
3.880944,-3.2132,-2.8806,-1.8509,4.70
3.891049,-4.2498,-3.7713,-1.6193,5.91
3.900334,-4.7549,-3.7815,-2.2757,6.49
3.915399,-4.7283,-3.2967,-2.6096,6.33
3.920099,-4.3784,-2.6952,-2.1927,5.59
3.931483,-3.9176,-2.0211,-2.1932,4.92
3.940468,-3.6520,-1.7201,-2.5358,4.77
3.950120,-3.2544,-1.8108,-3.0634,4.82
3.964886,-3.0526,-1.9818,-3.4692,5.03
3.970424,-2.5041,-2.0094,-3.9826,5.12
3.981093,-1.3119,-1.4137,-5.0516,5.41
3.990324,-0.3952,-1.1116,-5.9137,6.03
3.999804,0.0096,-1.9195,-1.9016,2.70
4.014793,-0.1417,-2.8645,2.4262,3.76
4.019978,-0.1626,-3.5454,4.5152,5.74
4.031290,0.4622,-3.9174,4.9178,6.30
4.040029,1.3349,-4.2592,4.4770,6.32
4.049948,1.8316,-4.6820,4.7426,6.91
4.065025,2.1379,-4.6902,5.5827,7.60
4.069337,1.9088,-4.6075,5.7493,7.61
4.082394,1.8828,-3.8356,5.9198,7.30
4.089977,2.3667,-2.8095,5.2277,6.39
4.099672,2.4996,-2.1708,3.9150,5.13
4.118324,2.6310,-1.8456,2.1163,3.85
4.119057,3.1043,-1.2399,0.2586,3.35
4.136071,3.6260,-0.6916,-0.5616,3.73
4.139050,3.9872,-0.3641,-0.4963,4.03
4.152452,4.2737,-0.0418,0.8985,4.37
4.180370,4.4549,0.2104,2.2693,5.00
4.208410,5.2152,2.4119,4.3835,7.23
4.212139,5.7218,2.9090,4.3377,7.75
4.219488,6.3297,3.0299,3.6892,7.93
4.232596,6.6735,3.2080,3.2794,8.10
4.239238,6.6868,3.6891,3.1933,8.28
4.249083,6.3536,4.1484,3.1347,8.21
4.259796,6.1238,4.6274,2.6469,8.12
4.268408,5.6595,4.9419,2.0248,7.78
4.282792,5.5892,4.1164,2.3692,7.33
4.288564,5.0516,3.3759,2.4793,6.56
4.298873,4.2247,3.0264,1.8153,5.50
4.309108,3.8487,3.0250,0.7654,4.95
4.318401,4.1635,3.5945,-0.4561,5.52
4.332280,4.7237,3.8937,-3.6313,7.12
4.338130,1.5470,2.4469,-6.5094,7.12
4.348791,-3.0246,0.2718,-4.8440,5.72
4.359029,-6.1566,-1.5318,-2.6933,6.89
4.367927,-8.0234,-3.1936,-2.3693,8.95
4.382646,-8.0960,-4.4258,-1.8856,9.42
4.387717,-7.2775,-4.5422,-1.4471,8.70
4.398987,-6.2680,-3.7716,-1.7463,7.52
4.407996,-4.4382,-2.7363,-3.1931,6.11
4.417712,-2.4820,-1.5935,-4.6935,5.54
4.432232,-2.6559,-1.6067,-4.7167,5.65
4.437617,-3.4493,-1.7787,-3.5837,5.28
4.448486,-3.7276,-1.5984,-1.4275,4.30
4.459123,-3.1070,-1.2307,0.0625,3.34
4.467522,-2.2300,-0.5346,0.2130,2.30
4.482788,-0.7916,0.5357,-0.2757,0.99
4.487282,0.8888,1.2695,-1.3420,2.05
4.499173,2.3641,0.6122,0.9759,2.63
4.507626,3.0640,-1.7096,2.0667,4.07
4.517238,1.7935,-3.5320,3.7789,5.47
4.532560,0.8413,-3.7079,5.5847,6.76
4.537118,0.2427,-4.1184,3.5800,5.46
4.548984,-0.2442,-5.2779,-0.3208,5.29
4.557583,-1.1407,-5.1808,-3.2196,6.21
4.567046,-0.9600,-3.1084,-3.6105,4.86
4.577591,1.0185,0.3307,-2.0184,2.28
4.586899,2.8157,1.5428,-1.2860,3.46
4.599905,3.1151,-0.0147,-0.8580,3.23
4.607238,4.0771,-0.1228,0.0985,4.08
4.617188,5.5083,1.9471,0.4048,5.86
4.627191,7.1296,3.6797,0.3798,8.03
4.636664,7.6359,3.3980,1.1897,8.44
4.650308,5.6420,1.1681,3.8883,6.95
4.656943,3.5300,-0.0829,6.9797,7.82
4.666799,2.7650,-0.1018,8.1343,8.59
4.677633,2.6852,0.1582,7.8358,8.28
4.686392,2.5322,0.5880,7.3290,7.78
4.700054,1.9194,0.6317,6.3139,6.63
4.706667,0.9136,0.4532,4.7388,4.85
4.717046,0.2236,0.1739,3.2241,3.24
4.726951,0.1694,0.0951,2.1509,2.16
4.736808,-0.1149,0.2217,0.9517,0.98
4.749957,-0.4009,0.4867,-0.2670,0.68
4.755952,-0.6112,0.5219,-1.2588,1.49
4.766714,-0.5354,0.0990,-2.5282,2.59
4.776677,-0.2945,-0.2979,-3.4486,3.47
4.785907,0.0287,-0.4669,-2.8633,2.90
4.800020,0.3786,-0.3167,-1.2108,1.31
4.805748,0.5037,-0.0337,0.2050,0.54
4.816522,0.2213,0.2813,0.4868,0.60
4.826613,0.1493,0.6181,0.5544,0.84
4.835713,-0.0216,0.5802,0.2394,0.63
4.849943,-0.1078,0.2070,0.0232,0.23
4.855447,-0.1103,-0.3092,-0.2501,0.41
4.866246,-0.3996,-0.5761,-0.5110,0.87
4.875841,-0.4386,-0.2749,-0.7540,0.91
4.885374,-0.4126,-0.2286,-1.7594,1.82
4.900185,-0.7569,-0.5410,-2.3155,2.50
4.905158,-1.3677,-0.7190,-1.9193,2.46
4.916598,-2.0547,-0.3241,-0.8160,2.23
4.925651,-2.2265,0.2737,0.2486,2.26
4.935019,-2.1137,0.5002,-0.1899,2.18
4.950300,-2.1244,0.9110,-0.4218,2.35
4.954906,-2.1123,1.2385,-0.6410,2.53
4.968023,-2.0067,1.0293,-1.0573,2.49
4.975081,-2.0245,0.0519,-2.1488,2.95
4.990987,-2.1873,-0.5660,0.1783,2.27
5.007744,-2.0457,-0.8990,-0.2754,2.25
5.007855,-2.2080,-0.8229,-1.2738,2.68
5.023374,-2.5920,-0.7666,-2.5650,3.73
5.025175,-3.2641,-0.8223,-3.2843,4.70
5.050469,-4.0858,-0.9983,-3.3456,5.37
5.067601,-3.8100,-1.0037,-0.9537,4.05
5.075102,-3.3493,-1.6123,0.2599,3.73
5.084379,-2.6653,-1.6945,0.9937,3.31
5.094494,-2.0437,-1.8932,1.3430,3.09
5.116148,-1.6940,-1.9359,0.6683,2.66
5.116409,-1.0681,-2.1620,0.1344,2.42
5.133536,-0.5449,-2.2758,-0.5958,2.41
5.134431,-0.0797,-1.9426,-1.1799,2.27
5.144011,0.1297,-1.4490,-1.5203,2.10
5.161531,-0.3459,-1.5379,-1.9701,2.52
5.164114,-1.4204,-2.0090,-2.5215,3.52
5.174256,-2.6406,-2.5682,-3.0398,4.78
5.183909,-3.4780,-2.7441,-2.9211,5.31
5.196089,-3.9986,-2.2577,-2.6246,5.29
5.209520,-4.2760,-1.4874,-2.1924,5.03
5.227712,-4.4070,-0.6098,-1.9757,4.87
5.227814,-4.4778,0.0160,-2.0759,4.94
5.243780,-4.4388,0.2266,-2.3002,5.00
5.243873,-4.1456,-0.2024,-2.7585,4.98
5.265378,-3.5695,-1.1696,-3.4669,5.11
5.265498,-2.5372,-1.8664,-4.1720,5.23
5.273205,-1.1497,-2.0652,-5.4482,5.94
5.284129,-0.0950,-1.8935,-6.5521,6.82
5.293656,1.2126,-1.8865,-4.9138,5.40
5.303220,2.7378,-2.1489,-0.9423,3.61
5.317892,3.4443,-2.6019,2.2708,4.88
5.322980,3.6622,-2.9489,3.2939,5.74
5.337062,3.4273,-3.3704,4.2293,6.40
5.343062,3.1126,-3.9446,5.5843,7.51
5.358156,2.5499,-4.6588,6.6138,8.48
5.373911,3.0878,-5.2474,6.8610,9.17
5.374019,3.6754,-5.1845,7.2415,9.63
5.400261,3.8404,-4.0683,6.6092,8.66
5.400517,3.7952,-2.0506,4.3769,6.15
5.402676,3.0495,-0.9706,1.2277,3.43
5.422529,1.6677,-1.1528,-1.2017,2.36
5.422635,0.9264,-1.4988,-1.8800,2.58
5.438484,0.9729,-1.0755,-0.7202,1.62
5.442790,1.4008,-0.6528,1.1175,1.91
5.455079,1.8615,-0.6245,2.7419,3.37
5.483340,2.4325,-0.4574,3.8573,4.58
5.502298,3.8556,2.0467,3.8930,5.85
5.517992,4.0021,2.2408,4.1626,6.19
5.522547,5.0404,2.2853,4.1297,6.91
5.534839,6.0925,2.4476,4.0225,7.70
5.542650,6.4692,2.7632,3.8114,8.00
5.551989,6.1204,2.8965,3.5810,7.66
5.562634,5.9565,3.5906,2.8047,7.50
5.572234,5.8436,4.3930,1.9303,7.56
5.585647,5.7389,4.7766,1.5727,7.63
5.591805,5.3619,4.8170,1.0370,7.28
5.602184,4.4048,4.7173,0.6663,6.49
5.612863,3.5939,4.3126,0.0494,5.61
5.621892,3.8872,3.7646,-2.1209,5.81
5.635916,3.4912,2.6394,-3.8375,5.82
5.641607,0.1839,0.3485,-3.8435,3.86
5.652265,-2.9732,-1.5744,-2.2902,4.07
5.662644,-5.3474,-2.8282,-1.4529,6.22
