# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-02-10 19:23:16.144
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.712989,9.5749,7.2234,-3.0179,12.37
0.728030,9.2233,7.3334,-4.2916,12.54
0.737692,8.5673,7.3237,-5.3181,12.46
0.747739,7.5858,7.1469,-5.9708,12.01
0.763556,6.9698,7.0376,-6.5225,11.86
0.767806,6.6669,6.9423,-7.2907,12.07
0.780939,6.8424,7.0471,-8.0135,12.68
0.788365,6.6978,7.0667,-8.3503,12.83
0.800042,5.7811,6.4976,-8.8040,12.38
0.802401,3.8606,5.0445,-10.5268,12.29
0.812645,1.7738,3.0417,-11.5572,12.08
0.822222,0.9151,2.4176,-8.6630,9.04
0.832918,0.1650,2.0052,-8.0322,8.28
0.844194,0.3844,1.8258,-5.9983,6.28
0.855843,0.8338,1.8064,-3.9432,4.42
0.866829,0.7834,1.2483,-2.1849,2.64
0.877576,-0.7348,0.0857,-0.5469,0.92
0.888413,-1.9333,-0.6024,-0.0570,2.03
0.891403,-1.9374,-0.9664,0.2542,2.18
0.908682,-2.6283,-1.3335,0.8031,3.05
0.913322,-2.5304,-1.0377,-0.0106,2.73
0.924512,-2.1792,-0.5224,0.5548,2.31
0.936237,-0.9910,-1.2796,1.1955,2.01
0.945885,-1.5286,-2.5513,2.5623,3.93
0.956267,-1.1341,-1.0688,4.5318,4.79
0.961164,0.1436,-1.1689,4.5938,4.74
0.971068,-1.5618,-3.9166,3.5196,5.49
0.981318,-1.1932,-2.1362,1.6732,2.96
0.991455,-1.3313,-1.7912,3.8981,4.49
1.001971,-2.5665,-2.7755,-0.4324,3.80
1.011736,-0.3122,-2.8358,2.6363,3.88
1.026127,-0.5170,-3.4393,2.1040,4.06
1.036220,-0.4444,-2.0792,2.5309,3.31
1.046572,-0.9591,-2.5375,0.9184,2.86
1.055877,-1.7175,-2.1882,0.2526,2.79
1.060986,-1.5725,-1.3589,0.3290,2.10
1.076356,-1.6297,-2.3474,0.5817,2.92
1.092013,-3.1265,-2.9906,1.1013,4.46
1.104262,-2.7676,-2.6208,1.3441,4.04
1.114117,-1.7404,-2.4003,1.6661,3.40
1.124111,0.2464,-2.0350,2.0779,2.92
1.134205,2.8223,-1.2256,2.0241,3.68
1.146238,1.4892,-1.2457,-1.1807,2.27
1.156018,0.3988,-1.2631,-1.2381,1.81
1.160866,0.1700,-1.2309,-0.7519,1.45
1.170780,-0.3643,-1.4065,-1.2116,1.89
1.180485,-0.6852,-1.2474,-1.0351,1.76
1.190915,-1.8819,-0.9706,-0.9374,2.32
1.205477,-1.1449,-0.6979,-0.2498,1.36
1.216526,-1.1415,-0.4841,-0.2364,1.26
1.223090,-0.8516,-0.0083,-2.1769,2.34
1.235288,1.1946,0.0090,0.3042,1.23
1.239838,0.0233,1.6340,1.2207,2.04
1.249875,-2.3136,2.6414,-4.6334,5.81
1.259756,-3.6184,0.7712,-4.5160,5.84
1.269854,3.1497,-0.7255,2.3783,4.01
1.280152,2.5296,0.2863,4.8075,5.44
1.290063,0.8376,1.4815,3.6193,4.00
1.300915,-0.6066,1.3523,1.6608,2.23
1.314775,0.2320,0.9687,0.6073,1.17
1.323558,-0.0037,1.3098,-0.7640,1.52
1.336177,-0.2105,1.4221,-1.6663,2.20
1.339771,0.2730,0.9461,-2.1979,2.41
1.349482,1.7690,0.8194,-1.9507,2.76
1.359383,2.7936,0.9697,-0.3546,2.98
1.369722,2.5463,1.2418,0.4942,2.88
1.379487,1.4235,1.2658,0.7854,2.06
1.390173,1.0574,1.1982,0.5628,1.69
1.401001,1.2630,1.1378,-0.1568,1.71
1.412816,1.3965,1.2513,-0.9368,2.10
1.423430,0.8065,1.4171,-1.6413,2.31
1.429163,1.0510,3.5760,-1.0893,3.88
1.439248,-1.6213,2.8189,-1.6345,3.64
1.454064,-3.4071,1.8773,-1.3012,4.10
1.468376,-3.5465,0.8872,-0.2816,3.67
1.474362,-3.4299,0.2734,0.6936,3.51
1.479052,-2.6469,0.0739,0.9159,2.80
1.495018,-1.2623,-0.0786,0.0269,1.27
1.498842,-0.1707,-0.3187,-1.1387,1.19
1.516989,0.8128,-0.0361,-2.7165,2.84
1.519214,1.2579,-0.3994,-3.3627,3.61
1.528385,0.8445,-1.6975,-5.2573,5.59
1.538504,0.0358,-2.3169,-4.1696,4.77
1.548699,0.5230,-1.3109,-1.7429,2.24
1.563851,1.5821,-0.2200,-0.2171,1.61
1.568290,2.2335,0.1155,-0.7423,2.36
1.583667,2.2671,-0.2199,-2.0416,3.06
1.593775,2.1960,-0.6088,-2.9965,3.76
1.603783,2.1280,-0.5208,-2.8481,3.59
1.613702,1.7410,-0.4767,-1.8063,2.55
1.626279,1.6928,-0.0702,-1.1149,2.03
1.633399,1.5970,0.5401,-1.1076,2.02
1.638044,0.9682,1.1924,-0.1685,1.55
1.648659,0.3486,2.1813,-0.2368,2.22
1.673314,0.1491,3.1282,-1.4573,3.45
1.693156,1.5286,4.5589,-7.0045,8.50
1.703632,2.0045,3.8918,-6.7480,8.04
1.714592,2.2166,3.4365,-7.4229,8.47
1.717672,3.0647,2.3574,-6.6981,7.73
1.727834,3.0119,0.3007,-3.0902,4.33
1.738000,1.0327,-3.0849,-1.9429,3.79
1.748416,2.3880,-6.1858,-0.5614,6.65
1.757975,2.5748,-10.1152,-0.0164,10.44
1.767573,2.4396,-14.7610,0.3226,14.96
1.785397,3.8078,-15.7048,1.3203,16.21
1.787406,9.3831,-6.8751,2.4835,11.89
1.797791,10.6398,-3.2131,4.6718,12.06
1.807513,6.1025,-3.3559,6.7872,9.72
1.817180,0.8650,-4.5608,8.5188,9.70
1.827172,-2.7120,-5.5611,7.2769,9.55
1.838081,-3.9249,-5.0380,3.2532,7.17
1.847441,-5.1420,-3.6592,-5.7608,8.54
1.857747,-4.2808,-2.6886,-6.4067,8.16
1.869458,-3.8691,-2.5428,-4.2170,6.26
1.877319,-1.8207,-0.6204,-0.6804,2.04
1.896501,-1.1894,-0.7003,2.7594,3.09
1.896896,-2.0170,-1.6806,5.1044,5.74
1.914273,-2.0634,-1.5683,6.5420,7.04
1.923072,-1.9217,-0.9285,6.9872,7.31
1.926783,-1.9240,0.0665,6.3750,6.66
1.939870,-2.2816,0.8225,3.9484,4.63
1.947172,-0.3936,3.4956,-0.3795,3.54
1.961583,2.8158,7.2825,0.9137,7.86
1.973528,3.0087,6.9741,1.2889,7.70
1.983782,3.5181,6.7952,2.2433,7.97
1.985977,4.0889,6.2474,3.3107,8.17
1.996204,3.9871,5.2070,4.5456,7.98
2.006154,1.6885,3.7022,6.3342,7.53
2.016459,0.5686,4.4376,7.6258,8.84
2.026501,0.5936,5.9007,7.5109,9.57
2.040267,0.0246,6.3624,6.5550,9.14
2.051699,-0.0753,6.4953,5.4817,8.50
2.061817,0.2000,7.7971,5.5076,9.55
2.072464,-1.6987,6.5215,5.5155,8.71
2.083645,-4.3348,2.8970,5.0415,7.25
2.085639,-5.7712,-0.5429,4.0758,7.09
2.095490,-6.3943,-2.5709,2.3728,7.29
2.107957,-6.2083,-3.9350,0.6707,7.38
2.120041,-4.0816,-4.6488,-0.8800,6.25
2.130606,-1.9285,-3.8161,-1.8148,4.64
2.141596,-0.7318,-3.6519,-1.9904,4.22
2.158209,-0.3611,-3.7434,-2.3816,4.45
2.168649,-0.8108,-3.9334,-3.8279,5.55
2.169063,-0.6193,-3.1969,-4.0420,5.19
2.178377,0.8014,-1.7359,-5.2010,5.54
2.188953,1.0038,-1.2897,-7.0736,7.26
2.201686,0.9391,-1.3002,-9.8915,10.02
2.210391,0.0775,-1.9234,-11.7915,11.95
2.220170,0.8826,-2.4013,-12.4563,12.72
2.229204,1.3213,-2.5877,-10.0743,10.48
2.240617,1.7709,-2.1075,-5.0954,5.79
2.251272,1.3650,-1.9117,-2.9548,3.77
2.262460,-1.2749,-2.6577,-3.1396,4.31
2.264634,-3.7145,-2.2109,-4.0211,5.90
2.274456,-3.6862,0.5466,-3.6601,5.22
2.284568,-4.0703,2.2440,-1.4842,4.88
2.294927,-4.6792,2.1294,0.6690,5.18
2.305782,-3.5194,2.1148,1.9331,4.54
2.316711,-1.9845,2.8589,3.6634,5.05
2.327882,-2.1183,2.5308,6.3689,7.17
2.338966,-2.6852,0.7355,8.5130,8.96
2.350159,-3.0038,-1.4165,9.1681,9.75
2.361421,-3.1568,-3.0737,7.7637,8.93
2.364631,-3.2243,-3.7435,5.4021,7.32
2.374021,-1.6326,-2.6565,0.8909,3.24
2.384081,2.5977,-0.8925,-8.7988,9.22
2.394740,1.6709,0.1954,-2.5901,3.09
2.405992,0.1716,1.0240,5.8878,5.98
2.419114,-1.3459,1.5868,7.8222,8.09
2.428175,-1.8859,0.9045,7.1026,7.40
2.439196,-1.5450,0.0995,5.1047,5.33
2.449225,-1.6273,-0.5330,3.4890,3.89
2.467777,-1.3849,-1.0473,2.5541,3.09
2.468020,-0.6075,-0.1965,3.1337,3.20
2.482461,0.0802,0.6306,4.3510,4.40
2.496316,0.1192,0.5071,4.9517,4.98
2.496533,1.0104,0.2469,5.1266,5.23
2.508244,2.2809,-0.0351,4.7819,5.30
2.521754,3.4836,-0.4052,3.7163,5.11
2.523617,3.6155,-0.5076,1.8853,4.11
2.542358,2.6762,-0.4822,0.4276,2.75
2.553167,0.0312,-0.1934,-0.8256,0.85
2.563335,-0.8980,-0.1467,-0.7542,1.18
2.574066,-1.5382,-0.0366,-0.2300,1.56
2.584657,-1.7775,0.0814,0.5530,1.86
2.596179,-1.6966,0.1262,1.0664,2.01
2.607175,-1.0509,0.1543,1.3071,1.68
2.618027,-0.2916,0.1369,1.4382,1.47
2.629040,0.6118,0.2562,1.3807,1.53
2.639950,1.3471,0.2968,1.1667,1.81
2.642910,1.7429,0.3126,0.6915,1.90
2.653027,1.9592,0.4849,0.2248,2.03
2.663002,2.1600,0.7916,-0.2009,2.31
2.673249,2.3281,1.1534,-0.3334,2.62
2.683889,2.4430,1.3118,-0.3668,2.80
2.694979,2.3386,1.2792,-0.4189,2.70
2.706022,2.0823,1.0564,-0.3913,2.37
2.716986,1.7388,0.6900,-0.3934,1.91
2.728308,1.3866,0.3054,-0.5453,1.52
2.739765,1.2400,0.0802,-0.7145,1.43
2.742685,1.1805,-0.0953,-0.9487,1.52
2.752393,1.1303,-0.2062,-1.2223,1.68
2.762516,1.0353,-0.2829,-1.3931,1.76
2.773828,0.8797,-0.4225,-1.5281,1.81
2.784930,0.6980,-0.4948,-1.5756,1.79
2.796031,0.6733,-0.3716,-1.4935,1.68
2.807542,0.5433,-0.3269,-1.4370,1.57
2.818692,0.3302,-0.3917,-1.3924,1.48
2.829957,0.0938,-0.5276,-1.3644,1.47
2.832254,-0.0290,-0.6410,-1.4554,1.59
2.842823,0.0134,-0.6551,-1.5717,1.70
2.852353,0.1849,-0.6567,-1.2797,1.45
2.863365,0.3057,-0.7536,-1.0678,1.34
2.874461,0.5116,-0.8237,-0.8268,1.27
2.885592,0.9095,-0.6803,-0.6941,1.33
2.896599,1.2971,-0.4719,-0.7393,1.57
2.907815,1.5985,-0.1795,-0.7037,1.76
2.919059,1.9303,-0.0504,-0.3979,1.97
2.930493,2.7433,-0.7407,0.5710,2.90
2.942500,3.0827,-1.2767,1.1164,3.52
2.953790,3.8610,-2.2077,1.8414,4.81
2.963947,4.3553,-2.7598,1.1961,5.29
2.976095,4.2421,-2.5158,-2.0279,5.33
2.987109,4.2445,-2.0590,-3.2552,5.73
2.997415,4.3915,-1.5738,-4.1800,6.26
3.009429,4.4799,-1.0495,-4.7169,6.59
3.020055,4.5722,0.0055,-4.7915,6.62
3.031343,4.8181,1.0927,-5.9512,7.73
3.042577,5.2223,1.6315,-8.0333,9.72
3.053762,5.2669,1.6515,-8.9540,10.52
3.064904,4.6459,1.6732,-7.6820,9.13
3.065687,3.6856,1.6608,-5.5815,6.89
3.076261,2.9935,1.4564,-4.0108,5.21
3.087159,2.2603,0.8383,-2.7611,3.67
3.098273,1.8098,-0.1983,-1.9782,2.69
3.109774,0.9435,-1.5854,-1.3389,2.28
3.120852,0.1683,-2.6905,-0.0910,2.70
3.132100,-0.1082,-3.4212,1.3908,3.69
3.143411,0.1914,-4.1734,2.5742,4.91
3.154673,0.2449,-5.1890,3.6090,6.33
3.155391,-0.0210,-6.3355,4.7165,7.90
3.166398,-0.1729,-7.1409,5.9340,9.29
3.179144,-0.6802,-8.1370,6.8686,10.67
3.186591,-2.0184,-7.9866,6.5270,10.51
3.198511,-1.8834,-5.9513,4.9256,7.95
3.209885,0.0554,-3.0108,3.4992,4.62
3.221788,1.0350,-1.0846,0.0956,1.50
3.232685,1.0354,0.0077,-2.1529,2.39
3.245414,0.8919,0.6748,-2.5235,2.76
3.245500,0.9617,0.9060,-1.1802,1.77
3.254665,0.4905,0.5497,0.4405,0.86
3.264450,-0.1200,-0.0583,1.9427,1.95
3.274676,-0.2650,-0.4891,3.2815,3.33
3.285087,-0.3196,-0.7247,4.1481,4.22
3.295846,-0.7068,-0.7533,5.0585,5.16
3.307951,-1.2437,-0.3807,5.4586,5.61
3.319521,-1.5931,0.1377,5.2664,5.50
3.330905,-1.9674,0.6845,4.9663,5.39
3.342499,-2.4975,1.1919,4.9698,5.69
3.344216,-2.9398,1.6549,4.6418,5.74
3.354459,-3.7119,1.9783,4.2824,6.00
3.365465,-4.3807,2.4357,4.0598,6.45
3.376942,-5.0969,2.7748,4.0115,7.05
3.388395,-5.5806,2.7974,3.9393,7.38
3.399945,-5.8324,2.7009,3.8603,7.50
3.411343,-5.8318,2.5570,3.9052,7.47
3.414198,-5.8556,2.5516,3.9319,7.50
3.427421,-5.7740,2.7077,3.9264,7.49
3.434310,-5.7067,2.8339,3.5253,7.28
3.445606,-5.5257,2.7354,3.2610,6.98
3.466177,-4.7366,2.2289,2.4757,5.79
3.482201,-4.2662,1.9836,1.8000,5.04
3.483586,-3.8997,1.6018,1.2497,4.40
3.497990,-3.0102,1.1842,0.6959,3.31
3.510880,-1.7686,0.5242,-0.1675,1.85
3.513334,-0.3666,-0.3326,-1.3391,1.43
3.523149,0.9674,-1.4926,-2.4450,3.02
3.533362,2.8338,-2.4707,-3.6728,5.26
3.543498,4.7320,-3.4308,-6.4903,8.73
3.553523,7.5886,-4.1705,-9.7937,13.07
3.564713,11.2810,-4.3409,-12.8889,17.67
3.576423,14.1784,-3.9036,-13.6698,20.08
3.588540,14.2224,-3.4280,-11.2110,18.43
3.599755,10.5251,-3.6283,-7.7033,13.54
3.611944,5.5087,-3.4985,-4.8201,8.11
3.613041,1.1175,-2.2473,-3.3009,4.15
3.622951,-1.3882,-0.4162,-2.3530,2.76
3.632917,-2.4875,0.9512,-0.8545,2.80
3.642723,-3.1579,0.9449,1.8693,3.79
3.652861,-3.6220,-0.7083,4.1129,5.53
3.664066,-4.5055,-2.6231,4.5816,6.94
3.676108,-5.0532,-3.4783,4.4551,7.58
3.687842,-4.7058,-3.1498,4.9978,7.55
3.699505,-4.3053,-3.1741,4.9798,7.31
3.711721,-4.6040,-3.7225,2.1007,6.28
3.712464,-4.2842,-2.6321,-2.8270,5.77
3.723337,-1.7269,0.6745,-5.0471,5.38
3.734705,0.7551,4.0774,3.1650,5.22
3.742809,-1.1865,4.7779,8.3083,9.66
3.753155,-3.5116,4.4717,9.3289,10.93
3.763252,-3.9439,3.4182,8.9853,10.39
3.775157,-3.0671,2.0973,6.9900,7.92
3.787199,-1.9432,0.9456,3.9388,4.49
3.799055,-1.0930,-0.2435,2.1482,2.42
3.810960,0.1857,-1.4060,2.2668,2.67
3.811881,1.1648,-1.7773,3.5904,4.17
3.823346,2.6215,-1.4482,4.3054,5.24
3.832135,4.0522,-1.1152,4.5020,6.16
3.842256,2.8432,-0.7537,5.3116,6.07
3.854636,0.9721,-0.4710,5.3097,5.42
3.867152,-0.1213,-0.5274,4.2521,4.29
3.878990,-0.4498,-0.9662,1.9196,2.20
3.881761,-0.6081,-1.3613,-0.7535,1.67
3.896543,-0.4289,-1.4015,-2.8841,3.24
3.901489,-0.3687,-1.3285,-4.0747,4.30
3.911511,-0.5156,-1.1088,-3.9499,4.13
3.921571,-0.8643,-0.7887,-2.5531,2.81
3.933077,-1.1756,-0.3428,-1.1509,1.68
3.945034,-1.1687,0.1096,-0.4239,1.25
3.957358,-0.8513,0.7105,-0.1534,1.12
3.961530,-0.5109,1.1853,-0.1964,1.31
3.973818,-0.2334,1.5376,-0.3395,1.59
3.986599,0.0816,1.7044,-0.5031,1.78
3.998684,0.1758,1.5374,-0.5890,1.66
4.000995,-0.0648,1.1956,-0.4945,1.30
4.011611,-0.3246,0.9246,-0.1057,0.99
4.023448,-0.5313,0.7160,0.4986,1.02
4.035368,-0.5463,0.6564,1.0507,1.35
4.041052,-0.3220,0.6974,1.2799,1.49
4.052013,-0.0324,0.7328,1.3706,1.55
4.065399,0.3721,0.7808,1.2926,1.56
4.078590,0.7973,0.8165,1.2831,1.72
4.091846,1.0782,0.7579,1.2716,1.83
4.092096,1.2908,0.6332,1.3645,1.98
4.100258,1.2598,0.4184,1.0345,1.68
4.110245,1.1416,0.3676,0.3016,1.24
4.120818,0.9180,0.3766,-0.6100,1.16
4.139053,0.5988,0.3272,-1.3329,1.50
4.141232,0.3709,0.2350,-1.7713,1.82
4.150429,0.1301,-0.1089,-1.9373,1.94
4.164195,-0.1637,-0.6793,-1.8261,1.96
4.170129,-0.1820,-1.1549,-1.5814,1.97
4.180054,-0.1114,-1.5314,-1.3046,2.01
4.190117,0.1234,-1.7185,-1.0539,2.02
4.200125,0.4721,-1.7367,-1.0178,2.07
4.210248,1.1831,-1.5586,-1.2034,2.30
4.220229,1.8446,-1.0565,-1.7026,2.72
4.230502,2.4556,-0.4412,-1.9938,3.19
4.240585,2.6042,-0.0908,-1.8456,3.19
4.253313,2.8075,-0.0475,-1.5868,3.23
4.260389,3.2454,-0.3542,-0.9633,3.40
4.275749,3.8634,-0.9201,0.1951,3.98
4.279747,4.8893,-1.5880,1.3516,5.32
4.289779,6.4695,-1.8804,1.6178,6.93
4.299976,7.6932,-1.7345,0.4795,7.90
4.310645,8.0686,-1.5066,-0.9200,8.26
4.320911,7.8873,-1.2136,-1.9079,8.21
4.330285,7.7122,-0.7550,-1.9155,7.98
4.342021,7.4456,0.0019,-1.5554,7.61
4.349769,6.7118,1.0076,-1.9448,7.06
4.365225,5.7581,1.4648,-3.6301,6.96
4.369113,4.6408,1.3502,-6.4468,8.06
4.379067,4.2739,0.9965,-8.2574,9.35
4.388964,3.9674,0.6347,-8.3790,9.29
4.399387,3.8052,0.5207,-7.0916,8.06
4.409748,3.1013,-0.0070,-5.1268,5.99
4.419532,2.0948,-0.9648,-3.4446,4.15
4.431149,1.1166,-1.9131,-2.2725,3.17
4.438823,0.4399,-2.5697,-0.7688,2.72
4.449688,-0.0916,-3.2062,0.7797,3.30
4.458594,-0.3946,-3.7050,1.8838,4.18
4.468535,-0.2120,-4.4075,3.1286,5.41
4.479251,0.4773,-4.8865,3.4362,5.99
4.488862,0.8890,-5.9404,3.7032,7.06
4.499088,1.1452,-6.9663,4.5447,8.40
4.508513,0.9190,-7.9874,5.7496,9.88
4.520855,-0.9411,-8.3023,6.0133,10.29
4.529267,-3.6989,-7.2429,6.0163,10.12
4.541748,-3.7152,-4.8850,5.4808,8.23
4.549328,-2.6911,-2.4596,2.6731,4.52
4.558121,-1.9219,-0.6293,0.4785,2.08
4.568182,-1.5703,0.7395,-0.4957,1.81
4.578372,-1.1434,1.6908,-0.3639,2.07
4.588702,-0.8698,2.1924,0.8509,2.51
4.598101,-0.7554,2.2952,2.6129,3.56
4.609544,-0.7010,2.2364,3.5480,4.25
4.618448,-0.8083,2.0416,4.4114,4.93
4.631156,-1.0015,1.7603,5.0074,5.40
4.638385,-1.3102,1.4259,4.9315,5.30
4.648089,-1.9629,1.2238,4.1446,4.75
4.657705,-2.6742,0.9144,3.9977,4.90
4.667583,-3.4198,0.7566,4.0822,5.38
4.677820,-4.0535,0.8026,3.7117,5.55
4.688462,-4.6473,0.9509,2.8666,5.54
4.698228,-5.4949,0.9868,2.2251,6.01
4.708155,-6.4483,0.9405,1.8081,6.76
4.721688,-7.2464,0.7514,1.8121,7.51
4.728815,-7.5746,0.7587,1.9116,7.85
4.743865,-7.7203,0.9317,2.6306,8.21
4.747310,-7.8117,1.4036,3.3024,8.60
4.757555,-7.4734,1.8926,3.5883,8.50
4.767372,-6.5439,2.2264,4.1136,8.04
4.777392,-5.3703,2.2326,4.0351,7.08
4.788492,-3.9327,2.1594,3.3906,5.62
4.797247,-2.7587,2.0583,2.5886,4.31
4.810044,-2.2071,1.6770,1.9512,3.39
4.817661,-1.6605,1.2802,0.9632,2.31
4.832177,-0.9420,0.7348,-0.1878,1.21
4.837042,-0.1738,-0.0358,-1.4114,1.42
4.847500,1.1483,-1.3172,-3.2429,3.68
4.856818,4.2238,-1.8264,-5.4019,7.10
4.867222,8.0258,-1.8933,-7.3378,11.04
4.876705,11.6724,-1.4595,-7.4374,13.92
4.886680,13.8169,-0.9362,-6.4105,15.26
4.899108,13.6370,-0.5548,-5.3416,14.66
4.907383,11.9003,-0.5460,-4.6044,12.77
4.921931,7.8563,-1.2794,-3.6340,8.75
4.926547,4.1609,-1.5646,-2.5678,5.13
4.936421,2.8314,-1.2263,-2.5494,4.00
4.946982,1.3178,-0.8046,-2.8870,3.27
4.956612,-0.1634,-0.2141,-3.1694,3.18
4.967148,-1.5900,-0.1786,-1.6934,2.33
4.976460,-3.4164,-2.0831,1.1432,4.16
4.988121,-4.7475,-5.6010,2.4159,7.73
4.996853,-5.0989,-8.4528,1.4125,9.97
5.010844,-4.5429,-8.6588,-0.5646,9.79
5.016091,-3.4082,-5.8998,-1.6862,7.02
5.026078,-4.1666,-2.9134,-0.4511,5.10
5.035803,-6.3889,-1.1769,-0.2323,6.50
5.045971,-8.9257,-0.1854,-3.6281,9.64
5.056043,-9.3876,1.6552,-2.2728,9.80
5.065805,-8.5157,3.3380,4.7165,10.29
5.076418,-7.5748,3.4982,9.5120,12.65
5.086409,-5.7590,3.3460,10.4824,12.42
5.099864,-3.8392,3.3500,8.3926,9.82
5.105612,-2.3077,2.8947,5.5821,6.70
5.115607,-1.6297,1.9552,3.9572,4.71
5.125597,-0.9456,0.6382,4.1838,4.34
5.135600,-0.0627,-1.2254,4.8753,5.03
5.145554,0.6814,-2.7435,5.4824,6.17
5.155605,4.2665,-3.2895,4.8060,7.22
5.166661,5.0964,-2.8729,4.9686,7.68
5.176094,3.5104,-1.9701,5.0509,6.46
5.189414,2.1514,-1.4112,4.7354,5.39
5.195097,1.1108,-1.2264,3.6761,4.03
5.210677,0.5533,-1.1210,1.8134,2.20
5.215339,0.4442,-0.7449,-0.0524,0.87
5.225208,0.1539,-0.3448,-1.6556,1.70
5.234810,-0.2129,-0.0831,-3.1293,3.14
5.245646,-0.2999,0.0328,-3.8521,3.86
5.255765,-0.0339,0.2816,-3.6685,3.68
5.265314,-0.0235,0.4152,-2.8240,2.85
5.276876,-0.2976,0.4490,-1.8576,1.93
5.285068,-0.4488,0.6467,-1.1761,1.42
5.300871,-0.2629,0.9024,-1.1171,1.46
5.304531,0.0586,1.2289,-1.0721,1.63
5.314810,0.3561,1.4717,-1.1118,1.88
5.324420,0.3999,1.5253,-1.0818,1.91
5.334992,0.1321,1.3712,-0.9804,1.69
5.344909,-0.3215,0.9878,-0.6447,1.22
5.354316,-0.5279,0.6874,-0.0736,0.87
5.366822,-0.3490,0.5226,0.4974,0.80
5.374965,0.0620,0.4827,1.0005,1.11
5.388343,0.5489,0.4800,1.3690,1.55
5.397452,1.0069,0.5084,1.4675,1.85
5.404056,1.3552,0.5001,1.3161,1.95
5.417376,1.3627,0.4455,1.0559,1.78
5.424170,1.1992,0.5027,0.9788,1.63
5.433852,0.9121,0.5430,0.5889,1.21
