# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 19:24:21.827
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
1.069515,0.118,-0.889,-1.214,1.510
1.071791,0.163,-0.850,-1.205,1.483
1.077409,0.214,-0.809,-1.186,1.451
1.079856,0.323,-0.601,-1.040,1.243
1.081599,0.370,-0.568,-0.997,1.205
1.083887,0.424,-0.527,-0.955,1.171
1.089142,0.466,-0.492,-0.916,1.140
1.089243,0.498,-0.459,-0.883,1.113
1.090004,0.525,-0.422,-0.852,1.086
1.091722,0.548,-0.393,-0.816,1.059
1.093500,0.561,-0.376,-0.788,1.038
1.099554,0.566,-0.349,-0.757,1.008
1.101923,0.568,-0.365,-0.717,0.985
1.103659,0.572,-0.385,-0.714,0.992
1.110576,0.567,-0.444,-0.724,1.021
1.113685,0.514,-0.539,-0.788,1.084
1.116769,0.475,-0.510,-0.793,1.056
1.122045,0.428,-0.483,-0.807,1.034
1.125587,0.310,-0.442,-0.882,1.034
1.127471,0.287,-0.457,-0.907,1.056
1.133460,0.253,-0.428,-0.934,1.058
1.135437,0.156,-0.426,-0.997,1.095
1.137600,0.106,-0.402,-1.017,1.099
1.144566,0.068,-0.400,-1.038,1.115
1.147102,-0.078,-0.407,-1.109,1.184
1.149064,-0.112,-0.359,-1.123,1.184
1.157784,-0.149,-0.286,-1.139,1.184
1.161372,-0.282,0.083,-1.275,1.309
1.171969,-0.321,0.100,-1.312,1.355
1.174994,-0.466,0.237,-1.415,1.508
1.177023,-0.483,0.250,-1.418,1.518
1.179247,-0.499,0.261,-1.424,1.531
1.180986,-0.509,0.264,-1.429,1.540
1.183273,-0.511,0.252,-1.432,1.541
1.187985,-0.506,0.223,-1.428,1.532
1.191145,-0.435,0.048,-1.386,1.453
1.193073,-0.393,-0.036,-1.362,1.418
1.200809,-0.345,-0.132,-1.331,1.382
1.202917,-0.083,-0.527,-1.163,1.280
1.204879,-0.013,-0.608,-1.101,1.258
1.212109,0.054,-0.676,-1.032,1.235
1.215064,0.251,-0.815,-0.743,1.131
1.217084,0.276,-0.832,-0.687,1.113
1.222583,0.292,-0.844,-0.640,1.099
1.224923,0.289,-0.857,-0.537,1.052
1.226817,0.267,-0.850,-0.509,1.026
1.232851,0.233,-0.843,-0.486,1.001
1.235427,0.095,-0.837,-0.438,0.949
1.238872,-0.009,-0.810,-0.427,0.916
1.244146,-0.054,-0.774,-0.437,0.890
1.246835,-0.107,-0.711,-0.447,0.847
1.248865,-0.122,-0.683,-0.444,0.823
1.255234,-0.131,-0.656,-0.438,0.799
1.258719,-0.168,-0.662,-0.356,0.770
1.260660,-0.174,-0.668,-0.305,0.754
1.266459,-0.173,-0.673,-0.229,0.732
1.268728,-0.151,-0.690,0.077,0.711
1.270546,-0.134,-0.717,0.224,0.763
1.278284,-0.103,-0.771,0.401,0.875
1.280834,0.016,-1.148,1.113,1.599
1.282690,0.011,-1.173,1.202,1.679
1.289277,-0.034,-1.129,1.281,1.707
1.292475,-0.312,-0.830,1.457,1.706
1.294515,-0.359,-0.732,1.479,1.688
1.300251,-0.392,-0.613,1.498,1.665
1.302726,-0.387,-0.256,1.565,1.632
1.304569,-0.368,-0.140,1.587,1.635
1.306835,-0.345,-0.026,1.605,1.642
1.311847,-0.320,0.093,1.625,1.658
1.311957,-0.292,0.209,1.646,1.685
1.313216,-0.265,0.340,1.673,1.727
1.314687,-0.243,0.475,1.702,1.784
1.316581,-0.224,0.607,1.739,1.855
1.322155,-0.209,0.736,1.783,1.941
1.322246,-0.204,0.875,1.825,2.034
1.323002,-0.197,1.020,1.859,2.129
1.324304,-0.187,1.142,1.898,2.223
1.328224,-0.148,1.347,1.957,2.380
1.333128,-0.116,1.453,1.979,2.458
1.336373,-0.002,1.708,1.998,2.628
1.338353,0.044,1.761,1.984,2.653
1.344123,0.091,1.808,1.963,2.671
1.346885,0.248,1.880,1.914,2.695
1.348197,0.298,1.856,1.892,2.667
1.350848,0.349,1.828,1.859,2.631
1.355381,0.392,1.798,1.821,2.589
1.355495,0.436,1.752,1.773,2.530
1.356477,0.477,1.670,1.727,2.449
1.358361,0.525,1.569,1.680,2.358
1.360362,0.568,1.479,1.627,2.271
1.366992,0.604,1.400,1.578,2.194
1.369846,0.725,1.238,1.429,2.025
1.372280,0.808,1.159,1.338,1.946
1.378098,0.847,1.153,1.298,1.931
1.380459,0.964,1.156,1.197,1.923
1.382181,0.994,1.162,1.163,1.922
1.384393,1.016,1.184,1.133,1.928
1.388669,1.038,1.221,1.103,1.946
1.388766,1.060,1.266,1.079,1.972
1.390238,1.081,1.315,1.057,2.004
1.394111,1.122,1.430,1.035,2.091
1.400344,1.140,1.499,1.023,2.143
1.402476,1.171,1.754,1.005,2.336
1.406553,1.175,1.937,1.012,2.481
1.411483,1.172,2.030,1.026,2.558
1.414002,1.152,2.336,1.062,2.813
1.415977,1.140,2.447,1.068,2.903
1.422603,1.125,2.557,1.073,2.992
1.425874,1.037,3.022,1.061,3.367
1.427768,1.010,3.133,1.043,3.453
1.433510,0.978,3.241,1.020,3.535
1.436179,0.846,3.499,0.929,3.717
1.437669,0.795,3.556,0.901,3.754
1.444796,0.738,3.608,0.868,3.784
1.447768,0.503,3.663,0.653,3.754
1.449677,0.447,3.648,0.586,3.721
1.456662,0.398,3.620,0.508,3.677
1.459589,0.197,3.493,0.125,3.501
1.467150,0.151,3.467,0.011,3.470
1.469892,0.111,3.291,-0.391,3.316
1.471619,0.047,3.307,-0.497,3.344
1.478108,-0.000,3.323,-0.610,3.378
1.481498,0.103,3.183,-0.997,3.337
1.483592,0.142,3.162,-1.075,3.343
1.488963,0.178,3.131,-1.147,3.339
1.491839,0.177,3.052,-1.403,3.364
1.493476,0.145,3.017,-1.501,3.373
1.499893,0.105,2.962,-1.596,3.366
1.501904,-0.038,2.694,-1.858,3.273
1.503949,-0.079,2.626,-1.935,3.263
1.511568,-0.166,2.498,-2.045,3.233
1.514278,-0.274,2.228,-2.080,3.060
1.516041,-0.304,2.122,-2.060,2.973
1.523157,-0.338,2.025,-2.017,2.879
1.526046,-0.513,1.731,-1.803,2.552
1.527327,-0.583,1.731,-1.737,2.521
1.529644,-0.663,1.747,-1.660,2.499
1.531856,-0.744,1.748,-1.570,2.465
1.533477,-0.827,1.748,-1.470,2.429
1.535515,-0.906,1.745,-1.366,2.394
1.537251,-0.987,1.732,-1.276,2.367
1.539207,-1.066,1.727,-1.184,2.350
1.546732,-1.142,1.712,-1.091,2.329
1.549275,-1.324,1.397,-0.845,2.102
1.551372,-1.337,1.263,-0.820,2.014
1.553241,-1.344,1.141,-0.800,1.936
1.555273,-1.344,1.031,-0.781,1.866
1.557268,-1.344,0.935,-0.773,1.811
1.559161,-1.376,0.852,-0.763,1.790
1.561195,-1.387,0.669,-0.790,1.731
1.569023,-1.354,0.427,-0.858,1.659
1.571140,-1.456,0.073,-1.188,1.881
1.573121,-1.519,-0.014,-1.281,1.987
1.575197,-1.616,-0.038,-1.352,2.107
1.577123,-1.721,-0.073,-1.409,2.225
1.579198,-1.809,-0.137,-1.461,2.330
1.581465,-1.890,-0.196,-1.515,2.430
1.583797,-1.975,-0.207,-1.526,2.505
1.591610,-2.132,-0.077,-1.487,2.600
1.595041,-2.354,-0.707,-1.241,2.754
1.597026,-2.312,-0.783,-1.217,2.727
1.599041,-2.258,-0.839,-1.243,2.711
1.601100,-2.192,-0.898,-1.296,2.701
1.603266,-2.130,-0.952,-1.375,2.708
1.605271,-2.078,-1.001,-1.474,2.738
1.606910,-2.015,-1.080,-1.574,2.775
1.614416,-1.936,-1.165,-1.666,2.807
1.616848,-1.854,-1.186,-2.030,2.994
1.618972,-1.857,-1.198,-2.085,3.038
1.620994,-1.854,-1.148,-2.119,3.040
1.623436,-1.809,-1.013,-2.141,2.980
1.625313,-1.768,-0.900,-2.144,2.921
1.627289,-1.733,-0.820,-2.122,2.860
1.628979,-1.685,-0.785,-2.080,2.790
1.636250,-1.621,-0.777,-2.023,2.707
1.640678,-1.270,-0.970,-1.686,2.323
1.640907,-1.157,-1.044,-1.595,2.229
1.642704,-1.042,-1.109,-1.501,2.137
1.645387,-0.917,-1.181,-1.404,2.051
1.647047,-0.786,-1.241,-1.310,1.968
1.648608,-0.650,-1.282,-1.216,1.883
1.650535,-0.509,-1.313,-1.131,1.807
1.657971,-0.367,-1.328,-1.059,1.738
1.660556,0.247,-1.115,-0.869,1.435
1.665819,0.397,-1.038,-0.836,1.391
1.665934,0.547,-0.982,-0.807,1.384
1.666722,0.690,-0.904,-0.780,1.379
1.668711,0.837,-0.772,-0.751,1.364
1.670496,0.993,-0.595,-0.708,1.357
1.672657,1.146,-0.415,-0.655,1.384
1.678673,1.299,-0.247,-0.599,1.452
1.680979,1.734,0.329,-0.463,1.825
1.684788,1.999,0.832,-0.383,2.199
1.686543,2.121,1.105,-0.340,2.415
1.688474,2.228,1.368,-0.300,2.632
1.690345,2.321,1.603,-0.261,2.833
1.692332,2.402,1.802,-0.217,3.010
1.694572,2.469,1.980,-0.181,3.170
1.703533,2.528,2.119,-0.146,3.302
1.706230,2.830,2.565,-0.100,3.821
1.708518,2.895,2.605,-0.128,3.897
1.710680,2.960,2.638,-0.156,3.968
1.712464,3.025,2.646,-0.179,4.023
1.714809,3.090,2.646,-0.201,4.073
1.716427,3.152,2.647,-0.228,4.123
1.722845,3.214,2.655,-0.257,4.176
1.724963,3.399,2.687,-0.361,4.348
1.728676,3.523,2.597,-0.430,4.398
1.730596,3.586,2.526,-0.463,4.410
1.732141,3.646,2.433,-0.495,4.412
1.734173,3.708,2.330,-0.528,4.411
1.736035,3.765,2.216,-0.561,4.404
1.738006,3.819,2.095,-0.592,4.396
1.739988,3.869,1.973,-0.628,4.388
1.745676,3.916,1.855,-0.671,4.385
1.748433,4.023,1.505,-0.830,4.375
1.750363,4.046,1.415,-0.890,4.378
1.752305,4.063,1.353,-0.951,4.387
1.754360,4.075,1.293,-1.014,4.394
1.756463,4.068,1.210,-1.079,4.379
1.758284,4.046,1.125,-1.144,4.352
1.760081,4.012,1.045,-1.209,4.318
1.762176,3.969,0.976,-1.279,4.283
1.768216,3.905,0.912,-1.354,4.233
1.770932,3.653,0.791,-1.641,4.082
1.772246,3.549,0.783,-1.756,4.037
1.774568,3.446,0.800,-1.877,4.005
1.776265,3.337,0.833,-2.001,3.980
1.778216,3.233,0.884,-2.134,3.973
1.780548,3.134,0.942,-2.265,3.980
1.782230,3.038,1.009,-2.392,3.996
1.784303,2.947,1.072,-2.519,4.023
1.791340,2.868,1.117,-2.642,4.056
1.794556,2.683,1.288,-3.007,4.231
1.796023,2.662,1.316,-3.062,4.266
1.801930,2.650,1.324,-3.106,4.293
1.804347,2.659,1.271,-3.186,4.340
1.806047,2.678,1.229,-3.195,4.346
1.812958,2.704,1.181,-3.192,4.347
1.816085,2.845,0.979,-3.148,4.355
1.821888,2.882,0.944,-3.143,4.368
1.824300,2.986,0.956,-3.166,4.455
1.826250,3.019,1.005,-3.184,4.501
1.828829,3.055,1.056,-3.199,4.548
1.837258,3.088,1.109,-3.200,4.583
1.839856,3.237,1.470,-3.114,4.726
1.841655,3.244,1.552,-3.075,4.732
1.844049,3.223,1.641,-3.022,4.713
1.846584,3.170,1.729,-2.951,4.663
1.847833,3.064,1.824,-2.857,4.569
1.849768,2.904,1.948,-2.746,4.446
1.851736,2.683,2.109,-2.626,4.306
1.858197,2.387,2.329,-2.463,4.146
1.861637,0.610,3.592,-1.734,4.035
1.863823,0.144,3.805,-1.558,4.115
1.865757,-0.296,3.945,-1.389,4.193
1.867704,-0.722,4.011,-1.228,4.257
1.870280,-1.133,4.032,-1.086,4.327
1.871645,-1.509,3.985,-0.974,4.371
1.873622,-1.842,3.849,-0.880,4.357
1.880948,-2.124,3.643,-0.796,4.292
1.883642,-2.672,2.180,-0.550,3.492
1.885758,-2.676,1.737,-0.503,3.230
1.887685,-2.646,1.328,-0.464,2.997
1.889691,-2.591,0.969,-0.436,2.800
1.892249,-2.518,0.665,-0.415,2.638
1.893993,-2.440,0.401,-0.403,2.505
1.895498,-2.349,0.141,-0.394,2.386
1.903254,-2.257,-0.123,-0.388,2.294
1.907833,-1.877,-1.120,-0.363,2.216
1.907996,-1.775,-1.325,-0.361,2.244
1.909991,-1.669,-1.511,-0.366,2.282
1.912253,-1.559,-1.682,-0.378,2.324
1.914264,-1.449,-1.833,-0.397,2.370
1.915629,-1.335,-1.969,-0.424,2.417
1.917641,-1.227,-2.100,-0.457,2.475
1.925393,-1.125,-2.229,-0.494,2.546
1.929188,-0.661,-2.809,-0.702,2.970
1.939532,-0.550,-2.849,-0.750,2.997
1.943183,0.372,-2.586,-1.163,2.860
1.945199,0.551,-2.456,-1.280,2.824
1.948073,0.727,-2.328,-1.390,2.808
1.949287,0.903,-2.215,-1.503,2.825
1.951080,1.074,-2.129,-1.617,2.881
1.956604,1.235,-2.076,-1.727,2.969
1.959124,1.685,-2.042,-2.035,3.339
1.961002,1.829,-2.080,-2.130,3.494
1.963024,1.968,-2.146,-2.229,3.668
1.968486,2.108,-2.231,-2.327,3.852
1.968576,2.241,-2.339,-2.420,4.044
1.969416,2.371,-2.463,-2.498,4.234
1.970967,2.492,-2.587,-2.568,4.416
1.972854,2.599,-2.728,-2.649,4.606
1.979153,2.588,-2.906,-2.738,4.758
1.982797,1.370,-3.349,-3.021,4.714
1.984928,1.359,-3.316,-3.096,4.735
1.990293,1.361,-3.192,-3.157,4.692
1.992837,1.254,-2.462,-3.283,4.291
1.994770,1.187,-2.169,-3.315,4.135
2.001467,1.113,-1.886,-3.343,3.996
2.004760,0.763,-0.891,-3.434,3.629
2.006677,0.646,-0.570,-3.446,3.552
2.012584,0.474,-0.114,-3.436,3.471
2.014862,-0.587,2.176,-3.264,3.966
2.016619,-0.963,2.862,-3.199,4.399
2.018738,-1.291,3.402,-3.138,4.805
2.023664,-1.590,3.822,-3.080,5.160
2.023794,-1.865,4.154,-3.028,5.469
2.024714,-2.110,4.412,-2.982,5.728
2.026622,-2.334,4.625,-2.950,5.961
2.028621,-2.522,4.805,-2.934,6.168
2.034796,-2.658,4.940,-2.933,6.330
2.038639,-2.875,4.709,-2.820,6.196
2.040629,-2.849,4.385,-2.745,5.906
2.047548,-2.714,3.882,-2.651,5.428
2.050408,-1.195,0.507,-2.082,2.454
2.057315,-0.813,-0.180,-1.933,2.105
2.060456,0.348,-1.766,-1.441,2.306
2.062495,0.583,-2.002,-1.340,2.479
2.068211,0.793,-2.181,-1.246,2.635
2.070501,1.278,-2.361,-1.000,2.865
2.072384,1.402,-2.333,-0.939,2.879
2.074477,1.511,-2.275,-0.893,2.874
2.079625,1.605,-2.189,-0.858,2.847
2.079784,1.683,-2.087,-0.837,2.808
2.080589,1.744,-1.964,-0.828,2.754
2.082521,1.786,-1.834,-0.825,2.690
2.084352,1.819,-1.683,-0.832,2.614
2.090633,1.839,-1.522,-0.847,2.533
2.094295,1.630,-0.869,-0.898,2.054
2.096272,1.544,-0.704,-0.911,1.926
2.101620,1.466,-0.533,-0.933,1.817
2.104343,1.254,-0.051,-1.041,1.630
2.106210,1.187,0.109,-1.083,1.610
2.112883,1.123,0.264,-1.126,1.612
2.116232,0.917,0.878,-1.309,1.824
2.118248,0.882,1.035,-1.354,1.919
