# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-10 21:11:33.487
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.167528,-0.123,-3.403,2.945,4.502
2.170207,-0.135,-3.376,3.062,4.560
2.171799,-0.145,-3.291,3.167,4.570
2.173732,-0.155,-3.171,3.268,4.556
2.179391,-0.163,-3.006,3.347,4.501
2.181563,-0.166,-2.361,3.545,4.263
2.183458,-0.154,-2.075,3.604,4.161
2.187444,-0.105,-1.467,3.695,3.977
2.189467,-0.073,-1.184,3.724,3.909
2.191462,-0.036,-0.918,3.739,3.850
2.193517,0.003,-0.657,3.750,3.807
2.195240,0.044,-0.402,3.754,3.776
2.201789,0.086,-0.167,3.751,3.755
2.205251,0.236,0.481,3.718,3.756
2.207492,0.261,0.592,3.715,3.770
2.209289,0.273,0.664,3.720,3.789
2.211456,0.276,0.713,3.725,3.803
2.213729,0.269,0.742,3.740,3.822
2.215683,0.246,0.739,3.764,3.843
2.217238,0.214,0.715,3.790,3.863
2.225166,0.182,0.694,3.821,3.888
2.227276,0.058,0.411,3.887,3.909
2.229779,0.045,0.324,3.882,3.896
2.231391,0.031,0.220,3.864,3.870
2.233455,0.025,0.111,3.838,3.840
2.235154,0.019,0.012,3.800,3.800
2.237596,0.024,-0.077,3.756,3.757
2.239723,0.033,-0.160,3.708,3.712
2.246506,0.047,-0.236,3.656,3.664
2.249197,0.201,-0.537,3.433,3.481
2.250973,0.259,-0.633,3.346,3.415
2.253079,0.308,-0.774,3.233,3.339
2.255048,0.346,-0.971,3.080,3.248
2.257311,0.374,-1.215,2.896,3.163
2.259267,0.397,-1.484,2.695,3.102
2.261352,0.415,-1.741,2.492,3.068
2.270376,0.436,-1.965,2.295,3.052
2.273382,0.621,-2.317,1.579,2.872
2.275199,0.650,-2.281,1.528,2.821
2.277007,0.673,-2.249,1.503,2.788
2.279030,0.695,-2.241,1.493,2.781
2.281227,0.713,-2.257,1.495,2.799
2.283099,0.733,-2.263,1.524,2.825
2.285322,0.765,-2.235,1.582,2.843
2.293854,0.799,-2.184,1.656,2.855
2.296647,1.048,-1.658,2.092,2.868
2.298837,1.101,-1.634,2.156,2.920
2.300714,1.144,-1.683,2.208,3.003
2.303038,1.190,-1.786,2.250,3.109
2.308986,1.236,-1.928,2.290,3.239
2.317354,1.400,-2.348,2.417,3.649
2.319578,1.469,-2.495,2.456,3.797
2.321859,1.799,-2.980,2.517,4.296
2.323650,1.885,-3.051,2.502,4.373
2.325392,1.964,-3.132,2.475,4.449
2.328520,2.121,-3.269,2.402,4.578
2.334355,2.200,-3.306,2.363,4.621
2.338451,2.424,-3.324,2.225,4.677
2.340512,2.368,-3.182,2.177,4.525
2.342479,2.200,-2.884,2.107,4.195
2.344459,1.907,-2.387,2.014,3.659
2.346367,1.474,-1.668,1.893,2.922
2.348406,0.990,-0.889,1.759,2.205
2.350444,0.502,-0.137,1.634,1.715
2.357548,0.048,0.535,1.525,1.617
2.360216,-0.996,1.709,1.343,2.391
2.362361,-1.123,1.769,1.328,2.481
2.364395,-1.233,1.807,1.316,2.553
2.366283,-1.315,1.791,1.307,2.578
2.368528,-1.367,1.718,1.310,2.556
2.370398,-1.390,1.599,1.325,2.499
2.372413,-1.392,1.455,1.348,2.423
2.380060,-1.385,1.305,1.376,2.349
2.382193,-1.291,0.919,1.499,2.181
2.384204,-1.261,0.875,1.529,2.166
2.386254,-1.225,0.847,1.558,2.156
2.388443,-1.182,0.827,1.589,2.147
2.390387,-1.135,0.823,1.621,2.144
2.392224,-1.082,0.829,1.658,2.146
2.394142,-1.029,0.841,1.695,2.154
2.396115,-0.970,0.859,1.729,2.161
2.402113,-0.907,0.879,1.767,2.173
2.404229,-0.710,0.911,1.879,2.206
2.406253,-0.643,0.894,1.911,2.206
2.408132,-0.573,0.863,1.943,2.202
2.410248,-0.504,0.819,1.965,2.188
2.412699,-0.430,0.786,1.977,2.171
2.414195,-0.358,0.778,1.968,2.146
2.418086,-0.232,0.845,1.872,2.067
2.424701,-0.176,0.897,1.786,2.007
2.428047,-0.011,1.026,1.279,1.640
2.430068,0.024,1.020,1.137,1.527
2.431994,0.052,0.999,0.995,1.411
2.434248,0.079,0.962,0.854,1.289
2.436217,0.099,0.915,0.716,1.166
2.438167,0.112,0.850,0.575,1.032
2.439983,0.121,0.769,0.435,0.891
2.446879,0.116,0.671,0.305,0.746
2.451794,0.021,0.201,-0.107,0.228
2.451953,-0.015,0.073,-0.185,0.200
2.454140,-0.056,-0.063,-0.265,0.278
2.456658,-0.102,-0.204,-0.344,0.413
2.458251,-0.143,-0.355,-0.426,0.573
2.459911,-0.181,-0.515,-0.515,0.750
2.461826,-0.216,-0.675,-0.604,0.931
2.480923,-0.253,-0.818,-0.697,1.104
2.484341,-0.559,-1.739,-1.687,2.487
2.495616,-0.576,-1.848,-1.751,2.610
2.497881,-0.591,-2.305,-1.933,3.066
2.511389,-0.579,-2.424,-1.957,3.169
2.531227,-0.436,-2.848,-1.859,3.429
2.531594,-0.407,-2.901,-1.839,3.459
2.538752,-0.169,-3.278,-1.929,3.808
2.549436,-0.083,-3.307,-2.208,3.977
2.560048,0.044,-3.079,-2.850,4.196
2.570639,0.194,-2.626,-3.494,4.375
2.573157,0.491,-1.965,-3.898,4.393
2.581955,0.571,-1.820,-3.929,4.367
2.585094,1.025,-0.999,-3.892,4.147
2.592859,1.120,-0.799,-3.845,4.083
2.595131,1.504,-0.008,-3.525,3.833
2.603500,1.598,0.185,-3.409,3.769
2.607065,1.958,1.020,-2.697,3.486
2.614727,1.938,1.189,-2.546,3.413
2.616924,1.711,1.530,-1.919,2.992
2.626142,1.659,1.539,-1.754,2.863
2.629271,1.334,1.221,-0.891,2.016
2.637262,1.184,0.860,-0.706,1.625
2.640730,-0.279,-2.574,0.160,2.594
2.648135,-0.599,-3.214,0.317,3.285
2.650735,-1.599,-5.175,1.056,5.518
2.658895,-1.754,-5.575,1.263,5.980
2.662755,-1.999,-7.179,2.376,7.822
2.670062,-1.987,-7.397,2.606,8.090
2.672702,-1.873,-7.719,3.505,8.682
2.681091,-1.792,-7.430,3.666,8.476
2.684605,-0.025,-2.982,3.946,4.946
2.692355,0.311,-2.243,3.883,4.495
2.694794,0.850,-0.777,3.776,3.948
2.696650,0.876,-0.614,3.773,3.922
2.703578,0.881,-0.467,3.763,3.892
2.706495,0.695,0.247,3.455,3.532
2.714901,0.606,0.409,3.292,3.372
2.718432,0.008,0.694,2.107,2.218
2.725931,-0.104,0.638,1.812,1.924
2.728628,-0.462,0.203,0.502,0.712
2.737521,-0.544,0.085,0.154,0.572
2.740259,-0.919,-0.414,-1.174,1.547
2.748267,-1.007,-0.413,-1.286,1.684
2.750280,-1.336,-0.117,-1.316,1.878
2.752233,-1.401,-0.015,-1.264,1.887
2.759312,-1.451,0.080,-1.199,1.884
2.762141,-1.494,0.336,-0.870,1.762
2.770271,-1.467,0.358,-0.787,1.703
2.772260,-1.160,0.252,-0.439,1.266
2.774264,-1.047,0.201,-0.362,1.126
2.781721,-0.920,0.143,-0.290,0.975
2.784295,-0.351,-0.050,-0.070,0.362
2.792620,-0.200,-0.075,-0.047,0.219
2.796372,0.546,-0.055,-0.154,0.570
2.803638,0.680,-0.020,-0.212,0.712
2.806010,1.134,0.228,-0.578,1.293
2.808088,1.211,0.325,-0.684,1.429
2.814784,1.273,0.439,-0.774,1.554
2.817982,1.391,0.957,-1.147,2.042
2.826123,1.400,1.084,-1.231,2.157
2.830273,1.368,1.497,-1.525,2.538
2.837708,1.354,1.536,-1.550,2.568
2.839852,1.303,1.592,-1.520,2.558
2.848611,1.289,1.586,-1.485,2.526
2.851687,1.118,1.450,-1.242,2.213
2.859551,0.900,1.442,-1.205,2.083
2.861724,-0.445,1.852,-1.189,2.245
2.863822,-0.655,2.084,-1.153,2.470
2.870525,-0.782,2.355,-1.104,2.716
2.873708,-0.537,2.950,-0.838,3.114
2.881599,-0.345,3.013,-0.754,3.125
2.883691,0.621,2.895,-0.349,2.981
2.885618,0.720,2.945,-0.215,3.039
2.892977,0.712,3.105,-0.082,3.186
2.895614,0.695,3.464,0.476,3.565
2.904173,0.667,3.501,0.633,3.620
2.907602,0.419,3.224,1.388,3.535
2.915201,0.380,3.075,1.505,3.445
2.917461,0.264,2.280,1.877,2.965
2.919509,0.266,2.025,1.955,2.827
2.926485,0.279,1.737,2.030,2.687
2.929533,0.402,0.497,2.335,2.421
2.938038,0.455,0.206,2.427,2.478
2.941271,0.717,-0.579,2.835,2.981
2.948741,0.776,-0.593,2.879,3.040
2.951314,1.185,-0.500,3.050,3.310
2.962714,1.356,-0.373,3.107,3.411
2.978299,2.774,1.223,3.413,4.565
2.982779,3.729,1.669,3.327,5.268
2.983525,3.745,1.550,3.307,5.231
2.985718,3.740,1.415,3.282,5.173
2.991248,3.718,1.262,3.255,5.100
2.993376,3.574,0.705,3.152,4.817
2.997017,3.426,0.298,3.062,4.604
3.002752,3.340,0.091,3.015,4.500
3.005374,3.078,-0.636,2.871,4.257
3.007193,2.992,-0.886,2.830,4.213
3.014148,2.916,-1.139,2.798,4.199
3.017003,2.663,-2.198,2.725,4.399
3.018977,2.611,-2.436,2.721,4.489
3.025362,2.562,-2.663,2.713,4.584
3.028950,2.411,-3.408,2.687,4.965
3.030988,2.379,-3.544,2.668,5.034
3.036923,2.351,-3.663,2.675,5.109
3.038967,2.289,-3.859,2.663,5.218
3.040896,2.278,-3.861,2.651,5.208
3.048333,2.270,-3.840,2.637,5.182
3.050802,2.279,-3.492,2.524,4.874
3.052919,2.295,-3.347,2.480,4.756
3.059942,2.313,-3.173,2.430,4.617
3.062771,2.397,-2.437,2.148,4.037
3.071160,2.416,-2.265,2.043,3.892
3.074614,2.508,-1.644,1.366,3.295
3.082151,2.519,-1.574,1.193,3.201
3.084777,2.518,-1.352,0.582,2.917
3.086764,2.509,-1.295,0.469,2.862
3.093727,2.485,-1.247,0.328,2.800
3.096601,2.310,-1.021,-0.217,2.535
3.104880,2.243,-0.948,-0.340,2.458
3.106922,1.874,-0.560,-0.797,2.112
3.116660,1.629,-0.333,-1.008,1.944
3.118840,1.111,0.007,-1.518,1.881
3.128170,0.992,0.054,-1.654,1.930
3.130606,0.457,0.300,-2.534,2.593
3.139258,0.367,0.393,-2.716,2.769
3.150603,0.045,1.124,-3.535,3.709
3.161726,-0.188,2.284,-4.248,4.827
3.164527,-0.050,2.671,-4.323,5.082
3.172952,0.003,2.666,-4.225,4.996
3.184031,0.221,2.529,-3.571,4.381
3.186322,-0.035,3.152,-2.820,4.229
3.196364,-0.083,3.266,-2.679,4.225
3.198394,-0.278,3.709,-2.087,4.265
3.207550,-0.309,3.764,-1.997,4.272
3.219429,-0.519,3.908,-1.525,4.227
3.230788,-0.768,3.755,-1.095,3.986
3.241629,-0.914,3.139,0.342,3.287
3.253238,-1.049,1.415,3.395,3.825
3.264429,-1.048,-0.565,6.458,6.566
3.275516,-0.709,-2.424,6.990,7.433
3.286640,-0.264,-4.252,4.876,6.475
3.297278,0.019,-5.619,1.606,5.844
3.308475,0.670,-5.663,-0.178,5.706
3.319698,1.353,-4.894,-0.202,5.082
3.331329,1.721,-3.952,-0.207,4.315
3.341480,1.478,-2.834,-0.379,3.219
3.352507,0.837,-1.430,-0.544,1.744
3.363210,-0.524,0.971,-0.699,1.306
3.375067,-1.784,2.055,-0.763,2.827
3.385847,-2.872,2.201,-0.959,3.743
3.397188,-3.573,1.799,-1.132,4.157
3.408492,-3.952,1.414,-1.182,4.361
3.419910,-4.292,0.829,-1.145,4.519
3.431402,-4.523,0.243,-1.038,4.647
3.443077,-4.677,-0.628,-0.900,4.804
3.445207,-4.701,-1.484,-0.796,4.993
3.447094,-4.676,-1.641,-0.800,5.020
3.449702,-4.640,-1.799,-0.816,5.043
3.451366,-4.594,-1.954,-0.846,5.064
3.454411,-4.542,-2.108,-0.885,5.085
3.468068,-4.486,-2.246,-0.944,5.105
3.483698,-4.017,-2.284,-1.098,4.750
3.486697,-2.620,-0.730,-0.934,2.876
3.499232,-2.411,-0.378,-0.929,2.611
3.503137,-0.903,2.382,-0.859,2.689
3.504894,-0.729,2.709,-0.853,2.933
3.506799,-0.575,3.002,-0.853,3.174
3.508733,-0.439,3.268,-0.856,3.406
3.515186,-0.319,3.515,-0.865,3.634
3.517201,-0.202,4.235,-0.910,4.336
3.520919,-0.366,4.560,-0.951,4.672
3.528221,-0.517,4.649,-0.980,4.780
3.531101,-1.483,4.305,-1.140,4.694
3.541929,-1.712,4.079,-1.186,4.580
3.553324,-2.586,1.956,-1.581,3.608
3.564015,-2.618,-0.453,-2.036,3.347
3.575375,-2.300,-2.132,-2.372,3.932
3.586508,-1.688,-3.458,-2.728,4.717
3.597727,-1.257,-3.659,-2.905,4.838
3.608917,-0.888,-2.991,-2.898,4.258
3.620327,-0.550,-2.404,-2.791,3.724
3.631981,-0.330,-2.251,-2.655,3.496
3.643386,-0.185,-2.147,-2.360,3.196
3.646165,-0.107,-2.039,-1.905,2.793
3.648115,-0.094,-2.036,-1.824,2.735
3.650463,-0.079,-2.041,-1.742,2.684
3.652273,-0.066,-2.054,-1.662,2.643
3.654184,-0.054,-2.071,-1.581,2.606
3.659525,-0.042,-2.088,-1.499,2.571
3.662278,-0.012,-2.133,-1.235,2.465
3.664407,-0.003,-2.133,-1.144,2.421
3.666068,0.005,-2.126,-1.054,2.372
3.672057,0.016,-2.117,-0.961,2.325
3.674196,0.053,-2.081,-0.717,2.202
3.676241,0.064,-2.062,-0.641,2.160
3.678663,0.077,-2.037,-0.569,2.117
3.685520,0.091,-2.012,-0.501,2.075
3.687900,0.148,-1.890,-0.274,1.916
3.697092,0.160,-1.856,-0.227,1.877
3.709534,0.238,-1.674,-0.042,1.691
3.722185,0.366,-1.506,0.077,1.551
3.725719,0.553,-1.382,0.136,1.495
3.727746,0.581,-1.367,0.143,1.492
3.729780,0.608,-1.357,0.146,1.494
3.732488,0.634,-1.347,0.150,1.496
3.738908,0.662,-1.343,0.152,1.505
3.741925,0.776,-1.321,0.157,1.540
3.745677,0.802,-1.315,0.157,1.548
3.746265,0.829,-1.302,0.157,1.552
3.747901,0.853,-1.284,0.157,1.550
3.756397,0.881,-1.262,0.154,1.547
3.759243,1.006,-1.091,0.105,1.488
3.761528,1.029,-1.037,0.091,1.464
3.763312,1.054,-0.981,0.072,1.441
3.765411,1.081,-0.918,0.051,1.419
3.770577,1.107,-0.845,0.029,1.393
3.773839,1.190,-0.600,-0.075,1.335
3.775438,1.215,-0.512,-0.116,1.323
3.777579,1.239,-0.413,-0.160,1.316
3.782777,1.264,-0.307,-0.210,1.317
3.785477,1.350,0.108,-0.381,1.407
3.787314,1.383,0.300,-0.437,1.481
3.794985,1.414,0.510,-0.496,1.583
3.797329,1.584,1.374,-0.746,2.225
3.799228,1.625,1.626,-0.778,2.427
3.806489,1.657,1.900,-0.793,2.642
3.809236,1.592,3.022,-0.729,3.492
3.817849,1.498,3.283,-0.691,3.674
3.821195,0.366,4.154,-0.541,4.205
3.829974,0.033,4.267,-0.517,4.298
3.833164,-1.402,4.396,-0.672,4.663
3.841752,-1.616,4.356,-0.733,4.704
3.853299,-2.278,3.651,-1.210,4.471
3.864684,-2.191,1.484,-1.945,3.285
3.876135,-1.313,-0.070,-2.350,2.693
3.887663,-0.151,-1.084,-2.132,2.396
3.899296,0.644,-1.770,-1.386,2.338
3.910835,1.006,-2.386,-0.595,2.657
3.914562,0.811,-2.529,0.501,2.703
3.916541,0.697,-2.430,0.634,2.607
3.918592,0.570,-2.300,0.756,2.488
3.920585,0.434,-2.151,0.868,2.360
3.926901,0.293,-1.993,0.970,2.236
3.929419,-0.088,-1.418,1.197,1.858
3.930907,-0.188,-1.188,1.247,1.733
3.938843,-0.318,-0.682,1.324,1.523
3.941080,-0.317,0.162,1.387,1.432
3.943168,-0.275,0.451,1.393,1.490
3.950657,-0.218,0.757,1.399,1.605
3.954456,0.124,2.162,1.407,2.583
3.962414,0.167,2.346,1.391,2.733
3.964647,0.201,2.605,1.237,2.891
3.966436,0.172,2.557,1.180,2.822
3.974938,0.123,2.477,1.117,2.720
3.986470,-0.459,1.731,0.810,1.965
3.998171,-2.271,-0.145,0.567,2.345
4.009766,-2.968,-0.383,0.354,3.013
4.021484,-0.878,1.584,0.423,1.859
4.033292,1.551,1.667,0.650,2.368
4.036169,2.612,1.108,0.766,2.939
4.038094,2.653,1.067,0.778,2.963
4.040626,2.664,1.044,0.785,2.968
4.042345,2.653,1.039,0.796,2.958
4.049499,2.617,1.047,0.804,2.931
4.052261,2.314,1.172,0.822,2.721
4.054201,2.206,1.219,0.822,2.652
4.062213,2.086,1.266,0.821,2.575
4.064221,1.541,1.480,0.818,2.288
4.074345,1.246,1.598,0.827,2.189
4.077809,0.742,1.569,0.981,1.993
4.086062,0.637,1.644,0.993,2.024
4.088050,0.306,2.131,0.978,2.365
4.097713,0.245,2.298,0.964,2.504
4.099901,0.076,3.311,0.869,3.424
4.109472,0.066,3.532,0.851,3.634
4.121669,0.132,4.598,0.815,4.672
4.132954,0.411,5.558,0.829,5.634
4.145365,0.783,5.911,0.901,6.030
4.147837,1.103,5.769,1.000,5.958
4.149690,1.145,5.704,1.016,5.906
4.152070,1.176,5.627,1.032,5.841
4.153932,1.205,5.544,1.047,5.769
4.155700,1.226,5.444,1.060,5.680
4.161015,1.254,5.346,1.074,5.595
4.161150,1.281,5.234,1.090,5.498
4.161795,1.299,5.103,1.107,5.381
4.163659,1.309,4.959,1.123,5.251
4.165665,1.317,4.807,1.138,5.112
4.173651,1.323,4.644,1.152,4.964
4.177524,1.299,3.802,1.214,4.198
4.185525,1.286,3.636,1.227,4.047
4.188244,1.223,3.009,1.270,3.487
4.197487,1.191,2.715,1.292,3.234
4.209279,1.115,2.090,1.355,2.729
4.221219,1.055,1.587,1.435,2.385
4.233587,1.019,1.363,1.481,2.256
4.237145,1.013,1.445,1.537,2.340
4.239445,1.016,1.488,1.543,2.372
4.241780,1.015,1.539,1.549,2.408
4.243297,1.021,1.591,1.554,2.447
4.245579,1.023,1.646,1.560,2.488
4.250172,1.027,1.710,1.565,2.535
4.253416,1.035,1.903,1.572,2.677
4.255203,1.036,1.970,1.573,2.726
4.262924,1.033,2.034,1.572,2.771
4.265017,0.994,2.206,1.562,2.880
4.266977,0.976,2.221,1.555,2.881
4.275015,0.955,2.227,1.546,2.874
4.287082,0.810,2.123,1.517,2.732
4.299256,0.613,1.773,1.503,2.404
4.311806,0.453,1.324,1.538,2.079
4.314918,0.396,0.822,1.550,1.799
4.316690,0.399,0.740,1.550,1.763
4.319261,0.405,0.659,1.548,1.730
4.321148,0.416,0.582,1.549,1.706
4.323199,0.429,0.510,1.549,1.686
4.328363,0.446,0.446,1.549,1.672
4.330885,0.510,0.301,1.552,1.661
4.332744,0.536,0.273,1.554,1.667
4.340728,0.563,0.256,1.560,1.678
4.342811,0.691,0.272,1.578,1.744
4.345229,0.729,0.290,1.581,1.765
4.352882,0.767,0.314,1.583,1.787
4.356496,0.965,0.445,1.561,1.888
4.365067,0.998,0.460,1.548,1.898
4.377105,1.105,0.442,1.464,1.886
4.389518,1.107,0.264,1.355,1.769
4.392299,0.999,0.081,1.274,1.621
4.394342,0.973,0.072,1.262,1.595
4.397001,0.949,0.074,1.248,1.570
4.398551,0.927,0.088,1.237,1.548
4.400912,0.908,0.111,1.226,1.530
4.405925,0.886,0.144,1.218,1.513
4.408651,0.818,0.307,1.181,1.470
4.410385,0.793,0.379,1.171,1.464
4.412357,0.766,0.460,1.160,1.464
4.418508,0.740,0.547,1.152,1.474
4.420598,0.651,0.823,1.119,1.534
4.430735,0.588,0.999,1.095,1.595
4.434116,0.372,1.275,1.010,1.668
4.443227,0.322,1.297,0.993,1.665
4.455771,0.031,1.220,0.904,1.519
4.460767,-0.322,0.765,0.800,1.153
4.461005,-0.373,0.670,0.789,1.100
4.462616,-0.417,0.572,0.782,1.055
4.464183,-0.456,0.479,0.780,1.022
4.466147,-0.487,0.385,0.780,0.997
4.473382,-0.515,0.297,0.782,0.982
4.475998,-0.556,0.013,0.785,0.962
4.477955,-0.548,-0.034,0.788,0.961
4.479899,-0.535,-0.068,0.791,0.958
4.481956,-0.513,-0.088,0.795,0.950
4.484290,-0.488,-0.100,0.796,0.939
4.486303,-0.453,-0.102,0.789,0.916
4.488084,-0.415,-0.096,0.781,0.890
4.490210,-0.375,-0.083,0.771,0.861
4.507562,-0.324,-0.069,0.758,0.828
4.512790,0.173,0.006,0.627,0.651
4.513060,0.219,-0.035,0.605,0.644
4.527398,0.259,-0.074,0.576,0.636
4.529716,0.472,-0.504,0.247,0.734
4.531557,0.480,-0.536,0.192,0.745
4.533517,0.483,-0.554,0.130,0.747
4.539778,0.482,-0.556,0.063,0.738
4.543772,0.383,-0.260,-0.266,0.534
4.545768,0.285,0.019,-0.377,0.473
4.547796,0.132,0.407,-0.506,0.663
4.549569,-0.072,0.876,-0.652,1.095
4.551526,-0.318,1.359,-0.801,1.609
4.553513,-0.594,1.816,-0.946,2.132
4.555579,-0.883,2.215,-1.082,2.619
4.562076,-1.173,2.553,-1.210,3.059
4.565527,-2.170,3.177,-1.627,4.177
4.567890,-2.371,3.190,-1.710,4.327
4.569624,-2.552,3.162,-1.785,4.439
4.571582,-2.713,3.100,-1.859,4.520
4.573820,-2.853,3.016,-1.928,4.577
4.575451,-2.973,2.917,-1.999,4.620
4.577562,-3.074,2.805,-2.072,4.649
4.585287,-3.154,2.683,-2.148,4.665
4.587624,-3.323,2.203,-2.463,4.687
4.589568,-3.332,2.085,-2.548,4.684
4.591401,-3.327,1.967,-2.631,4.675
4.593492,-3.310,1.856,-2.712,4.664
4.595448,-3.280,1.748,-2.788,4.646
4.597762,-3.234,1.637,-2.856,4.615
4.599479,-3.182,1.532,-2.921,4.583
4.601591,-3.123,1.425,-2.980,4.546
4.608444,-3.049,1.311,-3.030,4.493
4.611194,-2.651,0.771,-3.144,4.184
4.613365,-2.533,0.615,-3.162,4.098
4.615324,-2.411,0.449,-3.179,4.015
4.617389,-2.286,0.271,-3.195,3.938
4.619701,-2.158,0.087,-3.205,3.865
4.621366,-2.033,-0.102,-3.216,3.806
4.623282,-1.914,-0.295,-3.222,3.760
4.628656,-1.799,-0.494,-3.221,3.723
4.631177,-1.491,-1.091,-3.218,3.711
4.633240,-1.405,-1.285,-3.213,3.735
4.635365,-1.331,-1.476,-3.206,3.773
4.637439,-1.266,-1.656,-3.199,3.818
4.639147,-1.214,-1.834,-3.193,3.877
4.641724,-1.171,-2.002,-3.186,3.941
4.643376,-1.135,-2.166,-3.179,4.011
4.645474,-1.109,-2.330,-3.165,4.084
4.651275,-1.088,-2.492,-3.148,4.160
4.653313,-1.038,-2.983,-3.076,4.409
4.657243,-1.002,-3.345,-3.033,4.625
4.659029,-0.979,-3.539,-3.010,4.748
4.661462,-0.949,-3.748,-2.994,4.890
4.663188,-0.913,-3.976,-2.984,5.054
4.665233,-0.866,-4.225,-2.975,5.240
4.667273,-0.814,-4.485,-2.972,5.442
4.673668,-0.755,-4.749,-2.968,5.651
4.677492,-0.512,-5.699,-2.981,6.451
4.679037,-0.454,-5.881,-2.985,6.611
4.681240,-0.394,-6.033,-2.983,6.742
4.683132,-0.340,-6.158,-2.975,6.847
4.685430,-0.287,-6.251,-2.959,6.923
4.687359,-0.242,-6.316,-2.938,6.971
4.689141,-0.211,-6.353,-2.906,6.989
4.697950,-0.193,-6.368,-2.861,6.984
4.701300,-0.765,-5.529,-2.386,6.071
4.703144,-0.927,-5.235,-2.260,5.777
4.705061,-1.068,-4.941,-2.143,5.491
4.706911,-1.192,-4.655,-2.036,5.218
4.709725,-1.299,-4.377,-1.938,4.960
4.711014,-1.387,-4.103,-1.852,4.710
4.719165,-1.460,-3.831,-1.776,4.468
4.722713,-1.544,-2.599,-1.553,3.399
4.724931,-1.514,-2.386,-1.543,3.219
4.726964,-1.472,-2.177,-1.538,3.045
4.728788,-1.419,-1.967,-1.544,2.875
4.731842,-1.354,-1.753,-1.556,2.707
4.732792,-1.286,-1.542,-1.576,2.552
4.734665,-1.217,-1.337,-1.596,2.412
4.741391,-1.149,-1.144,-1.618,2.291
4.745009,-0.887,-0.585,-1.746,2.044
4.746979,-0.836,-0.494,-1.781,2.029
4.748812,-0.792,-0.425,-1.814,2.025
4.752459,-0.755,-0.373,-1.845,2.028
4.752593,-0.719,-0.350,-1.881,2.044
4.755167,-0.688,-0.346,-1.914,2.063
4.757382,-0.661,-0.355,-1.944,2.084
4.763908,-0.640,-0.385,-1.975,2.112
4.766548,-0.571,-0.633,-2.060,2.230
4.768620,-0.562,-0.722,-2.078,2.271
4.770536,-0.555,-0.819,-2.094,2.316
4.772545,-0.547,-0.919,-2.106,2.362
4.774763,-0.542,-1.013,-2.112,2.404
4.777321,-0.537,-1.116,-2.118,2.453
4.778612,-0.529,-1.233,-2.124,2.512
4.785163,-0.518,-1.357,-2.129,2.577
4.788254,-0.477,-1.808,-2.104,2.815
4.790523,-0.469,-1.909,-2.086,2.866
4.792397,-0.455,-2.006,-2.063,2.914
4.794451,-0.443,-2.094,-2.039,2.956
4.796635,-0.427,-2.174,-2.007,2.989
4.798811,-0.414,-2.249,-1.969,3.018
4.800462,-0.398,-2.317,-1.927,3.040
4.807500,-0.382,-2.375,-1.882,3.054
4.810489,-0.321,-2.545,-1.678,3.065
4.812272,-0.308,-2.570,-1.626,3.056
4.814315,-0.294,-2.585,-1.572,3.040
4.816360,-0.278,-2.599,-1.522,3.025
4.818493,-0.261,-2.605,-1.471,3.003
4.820917,-0.242,-2.603,-1.421,2.975
4.822551,-0.219,-2.590,-1.371,2.939
4.830688,-0.198,-2.576,-1.324,2.903
4.834389,-0.088,-2.370,-1.081,2.606
4.836353,-0.066,-2.312,-1.035,2.534
4.838260,-0.048,-2.251,-0.992,2.461
4.840158,-0.034,-2.182,-0.947,2.379
4.842464,-0.020,-2.109,-0.904,2.295
4.844231,-0.003,-2.043,-0.865,2.218
4.846545,0.009,-1.984,-0.827,2.149
4.852461,0.023,-1.927,-0.789,2.082
4.856144,0.062,-1.753,-0.662,1.875
4.858361,0.067,-1.717,-0.632,1.830
4.860070,0.069,-1.679,-0.603,1.786
4.862294,0.073,-1.645,-0.573,1.744
4.864349,0.075,-1.618,-0.546,1.709
4.866414,0.079,-1.601,-0.521,1.685
4.867976,0.083,-1.586,-0.497,1.664
4.874321,0.086,-1.587,-0.474,1.658
4.877932,0.097,-1.671,-0.372,1.714
4.879981,0.106,-1.706,-0.345,1.744
4.881893,0.112,-1.746,-0.321,1.779
4.884166,0.122,-1.778,-0.294,1.807
4.886246,0.138,-1.803,-0.265,1.828
4.888082,0.150,-1.826,-0.235,1.848
4.889933,0.171,-1.851,-0.205,1.870
4.896640,0.193,-1.869,-0.177,1.887
4.899911,0.311,-1.950,-0.046,1.975
4.901852,0.343,-1.972,-0.007,2.002
4.903866,0.377,-1.996,0.031,2.031
4.905886,0.406,-2.022,0.071,2.064
4.907882,0.435,-2.045,0.114,2.094
4.910083,0.459,-2.059,0.159,2.115
4.911974,0.484,-2.069,0.202,2.135
4.918957,0.509,-2.076,0.245,2.151
4.921684,0.611,-2.035,0.401,2.162
4.924052,0.640,-2.004,0.435,2.149
4.925873,0.667,-1.958,0.464,2.120
4.927770,0.690,-1.901,0.493,2.082
4.929712,0.716,-1.837,0.516,2.038
4.932401,0.743,-1.766,0.536,1.989
4.933929,0.765,-1.699,0.549,1.942
4.941024,0.789,-1.633,0.557,1.897
4.943683,0.874,-1.331,0.566,1.690
4.945688,0.892,-1.252,0.559,1.636
4.947620,0.905,-1.171,0.550,1.579
